season,season_id,category,competition,competition_id,group,group_id,group_label_raw,subgroup_label,source_url,scraped_at
2025-2026,21,AFICIONADO,SEGUNDA AFICIONADO,24762963,Grupo 5,24762967,Grupo 5,,https://www.rffm.es/api/groups?competicion=24762963,2026-08-02T23:48:05.172542+00:00
2025-2026,21,AFICIONADO,SEGUNDA AFICIONADO,24762963,Grupo 6,24762968,Grupo 6,,https://www.rffm.es/api/groups?competicion=24762963,2026-08-02T23:48:08.021083+00:00
2025-2026,21,AFICIONADO,SEGUNDA AFICIONADO,24762963,Grupo 7,24762969,Grupo 7,,https://www.rffm.es/api/groups?competicion=24762963,2026-08-02T23:48:10.873780+00:00
2025-2026,21,AFICIONADO,SEGUNDA AFICIONADO,24762963,Grupo 8,24762970,Grupo 8,,https://www.rffm.es/api/groups?competicion=24762963,2026-08-02T23:48:14.239665+00:00
2025-2026,21,AFICIONADO,SEGUNDA AFICIONADO,24762963,Grupo 9,24762971,Grupo 9,,https://www.rffm.es/api/groups?competicion=24762963,2026-08-02T23:48:17.133878+00:00
2025-2026,21,AFICIONADO,SEGUNDA AFICIONADO,24762963,Grupo 10,24762972,Grupo 10,,https://www.rffm.es/api/groups?competicion=24762963,2026-08-02T23:48:20.551691+00:00
2025-2026,21,AFICIONADO,SEGUNDA AFICIONADO,24762963,Grupo 11,24762973,Grupo 11,,https://www.rffm.es/api/groups?competicion=24762963,2026-08-02T23:48:24.187159+00:00
2025-2026,21,AFICIONADO,SEGUNDA AFICIONADO,24762963,Grupo 12,24762975,Grupo 12,,https://www.rffm.es/api/groups?competicion=24762963,2026-08-02T23:48:28.395903+00:00
2025-2026,21,AFICIONADO,SEGUNDA AFICIONADO,24762963,Grupo 13,24762976,Grupo 13,,https://www.rffm.es/api/groups?competicion=24762963,2026-08-02T23:48:31.113359+00:00
2025-2026,21,AFICIONADO,SEGUNDA AFICIONADO,24762963,Grupo 14,24762978,Grupo 14,,https://www.rffm.es/api/groups?competicion=24762963,2026-08-02T23:48:34.409797+00:00
2025-2026,21,AFICIONADO,SEGUNDA AFICIONADO,24762963,Grupo 15,24762979,Grupo 15,,https://www.rffm.es/api/groups?competicion=24762963,2026-08-02T23:48:37.238560+00:00
2025-2026,21,AFICIONADO,SEGUNDA AFICIONADO,24762963,Grupo 16,24762977,Grupo 16,,https://www.rffm.es/api/groups?competicion=24762963,2026-08-02T23:48:39.917480+00:00
2025-2026,21,AFICIONADO,SEGUNDA AFICIONADO,24762963,Grupo 17,24762984,Grupo 17,,https://www.rffm.es/api/groups?competicion=24762963,2026-08-02T23:48:43.630225+00:00
2025-2026,21,AFICIONADO,SEGUNDA AFICIONADO,24762963,Grupo 18,24762980,Grupo 18,,https://www.rffm.es/api/groups?competicion=24762963,2026-08-02T23:48:46.855998+00:00
2025-2026,21,AFICIONADO,SEGUNDA AFICIONADO,24762963,Grupo 19,24762981,Grupo 19,,https://www.rffm.es/api/groups?competicion=24762963,2026-08-02T23:48:49.861673+00:00
2025-2026,21,AFICIONADO,SEGUNDA AFICIONADO,24762963,Grupo 20,24762982,Grupo 20,,https://www.rffm.es/api/groups?competicion=24762963,2026-08-02T23:48:53.021437+00:00
2025-2026,21,AFICIONADO,SEGUNDA AFICIONADO,24762963,Grupo 21,24762983,Grupo 21,,https://www.rffm.es/api/groups?competicion=24762963,2026-08-02T23:48:56.123232+00:00
2025-2026,21,AFICIONADO,SEGUNDA AFICIONADO,24762963,Grupo 22,24762985,Grupo 22,,https://www.rffm.es/api/groups?competicion=24762963,2026-08-02T23:48:59.026952+00:00
2025-2026,21,JUVENIL,NACIONAL JUVENIL,24037993,Grupo 12,24037994,Grupo 12,,https://www.rffm.es/api/groups?competicion=24037993,2026-08-02T23:49:02.635954+00:00
2025-2026,21,JUVENIL,FINAL COPA PRIMERA DIVISION AUTONOMICA JUVENIL,26699354,FINAL COPA AUTONOMICA JUVENIL,26699356,FINAL COPA AUTONOMICA JUVENIL,,https://www.rffm.es/api/groups?competicion=26699354,2026-08-02T23:49:06.970976+00:00
2025-2026,21,JUVENIL,PRIMERA DIVISION AUTONOMICA JUVENIL,24037493,Grupo 1,24037494,Grupo 1,,https://www.rffm.es/api/groups?competicion=24037493,2026-08-02T23:49:09.053299+00:00
2025-2026,21,JUVENIL,PRIMERA DIVISION AUTONOMICA JUVENIL,24037493,Grupo 2,24037495,Grupo 2,,https://www.rffm.es/api/groups?competicion=24037493,2026-08-02T23:49:13.411668+00:00
2025-2026,21,JUVENIL,PREFERENTE JUVENIL,24037496,Grupo 1,24037497,Grupo 1,,https://www.rffm.es/api/groups?competicion=24037496,2026-08-02T23:49:16.534481+00:00
2025-2026,21,JUVENIL,PREFERENTE JUVENIL,24037496,Grupo 2,24037498,Grupo 2,,https://www.rffm.es/api/groups?competicion=24037496,2026-08-02T23:49:20.536012+00:00
2025-2026,21,JUVENIL,PREFERENTE JUVENIL,24037496,Grupo 3,24037499,Grupo 3,,https://www.rffm.es/api/groups?competicion=24037496,2026-08-02T23:49:23.893768+00:00
2025-2026,21,JUVENIL,PREFERENTE JUVENIL,24037496,Grupo 4,24037500,Grupo 4,,https://www.rffm.es/api/groups?competicion=24037496,2026-08-02T23:49:26.937136+00:00
2025-2026,21,JUVENIL,PREFERENTE JUVENIL,24037496,Grupo 5,24037501,Grupo 5,,https://www.rffm.es/api/groups?competicion=24037496,2026-08-02T23:49:30.160902+00:00
2025-2026,21,JUVENIL,PRIMERA JUVENIL,24037502,Grupo 1,24037503,Grupo 1,,https://www.rffm.es/api/groups?competicion=24037502,2026-08-02T23:49:33.816281+00:00
2025-2026,21,JUVENIL,PRIMERA JUVENIL,24037502,Grupo 2,24037504,Grupo 2,,https://www.rffm.es/api/groups?competicion=24037502,2026-08-02T23:49:37.185583+00:00
2025-2026,21,JUVENIL,PRIMERA JUVENIL,24037502,Grupo 3,24037505,Grupo 3,,https://www.rffm.es/api/groups?competicion=24037502,2026-08-02T23:49:40.775586+00:00
2025-2026,21,JUVENIL,PRIMERA JUVENIL,24037502,Grupo 4,24037506,Grupo 4,,https://www.rffm.es/api/groups?competicion=24037502,2026-08-02T23:49:44.006906+00:00
2025-2026,21,JUVENIL,PRIMERA JUVENIL,24037502,Grupo 5,24037507,Grupo 5,,https://www.rffm.es/api/groups?competicion=24037502,2026-08-02T23:49:47.286435+00:00
2025-2026,21,JUVENIL,PRIMERA JUVENIL,24037502,Grupo 6,24037508,Grupo 6,,https://www.rffm.es/api/groups?competicion=24037502,2026-08-02T23:49:50.346779+00:00
2025-2026,21,JUVENIL,PRIMERA JUVENIL,24037502,Grupo 7,24037509,Grupo 7,,https://www.rffm.es/api/groups?competicion=24037502,2026-08-02T23:49:53.466594+00:00
2025-2026,21,JUVENIL,PRIMERA JUVENIL,24037502,Grupo 8,24037510,Grupo 8,,https://www.rffm.es/api/groups?competicion=24037502,2026-08-02T23:49:57.751901+00:00
2025-2026,21,JUVENIL,PRIMERA JUVENIL,24037502,Grupo 9,24037511,Grupo 9,,https://www.rffm.es/api/groups?competicion=24037502,2026-08-02T23:50:01.171102+00:00
2025-2026,21,JUVENIL,PRIMERA JUVENIL,24037502,Grupo 10,24037512,Grupo 10,,https://www.rffm.es/api/groups?competicion=24037502,2026-08-02T23:50:07.794092+00:00
2025-2026,21,JUVENIL,PRIMERA JUVENIL,24037502,Grupo 11,24294575,Grupo 11,,https://www.rffm.es/api/groups?competicion=24037502,2026-08-02T23:50:11.216545+00:00
2025-2026,21,JUVENIL,PRIMERA JUVENIL,24037502,Grupo 12,24294601,Grupo 12,,https://www.rffm.es/api/groups?competicion=24037502,2026-08-02T23:50:14.689985+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 1,24897924,Grupo 1,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:50:17.929951+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 2,24897945,Grupo 2,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:50:20.706583+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 3,24897925,Grupo 3,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:50:23.889771+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 4,24897926,Grupo 4,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:50:26.718282+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 5,24897927,Grupo 5,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:50:30.331359+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 6,24897928,Grupo 6,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:50:33.368427+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 7,24897953,Grupo 7,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:50:36.529227+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 8,24897929,Grupo 8,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:50:39.338561+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 9,24897930,Grupo 9,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:50:42.162617+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 10,24897931,Grupo 10,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:50:46.425925+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 11,24897932,Grupo 11,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:50:49.533649+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 12,24897933,Grupo 12,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:50:52.404484+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 13,24897934,Grupo 13,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:50:55.288028+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 14,24897943,Grupo 14,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:50:58.779749+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 15,24897935,Grupo 15,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:51:01.666516+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 16,24897957,Grupo 16,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:51:04.884157+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 17,24897941,Grupo 17,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:51:08.051218+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 18,24897946,Grupo 18,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:51:11.335931+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 19,24897936,Grupo 19,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:51:14.032086+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 20,24897937,Grupo 20,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:51:16.880844+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 21,24897947,Grupo 21,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:51:20.016184+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 22,24897938,Grupo 22,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:51:23.254637+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 23,24897939,Grupo 23,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:51:26.461002+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 24,24897944,Grupo 24,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:51:29.143295+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 25,24897954,Grupo 25,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:51:32.138064+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 26,24897942,Grupo 26,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:51:35.245318+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 27,24897940,Grupo 27,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:51:38.068646+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 28,24897948,Grupo 28,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:51:41.270159+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 29,24897949,Grupo 29,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:51:43.970144+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 30,24897950,Grupo 30,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:51:47.039894+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 31,24897951,Grupo 31,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:51:49.819803+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 32,24897952,Grupo 32,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:51:53.167863+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 33,24897955,Grupo 33,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:51:56.092732+00:00
2025-2026,21,JUVENIL,SEGUNDA JUVENIL,24897923,Grupo 34,24897956,Grupo 34,,https://www.rffm.es/api/groups?competicion=24897923,2026-08-02T23:51:59.873772+00:00
2025-2026,21,CADETE,SUPERLIGA CADETE,24037909,Grupo Unico,24037910,Grupo Unico,,https://www.rffm.es/api/groups?competicion=24037909,2026-08-02T23:52:03.953320+00:00
2025-2026,21,CADETE,DIVISION DE HONOR CADETE,24037916,Grupo 1,24037917,Grupo 1,,https://www.rffm.es/api/groups?competicion=24037916,2026-08-02T23:52:07.647772+00:00
2025-2026,21,CADETE,DIVISION DE HONOR CADETE,24037916,Grupo 2,24037918,Grupo 2,,https://www.rffm.es/api/groups?competicion=24037916,2026-08-02T23:52:10.589237+00:00
2025-2026,21,CADETE,PRIMERA DIVISION AUTONOMICA CADETE,24037548,Grupo 1,24037549,Grupo 1,,https://www.rffm.es/api/groups?competicion=24037548,2026-08-02T23:52:12.680496+00:00
2025-2026,21,CADETE,PRIMERA DIVISION AUTONOMICA CADETE,24037548,Grupo 2,24037550,Grupo 2,,https://www.rffm.es/api/groups?competicion=24037548,2026-08-02T23:52:16.063012+00:00
2025-2026,21,CADETE,PRIMERA DIVISION AUTONOMICA CADETE,24037548,Grupo 3,24037551,Grupo 3,,https://www.rffm.es/api/groups?competicion=24037548,2026-08-02T23:52:19.083793+00:00
2025-2026,21,CADETE,PRIMERA DIVISION AUTONOMICA CADETE,24037548,Grupo 4,24037552,Grupo 4,,https://www.rffm.es/api/groups?competicion=24037548,2026-08-02T23:52:22.855475+00:00
2025-2026,21,CADETE,PREFERENTE CADETE,24037553,Grupo 1,24037554,Grupo 1,,https://www.rffm.es/api/groups?competicion=24037553,2026-08-02T23:52:25.812590+00:00
2025-2026,21,CADETE,PREFERENTE CADETE,24037553,Grupo 2,24037555,Grupo 2,,https://www.rffm.es/api/groups?competicion=24037553,2026-08-02T23:52:29.374931+00:00
2025-2026,21,CADETE,PREFERENTE CADETE,24037553,Grupo 3,24037557,Grupo 3,,https://www.rffm.es/api/groups?competicion=24037553,2026-08-02T23:52:33.240431+00:00
2025-2026,21,CADETE,PREFERENTE CADETE,24037553,Grupo 4,24037556,Grupo 4,,https://www.rffm.es/api/groups?competicion=24037553,2026-08-02T23:52:36.064576+00:00
2025-2026,21,CADETE,PREFERENTE CADETE,24037553,Grupo 5,24037558,Grupo 5,,https://www.rffm.es/api/groups?competicion=24037553,2026-08-02T23:52:39.142995+00:00
2025-2026,21,CADETE,PREFERENTE CADETE,24037553,Grupo 6,24037559,Grupo 6,,https://www.rffm.es/api/groups?competicion=24037553,2026-08-02T23:52:42.189192+00:00
2025-2026,21,CADETE,PREFERENTE CADETE,24037553,Grupo 7,24037560,Grupo 7,,https://www.rffm.es/api/groups?competicion=24037553,2026-08-02T23:52:45.135262+00:00
2025-2026,21,CADETE,PREFERENTE CADETE,24037553,Grupo 8,24037561,Grupo 8,,https://www.rffm.es/api/groups?competicion=24037553,2026-08-02T23:52:48.241085+00:00
2025-2026,21,CADETE,PRIMERA CADETE,24037562,Grupo 1,24037563,Grupo 1,,https://www.rffm.es/api/groups?competicion=24037562,2026-08-02T23:52:51.528543+00:00
2025-2026,21,CADETE,PRIMERA CADETE,24037562,Grupo 2,24037564,Grupo 2,,https://www.rffm.es/api/groups?competicion=24037562,2026-08-02T23:52:55.119440+00:00
2025-2026,21,CADETE,PRIMERA CADETE,24037562,Grupo 3,24037565,Grupo 3,,https://www.rffm.es/api/groups?competicion=24037562,2026-08-02T23:52:58.196504+00:00
2025-2026,21,CADETE,PRIMERA CADETE,24037562,Grupo 4,24037566,Grupo 4,,https://www.rffm.es/api/groups?competicion=24037562,2026-08-02T23:53:01.743511+00:00
2025-2026,21,CADETE,PRIMERA CADETE,24037562,Grupo 5,24037567,Grupo 5,,https://www.rffm.es/api/groups?competicion=24037562,2026-08-02T23:53:04.830673+00:00
2025-2026,21,CADETE,PRIMERA CADETE,24037562,Grupo 6,24037568,Grupo 6,,https://www.rffm.es/api/groups?competicion=24037562,2026-08-02T23:53:08.507668+00:00
2025-2026,21,CADETE,PRIMERA CADETE,24037562,Grupo 7,24037569,Grupo 7,,https://www.rffm.es/api/groups?competicion=24037562,2026-08-02T23:53:11.543950+00:00
2025-2026,21,CADETE,PRIMERA CADETE,24037562,Grupo 8,24037570,Grupo 8,,https://www.rffm.es/api/groups?competicion=24037562,2026-08-02T23:53:14.824981+00:00
2025-2026,21,CADETE,PRIMERA CADETE,24037562,Grupo 9,24037571,Grupo 9,,https://www.rffm.es/api/groups?competicion=24037562,2026-08-02T23:53:17.805037+00:00
2025-2026,21,CADETE,PRIMERA CADETE,24037562,Grupo 10,24037572,Grupo 10,,https://www.rffm.es/api/groups?competicion=24037562,2026-08-02T23:53:20.782750+00:00
2025-2026,21,CADETE,PRIMERA CADETE,24037562,Grupo 11,24037573,Grupo 11,,https://www.rffm.es/api/groups?competicion=24037562,2026-08-02T23:53:24.346520+00:00
2025-2026,21,CADETE,PRIMERA CADETE,24037562,Grupo 12,24037574,Grupo 12,,https://www.rffm.es/api/groups?competicion=24037562,2026-08-02T23:53:28.183010+00:00
2025-2026,21,CADETE,PRIMERA CADETE,24037562,Grupo 13,24037575,Grupo 13,,https://www.rffm.es/api/groups?competicion=24037562,2026-08-02T23:53:31.143360+00:00
2025-2026,21,CADETE,PRIMERA CADETE,24037562,Grupo 14,24037576,Grupo 14,,https://www.rffm.es/api/groups?competicion=24037562,2026-08-02T23:53:34.308423+00:00
2025-2026,21,CADETE,PRIMERA CADETE,24037562,Grupo 15,24037577,Grupo 15,,https://www.rffm.es/api/groups?competicion=24037562,2026-08-02T23:53:37.554707+00:00
2025-2026,21,CADETE,PRIMERA CADETE,24037562,Grupo 16,24037578,Grupo 16,,https://www.rffm.es/api/groups?competicion=24037562,2026-08-02T23:53:40.473292+00:00
2025-2026,21,CADETE,FINAL TORNEO SEGUNDA CADETE GRUPO 4,26704985,FINAL,26704996,FINAL,,https://www.rffm.es/api/groups?competicion=26704985,2026-08-02T23:53:44.281954+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 1,24037580,Grupo 1,,https://www.rffm.es/api/groups?competicion=24037579,2026-08-02T23:53:46.296892+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 2,24037581,Grupo 2,,https://www.rffm.es/api/groups?competicion=24037579,2026-08-02T23:53:49.307179+00:00
2025-2026,21,CADETE,SEGUNDA CADETE,24037579,Grupo 3,24037582,Grupo 3,,https://www.rffm.es/api/groups?competicion=24037579,2026-08-02T23:53:52.089784+00:00
