team_id,team,team_name_raw,club_name_raw,squad_suffix,source_team_url,scraped_at
15287089,UNION DEPORTIVA SAN AGUSTIN DEL GUADALIX,UNION DEPORTIVA SAN AGUSTIN DEL GUADALIX,UNION DEPORTIVA SAN AGUSTIN DEL GUADALIX,,/fichaequipo/15287089,2026-08-02T23:47:58.638052+00:00
2273414,ESC. FUT. ESTUDIANTES ALCORCON,ESC. FUT. ESTUDIANTES ALCORCON,ESC. FUT. ESTUDIANTES ALCORCON,,/fichaequipo/2273414,2026-08-02T23:47:53.632574+00:00
3354228,ESCUELA FUTBOL MADRID SUR,ESCUELA FUTBOL MADRID SUR,ESCUELA FUTBOL MADRID SUR,,/fichaequipo/3354228,2026-08-02T23:48:59.026367+00:00
1917,C.F. ALALPARDO,C.F. ALALPARDO,C.F. ALALPARDO,,/fichaequipo/1917,2026-08-02T23:47:40.432213+00:00
12231014,C.F. ATLETICO SUR,C.F. ATLETICO SUR,C.F. ATLETICO SUR,,/fichaequipo/12231014,2026-08-02T23:48:17.133338+00:00
10666219,ESC.MUN. TORREJON DE LA CALZADA,ESC.MUN. TORREJON DE LA CALZADA,ESC.MUN. TORREJON DE LA CALZADA,,/fichaequipo/10666219,2026-08-02T23:47:50.332772+00:00
2904,C.D. MIRAFLORES DE LA SIERRA,C.D. MIRAFLORES DE LA SIERRA,C.D. MIRAFLORES DE LA SIERRA,,/fichaequipo/2904,2026-08-02T23:47:58.638052+00:00
520178,A.D. OÑA SANCHINARRO A,A.D. OÑA SANCHINARRO 'A',A.D. OÑA SANCHINARRO,A,/fichaequipo/520178,2026-08-02T23:47:33.074370+00:00
21592647,CDE VILLA DE NAVALAGAMELLA,CDE VILLA DE NAVALAGAMELLA,CDE VILLA DE NAVALAGAMELLA,,/fichaequipo/21592647,2026-08-02T23:48:31.112796+00:00
17151892,CDE NUEVO VILLANUEVA DEL PARDILLO A,CDE NUEVO VILLANUEVA DEL PARDILLO 'A',CDE NUEVO VILLANUEVA DEL PARDILLO,A,/fichaequipo/17151892,2026-08-02T23:47:24.647352+00:00
2273144,A.D. SPORTING SAN FERNANDO DE HENARES,A.D. SPORTING SAN FERNANDO DE HENARES,A.D. SPORTING SAN FERNANDO DE HENARES,,/fichaequipo/2273144,2026-08-02T23:48:43.629619+00:00
19442510,CDE SPARTAC DE HORTALEZA,CDE SPARTAC DE HORTALEZA,CDE SPARTAC DE HORTALEZA,,/fichaequipo/19442510,2026-08-02T23:47:33.074370+00:00
1090,AD A.TOLEDO OLIVOS C.F. A,AD A.TOLEDO OLIVOS C.F. 'A',AD A.TOLEDO OLIVOS C.F.,A,/fichaequipo/1090,2026-08-02T23:48:49.861075+00:00
334379,ESCUELA DE FUTBOL RIVAS VACIAMADRID A,ESCUELA DE FUTBOL RIVAS VACIAMADRID 'A',ESCUELA DE FUTBOL RIVAS VACIAMADRID,A,/fichaequipo/334379,2026-08-02T23:47:43.549808+00:00
17281351,CDE F.S. JUVENTUD PARLA,CDE F.S. JUVENTUD PARLA,CDE F.S. JUVENTUD PARLA,,/fichaequipo/17281351,2026-08-02T23:48:17.133338+00:00
12325733,C.D. CANDIL LEGANES A,C.D. CANDIL LEGANES 'A',C.D. CANDIL LEGANES,A,/fichaequipo/12325733,2026-08-02T23:47:53.632574+00:00
334365,ATLETICO CLUB DE SOCIOS A,ATLETICO CLUB DE SOCIOS 'A',ATLETICO CLUB DE SOCIOS,A,/fichaequipo/334365,2026-08-02T23:48:28.395350+00:00
769,A.D. CIRINGANILLOS,A.D. CIRINGANILLOS,A.D. CIRINGANILLOS,,/fichaequipo/769,2026-08-02T23:47:24.647352+00:00
13540155,C.D. ASOC RETIRO SUR,C.D. ASOC RETIRO SUR,C.D. ASOC RETIRO SUR,,/fichaequipo/13540155,2026-08-02T23:48:59.026367+00:00
2157,A.D.C. SAN FERMIN A,A.D.C. SAN FERMIN 'A',A.D.C. SAN FERMIN,A,/fichaequipo/2157,2026-08-02T23:47:43.549808+00:00
15293163,U.D. LAS MATAS C.F.,U.D. LAS MATAS C.F.,U.D. LAS MATAS C.F.,,/fichaequipo/15293163,2026-08-02T23:48:34.409238+00:00
1583,C.D. SEVILLA LA NUEVA,C.D. SEVILLA LA NUEVA,C.D. SEVILLA LA NUEVA,,/fichaequipo/1583,2026-08-02T23:47:53.632574+00:00
607,C.R. GUINDALERA A,C.R. GUINDALERA 'A',C.R. GUINDALERA,A,/fichaequipo/607,2026-08-02T23:48:59.026367+00:00
3359869,S.A.D. FOMENTO ALUMNI A,S.A.D. FOMENTO ALUMNI 'A',S.A.D. FOMENTO ALUMNI,A,/fichaequipo/3359869,2026-08-02T23:47:27.624456+00:00
17145115,CDE ELITE PARLA,CDE ELITE PARLA,CDE ELITE PARLA,,/fichaequipo/17145115,2026-08-02T23:48:17.133338+00:00
15291109,SESEÑA C.F.,SESEÑA C.F.,SESEÑA C.F.,,/fichaequipo/15291109,2026-08-02T23:47:50.332772+00:00
6826508,C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS-GANDARIO,C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS-GANDARIO ,C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS-GANDARIO,,/fichaequipo/6826508,2026-08-02T23:48:01.903300+00:00
476,U.D. SAN LORENZO,U.D. SAN LORENZO,U.D. SAN LORENZO,,/fichaequipo/476,2026-08-02T23:47:24.647352+00:00
4922523,CLUB CIUDAD HENARES,CLUB CIUDAD HENARES,CLUB CIUDAD HENARES,,/fichaequipo/4922523,2026-08-02T23:48:08.020492+00:00
1071,C.D. ALPEDRETE,C.D. ALPEDRETE,C.D. ALPEDRETE,,/fichaequipo/1071,2026-08-02T23:47:24.647352+00:00
2302,RECREATIVO SOTO DEL REAL C.F.,RECREATIVO SOTO DEL REAL C.F.,RECREATIVO SOTO DEL REAL C.F.,,/fichaequipo/2302,2026-08-02T23:47:58.638052+00:00
8956204,A.D. ANCORA ARANJUEZ,A.D. ANCORA ARANJUEZ,A.D. ANCORA ARANJUEZ,,/fichaequipo/8956204,2026-08-02T23:47:50.332772+00:00
56,A.D. FERROVIARIA,A.D. FERROVIARIA,A.D. FERROVIARIA,,/fichaequipo/56,2026-08-02T23:48:49.861075+00:00
15294528,C.D. SPORT VILLA DE VALLECAS A,C.D. SPORT VILLA DE VALLECAS 'A',C.D. SPORT VILLA DE VALLECAS,A,/fichaequipo/15294528,2026-08-02T23:47:43.549808+00:00
6817441,C.D. ALGETEÑO,C.D. ALGETEÑO,C.D. ALGETEÑO,,/fichaequipo/6817441,2026-08-02T23:48:05.171997+00:00
2346,A.D. UNION CARRASCAL A,A.D. UNION CARRASCAL 'A',A.D. UNION CARRASCAL,A,/fichaequipo/2346,2026-08-02T23:47:53.632574+00:00
13719271,C.D. SERENDIPITY - VALDEMORILLO,C.D. SERENDIPITY - VALDEMORILLO,C.D. SERENDIPITY - VALDEMORILLO,,/fichaequipo/13719271,2026-08-02T23:48:31.112796+00:00
15357858,C.D.E. CHAMARTIN ATHLETIC,C.D.E. CHAMARTIN ATHLETIC,C.D.E. CHAMARTIN ATHLETIC,,/fichaequipo/15357858,2026-08-02T23:47:33.074370+00:00
21580545,C.D. ARENAL 30,C.D. ARENAL 30,C.D. ARENAL 30,,/fichaequipo/21580545,2026-08-02T23:48:59.026367+00:00
21493799,C.D. FUENLABRADA ATLANTIS A,C.D. FUENLABRADA ATLANTIS 'A',C.D. FUENLABRADA ATLANTIS,A,/fichaequipo/21493799,2026-08-02T23:47:50.332772+00:00
19360402,CDE IZOR NAVALCARNERO,CDE IZOR NAVALCARNERO,CDE IZOR NAVALCARNERO,,/fichaequipo/19360402,2026-08-02T23:48:20.551067+00:00
19528575,CDE ARGENTINO DE FUTBOL,CDE ARGENTINO DE FUTBOL,CDE ARGENTINO DE FUTBOL,,/fichaequipo/19528575,2026-08-02T23:47:43.549808+00:00
24234223,CDE FUTBOL BASE DEPORTIVO TORRELODONES,CDE FUTBOL BASE DEPORTIVO TORRELODONES,CDE FUTBOL BASE DEPORTIVO TORRELODONES,,/fichaequipo/24234223,2026-08-02T23:48:34.409238+00:00
1134,C.F. AGUILAS DEL LUCERO A,C.F. AGUILAS DEL LUCERO 'A',C.F. AGUILAS DEL LUCERO,A,/fichaequipo/1134,2026-08-02T23:47:47.845502+00:00
12234694,ATHLETIC CLUB COLMENAREJO,ATHLETIC CLUB COLMENAREJO,ATHLETIC CLUB COLMENAREJO,,/fichaequipo/12234694,2026-08-02T23:47:56.668020+00:00
1737,E.F.M.O. BOADILLA A,E.F.M.O. BOADILLA 'A',E.F.M.O. BOADILLA,A,/fichaequipo/1737,2026-08-02T23:47:24.647352+00:00
1940,SAN PEDRO DE HUMANES,SAN PEDRO DE HUMANES,SAN PEDRO DE HUMANES,,/fichaequipo/1940,2026-08-02T23:48:14.239092+00:00
3150,A.D. EL REAL DE MANZANARES,A.D. EL REAL DE MANZANARES,A.D. EL REAL DE MANZANARES,,/fichaequipo/3150,2026-08-02T23:47:27.624456+00:00
2913,C.D. MOLAREÑO A,C.D. MOLAREÑO 'A',C.D. MOLAREÑO,A,/fichaequipo/2913,2026-08-02T23:47:58.638052+00:00
3356314,COLEGIO MIRAMADRID - PARACUELLOS,COLEGIO MIRAMADRID - PARACUELLOS,COLEGIO MIRAMADRID - PARACUELLOS,,/fichaequipo/3356314,2026-08-02T23:47:40.432213+00:00
1062,F.C. INTER DEL PILAR,F.C. INTER DEL PILAR,F.C. INTER DEL PILAR,,/fichaequipo/1062,2026-08-02T23:48:37.237970+00:00
707,U.D. LA PAZ VALLEHERMOSO,U.D. LA PAZ VALLEHERMOSO,U.D. LA PAZ VALLEHERMOSO,,/fichaequipo/707,2026-08-02T23:47:33.074370+00:00
846914,C.D. PEDREZUELA,C.D. PEDREZUELA,C.D. PEDREZUELA,,/fichaequipo/846914,2026-08-02T23:47:58.638052+00:00
1617,ESC. MUN. FUT. VILLAREJO,ESC. MUN. FUT. VILLAREJO,ESC. MUN. FUT. VILLAREJO,,/fichaequipo/1617,2026-08-02T23:47:50.332772+00:00
15445558,C.D.E. FUTBOL CLUB BRITANICO DE MADRID,C.D.E. FUTBOL CLUB BRITANICO DE MADRID,C.D.E. FUTBOL CLUB BRITANICO DE MADRID,,/fichaequipo/15445558,2026-08-02T23:48:46.855375+00:00
19261465,CDE MIRAMONTE MADRID A,CDE MIRAMONTE MADRID 'A',CDE MIRAMONTE MADRID,A,/fichaequipo/19261465,2026-08-02T23:47:33.074370+00:00
13558184,A.D. RAYO LATINA,A.D. RAYO LATINA,A.D. RAYO LATINA,,/fichaequipo/13558184,2026-08-02T23:49:02.635340+00:00
2890,C.D. ALONSO CANO,C.D. ALONSO CANO,C.D. ALONSO CANO,,/fichaequipo/2890,2026-08-02T23:47:33.074370+00:00
24141910,CDE PERREO FUTBOL CLUB,CDE PERREO FUTBOL CLUB,CDE PERREO FUTBOL CLUB,,/fichaequipo/24141910,2026-08-02T23:48:56.122535+00:00
680273,RAYO BRUNETE C.F. A,RAYO BRUNETE C.F. 'A',RAYO BRUNETE C.F.,A,/fichaequipo/680273,2026-08-02T23:47:24.647352+00:00
13531051,C.D. OLIMPICO DE PARLA,C.D. OLIMPICO DE PARLA,C.D. OLIMPICO DE PARLA,,/fichaequipo/13531051,2026-08-02T23:48:17.133338+00:00
802,C.D. SAN VIATOR,C.D. SAN VIATOR,C.D. SAN VIATOR,,/fichaequipo/802,2026-08-02T23:47:47.845502+00:00
517,CAMARMA C.F.,CAMARMA C.F.,CAMARMA C.F.,,/fichaequipo/517,2026-08-02T23:47:40.432213+00:00
357,ATLETICO LEONES DE CASTILLA,ATLETICO LEONES DE CASTILLA,ATLETICO LEONES DE CASTILLA,,/fichaequipo/357,2026-08-02T23:47:24.647352+00:00
6819476,C.D. ATLETICO ALUCHE C.F.,C.D. ATLETICO ALUCHE C.F.,C.D. ATLETICO ALUCHE C.F.,,/fichaequipo/6819476,2026-08-02T23:47:53.632574+00:00
2013,C.D. GOYA A,C.D. GOYA 'A',C.D. GOYA,A,/fichaequipo/2013,2026-08-02T23:47:47.845502+00:00
8963935,C.D. GETAFE CITY A,C.D. GETAFE CITY 'A',C.D. GETAFE CITY,A,/fichaequipo/8963935,2026-08-02T23:47:50.332772+00:00
466877,CLUB FUENTELARREYNA A,CLUB FUENTELARREYNA 'A',CLUB FUENTELARREYNA,A,/fichaequipo/466877,2026-08-02T23:47:27.624456+00:00
6826470,R.C.D. ESPANYOL DE MADRID,R.C.D. ESPANYOL DE MADRID,R.C.D. ESPANYOL DE MADRID,,/fichaequipo/6826470,2026-08-02T23:47:27.624456+00:00
1554,C.D. TAJAMAR,C.D. TAJAMAR,C.D. TAJAMAR,,/fichaequipo/1554,2026-08-02T23:47:43.549808+00:00
254,A.D. EL PARDO A,A.D. EL PARDO 'A',A.D. EL PARDO,A,/fichaequipo/254,2026-08-02T23:47:27.624456+00:00
475,RACING VILLAVERDE C.F. A,RACING VILLAVERDE C.F. 'A',RACING VILLAVERDE C.F.,A,/fichaequipo/475,2026-08-02T23:47:43.549808+00:00
12234696,C.D. RUPE SAHAGUN A,C.D. RUPE SAHAGUN 'A',C.D. RUPE SAHAGUN,A,/fichaequipo/12234696,2026-08-02T23:47:27.624456+00:00
2911,C.D. VILLAMANTA,C.D. VILLAMANTA,C.D. VILLAMANTA,,/fichaequipo/2911,2026-08-02T23:47:53.632574+00:00
139,C.D. BARAJAS,C.D. BARAJAS,C.D. BARAJAS,,/fichaequipo/139,2026-08-02T23:47:33.074370+00:00
2471,C.F. AMISPORT A,C.F. AMISPORT 'A',C.F. AMISPORT,A,/fichaequipo/2471,2026-08-02T23:47:33.074370+00:00
4911009,C.D. MUNICIPAL ARROYOMOLINOS A,C.D. MUNICIPAL ARROYOMOLINOS 'A',C.D. MUNICIPAL ARROYOMOLINOS,A,/fichaequipo/4911009,2026-08-02T23:47:20.679328+00:00
3349086,CELTIC CASTILLA C.F. A,CELTIC CASTILLA C.F. 'A',CELTIC CASTILLA C.F.,A,/fichaequipo/3349086,2026-08-02T23:47:11.723660+00:00
10659243,C.D.E. F.P.A. LAS ROZAS,C.D.E. F.P.A. LAS ROZAS,C.D.E. F.P.A. LAS ROZAS,,/fichaequipo/10659243,2026-08-02T23:47:11.723660+00:00
13519993,ESC.FUT.AT. CASARRUBUELOS,ESC.FUT.AT. CASARRUBUELOS,ESC.FUT.AT. CASARRUBUELOS,,/fichaequipo/13519993,2026-08-02T23:47:20.679328+00:00
1162,ATLETICO CHOPERA ALCOBENDAS 04 A,ATLETICO CHOPERA ALCOBENDAS 04 'A',ATLETICO CHOPERA ALCOBENDAS 04,A,/fichaequipo/1162,2026-08-02T23:47:11.723660+00:00
397,S.A.D. FUNDACIÓN C.D. RECUERDO,S.A.D. FUNDACIÓN C.D. RECUERDO,S.A.D. FUNDACIÓN C.D. RECUERDO,,/fichaequipo/397,2026-08-02T23:47:15.112130+00:00
466820,ESCUELA DE FUTBOL ARGANDA A,ESCUELA DE FUTBOL ARGANDA 'A',ESCUELA DE FUTBOL ARGANDA,A,/fichaequipo/466820,2026-08-02T23:47:18.128752+00:00
2728556,U.D. MOSTOLES BALOMPIE A,U.D. MOSTOLES BALOMPIE 'A',U.D. MOSTOLES BALOMPIE,A,/fichaequipo/2728556,2026-08-02T23:47:20.679328+00:00
1962,A.D. NUEVO BAZTAN,A.D. NUEVO BAZTAN,A.D. NUEVO BAZTAN,,/fichaequipo/1962,2026-08-02T23:47:15.112130+00:00
2719,A.D. LA PLATA-TR82 A,A.D. LA PLATA-TR82 'A',A.D. LA PLATA-TR82,A,/fichaequipo/2719,2026-08-02T23:47:15.112130+00:00
523,ESC. MPAL. DE FUT. AGUILAS DE MORATALAZ A,ESC. MPAL. DE FUT. AGUILAS DE MORATALAZ 'A',ESC. MPAL. DE FUT. AGUILAS DE MORATALAZ,A,/fichaequipo/523,2026-08-02T23:47:18.128752+00:00
421,C.D. VILLA DEL PRADO,C.D. VILLA DEL PRADO,C.D. VILLA DEL PRADO,,/fichaequipo/421,2026-08-02T23:47:20.679328+00:00
1074,C.D. CARRANZA A,C.D. CARRANZA 'A',C.D. CARRANZA,A,/fichaequipo/1074,2026-08-02T23:47:11.723660+00:00
503,ATLETICO VALDEIGLESIAS,ATLETICO VALDEIGLESIAS,ATLETICO VALDEIGLESIAS,,/fichaequipo/503,2026-08-02T23:47:20.679328+00:00
24235802,CDB UNION DEPORTIVA ARGANZUELA A,CDB UNION DEPORTIVA ARGANZUELA 'A',CDB UNION DEPORTIVA ARGANZUELA,A,/fichaequipo/24235802,2026-08-02T23:47:18.128752+00:00
1526,E.M.F. MORALEJA DE ENMEDIO A,E.M.F. MORALEJA DE ENMEDIO 'A',E.M.F. MORALEJA DE ENMEDIO,A,/fichaequipo/1526,2026-08-02T23:47:20.679328+00:00
704,AGRUPACION C.D. LUCERO-LINCES A,AGRUPACION C.D. LUCERO-LINCES 'A',AGRUPACION C.D. LUCERO-LINCES,A,/fichaequipo/704,2026-08-02T23:47:20.679328+00:00
2281706,ATLETICO ARTILLEROS A,ATLETICO ARTILLEROS 'A',ATLETICO ARTILLEROS,A,/fichaequipo/2281706,2026-08-02T23:47:15.112130+00:00
2856,C.D. CIUDAD LOS ANGELES A,C.D. CIUDAD LOS ANGELES 'A',C.D. CIUDAD LOS ANGELES,A,/fichaequipo/2856,2026-08-02T23:47:18.128752+00:00
356,C.D. UNION DE ARAVACA,C.D. UNION DE ARAVACA,C.D. UNION DE ARAVACA,,/fichaequipo/356,2026-08-02T23:47:11.723660+00:00
1111,A.D. NAYA A,A.D. NAYA 'A',A.D. NAYA,A,/fichaequipo/1111,2026-08-02T23:47:15.112130+00:00
1311,JUVENTUD SANSE A,JUVENTUD SANSE 'A',JUVENTUD SANSE,A,/fichaequipo/1311,2026-08-02T23:47:11.723660+00:00
1516,CULTURAL DEPORTIVA MIRAFLOR A,CULTURAL DEPORTIVA MIRAFLOR 'A',CULTURAL DEPORTIVA MIRAFLOR,A,/fichaequipo/1516,2026-08-02T23:47:20.679328+00:00
1174,PERISO CLUB DE FUTBOL A,PERISO CLUB DE FUTBOL 'A',PERISO CLUB DE FUTBOL,A,/fichaequipo/1174,2026-08-02T23:47:15.112130+00:00
2009,C.D. BETIS SAN ISIDRO,C.D. BETIS SAN ISIDRO,C.D. BETIS SAN ISIDRO,,/fichaequipo/2009,2026-08-02T23:47:18.128752+00:00
732,NUEVO PINTO C.F. A,NUEVO PINTO C.F. 'A',NUEVO PINTO C.F.,A,/fichaequipo/732,2026-08-02T23:47:18.128752+00:00
699,MORALZARZAL C.F. A,MORALZARZAL C.F. 'A',MORALZARZAL C.F.,A,/fichaequipo/699,2026-08-02T23:47:11.723660+00:00
6818471,C.F. MADRID RIO A,C.F. MADRID RIO 'A',C.F. MADRID RIO,A,/fichaequipo/6818471,2026-08-02T23:47:18.128752+00:00
334384,C.D. NUEVO BOADILLA A,C.D. NUEVO BOADILLA 'A',C.D. NUEVO BOADILLA,A,/fichaequipo/334384,2026-08-02T23:47:20.679328+00:00
3359955,C.D. ELECTROCOR LAS ROZAS C.F. A,C.D. ELECTROCOR LAS ROZAS C.F. 'A',C.D. ELECTROCOR LAS ROZAS C.F.,A,/fichaequipo/3359955,2026-08-02T23:47:11.723660+00:00
1493,A.D. ESCUELA DE FUTBOL DE CARABANCHEL A,A.D. ESCUELA DE FUTBOL DE CARABANCHEL 'A',A.D. ESCUELA DE FUTBOL DE CARABANCHEL,A,/fichaequipo/1493,2026-08-02T23:47:18.128752+00:00
479,C.D. CANILLAS A,C.D. CANILLAS 'A',C.D. CANILLAS,A,/fichaequipo/479,2026-08-02T23:47:03.819686+00:00
947,A.D. ORCASITAS A,A.D. ORCASITAS 'A',A.D. ORCASITAS,A,/fichaequipo/947,2026-08-02T23:47:07.238341+00:00
424,A.D. VILLAVICIOSA DE ODON A,A.D. VILLAVICIOSA DE ODON 'A',A.D. VILLAVICIOSA DE ODON,A,/fichaequipo/424,2026-08-02T23:47:07.238341+00:00
685,C.D.B. COSLADA A,C.D.B. COSLADA 'A',C.D.B. COSLADA,A,/fichaequipo/685,2026-08-02T23:47:03.819686+00:00
468,C.D. EL ALAMO A,C.D. EL ALAMO 'A',C.D. EL ALAMO,A,/fichaequipo/468,2026-08-02T23:47:07.238341+00:00
370,CLUB ESCUELA DE FUTBOL CONCEPCION A,CLUB ESCUELA DE FUTBOL CONCEPCION 'A',CLUB ESCUELA DE FUTBOL CONCEPCION,A,/fichaequipo/370,2026-08-02T23:47:03.819686+00:00
596,C.D. VICALVARO,C.D. VICALVARO,C.D. VICALVARO,,/fichaequipo/596,2026-08-02T23:47:07.238341+00:00
1834,C.D. VILLANUEVA DE LA CAÑADA A,C.D. VILLANUEVA DE LA CAÑADA 'A',C.D. VILLANUEVA DE LA CAÑADA,A,/fichaequipo/1834,2026-08-02T23:47:03.819686+00:00
623,E.D. MORATALAZ A,E.D. MORATALAZ 'A',E.D. MORATALAZ,A,/fichaequipo/623,2026-08-02T23:47:07.238341+00:00
846885,ESC.MUN.FUT. ALUCHE A,ESC.MUN.FUT. ALUCHE 'A',ESC.MUN.FUT. ALUCHE,A,/fichaequipo/846885,2026-08-02T23:47:07.238341+00:00
4939330,UNION DEPORTIVA USERA A,UNION DEPORTIVA USERA 'A',UNION DEPORTIVA USERA,A,/fichaequipo/4939330,2026-08-02T23:47:07.238341+00:00
2022,E.F. CIUDAD DE GETAFE A,E.F. CIUDAD DE GETAFE 'A',E.F. CIUDAD DE GETAFE,A,/fichaequipo/2022,2026-08-02T23:47:20.679328+00:00
1791,CLUB POLID. PARLA ESCUELA-FAIR PLAY A,CLUB POLID. PARLA ESCUELA-FAIR PLAY 'A',CLUB POLID. PARLA ESCUELA-FAIR PLAY,A,/fichaequipo/1791,2026-08-02T23:47:07.238341+00:00
1395,C.F. INTER DE VALDEMORO A,C.F. INTER DE VALDEMORO 'A',C.F. INTER DE VALDEMORO,A,/fichaequipo/1395,2026-08-02T23:47:07.238341+00:00
989,C.D. DAGANZO A,C.D. DAGANZO 'A',C.D. DAGANZO,A,/fichaequipo/989,2026-08-02T23:47:03.819686+00:00
788,A.D. ARGANDA C.F.,A.D. ARGANDA C.F.,A.D. ARGANDA C.F.,,/fichaequipo/788,2026-08-02T23:47:07.238341+00:00
13571407,DEPORTIVO CIEMPOZUELOS A,DEPORTIVO CIEMPOZUELOS 'A',DEPORTIVO CIEMPOZUELOS,A,/fichaequipo/13571407,2026-08-02T23:47:07.238341+00:00
117,REAL ARANJUEZ C.F. A,REAL ARANJUEZ C.F. 'A',REAL ARANJUEZ C.F.,A,/fichaequipo/117,2026-08-02T23:47:07.238341+00:00
546,A.D. SPORTING HORTALEZA A,A.D. SPORTING HORTALEZA 'A',A.D. SPORTING HORTALEZA,A,/fichaequipo/546,2026-08-02T23:47:03.819686+00:00
2749,ROBLEDO C.F.,ROBLEDO C.F.,ROBLEDO C.F.,,/fichaequipo/2749,2026-08-02T23:47:03.819686+00:00
763,C.D. CAMPAMENTO A,C.D. CAMPAMENTO 'A',C.D. CAMPAMENTO,A,/fichaequipo/763,2026-08-02T23:47:07.238341+00:00
2594,C.F. SAN AGUSTIN DE GUADALIX A,C.F. SAN AGUSTIN DE GUADALIX 'A',C.F. SAN AGUSTIN DE GUADALIX,A,/fichaequipo/2594,2026-08-02T23:47:03.819686+00:00
119,C.D. SAN FERNANDO,C.D. SAN FERNANDO,C.D. SAN FERNANDO,,/fichaequipo/119,2026-08-02T23:47:03.819686+00:00
6817352,UNION ZONA NORTE A,UNION ZONA NORTE 'A',UNION ZONA NORTE,A,/fichaequipo/6817352,2026-08-02T23:47:03.819686+00:00
1032104,RAYO CIUDAD ALCOBENDAS C.F.,RAYO CIUDAD ALCOBENDAS C.F.,RAYO CIUDAD ALCOBENDAS C.F.,,/fichaequipo/1032104,2026-08-02T23:47:03.819686+00:00
526441,LAS ROZAS C.F. B,LAS ROZAS C.F. 'B',LAS ROZAS C.F.,B,/fichaequipo/526441,2026-08-02T23:47:03.819686+00:00
