player_id,season,season_id,competition_id,competition,group_id,group,team_id,team,club_name_raw,team_position,team_points,source_url,scraped_at
13883267,2025-2026,21,26412582,SEGUNDA FASE PRIMERA PREBENJAMIN F7,26419506,SUBGRUPO 38 A,17120427,CDE CIUDAD DE CUBAS DE LA SAGRA 'A',CDE CIUDAD DE CUBAS DE LA SAGRA,3,47,https://www.rffm.es/fichajugador/13883267?temporada=21,2026-08-01T09:16:51.399461+00:00
13883267,2025-2026,21,24038030,PRIMERA PREBENJAMÍN F-7,24038067,Grupo 38,17120427,CDE CIUDAD DE CUBAS DE LA SAGRA 'A',CDE CIUDAD DE CUBAS DE LA SAGRA,3,27,https://www.rffm.es/fichajugador/13883267?temporada=21,2026-08-01T09:16:51.399461+00:00
13884125,2025-2026,21,26412359,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,26412529,SUBGRUPO 11 B,10659153,ESC.FUT.AT. CASARRUBUELOS 'B',ESC.FUT.AT. CASARRUBUELOS,5,8,https://www.rffm.es/fichajugador/13884125?temporada=21,2026-08-01T09:16:51.404417+00:00
13884125,2025-2026,21,24037875,PREFERENTE PREBENJAMÍN F-7,24037888,GRUPO 11,10659153,ESC.FUT.AT. CASARRUBUELOS 'B',ESC.FUT.AT. CASARRUBUELOS,12,2,https://www.rffm.es/fichajugador/13884125?temporada=21,2026-08-01T09:16:51.404417+00:00
15066339,2025-2026,21,26412582,SEGUNDA FASE PRIMERA PREBENJAMIN F7,26419507,SUBGRUPO 38 B,524616,ESC.MUN. TORREJON DE LA CALZADA 'B',ESC.MUN. TORREJON DE LA CALZADA,3,21,https://www.rffm.es/fichajugador/15066339?temporada=21,2026-08-01T09:16:51.408851+00:00
15066339,2025-2026,21,24038030,PRIMERA PREBENJAMÍN F-7,24038067,Grupo 38,524616,ESC.MUN. TORREJON DE LA CALZADA 'B',ESC.MUN. TORREJON DE LA CALZADA,10,6,https://www.rffm.es/fichajugador/15066339?temporada=21,2026-08-01T09:16:51.408851+00:00
15138596,2025-2026,21,26701479,T. CAMPEONES 1ª DIV. AUT. PREBENJAMÍN FINAL,26701480,FINAL,1031235,REAL MADRID C.F. 'A',REAL MADRID C.F.,0,0,https://www.rffm.es/fichajugador/15138596?temporada=21,2026-08-01T09:16:51.413544+00:00
15138596,2025-2026,21,26687992,T. CAMPEONES AUTONÓMICA PREBENJAMÍN 1ª FASE,26687994,CUADRANGULAR 2,1031235,REAL MADRID C.F. 'A',REAL MADRID C.F.,1,9,https://www.rffm.es/fichajugador/15138596?temporada=21,2026-08-01T09:16:51.413544+00:00
15138596,2025-2026,21,26409262,SEGUNDA FASE PRIMERA DIVISIÓN AUTONÓMICA PREBENJAMÍN,26409298,SUBGRUPO 4 A,1031235,REAL MADRID C.F. 'A',REAL MADRID C.F.,1,60,https://www.rffm.es/fichajugador/15138596?temporada=21,2026-08-01T09:16:51.413544+00:00
15138596,2025-2026,21,24038501,PRIMERA DIVISIÓN AUTONÓMICA PREBENJAMÍN F-7,24044313,Grupo 4,1031235,REAL MADRID C.F. 'A',REAL MADRID C.F.,1,30,https://www.rffm.es/fichajugador/15138596?temporada=21,2026-08-01T09:16:51.413544+00:00
15191019,2025-2026,21,26412359,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,26412375,SUBGRUPO 4 A,300493,S.A.D. ESPARTALES SUR 'A',S.A.D. ESPARTALES SUR,2,45,https://www.rffm.es/fichajugador/15191019?temporada=21,2026-08-01T09:16:51.417692+00:00
15191019,2025-2026,21,24037875,PREFERENTE PREBENJAMÍN F-7,24037879,GRUPO 4,300493,S.A.D. ESPARTALES SUR 'A',S.A.D. ESPARTALES SUR,1,27,https://www.rffm.es/fichajugador/15191019?temporada=21,2026-08-01T09:16:51.417692+00:00
15243730,2025-2026,21,26412359,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,26412528,SUBGRUPO 11 A,23171604,C.D. SP&AL SERRANILLOS 'A',C.D. SP&AL SERRANILLOS,3,37,https://www.rffm.es/fichajugador/15243730?temporada=21,2026-08-01T09:16:51.422053+00:00
15243730,2025-2026,21,24037875,PREFERENTE PREBENJAMÍN F-7,24037888,GRUPO 11,23171604,C.D. SP&AL SERRANILLOS 'A',C.D. SP&AL SERRANILLOS,3,25,https://www.rffm.es/fichajugador/15243730?temporada=21,2026-08-01T09:16:51.422053+00:00
15243730,2025-2026,21,24037796,PRIMERA BENJAMÍN F-7,24037845,Grupo 60,12635122,C.D. SP&AL SERRANILLOS 'C',C.D. SP&AL SERRANILLOS,7,29,https://www.rffm.es/fichajugador/15243730?temporada=21,2026-08-01T09:16:51.422053+00:00
15335090,2025-2026,21,26412582,SEGUNDA FASE PRIMERA PREBENJAMIN F7,26419356,SUBGRUPO 19 A,6818486,C.D. CHAMBERI DE MADRID 'B',C.D. CHAMBERI DE MADRID,4,31,https://www.rffm.es/fichajugador/15335090?temporada=21,2026-08-01T09:16:51.427349+00:00
15335090,2025-2026,21,24038030,PRIMERA PREBENJAMÍN F-7,24038045,Grupo 19,6818486,C.D. CHAMBERI DE MADRID 'B',C.D. CHAMBERI DE MADRID,4,21,https://www.rffm.es/fichajugador/15335090?temporada=21,2026-08-01T09:16:51.427349+00:00
15393104,2025-2026,21,26412582,SEGUNDA FASE PRIMERA PREBENJAMIN F7,26419407,SUBGRUPO 23 A,8927512,CDE ESCUELA UNION DEPORTIVA LOECHES 'A',CDE ESCUELA UNION DEPORTIVA LOECHES,2,53,https://www.rffm.es/fichajugador/15393104?temporada=21,2026-08-01T09:16:51.431300+00:00
15393104,2025-2026,21,24038030,PRIMERA PREBENJAMÍN F-7,24038051,Grupo 23,8927512,CDE ESCUELA UNION DEPORTIVA LOECHES 'A',CDE ESCUELA UNION DEPORTIVA LOECHES,3,26,https://www.rffm.es/fichajugador/15393104?temporada=21,2026-08-01T09:16:51.431300+00:00
15393363,2025-2026,21,26412582,SEGUNDA FASE PRIMERA PREBENJAMIN F7,26419407,SUBGRUPO 23 A,8927512,CDE ESCUELA UNION DEPORTIVA LOECHES 'A',CDE ESCUELA UNION DEPORTIVA LOECHES,2,53,https://www.rffm.es/fichajugador/15393363?temporada=21,2026-08-01T09:16:51.435982+00:00
15393363,2025-2026,21,24038030,PRIMERA PREBENJAMÍN F-7,24038051,Grupo 23,8927512,CDE ESCUELA UNION DEPORTIVA LOECHES 'A',CDE ESCUELA UNION DEPORTIVA LOECHES,3,26,https://www.rffm.es/fichajugador/15393363?temporada=21,2026-08-01T09:16:51.435982+00:00
15394882,2025-2026,21,26409262,SEGUNDA FASE PRIMERA DIVISIÓN AUTONÓMICA PREBENJAMÍN,26409296,SUBGRUPO 3 A,2271005,R.S.D. ALCALA S.A.D. 'A',R.S.D. ALCALA S.A.D.,2,39,https://www.rffm.es/fichajugador/15394882?temporada=21,2026-08-01T09:16:51.439718+00:00
15394882,2025-2026,21,24038501,PRIMERA DIVISIÓN AUTONÓMICA PREBENJAMÍN F-7,24044312,Grupo 3,2271005,R.S.D. ALCALA S.A.D. 'A',R.S.D. ALCALA S.A.D.,2,29,https://www.rffm.es/fichajugador/15394882?temporada=21,2026-08-01T09:16:51.439718+00:00
15398253,2025-2026,21,26412359,SEGUNDA FASE PREFERENTE PREBENJAMIN F7,26412375,SUBGRUPO 4 A,846809,ATLETICO LA GARENA 'A',ATLETICO LA GARENA,3,26,https://www.rffm.es/fichajugador/15398253?temporada=21,2026-08-01T09:16:51.443766+00:00
15398253,2025-2026,21,24037875,PREFERENTE PREBENJAMÍN F-7,24037879,GRUPO 4,846809,ATLETICO LA GARENA 'A',ATLETICO LA GARENA,3,17,https://www.rffm.es/fichajugador/15398253?temporada=21,2026-08-01T09:16:51.443766+00:00
15398253,2025-2026,21,24037796,PRIMERA BENJAMÍN F-7,24037812,Grupo 18,846753,ATLETICO LA GARENA 'B',ATLETICO LA GARENA,7,27,https://www.rffm.es/fichajugador/15398253?temporada=21,2026-08-01T09:16:51.443766+00:00
