match_id,official_kind,official_id,official_name,role_raw,source_url,scraped_at
1205212,referee,1402542,"RAMOS LOBON, RUBEN",Arbitro principal,https://www.rffm.es/acta-partido/1205212,2026-08-08T23:19:30.501577+00:00
1205212,field_delegate,,"MEGIA CUESTA, ALEJANDRO",delegado_campo,https://www.rffm.es/acta-partido/1205212,2026-08-08T23:19:30.501577+00:00
1205213,referee,1402542,"RAMOS LOBON, RUBEN",Arbitro principal,https://www.rffm.es/acta-partido/1205213,2026-08-08T23:19:30.514746+00:00
1205213,field_delegate,,"EGEA LOPEZ, JAVIER",delegado_campo,https://www.rffm.es/acta-partido/1205213,2026-08-08T23:19:30.514746+00:00
1205220,referee,1402542,"RAMOS LOBON, RUBEN",Arbitro principal,https://www.rffm.es/acta-partido/1205220,2026-08-08T23:19:30.848608+00:00
1205220,field_delegate,,"JIMENEZ SERRANO, AITOR",delegado_campo,https://www.rffm.es/acta-partido/1205220,2026-08-08T23:19:30.848608+00:00
1205217,referee,1402542,"RAMOS LOBON, RUBEN",Arbitro principal,https://www.rffm.es/acta-partido/1205217,2026-08-08T23:19:30.853363+00:00
1205217,field_delegate,,"GONZALEZ CANALES, IGNACIO JOSE",delegado_campo,https://www.rffm.es/acta-partido/1205217,2026-08-08T23:19:30.853363+00:00
1205215,referee,1402519,"VALENCIA MUÑOZ, SERGIO",Arbitro principal,https://www.rffm.es/acta-partido/1205215,2026-08-08T23:19:30.857491+00:00
1205216,referee,1402519,"VALENCIA MUÑOZ, SERGIO",Arbitro principal,https://www.rffm.es/acta-partido/1205216,2026-08-08T23:19:30.866869+00:00
1205221,referee,1402542,"RAMOS LOBON, RUBEN",Arbitro principal,https://www.rffm.es/acta-partido/1205221,2026-08-08T23:19:30.872835+00:00
1205221,field_delegate,,"ESPINOS KHAOULY, SANTIAGO",delegado_campo,https://www.rffm.es/acta-partido/1205221,2026-08-08T23:19:30.872835+00:00
1205214,referee,1112368,"OCAÑA DE LA FUENTE, JAVIER",Arbitro principal,https://www.rffm.es/acta-partido/1205214,2026-08-08T23:19:30.879567+00:00
1205214,field_delegate,,"PUJADAS SANCHEZ, MANUEL",delegado_campo,https://www.rffm.es/acta-partido/1205214,2026-08-08T23:19:30.879567+00:00
1205223,referee,1402804,"PELAYO CARVAJAL, JAVIER",Arbitro principal,https://www.rffm.es/acta-partido/1205223,2026-08-08T23:19:31.723931+00:00
1205223,field_delegate,,"BUENO LOPEZ, HECTOR",delegado_campo,https://www.rffm.es/acta-partido/1205223,2026-08-08T23:19:31.723931+00:00
1205224,referee,1402804,"PELAYO CARVAJAL, JAVIER",Arbitro principal,https://www.rffm.es/acta-partido/1205224,2026-08-08T23:19:32.028306+00:00
1205224,field_delegate,,"DE LA TORRE FERNANDEZ, GONZALO",delegado_campo,https://www.rffm.es/acta-partido/1205224,2026-08-08T23:19:32.028306+00:00
