match_id,official_kind,official_id,official_name,role_raw,source_url,scraped_at
1813799,referee,5001869,"FERNANDEZ CARDENAS, DAVID",Arbitro principal,https://www.rffm.es/acta-partido/1813799,2026-08-08T22:59:47.803696+00:00
1813803,referee,5207200,"FERNANDEZ MAHILLO, CRISTIAN",Arbitro principal,https://www.rffm.es/acta-partido/1813803,2026-08-08T22:59:48.090418+00:00
1813802,referee,5216499,"RODRIGUEZ HUETE, IVAN",Arbitro principal,https://www.rffm.es/acta-partido/1813802,2026-08-08T22:59:48.213013+00:00
1813810,referee,5167652,"GARCIA LASA, ALVARO",Arbitro principal,https://www.rffm.es/acta-partido/1813810,2026-08-08T22:59:48.281370+00:00
1813800,referee,5090439,"BOADA MARTINEZ, FRANCISCO JAVIER",Arbitro principal,https://www.rffm.es/acta-partido/1813800,2026-08-08T22:59:48.291563+00:00
1813801,referee,5000660,"MORENO DURAN, JORGE",Arbitro principal,https://www.rffm.es/acta-partido/1813801,2026-08-08T22:59:48.511208+00:00
1813807,referee,5002317,"OTERO GARCIA, ALVARO",Arbitro principal,https://www.rffm.es/acta-partido/1813807,2026-08-08T22:59:48.554746+00:00
1813809,referee,5144979,"OLMOS VILLALBA, PEDRO",Arbitro principal,https://www.rffm.es/acta-partido/1813809,2026-08-08T22:59:49.243928+00:00
1813805,referee,5145001,"FERNANDEZ PRIETO, ALEJANDRO MARTIN",Arbitro principal,https://www.rffm.es/acta-partido/1813805,2026-08-08T22:59:49.276798+00:00
1813806,referee,5002722,"PINTADO MAS, CARLOS",Arbitro principal,https://www.rffm.es/acta-partido/1813806,2026-08-08T22:59:49.407335+00:00
1813808,referee,5001180,"JARQUE RUIZ, ALEJANDRO",Arbitro principal,https://www.rffm.es/acta-partido/1813808,2026-08-08T22:59:49.417934+00:00
1813814,referee,5152617,"IZQUIERDO LANZA, JORGE",Arbitro principal,https://www.rffm.es/acta-partido/1813814,2026-08-08T22:59:49.565760+00:00
1813804,referee,5167652,"GARCIA LASA, ALVARO",Arbitro principal,https://www.rffm.es/acta-partido/1813804,2026-08-08T22:59:49.575524+00:00
1813813,referee,5000516,"GONZALEZ VELEDO, JOSE ALBERTO",Arbitro principal,https://www.rffm.es/acta-partido/1813813,2026-08-08T22:59:49.576817+00:00
1813812,referee,5217674,"RUBIO GONZALEZ, ALEJANDRO",Arbitro principal,https://www.rffm.es/acta-partido/1813812,2026-08-08T22:59:49.581320+00:00
1813816,referee,5125586,"DE SEBASTIAN PECHARROMAN, RUBEN",Arbitro principal,https://www.rffm.es/acta-partido/1813816,2026-08-08T22:59:49.944029+00:00
1813811,referee,5207218,"RAMIREZ SANCHEZ, GUILLERMO",Arbitro principal,https://www.rffm.es/acta-partido/1813811,2026-08-08T22:59:49.949267+00:00
1813818,referee,5144979,"OLMOS VILLALBA, PEDRO",Arbitro principal,https://www.rffm.es/acta-partido/1813818,2026-08-08T22:59:50.118627+00:00
1813821,referee,5216499,"RODRIGUEZ HUETE, IVAN",Arbitro principal,https://www.rffm.es/acta-partido/1813821,2026-08-08T22:59:50.766845+00:00
1813820,referee,5000660,"MORENO DURAN, JORGE",Arbitro principal,https://www.rffm.es/acta-partido/1813820,2026-08-08T22:59:50.770383+00:00
1813822,referee,5207218,"RAMIREZ SANCHEZ, GUILLERMO",Arbitro principal,https://www.rffm.es/acta-partido/1813822,2026-08-08T22:59:50.848014+00:00
1813815,referee,5099850,"DERTEANO MARQUEZ, JESUS JAVIER",Arbitro principal,https://www.rffm.es/acta-partido/1813815,2026-08-08T22:59:50.865571+00:00
