check_name,severity,entity_type,entity_id,group_id,competition_id,details
team_count_mismatch,warning,group,5071595,5071595,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'1230'}, only-in-standings=set())"
team_count_mismatch,warning,group,5071628,5071628,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'817'}, only-in-standings=set())"
team_count_mismatch,warning,group,5072213,5072213,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'2744383'}, only-in-standings=set())"
team_count_mismatch,warning,group,5072329,5072329,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'726'}, only-in-standings=set())"
team_count_mismatch,warning,group,5075240,5075240,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'846897'}, only-in-standings=set())"
team_count_mismatch,warning,group,5075849,5075849,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'-5514152'}, only-in-standings=set())"
team_count_mismatch,warning,group,5075980,5075980,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'1232'}, only-in-standings=set())"
team_count_mismatch,warning,group,5076177,5076177,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'1562'}, only-in-standings=set())"
team_count_mismatch,warning,group,5076857,5076857,,"18 distinct teams in matches vs 16 in standings (only-in-matches={'3121', '1279'}, only-in-standings=set())"
team_count_mismatch,warning,group,5076930,5076930,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'4941942'}, only-in-standings=set())"
team_count_mismatch,warning,group,5080759,5080759,,"18 distinct teams in matches vs 15 in standings (only-in-matches={'-5379221', '4939331', '-5514753'}, only-in-standings=set())"
team_count_mismatch,warning,group,5080764,5080764,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'5509636'}, only-in-standings=set())"
team_count_mismatch,warning,group,5080766,5080766,,"18 distinct teams in matches vs 16 in standings (only-in-matches={'178', '3361247'}, only-in-standings=set())"
team_count_mismatch,warning,group,5080843,5080843,,"18 distinct teams in matches vs 16 in standings (only-in-matches={'-5532963', '4939335'}, only-in-standings=set())"
team_count_mismatch,warning,group,5082343,5082343,,"16 distinct teams in matches vs 15 in standings (only-in-matches={'-5884289'}, only-in-standings=set())"
team_count_mismatch,warning,group,5082362,5082362,,"16 distinct teams in matches vs 15 in standings (only-in-matches={'-5712455'}, only-in-standings=set())"
team_count_mismatch,warning,group,5088220,5088220,,"16 distinct teams in matches vs 13 in standings (only-in-matches={'2537', '1031656', '-5412028'}, only-in-standings=set())"
team_count_mismatch,warning,group,5088382,5088382,,"16 distinct teams in matches vs 15 in standings (only-in-matches={'-5772490'}, only-in-standings=set())"
team_count_mismatch,warning,group,5088399,5088399,,"16 distinct teams in matches vs 14 in standings (only-in-matches={'863135', '-5797591'}, only-in-standings=set())"
team_count_mismatch,warning,group,5088416,5088416,,"18 distinct teams in matches vs 16 in standings (only-in-matches={'2744393', '-5473362'}, only-in-standings=set())"
team_count_mismatch,warning,group,5088739,5088739,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'-5406581'}, only-in-standings=set())"
team_count_mismatch,warning,group,5088782,5088782,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-6135213'}, only-in-standings=set())"
team_count_mismatch,warning,group,5088869,5088869,,"18 distinct teams in matches vs 16 in standings (only-in-matches={'-5538731', '-5884832'}, only-in-standings=set())"
team_count_mismatch,warning,group,5088944,5088944,,"16 distinct teams in matches vs 13 in standings (only-in-matches={'2276659', '-5884956', '846487'}, only-in-standings=set())"
team_count_mismatch,warning,group,5088971,5088971,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'-5472474'}, only-in-standings=set())"
team_count_mismatch,warning,group,5088997,5088997,,"18 distinct teams in matches vs 15 in standings (only-in-matches={'-5483200', '3769833', '-5690680'}, only-in-standings=set())"
team_count_mismatch,warning,group,5088999,5088999,,"18 distinct teams in matches vs 14 in standings (only-in-matches={'-5614528', '1031374', '-5559083', '-5884614'}, only-in-standings=set())"
team_count_mismatch,warning,group,5100883,5100883,,"16 distinct teams in matches vs 15 in standings (only-in-matches={'-5648675'}, only-in-standings=set())"
team_count_mismatch,warning,group,5100885,5100885,,"18 distinct teams in matches vs 16 in standings (only-in-matches={'466567', '909'}, only-in-standings=set())"
team_count_mismatch,warning,group,5100887,5100887,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'-5472169'}, only-in-standings=set())"
team_count_mismatch,warning,group,5100888,5100888,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'348221'}, only-in-standings=set())"
team_count_mismatch,warning,group,5100890,5100890,,"18 distinct teams in matches vs 16 in standings (only-in-matches={'-5559548', '-5457499'}, only-in-standings=set())"
team_count_mismatch,warning,group,5100912,5100912,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'-5618439'}, only-in-standings=set())"
team_count_mismatch,warning,group,5101000,5101000,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'-5568404'}, only-in-standings=set())"
team_count_mismatch,warning,group,5101057,5101057,,"18 distinct teams in matches vs 16 in standings (only-in-matches={'-5559740', '-5559177'}, only-in-standings=set())"
team_count_mismatch,warning,group,5101093,5101093,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'-5558080'}, only-in-standings=set())"
team_count_mismatch,warning,group,5101177,5101177,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'3344608'}, only-in-standings=set())"
team_count_mismatch,warning,group,5101248,5101248,,"18 distinct teams in matches vs 15 in standings (only-in-matches={'3392007', '-5514727', '-5568051'}, only-in-standings=set())"
team_count_mismatch,warning,group,5101345,5101345,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'-5569352'}, only-in-standings=set())"
team_count_mismatch,warning,group,5101428,5101428,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'-5559250'}, only-in-standings=set())"
team_count_mismatch,warning,group,5138512,5138512,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-5622550'}, only-in-standings=set())"
team_count_mismatch,warning,group,5138583,5138583,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-5993272'}, only-in-standings=set())"
team_count_mismatch,warning,group,5161078,5161078,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'1150'}, only-in-standings=set())"
