season,season_id,category,competition,competition_id,group,group_id,game_type,game_type_id,phase_label,matchday,matchday_label,match_id,home_team,home_team_id,away_team,away_team_id,home_score,away_score,match_date,match_time,match_datetime_raw,venue,venue_id,status,is_finished,is_scheduled,result_text_raw,source_url,source_type,scraped_at
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,13.0,13 (18-12-2016),807963,Equipo Casa (No asignado),-5514152,A.D. CIRINGANILLOS,769,,,,,,,116,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,14.0,14 (08-01-2017),807973,C.D. CLUNY POZUELO,4948300,Equipo Fuera (No asignado),-5514152,,,,,,,201,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,15.0,15 (15-01-2017),807982,Equipo Casa (No asignado),-5514152,RAPIDO DE POZUELO C.D.,3361032,,,,,,,116,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,16.0,16 (22-01-2017),807992,C.D. UNION AMERICA,4941598,Equipo Fuera (No asignado),-5514152,,,,,,,123,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,17.0,17 (29-01-2017),808001,Equipo Casa (No asignado),-5514152,CLUB BALOMPIE NTRA. SRA. DE LUJAN,466972,,,,,,,116,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,18.0,18 (05-02-2017),808003,Equipo Casa (No asignado),-5514152,C.D. OLIMPICO DE HORTALEZA 'B',4946966,,,,,,,116,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,19.0,19 (12-02-2017),808012,R.C.D. ESPANYOL DE MADRID,4945771,Equipo Fuera (No asignado),-5514152,,,,,,,112,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,20.0,20 (19-02-2017),808021,CELTIC CASTILLA C.F. 'B',3349086,Equipo Fuera (No asignado),-5514152,,,,,,,103,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,21.0,21 (26-02-2017),808031,Equipo Casa (No asignado),-5514152,ARAVACA C.F. 'C',2723855,,,,,,,116,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,22.0,22 (05-03-2017),808040,A.D. FUNDACION 'B',1419,Equipo Fuera (No asignado),-5514152,,,,,,,203,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,23.0,23 (12-03-2017),808050,Equipo Casa (No asignado),-5514152,C.D. BOCA,466808,,,,,,,116,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,24.0,24 (19-03-2017),808059,RAYO DEL PILAR C.F.,2853,Equipo Fuera (No asignado),-5514152,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,25.0,25 (26-03-2017),808069,Equipo Casa (No asignado),-5514152,C.D. VIRGEN DE MIRASIERRA,2279684,,,,,,,116,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,26.0,26 (02-04-2017),808078,C.F. DEPORTIVO MIRASIERRA,847258,Equipo Fuera (No asignado),-5514152,,,,,,,123,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,27.0,27 (09-04-2017),808088,Equipo Casa (No asignado),-5514152,C.D. ELECTROCOR C.F. 'A',3359955,,,,,,,116,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,28.0,28 (23-04-2017),808097,A.D.C. LACOMA 'A',1457,Equipo Fuera (No asignado),-5514152,,,,,,,116,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,29.0,29 (30-04-2017),808107,Equipo Casa (No asignado),-5514152,ESCUELA EUROPEA C.F.,680166,,,,,,,116,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,30.0,30 (07-05-2017),808116,A.D. CIRINGANILLOS,769,Equipo Fuera (No asignado),-5514152,,,,,,,212,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,31.0,31 (14-05-2017),808126,Equipo Casa (No asignado),-5514152,C.D. CLUNY POZUELO,4948300,,,,,,,116,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,32.0,32 (21-05-2017),808135,RAPIDO DE POZUELO C.D.,3361032,Equipo Fuera (No asignado),-5514152,,,,,,,212,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,33.0,33 (28-05-2017),808145,Equipo Casa (No asignado),-5514152,C.D. UNION AMERICA,4941598,,,,,,,116,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 2,5075849,Futbol-11,1,regular_season,34.0,34 (04-06-2017),808154,CLUB BALOMPIE NTRA. SRA. DE LUJAN,466972,Equipo Fuera (No asignado),-5514152,,,,,,,123,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5075849&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:57.297032+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,1.0,1 (18-09-2016),837506,A.J.D.C. LA MANCHA 'B',5377995,Equipo Fuera (No asignado),-5514753,,,,,,,513,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,1.0,1 (18-09-2016),810612,ESCUELA DEPORTIVA ALMUDENA,891,Equipo Fuera (No asignado),-5379221,,,,,,,300501,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,2.0,2 (25-09-2016),810618,Equipo Casa (No asignado),-5514753,C.D. UNION VALDEBERNARDO,4928299,,,,,,,514,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,2.0,2 (25-09-2016),810621,Equipo Casa (No asignado),-5379221,C.D. SPORTING VALDEBERNARDO 'A',680175,,,,,,,605,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,3.0,3 (02-10-2016),810626,VILLAREJO C.F.,4939331,Equipo Fuera (No asignado),-5514753,,,,,,,2601,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,3.0,3 (02-10-2016),810629,C.F. INTER VICALVARO,3480777,Equipo Fuera (No asignado),-5379221,,,,,,,713,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,4.0,4 (09-10-2016),810635,Equipo Casa (No asignado),-5514753,A.D. SERCAL,4943571,,,,,,,514,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,4.0,4 (09-10-2016),837524,Equipo Casa (No asignado),-5379221,A.J.D.C. LA MANCHA 'B',5377995,,,,,,,605,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,5.0,5 (16-10-2016),810643,SPORTING BELMONTEÑO,2387,Equipo Fuera (No asignado),-5514753,,,,,,,2611,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,5.0,5 (16-10-2016),810646,C.D. UNION VALDEBERNARDO,4928299,Equipo Fuera (No asignado),-5379221,,,,,,,603,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,6.0,6 (23-10-2016),810652,Equipo Casa (No asignado),-5514753,C.D. SANTA EUGENIA 1976 'B',850584,,,,,,,514,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,6.0,6 (23-10-2016),810655,Equipo Casa (No asignado),-5379221,VILLAREJO C.F.,4939331,,,,,,,605,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,7.0,7 (30-10-2016),810660,C.D. EL VALLE DE VALDEBERNARDO 'A',2721173,Equipo Fuera (No asignado),-5514753,,,,,,,624,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,7.0,7 (30-10-2016),810663,A.D. SERCAL,4943571,Equipo Fuera (No asignado),-5379221,,,,,,,720,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,8.0,8 (06-11-2016),810669,Equipo Casa (No asignado),-5514753,C.D. ESTREMERA,2732446,,,,,,,514,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,8.0,8 (06-11-2016),810672,Equipo Casa (No asignado),-5379221,SPORTING BELMONTEÑO,2387,,,,,,,605,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,9.0,9 (13-11-2016),810677,E.F. RIVAS VACIAMADRID 'B',1667,Equipo Fuera (No asignado),-5514753,,,,,,,2607,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,9.0,9 (13-11-2016),810680,C.D. SANTA EUGENIA 1976 'B',850584,Equipo Fuera (No asignado),-5379221,,,,,,,614,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,10.0,10 (20-11-2016),810686,Equipo Casa (No asignado),-5514753,BOCA JUNIORS,680173,,,,,,,514,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,10.0,10 (20-11-2016),810689,Equipo Casa (No asignado),-5379221,C.D. EL VALLE DE VALDEBERNARDO 'A',2721173,,,,,,,605,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,11.0,11 (27-11-2016),837741,C.D. RAYO VELILLA,5409545,Equipo Fuera (No asignado),-5514753,,,,,,,1714,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,11.0,11 (27-11-2016),810697,C.D. ESTREMERA,2732446,Equipo Fuera (No asignado),-5379221,,,,,,,1729,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,12.0,12 (04-12-2016),810703,Equipo Casa (No asignado),-5514753,ESCUELA DEPORTIVA ALMUDENA,891,,,,,,,514,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,12.0,12 (04-12-2016),810706,Equipo Casa (No asignado),-5379221,E.F. RIVAS VACIAMADRID 'B',1667,,,,,,,605,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,13.0,13 (18-12-2016),810712,Equipo Casa (No asignado),-5514753,RIVAS FUTBOL CLUB,4928629,,,,,,,514,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,13.0,13 (18-12-2016),810714,BOCA JUNIORS,680173,Equipo Fuera (No asignado),-5379221,,,,,,,1610,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,14.0,14 (08-01-2017),810722,S.A.D. ALTAMIRA 'B',1032344,Equipo Fuera (No asignado),-5514753,,,,,,,300501,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,14.0,14 (08-01-2017),837759,Equipo Casa (No asignado),-5379221,C.D. RAYO VELILLA,5409545,,,,,,,605,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
2016-2017,12,AFICIONADO,TERCERA DE AFICIONADOS,4993478,Grupo 7,5080759,Futbol-11,1,regular_season,15.0,15 (15-01-2017),810731,Equipo Casa (No asignado),-5514753,Equipo Fuera (No asignado),-5379221,,,,,,,514,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=12&competicion=4993478&grupo=5080759&jornada=1&tipojuego=1,calendario_page,2026-08-12T22:41:58.313775+00:00
