season,competition_id,group_id,team_id,player_name,goals,source_url,scraped_at
2016-2017,4993446,5148235,106,"GONZALEZ CEPERO, IGNACIO",1,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993446&grupo=5148235&tipojuego=1,2026-08-12T22:41:39.615522+00:00
2016-2017,4993446,5148235,2002,"PARLA GARCIA, SERGIO",1,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993446&grupo=5148235&tipojuego=1,2026-08-12T22:41:39.615522+00:00
2016-2017,4993446,5148235,1045,"MALAGON AMATE, ALBERTO",1,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993446&grupo=5148235&tipojuego=1,2026-08-12T22:41:39.615522+00:00
2016-2017,4993446,5148235,106,"ESTEBAN SANZ, DAVID",1,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993446&grupo=5148235&tipojuego=1,2026-08-12T22:41:39.615522+00:00
2016-2017,4993446,5148235,106,"MAYORGA ERAÑA, IGNACIO",1,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993446&grupo=5148235&tipojuego=1,2026-08-12T22:41:39.615522+00:00
2016-2017,4993446,5148235,2002,"PEMAU GURUMETA, ADRIAN",1,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993446&grupo=5148235&tipojuego=1,2026-08-12T22:41:39.615522+00:00
2016-2017,4993445,5066265,1592,"SANCHEZ GUTIERREZ, ALVARO",25,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1400,"PORTERO DIEZ, ALVARO",21,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,2127,"GARCIA BERODIA, GERARDO",17,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,18,"BOULAHIA, MOHAMED ZAKARIA",16,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,71,"SEUBERT LOPEZ, CHRISTIAN",14,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,94,"CAMARA, MOUSSA",14,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,2002,"PEREIRA DOS SANTOS, JOAO PEDRO",14,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,119,"GARCIA CERCAS, ALEJANDRO",13,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,561,"CALDERON LOPEZ, CARLOS",13,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,18,"PERALES MOLLA, CHRISTIAN",11,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,58,"ONTIVEROS ROBLES, JAVIER",11,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,2127,"BRAVO EXPOSITO, CARLOS",11,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1873,"JIMENEZ DE MINGO, ANGEL",11,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1045,"GARCÍA FERNÁNDEZ, DANIEL",10,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,162,"SANCHEZ GALIANO, MANUEL",10,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,2002,"MATEO SILVA, IVAN",9,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,561,"ARCAS MARIN, JUAN PEDRO",9,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,58,"CLAVERIA HERRAIZ, PABLO",8,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1592,"LOZANO VICENTE, AGUSTIN",8,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,939,"MARTIN MARTIN, RICARDO",8,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,939,"SANCHEZ BERBIL, MARIO",8,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1563,"PALACIOS HERNANDEZ, ALBERTO",8,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,58,"VICTORIA LOPEZ, JUAN DAVID",8,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,280,"ALCALDE TELLADO, JACOBO",8,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,561,"BARCA MORENO, DAVID",8,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,106,"MARTINEZ ARANIBAR, JEISSON ENRIQUE",7,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,2127,"ONEGA SOBRINO, GONZALO",7,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,561,"TAMAYO TAPIA, JESUS",7,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1563,"SANTURINO CALLEJO, JUAN ANTONIO",7,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1045,"HERRANZ GOMEZ, MIGUEL",7,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,939,"ARKINE MARSO, NOUAMAN",7,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,94,"MARTIN SILVERO, JORGE",7,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,256,"FERNANDEZ JIMENEZ, ALEJANDRO",6,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,162,"JIMENEZ GARCIA, ISMAEL",6,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1563,"SANCHEZ SANCHEZ, RAUL",6,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,58,"VILLACAÑAS MORALES, VICTOR",6,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,939,"TRABADO MONJE, ANGEL",6,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,94,"PEREZ VALIENTE, RAUL",6,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,58,"MONTIEL CABALLERO, JONATHAN",6,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1873,"GARCIA BLANCO, DANIEL",6,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,2002,"ALBURQUERQUE REUS, ALBERTO",6,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,119,"SANCHEZ FERNANDEZ, VICTOR HUGO",6,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1873,"CALLEJA REVILLA, FERNANDO",6,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1045,"PEREZ BRAVO, ADRIAN",5,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,18,"HERAS GARCIA, IGNACIO",5,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1563,"NOGUEIRA SAN ROMAN, ALEJANDRO",5,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1400,"MUÑOZ NAVAS, ALEJANDRO",5,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,58,"HERNANDEZ GRADOS, RAUL",5,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1045,"VACCARINI FRANCO, GIANLUCA",5,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1045,"MERCHAN DE ANTONIO, VICTOR",5,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,561,"VARGAS JIMENEZ, ANTONIO",5,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,106,"OLALLA FERNANDEZ, ALBERTO",5,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,280,"ROMAGNOLI, JUAN BAUTISTA",5,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1563,"MINGUEZ CARPIO, JOSE JAVIER",5,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1532,"SANCHEZ BRAVO, BORJA",5,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,71,"MIGUEL GONZALEZ, JUAN ANTONIO",5,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,106,"LOPEZ ORTIZ, ANTONIO",5,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,2002,"BLANCO BARTOLOME, RUBEN",4,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,18,"NUÑEZ MAÑAS, ROBERTO",4,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,256,"LACABA MAZARIO, ALBERTO",4,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1045,"RAMIREZ FERNANDEZ, DANIEL",4,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1592,"OLMEDO RODRIGO, ALVARO",4,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1592,"GARCIA MURILLO, FRANCISCO",4,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,2127,"ACHA DE LA FUENTE, BORJA",4,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,106,"ZAMORA SANCHEZ, ALVARO",4,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,18,"FERNANDEZ SERRANO, RUBEN",4,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,2002,"NEVADO FERNANDEZ, JUAN ANTONIO",4,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,94,"BORREGO ISABEL, CHRISTIAN",4,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,71,"MORATO VELASCO, JOSE",4,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,162,"TUREGANO GONZALEZ, JAIME",4,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,94,"ARRIBAS BLAZQUEZ, SERGIO",4,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,280,"SERBOURDIN CRUZ, STEPHANE",4,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,311,"RODRIGUEZ BOVEDA, JUAN CARLOS",4,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1873,"COBOS CORREA, MANUEL",4,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1045,"GIL SARRION, PABLO",4,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,2127,"HERNANDEZ BARRIUSO, DIEGO",4,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,119,"JIMENEZ LOPEZ, JORGE",4,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,18,"SCHIAPPACASSE OLIVA, NICOLAS JAVIER",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,561,"MUÑOZ ALONSO, MIGUEL ANGEL",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,71,"RUIZ SANCHEZ, MANUEL",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,58,"MERCHAN DE ANTONIO, GONZALO",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1532,"DIAZ MINDAN, CARLOS",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,311,"LARRODE BACKER, RICARDO",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1592,"BLAZQUEZ ROBLES, LEONARDO",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,119,"DIAZ VASCO, ALEJANDRO",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,280,"RODRIGUEZ SAN MARTIN, GALO",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,2127,"ANDUJAR JIMENEZ, DAVID",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,2127,"MARTINEZ LUCAS, LUIS CARLOS",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,119,"PEREZ FERNANDEZ, JOSE MARIA",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,939,"PEÑO HERNANDEZ, CARLOS JAVIER",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1045,"HERRERO PECKER, ALVAR GONZALO",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,119,"MORA CRUZ, ADRIAN",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,280,"JEREZ BALAGUER, SERGIO",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,18,"OLABE DEL ARCO, ROBERTO",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,2002,"SANZ BARBA, CARLOS",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1563,"ALONSO DOMINGUEZ, RAFAEL",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,162,"YBARRA ABANDO, NICOLAS",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1532,"CARBONELL PISERRA, JAVIER",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1563,"LOSADA LAGUNA, MARIO",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1873,"DE LOMA ATIENZA, ANGEL",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,280,"BLAZQUEZ SORIA, RAMON",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,119,"RINCON DONOSO, JUAN PEDRO",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1563,"MUÑOZ CRUZ, JESUS",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,256,"FERNANDEZ PINILLA, JAIME",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,1592,"FERNANDEZ SANCHEZ, JUAN MANUEL",3,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,94,"MENDEZ AYALA, JORGE DANIEL",2,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,18,"GARCIA FERNANDEZ, ALEJANDRO",2,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
2016-2017,4993445,5066265,311,"SOPEÑA FERNANDEZ, JONATAN",2,https://www.rffm.es/competicion/goleadores?temporada=12&competicion=4993445&grupo=5066265&tipojuego=1,2026-08-12T22:41:44.323626+00:00
