season,season_id,category_base,category_label_raw,is_femenino,division_level,competition,competition_id,phase_label,game_type,game_type_id,source_url,scraped_at
2016-2017,12,JUVENIL,PRIMERA DIVISION AUTONOMICA JUVENIL,False,PRIMERA DIVISION AUTONOMICA,PRIMERA DIVISION AUTONOMICA JUVENIL,4993494,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:42:02.454593+00:00
2016-2017,12,JUVENIL,PREFERENTE JUVENIL,False,PREFERENTE,PREFERENTE JUVENIL,4993496,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:42:05.007183+00:00
2016-2017,12,JUVENIL,PRIMERA JUVENIL,False,PRIMERA,PRIMERA JUVENIL,4993497,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:42:08.558887+00:00
2016-2017,12,JUVENIL,SEGUNDA JUVENIL,False,SEGUNDA,SEGUNDA JUVENIL,4993498,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:42:17.401923+00:00
2016-2017,12,CADETE,PRIMERA DIVISION AUTONOMICA CADETE,False,PRIMERA DIVISION AUTONOMICA,PRIMERA DIVISION AUTONOMICA CADETE,4993500,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:42:35.107819+00:00
2016-2017,12,CADETE,PREFERENTE CADETE,False,PREFERENTE,PREFERENTE CADETE,4993503,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:42:36.209992+00:00
2016-2017,12,CADETE,PRIMERA CADETE,False,PRIMERA,PRIMERA CADETE,4993504,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:42:40.798153+00:00
2016-2017,12,CADETE,SEGUNDA CADETE,False,SEGUNDA, COPA SEGUNDA CADETE GRUPO 5º,6760570,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:42:46.309435+00:00
2016-2017,12,CADETE,SEGUNDA CADETE,False,SEGUNDA,COPA SEGUNDA CADETE GRUPO 5º - SEMIFINALES - FINAL,6811020,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:42:47.270976+00:00
2016-2017,12,CADETE,SEGUNDA CADETE,False,SEGUNDA,SEGUNDA CADETE,4993506,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:42:47.482908+00:00
2016-2017,12,INFANTIL,DIVISION DE HONOR INFANTIL,False,DIVISION DE HONOR,DIVISION DE HONOR INFANTIL,4993646,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:42:57.154395+00:00
2016-2017,12,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,False,PRIMERA DIVISION AUTONOMICA,PRIMERA DIVISION AUTONOMICA INFANTIL,4993647,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:42:57.584703+00:00
2016-2017,12,INFANTIL,PREFERENTE INFANTIL,False,PREFERENTE,PREFERENTE INFANTIL,4993648,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:43:01.152429+00:00
2016-2017,12,INFANTIL,PRIMERA INFANTIL,False,PRIMERA,PRIMERA INFANTIL,4993665,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:43:09.685134+00:00
2016-2017,12,INFANTIL,SEGUNDA INFANTIL,False,SEGUNDA,SEGUNDA INFANTIL,4993666,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:43:26.995452+00:00
2016-2017,12,ALEVIN,PRIMERA DIVISION AUTONOMICA ALEVIN,False,PRIMERA DIVISION AUTONOMICA,PRIMERA DIVISION AUTONOMICA ALEVIN,4993683,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:43:45.797752+00:00
2016-2017,12,ALEVIN,PREFERENTE ALEVIN,False,PREFERENTE,PREFERENTE ALEVIN,4993684,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:43:46.133446+00:00
2016-2017,12,ALEVIN,PRIMERA ALEVIN,False,PRIMERA,PRIMERA ALEVIN,4993701,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:43:55.964650+00:00
2016-2017,12,OTHER,PREFERENTE FUTBOL FEMENINO,True,PREFERENTE,PREFERENTE FUTBOL FEMENINO,4993974,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:44:06.251371+00:00
2016-2017,12,OTHER,PRIMERA FUTBOL FEMENINO,True,PRIMERA,PRIMERA FUTBOL FEMENINO,4994041,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:44:06.268260+00:00
2016-2017,12,JUVENIL,PREFERENTE FEMENINO JUVENIL,True,PREFERENTE,FUTBOL FEMENINO JUVENIL - CAMPEON ABSOLUTO,4994142,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:44:09.023083+00:00
2016-2017,12,JUVENIL,PREFERENTE FEMENINO JUVENIL,True,PREFERENTE,PREFERENTE FEMENINO JUVENIL,4994076,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:44:09.295923+00:00
2016-2017,12,JUVENIL,PRIMERA FEMENINO JUVENIL,True,PRIMERA,PRIMERA FEMENINO JUVENIL,4994077,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=12&tipojuego=1,2026-08-12T22:44:11.063414+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN F7,False,PREFERENTE,PREFERENTE BENJAMIN,4993738,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=12&tipojuego=2,2026-08-12T22:44:11.642460+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN F7,False,PREFERENTE,PREFERENTE BENJAMIN F7 - TORNEO DE CAMPEONES,6816983,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=12&tipojuego=2,2026-08-12T22:44:24.194851+00:00
2016-2017,12,BENJAMIN,PREFERENTE BENJAMIN F7,False,PREFERENTE,PREFERENTE BENJAMIN F7 - TORNEO DE CAMPEONES - SEMIFINALES - 3º - 4º - FINAL,6820352,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=12&tipojuego=2,2026-08-12T22:44:24.876557+00:00
2016-2017,12,BENJAMIN,PRIMERA BENJAMIN F7,False,PRIMERA,PRIMERA BENJAMIN,4993739,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=12&tipojuego=2,2026-08-12T22:44:24.885255+00:00
2016-2017,12,BENJAMIN,PRIMERA BENJAMIN F7,False,PRIMERA,PRIMERA BENJAMIN F7 - TORNEO DE CAMPEONES,6817002,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=12&tipojuego=2,2026-08-12T22:45:00.821043+00:00
2016-2017,12,BENJAMIN,PRIMERA BENJAMIN F7,False,PRIMERA,PRIMERA BENJAMIN F7 - TORNEO DE CAMPEONES - SEGUNDA FASE,6818407,playoff SEGUNDA FASE,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=12&tipojuego=2,2026-08-12T22:45:06.007624+00:00
2016-2017,12,BENJAMIN,PRIMERA BENJAMIN F7,False,PRIMERA,PRIMERA BENJAMIN F7 - TORNEO DE CAMPEONES - SEMEFINALES - 3º - 4º - FINAL,6822865,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=12&tipojuego=2,2026-08-12T22:45:08.314982+00:00
2016-2017,12,UNIVERSITARIO,Liga Universitaria Futbol Sala,False,LIGA UNIVERSITARIA,Liga Universitaria - F.S.,18365565,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:08.954867+00:00
2016-2017,12,UNIVERSITARIO,Liga Universitaria Futbol Sala,False,LIGA UNIVERSITARIA,SEGUNDA FASE - F.S.,18382710,phase segunda fase,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:09.935801+00:00
2016-2017,12,AFICIONADO,PREFERENTE AFICIONADO SALA,False,PREFERENTE,Copa Preferente - F.S.,18391986,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:10.467781+00:00
2016-2017,12,AFICIONADO,PREFERENTE AFICIONADO SALA,False,PREFERENTE,Preferente - F.S.,18365548,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:11.693567+00:00
2016-2017,12,AFICIONADO,PRIMERA AFICIONADO SALA,False,PRIMERA,1ª Regional - F.S.,18365549,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:11.780301+00:00
2016-2017,12,AFICIONADO,PRIMERA AFICIONADO SALA,False,PRIMERA,Copa Senior 1ª Regional Masculino - F.S.,18393511,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:11.813452+00:00
2016-2017,12,JUVENIL,PREFERENTE JUVENIL SALA,False,PREFERENTE,Copa Juvenil Regional - F.S.,18392504,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:11.902617+00:00
2016-2017,12,JUVENIL,PREFERENTE JUVENIL SALA,False,PREFERENTE,Juvenil Preferente - F.S.,18365550,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:12.004072+00:00
2016-2017,12,ALEVIN,ALEVIN SALA,False,OTHER,Alevin Fase de Campeones - F.S.,18382622,playoff,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:12.293464+00:00
2016-2017,12,ALEVIN,ALEVIN SALA,False,SEGUNDA,Alevin Segunda Fase A - F.S.,18382626,phase segunda fase,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:13.591146+00:00
2016-2017,12,ALEVIN,ALEVIN SALA,False,SEGUNDA,Alevin Segunda Fase B - F.S.,18382631,phase segunda fase,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:14.329708+00:00
2016-2017,12,ALEVIN,ALEVIN SALA,False,OTHER,Copa Alevin - F.S.,18392507,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:15.446559+00:00
2016-2017,12,ALEVIN,ALEVIN SALA,False,OTHER,Play Off Alevin Fase de Campeones - F.S.,18391973,playoff,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:15.544780+00:00
2016-2017,12,ALEVIN,ALEVIN SALA,False,SEGUNDA,Play Off Alevin Segunda Fase A - F.S.,18392818,phase segunda fase,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:15.662105+00:00
2016-2017,12,ALEVIN,ALEVIN SALA,False,SEGUNDA,Play Off Alevin Segunda Fase B - F.S.,18391980,phase segunda fase,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:16.254042+00:00
2016-2017,12,ALEVIN,ALEVIN SALA,False,PRIMERA,Primera Fase Alevin - F.S.,18365555,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:17.111988+00:00
2016-2017,12,BENJAMIN,BENJAMIN SALA,False,OTHER,Benjamin Fase de Campeones - F.S.,18382623,playoff,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:18.559546+00:00
2016-2017,12,BENJAMIN,BENJAMIN SALA,False,SEGUNDA,Benjamin Segunda Fase A - F.S.,18382628,phase segunda fase,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:19.053409+00:00
2016-2017,12,BENJAMIN,BENJAMIN SALA,False,SEGUNDA,Benjamin Segunda Fase B - F.S.,18382627,phase segunda fase,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:20.547259+00:00
2016-2017,12,BENJAMIN,BENJAMIN SALA,False,OTHER,Copa Benjamin - F.S.,18392295,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:20.688604+00:00
2016-2017,12,BENJAMIN,BENJAMIN SALA,False,OTHER,Play Off Benjamin Fase de Campeones - F.S.,18391974,playoff,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:20.715454+00:00
2016-2017,12,BENJAMIN,BENJAMIN SALA,False,SEGUNDA,Play Off Benjamin Segunda Fase A - F.S.,18391979,phase segunda fase,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:20.781899+00:00
2016-2017,12,BENJAMIN,BENJAMIN SALA,False,SEGUNDA,Play Off Benjamin Segunda Fase B - F.S.,18391978,phase segunda fase,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:21.493964+00:00
2016-2017,12,BENJAMIN,BENJAMIN SALA,False,PRIMERA,Primera Fase Benjamin - F.S.,18365556,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:21.667740+00:00
2016-2017,12,PREBENJAMIN,PREBENJAMIN SALA,False,OTHER,Copa Prebenjamin - F.S.,18390430,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:23.551287+00:00
2016-2017,12,PREBENJAMIN,PREBENJAMIN SALA,False,OTHER,Copa Prebenjamin Semifinales y Final - F.S.,18393149,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:24.190020+00:00
2016-2017,12,PREBENJAMIN,PREBENJAMIN SALA,False,OTHER,Prebenjamin - F.S.,18365557,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:24.200660+00:00
2016-2017,12,OTHER,PRIMERA DIVISION AUTONOMICA FEMENINO SALA,True,PRIMERA DIVISION AUTONOMICA,1ª Femenina - F.S.,18365558,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:24.714008+00:00
2016-2017,12,SENIOR,PRIMERA DIVISION AUTONOMICA FEMENINO SALA,True,PRIMERA DIVISION AUTONOMICA,Copa Senior Femenina - F.S.,18392496,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:24.727532+00:00
2016-2017,12,OTHER,PREFERENTE FEMENINO SALA,True,PREFERENTE,2ª Femenina - F.S.,18365559,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:25.570997+00:00
2016-2017,12,JUVENIL,JUVENIL FEMENINO SALA,True,OTHER,Copa Juvenil Femenina - F.S.,18390434,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:25.748621+00:00
2016-2017,12,JUVENIL,JUVENIL FEMENINO SALA,True,OTHER,Copa Juvenil Femenina Semifinales y Final - F.S.,18393144,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:25.927359+00:00
2016-2017,12,JUVENIL,JUVENIL FEMENINO SALA,True,OTHER,Juvenil Femenina - F.S.,18365561,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:25.932956+00:00
2016-2017,12,CADETE,CADETE FEMENINO SALA,True,OTHER,Cadete Femenina - F.S.,18365562,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:27.131481+00:00
2016-2017,12,CADETE,CADETE FEMENINO SALA,True,OTHER,Copa Cadete Femenina - F.S.,18391822,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:27.136907+00:00
2016-2017,12,CADETE,CADETE FEMENINO SALA,True,OTHER,Copa Cadete Femenina Semifinales y Final - F.S.,18393143,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:27.976492+00:00
2016-2017,12,INFANTIL,INFANTIL FEMENINO SALA,True,OTHER,Copa Infantil femenina - F.S.,18392494,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:28.101681+00:00
2016-2017,12,INFANTIL,INFANTIL FEMENINO SALA,True,OTHER,Infantil femenina - F.S.,18365563,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:28.108834+00:00
2016-2017,12,ALEVIN,ALEVIN FEMENINO SALA,True,OTHER,Alevín Femenina - F.S.,18365564,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:28.277782+00:00
2016-2017,12,ALEVIN,ALEVIN FEMENINO SALA,True,OTHER,Copa Alevín Femenina - F.S.,18391838,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:28.953550+00:00
2016-2017,12,ALEVIN,ALEVIN FEMENINO SALA,True,OTHER,Copa Alevín Femenina Semifinales y Final - F.S.,18393142,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=12&tipojuego=3,2026-08-12T22:45:29.328899+00:00
