match_id,official_kind,official_id,official_name,role_raw,source_url,scraped_at
5092331,referee,46,"FERNANDEZ GARCIA, JOSE MANUEL",Arbitro principal,https://www.rffm.es/acta-partido/5092331,2026-08-06T08:53:03.297814+00:00
5092326,referee,223,"ROMERO SERRANO, ANGEL",Arbitro principal,https://www.rffm.es/acta-partido/5092326,2026-08-06T08:53:03.467659+00:00
5092328,referee,1215521,"GARCIA-MORATO MOLINA-PRADOS, ALEJANDRO",Arbitro principal,https://www.rffm.es/acta-partido/5092328,2026-08-06T08:53:03.719346+00:00
5092328,field_delegate,,"GARCÍA LUQUE, ISAAC",delegado_campo,https://www.rffm.es/acta-partido/5092328,2026-08-06T08:53:03.719346+00:00
5092324,referee,883150,"PASCUAL MARTIN, JUAN PEDRO",Arbitro principal,https://www.rffm.es/acta-partido/5092324,2026-08-06T08:53:03.736898+00:00
5092329,referee,46,"FERNANDEZ GARCIA, JOSE MANUEL",Arbitro principal,https://www.rffm.es/acta-partido/5092329,2026-08-06T08:53:03.744129+00:00
5092322,referee,878242,"RIOS ALMAGRO, IVAN",Arbitro principal,https://www.rffm.es/acta-partido/5092322,2026-08-06T08:53:03.747654+00:00
5092322,field_delegate,,"OLIVA VELA, JOSE MARIA",delegado_campo,https://www.rffm.es/acta-partido/5092322,2026-08-06T08:53:03.747654+00:00
5092323,referee,693841,"RODRIGUEZ LOPEZ, RAUL",Arbitro principal,https://www.rffm.es/acta-partido/5092323,2026-08-06T08:53:03.753184+00:00
5092323,field_delegate,,"GUADALAJARA VALVERDE, JESUS FERNANDO",delegado_campo,https://www.rffm.es/acta-partido/5092323,2026-08-06T08:53:03.753184+00:00
5092325,referee,1382146,"BLANCO FERNANDEZ, RAUL",Arbitro principal,https://www.rffm.es/acta-partido/5092325,2026-08-06T08:53:03.766178+00:00
5092327,referee,665709,"SANCHEZ DUEÑAS, ANTONIO",Arbitro principal,https://www.rffm.es/acta-partido/5092327,2026-08-06T08:53:04.045478+00:00
5092375,referee,1697799,"CRISTOBAL VARGAS, MARCOS",Arbitro principal,https://www.rffm.es/acta-partido/5092375,2026-08-06T08:53:04.212526+00:00
5092375,field_delegate,,"GOMEZ FERNANDEZ, OSCAR L",delegado_campo,https://www.rffm.es/acta-partido/5092375,2026-08-06T08:53:04.212526+00:00
5092336,referee,638,"LOPEZ IZQUIERDO, DAVID",Arbitro principal,https://www.rffm.es/acta-partido/5092336,2026-08-06T08:53:04.504338+00:00
5092335,referee,1419003,"VAZQUEZ MORENO, JORGE",Arbitro principal,https://www.rffm.es/acta-partido/5092335,2026-08-06T08:53:04.900601+00:00
5092335,field_delegate,,"GOMEZ FERNANDEZ, OSCAR L",delegado_campo,https://www.rffm.es/acta-partido/5092335,2026-08-06T08:53:04.900601+00:00
5092333,referee,4182,"AGUDELO TREJOS, MAICOL ANDRES",Arbitro principal,https://www.rffm.es/acta-partido/5092333,2026-08-06T08:53:05.021056+00:00
5092337,referee,799586,"MARTINEZ SANCHEZ, MIGUEL ANGEL",Arbitro principal,https://www.rffm.es/acta-partido/5092337,2026-08-06T08:53:05.057961+00:00
5092337,field_delegate,,"GARCÍA LUQUE, ISAAC",delegado_campo,https://www.rffm.es/acta-partido/5092337,2026-08-06T08:53:05.057961+00:00
5092338,referee,1174383,"VIEDMA SÁNCHEZ, ROBERTO",Arbitro principal,https://www.rffm.es/acta-partido/5092338,2026-08-06T08:53:05.265457+00:00
5092338,field_delegate,,"CASTILLO CERVANTES, JUAN JULIAN",delegado_campo,https://www.rffm.es/acta-partido/5092338,2026-08-06T08:53:05.265457+00:00
5092334,referee,415,"RANZ ABAD, JOSE MANUEL",Arbitro principal,https://www.rffm.es/acta-partido/5092334,2026-08-06T08:53:05.339003+00:00
5092334,field_delegate,,"GUADALAJARA VALVERDE, JESUS FERNANDO",delegado_campo,https://www.rffm.es/acta-partido/5092334,2026-08-06T08:53:05.339003+00:00
5092341,referee,909028,"ALDA CHECA, IGNACIO",Arbitro principal,https://www.rffm.es/acta-partido/5092341,2026-08-06T08:53:05.503553+00:00
5092341,field_delegate,,"MERINERO ROSO, IVAN",delegado_campo,https://www.rffm.es/acta-partido/5092341,2026-08-06T08:53:05.503553+00:00
5092340,referee,1187007,"GONZALEZ ROMANO, JAVIER",Arbitro principal,https://www.rffm.es/acta-partido/5092340,2026-08-06T08:53:05.639294+00:00
5092340,field_delegate,,"ALONSO DEL VISO, IVAN",delegado_campo,https://www.rffm.es/acta-partido/5092340,2026-08-06T08:53:05.639294+00:00
5092346,referee,1927228,"TOSTÓN GARCÍA-MATRES, ALBERTO",Arbitro principal,https://www.rffm.es/acta-partido/5092346,2026-08-06T08:53:05.705338+00:00
5092346,field_delegate,,"MORILLAS VEGA, JONAS",delegado_campo,https://www.rffm.es/acta-partido/5092346,2026-08-06T08:53:05.705338+00:00
5092339,referee,1402709,"MUÑOZ GOMEZ, FRANCISCO",Arbitro principal,https://www.rffm.es/acta-partido/5092339,2026-08-06T08:53:05.743982+00:00
5092332,referee,1182329,"PEREZ MERINO, ALVARO",Arbitro principal,https://www.rffm.es/acta-partido/5092332,2026-08-06T08:53:05.756683+00:00
5092332,field_delegate,,"HERNANDEZ NUÑEZ, MIGUEL ANGEL",delegado_campo,https://www.rffm.es/acta-partido/5092332,2026-08-06T08:53:05.756683+00:00
5092388,referee,523317,"VILLARREAL MECA, JOSE RAMON",Arbitro principal,https://www.rffm.es/acta-partido/5092388,2026-08-06T08:53:05.879640+00:00
5092342,referee,1391630,"GUILLEN MUÑOZ, CESAR",Arbitro principal,https://www.rffm.es/acta-partido/5092342,2026-08-06T08:53:05.995726+00:00
5092342,field_delegate,,"GARCÍA LUQUE, ISAAC",delegado_campo,https://www.rffm.es/acta-partido/5092342,2026-08-06T08:53:05.995726+00:00
5092344,referee,1391737,"LARA CABALLERO, YOEL",Arbitro principal,https://www.rffm.es/acta-partido/5092344,2026-08-06T08:53:06.317015+00:00
5092348,referee,1391616,"BERMEJO BURIA, RUBEN",Arbitro principal,https://www.rffm.es/acta-partido/5092348,2026-08-06T08:53:06.324619+00:00
5092345,referee,877761,"FERNANDEZ BURDALO, ALEX",Arbitro principal,https://www.rffm.es/acta-partido/5092345,2026-08-06T08:53:06.486213+00:00
5092345,field_delegate,,"GUADALAJARA VALVERDE, JESUS FERNANDO",delegado_campo,https://www.rffm.es/acta-partido/5092345,2026-08-06T08:53:06.486213+00:00
5092350,referee,2300,"LUENGO CAPDEVILA, ENRIQUE",Arbitro principal,https://www.rffm.es/acta-partido/5092350,2026-08-06T08:53:06.732400+00:00
5092350,field_delegate,,"MERINERO ROSO, IVAN",delegado_campo,https://www.rffm.es/acta-partido/5092350,2026-08-06T08:53:06.732400+00:00
5092347,referee,1187007,"GONZALEZ ROMANO, JAVIER",Arbitro principal,https://www.rffm.es/acta-partido/5092347,2026-08-06T08:53:06.842532+00:00
5092347,field_delegate,,"CASTILLO CERVANTES, JUAN JULIAN",delegado_campo,https://www.rffm.es/acta-partido/5092347,2026-08-06T08:53:06.842532+00:00
5092349,referee,1383122,"SORIA ABASOLO, MARIO",Arbitro principal,https://www.rffm.es/acta-partido/5092349,2026-08-06T08:53:06.848911+00:00
5092349,field_delegate,,"PEREZ PEDREGOSA, FRANCISCO JAVIER",delegado_campo,https://www.rffm.es/acta-partido/5092349,2026-08-06T08:53:06.848911+00:00
5092356,referee,909664,"SUAREZ PEREZ, FRANCISCO JESUS",Arbitro principal,https://www.rffm.es/acta-partido/5092356,2026-08-06T08:53:07.106347+00:00
5092356,field_delegate,,"MORILLAS VEGA, JONAS",delegado_campo,https://www.rffm.es/acta-partido/5092356,2026-08-06T08:53:07.106347+00:00
5092351,referee,1703059,"SANCHEZ SANCHEZ, JORGE",Arbitro principal,https://www.rffm.es/acta-partido/5092351,2026-08-06T08:53:07.363048+00:00
5092351,field_delegate,,"GOMEZ FERNANDEZ, OSCAR L",delegado_campo,https://www.rffm.es/acta-partido/5092351,2026-08-06T08:53:07.363048+00:00
5092355,referee,665709,"SANCHEZ DUEÑAS, ANTONIO",Arbitro principal,https://www.rffm.es/acta-partido/5092355,2026-08-06T08:53:07.656240+00:00
5092353,referee,1215521,"GARCIA-MORATO MOLINA-PRADOS, ALEJANDRO",Arbitro principal,https://www.rffm.es/acta-partido/5092353,2026-08-06T08:53:07.673781+00:00
5092352,referee,944272,"PARDO CALVO, ANDRES EMILIO",Arbitro principal,https://www.rffm.es/acta-partido/5092352,2026-08-06T08:53:07.798928+00:00
5092352,field_delegate,,"CASTILLO CERVANTES, JUAN JULIAN",delegado_campo,https://www.rffm.es/acta-partido/5092352,2026-08-06T08:53:07.798928+00:00
5092361,referee,415,"RANZ ABAD, JOSE MANUEL",Arbitro principal,https://www.rffm.es/acta-partido/5092361,2026-08-06T08:53:08.117055+00:00
