season_id,game_type_id,competition_id,group_id,category_base,category_label_raw,is_femenino,division_level,competition_label_raw,group_label_raw,has_calendario,has_clasificaciones,has_goleadores
13,1,6931746,7061757,OTHER,TERCERA FEDERACION,False,TERCERA FEDERACION,COPA REAL FEDERACION ESPAÑOLA DE FUTBOL,Grupo Unico,True,True,True
13,1,6925637,6988755,OTHER,TERCERA FEDERACION,False,TERCERA FEDERACION,TERCERA DIVISION NACIONAL,Grupo 7,True,True,True
13,1,6931860,6989643,AFICIONADO,PRIMERA DIVISION AUTONOMICA AFICIONADO,False,PRIMERA DIVISION AUTONOMICA,CATEGORIA PREFERENTE,Grupo 1,True,True,True
13,1,6931860,6996019,AFICIONADO,PRIMERA DIVISION AUTONOMICA AFICIONADO,False,PRIMERA DIVISION AUTONOMICA,CATEGORIA PREFERENTE,Grupo 2,True,True,True
13,1,6931946,8963703,AFICIONADO,PRIMERA DIVISION AUTONOMICA AFICIONADO,False,PRIMERA DIVISION AUTONOMICA,TORNEO DE CAMPEONES - CATEGORIA PREFERENTE,Final,True,True,True
13,1,6931863,6996922,AFICIONADO,PREFERENTE AFICIONADO,False,PREFERENTE,PRIMERA DE AFICIONADOS,Grupo 1,True,True,True
13,1,6931863,6996923,AFICIONADO,PREFERENTE AFICIONADO,False,PREFERENTE,PRIMERA DE AFICIONADOS,Grupo 2,True,True,True
13,1,6931863,6996924,AFICIONADO,PREFERENTE AFICIONADO,False,PREFERENTE,PRIMERA DE AFICIONADOS,Grupo 3,True,True,True
13,1,6931863,6996926,AFICIONADO,PREFERENTE AFICIONADO,False,PREFERENTE,PRIMERA DE AFICIONADOS,Grupo 4,True,True,True
13,1,6931981,7005900,AFICIONADO,PRIMERA AFICIONADO,False,PRIMERA,SEGUNDA DE AFICIONADOS,Grupo 1,True,True,True
13,1,6931981,6997028,AFICIONADO,PRIMERA AFICIONADO,False,PRIMERA,SEGUNDA DE AFICIONADOS,Grupo 2,True,True,True
13,1,6931981,6997048,AFICIONADO,PRIMERA AFICIONADO,False,PRIMERA,SEGUNDA DE AFICIONADOS,Grupo 3,True,True,True
13,1,6931981,6997321,AFICIONADO,PRIMERA AFICIONADO,False,PRIMERA,SEGUNDA DE AFICIONADOS,Grupo 4,True,True,True
13,1,6931981,6998244,AFICIONADO,PRIMERA AFICIONADO,False,PRIMERA,SEGUNDA DE AFICIONADOS,Grupo 5,True,True,True
13,1,6931981,7002061,AFICIONADO,PRIMERA AFICIONADO,False,PRIMERA,SEGUNDA DE AFICIONADOS,Grupo 6,True,True,True
13,1,6931981,7002242,AFICIONADO,PRIMERA AFICIONADO,False,PRIMERA,SEGUNDA DE AFICIONADOS,Grupo 7,True,True,True
13,1,6931981,7005920,AFICIONADO,PRIMERA AFICIONADO,False,PRIMERA,SEGUNDA DE AFICIONADOS,Grupo 8,True,True,True
13,1,6932032,7005668,AFICIONADO,SEGUNDA AFICIONADO,False,SEGUNDA,TERCERA DE AFICIONADOS,Grupo 1,True,True,True
13,1,6932032,7005819,AFICIONADO,SEGUNDA AFICIONADO,False,SEGUNDA,TERCERA DE AFICIONADOS,Grupo 2,True,True,True
13,1,6932032,7005917,AFICIONADO,SEGUNDA AFICIONADO,False,SEGUNDA,TERCERA DE AFICIONADOS,Grupo 3,True,True,True
13,1,6932032,7005953,AFICIONADO,SEGUNDA AFICIONADO,False,SEGUNDA,TERCERA DE AFICIONADOS,Grupo 4,True,True,True
13,1,6932032,7006002,AFICIONADO,SEGUNDA AFICIONADO,False,SEGUNDA,TERCERA DE AFICIONADOS,Grupo 5,True,True,True
13,1,6932032,7006020,AFICIONADO,SEGUNDA AFICIONADO,False,SEGUNDA,TERCERA DE AFICIONADOS,Grupo 6,True,True,True
13,1,6932032,7006039,AFICIONADO,SEGUNDA AFICIONADO,False,SEGUNDA,TERCERA DE AFICIONADOS,Grupo 7,True,True,True
13,1,6932032,7006067,AFICIONADO,SEGUNDA AFICIONADO,False,SEGUNDA,TERCERA DE AFICIONADOS,Grupo 8,True,True,True
13,1,6932032,7006146,AFICIONADO,SEGUNDA AFICIONADO,False,SEGUNDA,TERCERA DE AFICIONADOS,Grupo 9,True,True,True
13,1,6932032,7006469,AFICIONADO,SEGUNDA AFICIONADO,False,SEGUNDA,TERCERA DE AFICIONADOS,Grupo 10,True,True,True
13,1,6932032,7009289,AFICIONADO,SEGUNDA AFICIONADO,False,SEGUNDA,TERCERA DE AFICIONADOS,Grupo 11,True,True,True
13,1,6932032,7009290,AFICIONADO,SEGUNDA AFICIONADO,False,SEGUNDA,TERCERA DE AFICIONADOS,Grupo 12,True,True,True
13,1,6932367,8889366,JUVENIL,DIVISION DE HONOR JUVENIL,False,DIVISION DE HONOR,COPA R.F.F.M. - JUVENIL NACIONAL,Grupo 1,True,True,True
13,1,6932367,8889367,JUVENIL,DIVISION DE HONOR JUVENIL,False,DIVISION DE HONOR,COPA R.F.F.M. - JUVENIL NACIONAL,Grupo 2,True,True,True
13,1,6932367,8889386,JUVENIL,DIVISION DE HONOR JUVENIL,False,DIVISION DE HONOR,COPA R.F.F.M. - JUVENIL NACIONAL,Grupo 3,True,True,True
13,1,8960957,8960958,JUVENIL,DIVISION DE HONOR JUVENIL,False,DIVISION DE HONOR,COPA REAL FEDERACION JUVENIL NACIONAL (FASE FINAL),SEMIFINALES - FINAL,True,True,True
13,1,7207390,7208298,JUVENIL,DIVISION DE HONOR JUVENIL,False,DIVISION DE HONOR,DIVISION DE HONOR DE JUVENILES,Grupo 5,True,True,False
13,1,7207390,7209263,JUVENIL,DIVISION DE HONOR JUVENIL,False,DIVISION DE HONOR,DIVISION DE HONOR DE JUVENILES,Grupo 7,True,True,False
13,1,6932889,6997050,JUVENIL,LIGA NACIONAL JUVENIL,False,LIGA NACIONAL,NACIONAL JUVENIL,Grupo 12,True,True,True
13,1,8966314,8966323,JUVENIL,PRIMERA DIVISION AUTONOMICA JUVENIL,False,PRIMERA DIVISION AUTONOMICA,COPA CAMPEONES PRIMERA DIVISION AUTONOMICA JUVENIL,SEMIFINALES/FINAL,True,True,True
13,1,6933084,6997363,JUVENIL,PRIMERA DIVISION AUTONOMICA JUVENIL,False,PRIMERA DIVISION AUTONOMICA,PRIMERA DIVISION AUTONOMICA JUVENIL,Grupo 1,True,True,True
13,1,6933084,6997625,JUVENIL,PRIMERA DIVISION AUTONOMICA JUVENIL,False,PRIMERA DIVISION AUTONOMICA,PRIMERA DIVISION AUTONOMICA JUVENIL,Grupo 2,True,True,True
13,1,6933151,7001627,JUVENIL,PREFERENTE JUVENIL,False,PREFERENTE,PREFERENTE JUVENIL,Grupo 1,True,True,True
13,1,6933151,7001637,JUVENIL,PREFERENTE JUVENIL,False,PREFERENTE,PREFERENTE JUVENIL,Grupo 2,True,True,True
13,1,6933151,7001639,JUVENIL,PREFERENTE JUVENIL,False,PREFERENTE,PREFERENTE JUVENIL,Grupo 3,True,True,True
13,1,6933151,7001745,JUVENIL,PREFERENTE JUVENIL,False,PREFERENTE,PREFERENTE JUVENIL,Grupo 4,True,True,True
13,1,6933152,7014469,JUVENIL,PRIMERA JUVENIL,False,PRIMERA,PRIMERA JUVENIL,Grupo 1,True,True,True
13,1,6933152,7014488,JUVENIL,PRIMERA JUVENIL,False,PRIMERA,PRIMERA JUVENIL,Grupo 2,True,True,True
13,1,6933152,7014521,JUVENIL,PRIMERA JUVENIL,False,PRIMERA,PRIMERA JUVENIL,Grupo 3,True,True,True
13,1,6933152,7014522,JUVENIL,PRIMERA JUVENIL,False,PRIMERA,PRIMERA JUVENIL,Grupo 4,True,True,True
13,1,6933152,7014524,JUVENIL,PRIMERA JUVENIL,False,PRIMERA,PRIMERA JUVENIL,Grupo 5,True,True,True
13,1,6933152,7014525,JUVENIL,PRIMERA JUVENIL,False,PRIMERA,PRIMERA JUVENIL,Grupo 6,True,True,True
13,1,6933152,7014526,JUVENIL,PRIMERA JUVENIL,False,PRIMERA,PRIMERA JUVENIL,Grupo 7,True,True,True
13,1,6933152,7014544,JUVENIL,PRIMERA JUVENIL,False,PRIMERA,PRIMERA JUVENIL,Grupo 8,True,True,True
13,1,8964358,8964361,JUVENIL,SEGUNDA JUVENIL,False,SEGUNDA,COPA FINAL - SEGUNDA JUVENIL-GRUPO 2º,FINAL,True,True,True
13,1,8867798,8867820,JUVENIL,SEGUNDA JUVENIL,False,SEGUNDA,COPA RFFM-SEGUNDA JUVENIL-GRUPO 2º,Grupo 1º,True,True,True
13,1,8867798,8867828,JUVENIL,SEGUNDA JUVENIL,False,SEGUNDA,COPA RFFM-SEGUNDA JUVENIL-GRUPO 2º,Grupo 2º,True,True,True
13,1,8867798,8867830,JUVENIL,SEGUNDA JUVENIL,False,SEGUNDA,COPA RFFM-SEGUNDA JUVENIL-GRUPO 2º,Grupo 3º,True,True,True
13,1,8955688,8955693,JUVENIL,SEGUNDA JUVENIL,False,SEGUNDA,"COPA SEGUNDA JUVENIL,GRUPO 2- SEMIFINALES",SEMIFINALES,True,True,True
13,1,6938394,7023039,JUVENIL,SEGUNDA JUVENIL,False,SEGUNDA,SEGUNDA JUVENIL,Grupo 1,True,True,True
13,1,6938394,7048514,JUVENIL,SEGUNDA JUVENIL,False,SEGUNDA,SEGUNDA JUVENIL,Grupo 2,True,True,True
13,1,6938394,7023270,JUVENIL,SEGUNDA JUVENIL,False,SEGUNDA,SEGUNDA JUVENIL,Grupo 3,True,True,True
