season,season_id,competition_id,group_id,team_id,team,source_url,scraped_at
2017-2018,13,6931746,7061757,407,U.D. SAN SEBASTIAN REYES 'A',https://www.rffm.es/competicion/calendario?temporada=13&competicion=6931746&grupo=7061757&jornada=1&tipojuego=1,2026-08-12T22:03:41.356466+00:00
2017-2018,13,6931746,7061757,2002,FUTBOL ALCOBENDAS SPORT,https://www.rffm.es/competicion/calendario?temporada=13&competicion=6931746&grupo=7061757&jornada=1&tipojuego=1,2026-08-12T22:03:41.356466+00:00
2017-2018,13,6925637,6988755,162,ATLETICO DE PINTO,https://www.rffm.es/competicion/calendario?temporada=13&competicion=6925637&grupo=6988755&jornada=1&tipojuego=1,2026-08-12T22:03:50.933194+00:00
2017-2018,13,6925637,6988755,1400,DEPORTIVO A.V. SANTA ANA,https://www.rffm.es/competicion/calendario?temporada=13&competicion=6925637&grupo=6988755&jornada=1&tipojuego=1,2026-08-12T22:03:50.933194+00:00
2017-2018,13,6925637,6988755,2027,C.D. FUTBOL TRES CANTOS 'A',https://www.rffm.es/competicion/calendario?temporada=13&competicion=6925637&grupo=6988755&jornada=1&tipojuego=1,2026-08-12T22:03:50.933194+00:00
2017-2018,13,6925637,6988755,1045,SAD. C.F. INTERNAC.MADRID DEP. S.L.,https://www.rffm.es/competicion/calendario?temporada=13&competicion=6925637&grupo=6988755&jornada=1&tipojuego=1,2026-08-12T22:03:50.933194+00:00
2017-2018,13,6925637,6988755,71,R.S.D. ALCALA S.A.D. 'A',https://www.rffm.es/competicion/calendario?temporada=13&competicion=6925637&grupo=6988755&jornada=1&tipojuego=1,2026-08-12T22:03:50.933194+00:00
2017-2018,13,6925637,6988755,6826481,S.A.D. VILLAVERDE SAN ANDRES 'A',https://www.rffm.es/competicion/calendario?temporada=13&competicion=6925637&grupo=6988755&jornada=1&tipojuego=1,2026-08-12T22:03:50.933194+00:00
2017-2018,13,6925637,6988755,1563,C.F. TRIVAL VALDERAS ALCORCON 'A',https://www.rffm.es/competicion/calendario?temporada=13&competicion=6925637&grupo=6988755&jornada=1&tipojuego=1,2026-08-12T22:03:50.933194+00:00
2017-2018,13,6925637,6988755,58,RAYO VALLECANO DE MADRID 'B',https://www.rffm.es/competicion/calendario?temporada=13&competicion=6925637&grupo=6988755&jornada=1&tipojuego=1,2026-08-12T22:03:50.933194+00:00
2017-2018,13,6925637,6988755,561,GETAFE C.F. S.A.D. 'B',https://www.rffm.es/competicion/calendario?temporada=13&competicion=6925637&grupo=6988755&jornada=1&tipojuego=1,2026-08-12T22:03:50.933194+00:00
2017-2018,13,6925637,6988755,1873,C.F. POZUELO DE ALARCON 'A',https://www.rffm.es/competicion/calendario?temporada=13&competicion=6925637&grupo=6988755&jornada=1&tipojuego=1,2026-08-12T22:03:50.933194+00:00
2017-2018,13,6925637,6988755,280,A.D. ALCORCON S.A.D. 'B',https://www.rffm.es/competicion/calendario?temporada=13&competicion=6925637&grupo=6988755&jornada=1&tipojuego=1,2026-08-12T22:03:50.933194+00:00
2017-2018,13,6925637,6988755,94,C.D. LEGANES S.A.D. 'B',https://www.rffm.es/competicion/calendario?temporada=13&competicion=6925637&grupo=6988755&jornada=1&tipojuego=1,2026-08-12T22:03:50.933194+00:00
2017-2018,13,6925637,6988755,119,C.D. SAN FERNANDO,https://www.rffm.es/competicion/calendario?temporada=13&competicion=6925637&grupo=6988755&jornada=1&tipojuego=1,2026-08-12T22:03:50.933194+00:00
2017-2018,13,6925637,6988755,2594,C.F. SAN AGUSTIN DE GUADALIX 'A',https://www.rffm.es/competicion/calendario?temporada=13&competicion=6925637&grupo=6988755&jornada=1&tipojuego=1,2026-08-12T22:03:50.933194+00:00
2017-2018,13,6925637,6988755,193,A.D. COLMENAR VIEJO 'A',https://www.rffm.es/competicion/calendario?temporada=13&competicion=6925637&grupo=6988755&jornada=1&tipojuego=1,2026-08-12T22:03:50.933194+00:00
2017-2018,13,6925637,6988755,1791,CLUB POLID. PARLA ESCUELA,https://www.rffm.es/competicion/calendario?temporada=13&competicion=6925637&grupo=6988755&jornada=1&tipojuego=1,2026-08-12T22:03:50.933194+00:00
2017-2018,13,6925637,6988755,468,C.D. EL ALAMO 'A',https://www.rffm.es/competicion/calendario?temporada=13&competicion=6925637&grupo=6988755&jornada=1&tipojuego=1,2026-08-12T22:03:50.933194+00:00
2017-2018,13,6925637,6988755,2127,C.D. MOSTOLES U.R.J.C. 'A',https://www.rffm.es/competicion/calendario?temporada=13&competicion=6925637&grupo=6988755&jornada=1&tipojuego=1,2026-08-12T22:03:50.933194+00:00
2017-2018,13,6925637,6988755,2002,FUTBOL ALCOBENDAS SPORT,https://www.rffm.es/competicion/calendario?temporada=13&competicion=6925637&grupo=6988755&jornada=1&tipojuego=1,2026-08-12T22:03:50.933194+00:00
2017-2018,13,6925637,6988755,1245,C.D. LOS YEBENES-SAN BRUNO 'A',https://www.rffm.es/competicion/calendario?temporada=13&competicion=6925637&grupo=6988755&jornada=1&tipojuego=1,2026-08-12T22:03:50.933194+00:00
2017-2018,13,6931860,6989643,656,C.D. DOSA,https://www.rffm.es/competicion/calendario?temporada=13&competicion=6931860&grupo=6989643&jornada=1&tipojuego=1,2026-08-12T22:03:49.974316+00:00
2017-2018,13,6931860,6989643,479,C.D. CANILLAS 'A',https://www.rffm.es/competicion/calendario?temporada=13&competicion=6931860&grupo=6989643&jornada=1&tipojuego=1,2026-08-12T22:03:49.974316+00:00
