page_kind,group_id,competition_id,season_id,game_type_id,url,raw_saved_path
calendario,7061757,6931746,13,1,https://www.rffm.es/competicion/calendario?temporada=13&competicion=6931746&grupo=7061757&tipojuego=1,output/raw/rffm/other/2017-2018/calendario/7061757.html
clasificaciones,7061757,6931746,13,1,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6931746&grupo=7061757&tipojuego=1,output/raw/rffm/other/2017-2018/clasificaciones/7061757.html
goleadores,7061757,6931746,13,1,https://www.rffm.es/competicion/goleadores?temporada=13&competicion=6931746&grupo=7061757&tipojuego=1,output/raw/rffm/other/2017-2018/goleadores/7061757.html
calendario,6988755,6925637,13,1,https://www.rffm.es/competicion/calendario?temporada=13&competicion=6925637&grupo=6988755&tipojuego=1,output/raw/rffm/other/2017-2018/calendario/6988755.html
clasificaciones,6988755,6925637,13,1,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6925637&grupo=6988755&tipojuego=1,output/raw/rffm/other/2017-2018/clasificaciones/6988755.html
goleadores,6988755,6925637,13,1,https://www.rffm.es/competicion/goleadores?temporada=13&competicion=6925637&grupo=6988755&tipojuego=1,output/raw/rffm/other/2017-2018/goleadores/6988755.html
calendario,6989643,6931860,13,1,https://www.rffm.es/competicion/calendario?temporada=13&competicion=6931860&grupo=6989643&tipojuego=1,output/raw/rffm/aficionado/2017-2018/calendario/6989643.html
clasificaciones,6989643,6931860,13,1,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6931860&grupo=6989643&tipojuego=1,output/raw/rffm/aficionado/2017-2018/clasificaciones/6989643.html
goleadores,6989643,6931860,13,1,https://www.rffm.es/competicion/goleadores?temporada=13&competicion=6931860&grupo=6989643&tipojuego=1,output/raw/rffm/aficionado/2017-2018/goleadores/6989643.html
calendario,6996019,6931860,13,1,https://www.rffm.es/competicion/calendario?temporada=13&competicion=6931860&grupo=6996019&tipojuego=1,output/raw/rffm/aficionado/2017-2018/calendario/6996019.html
clasificaciones,6996019,6931860,13,1,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6931860&grupo=6996019&tipojuego=1,output/raw/rffm/aficionado/2017-2018/clasificaciones/6996019.html
goleadores,6996019,6931860,13,1,https://www.rffm.es/competicion/goleadores?temporada=13&competicion=6931860&grupo=6996019&tipojuego=1,output/raw/rffm/aficionado/2017-2018/goleadores/6996019.html
calendario,8963703,6931946,13,1,https://www.rffm.es/competicion/calendario?temporada=13&competicion=6931946&grupo=8963703&tipojuego=1,output/raw/rffm/aficionado/2017-2018/calendario/8963703.html
clasificaciones,8963703,6931946,13,1,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6931946&grupo=8963703&tipojuego=1,output/raw/rffm/aficionado/2017-2018/clasificaciones/8963703.html
goleadores,8963703,6931946,13,1,https://www.rffm.es/competicion/goleadores?temporada=13&competicion=6931946&grupo=8963703&tipojuego=1,output/raw/rffm/aficionado/2017-2018/goleadores/8963703.html
calendario,6996922,6931863,13,1,https://www.rffm.es/competicion/calendario?temporada=13&competicion=6931863&grupo=6996922&tipojuego=1,output/raw/rffm/aficionado/2017-2018/calendario/6996922.html
clasificaciones,6996922,6931863,13,1,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6931863&grupo=6996922&tipojuego=1,output/raw/rffm/aficionado/2017-2018/clasificaciones/6996922.html
goleadores,6996922,6931863,13,1,https://www.rffm.es/competicion/goleadores?temporada=13&competicion=6931863&grupo=6996922&tipojuego=1,output/raw/rffm/aficionado/2017-2018/goleadores/6996922.html
calendario,6996923,6931863,13,1,https://www.rffm.es/competicion/calendario?temporada=13&competicion=6931863&grupo=6996923&tipojuego=1,output/raw/rffm/aficionado/2017-2018/calendario/6996923.html
clasificaciones,6996923,6931863,13,1,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6931863&grupo=6996923&tipojuego=1,output/raw/rffm/aficionado/2017-2018/clasificaciones/6996923.html
goleadores,6996923,6931863,13,1,https://www.rffm.es/competicion/goleadores?temporada=13&competicion=6931863&grupo=6996923&tipojuego=1,output/raw/rffm/aficionado/2017-2018/goleadores/6996923.html
calendario,6996924,6931863,13,1,https://www.rffm.es/competicion/calendario?temporada=13&competicion=6931863&grupo=6996924&tipojuego=1,output/raw/rffm/aficionado/2017-2018/calendario/6996924.html
clasificaciones,6996924,6931863,13,1,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6931863&grupo=6996924&tipojuego=1,output/raw/rffm/aficionado/2017-2018/clasificaciones/6996924.html
goleadores,6996924,6931863,13,1,https://www.rffm.es/competicion/goleadores?temporada=13&competicion=6931863&grupo=6996924&tipojuego=1,output/raw/rffm/aficionado/2017-2018/goleadores/6996924.html
calendario,6996926,6931863,13,1,https://www.rffm.es/competicion/calendario?temporada=13&competicion=6931863&grupo=6996926&tipojuego=1,output/raw/rffm/aficionado/2017-2018/calendario/6996926.html
clasificaciones,6996926,6931863,13,1,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6931863&grupo=6996926&tipojuego=1,output/raw/rffm/aficionado/2017-2018/clasificaciones/6996926.html
goleadores,6996926,6931863,13,1,https://www.rffm.es/competicion/goleadores?temporada=13&competicion=6931863&grupo=6996926&tipojuego=1,output/raw/rffm/aficionado/2017-2018/goleadores/6996926.html
calendario,7005900,6931981,13,1,https://www.rffm.es/competicion/calendario?temporada=13&competicion=6931981&grupo=7005900&tipojuego=1,output/raw/rffm/aficionado/2017-2018/calendario/7005900.html
clasificaciones,7005900,6931981,13,1,https://www.rffm.es/competicion/clasificaciones?temporada=13&competicion=6931981&grupo=7005900&tipojuego=1,output/raw/rffm/aficionado/2017-2018/clasificaciones/7005900.html
goleadores,7005900,6931981,13,1,https://www.rffm.es/competicion/goleadores?temporada=13&competicion=6931981&grupo=7005900&tipojuego=1,output/raw/rffm/aficionado/2017-2018/goleadores/7005900.html
