season,season_id,category,competition,competition_id,group,group_id,game_type,game_type_id,phase_label,matchday,matchday_label,match_id,home_team,home_team_id,away_team,away_team_id,home_score,away_score,match_date,match_time,match_datetime_raw,venue,venue_id,status,is_finished,is_scheduled,result_text_raw,source_url,source_type,scraped_at
2020-2021,16,OTHER,COPA R.F.F.M.,12235190,Grupo 2,12408991,Futbol-11,1,regular_season,1.0,1 (20-09-2020),1304909,RAYO VALLECANO DE MADRID 'B',58,C.F. POZUELO DE ALARCON 'A',1873,1.0,0.0,2020-09-30,20:00,30-09-2020 20:00,CIUDAD DPTVA. FUND. RAYO VALLECANO 2 (HA)(HA),681029,finished,True,True,1-0,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235190&grupo=12408991&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:44.974032+00:00
2020-2021,16,OTHER,COPA R.F.F.M.,12235190,Grupo 2,12408991,Futbol-11,1,regular_season,2.0,2 (27-09-2020),1304911,C.F. POZUELO DE ALARCON 'A',1873,A.D. ALCORCON S.A.D. 'B',280,2.0,3.0,2020-09-26,19:00,26-09-2020 19:00,POZUELO - VALLE DE LAS CAÑAS 1 (HA)(HA),1207,finished,True,True,2-3,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235190&grupo=12408991&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:44.974032+00:00
2020-2021,16,OTHER,COPA R.F.F.M.,12235190,Grupo 2,12408991,Futbol-11,1,regular_season,2.0,2 (27-09-2020),1304910,RAYO VALLECANO DE MADRID 'B',58,R.S.D. ALCALA S.A.D.,71,4.0,3.0,2020-09-27,11:00,27-09-2020 11:00,CIUDAD DPTVA. FUND. RAYO VALLECANO 4 (HA)(HA),12292303,finished,True,True,4-3,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235190&grupo=12408991&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:44.974032+00:00
2020-2021,16,OTHER,COPA R.F.F.M.,12235190,Grupo 2,12408991,Futbol-11,1,regular_season,3.0,3 (04-10-2020),1304913,A.D. ALCORCON S.A.D. 'B',280,RAYO VALLECANO DE MADRID 'B',58,0.0,2.0,2020-10-03,10:30,03-10-2020 10:30,ALCORCON - PVO. MPAL. SANTO DOMINGO (HA)(HA),1332,finished,True,True,0-2,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235190&grupo=12408991&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:44.974032+00:00
2020-2021,16,OTHER,COPA R.F.F.M.,12235190,Grupo 2,12408991,Futbol-11,1,regular_season,3.0,3 (04-10-2020),1304912,R.S.D. ALCALA S.A.D.,71,C.F. POZUELO DE ALARCON 'A',1873,0.0,1.0,2020-10-03,19:00,03-10-2020 19:00,POZUELO - VALLE DE LAS CAÑAS 1 (HA)(HA),1207,finished,True,True,0-1,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235190&grupo=12408991&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:44.974032+00:00
2020-2021,16,OTHER,FASE FINAL PLAY OFF ASCENSO A 2ª RFEF,13539525,SEMIFINALES y FINAL,13539526,Futbol-11,1,phase fase final,,"Semifinales, 19-05-2021 (Ida)",1406198,C.D. MOSTOLES U.R.J.C. 'A',2127,A.D. TORREJON C.F. 'A',2363,1.0,1.0,2021-05-19,20:00,19-05-2021 20:00,MÓSTOLES - EL SOTO (HB)(HB),1680,finished,True,True,1-1,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13539525&grupo=13539526&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:44.834866+00:00
2020-2021,16,OTHER,FASE FINAL PLAY OFF ASCENSO A 2ª RFEF,13539525,SEMIFINALES y FINAL,13539526,Futbol-11,1,phase fase final,,"Semifinales, 19-05-2021 (Ida)",1406199,ESCUELA DEP.MORATALAZ 'A',623,A.D. ALCORCON S.A.D. 'B',280,1.0,1.0,2021-05-19,20:00,19-05-2021 20:00,DEHESA MORATALAZ (HA)(HA),1,finished,True,True,1-1,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13539525&grupo=13539526&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:44.834866+00:00
2020-2021,16,OTHER,FASE FINAL PLAY OFF ASCENSO A 2ª RFEF,13539525,SEMIFINALES y FINAL,13539526,Futbol-11,1,phase fase final,,"Semifinales, 19-05-2021 (Ida)",1406448,C.D. MOSTOLES U.R.J.C. 'A',2127,ESCUELA DEP.MORATALAZ 'A',623,2.0,1.0,2021-05-23,12:00,23-05-2021 12:00,MÓSTOLES - EL SOTO (HB)(HB),1680,finished,True,True,2-1,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13539525&grupo=13539526&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:44.834866+00:00
2020-2021,16,OTHER,PLAY OFF DE ASCENSO A SEGUNDA DIVISIÓN RFEF,13534628,CUARTOS FINAL A,13534629,Futbol-11,1,regular_season,1.0,1 (16-05-2021),1405689,A.D. ALCORCON S.A.D. 'B',280,C.F. POZUELO DE ALARCON 'A',1873,1.0,0.0,2021-05-16,11:30,16-05-2021 11:30,ALCORCON - PVO. MPAL. SANTO DOMINGO (HA)(HA),1332,finished,True,True,1-0,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13534628&grupo=13534629&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:44.673027+00:00
2020-2021,16,OTHER,PLAY OFF DE ASCENSO A SEGUNDA DIVISIÓN RFEF,13534628,CUARTOS FINAL B,13534632,Futbol-11,1,regular_season,1.0,1 (16-05-2021),1405688,RAYO VALLECANO DE MADRID 'B',58,A.D. TORREJON C.F. 'A',2363,0.0,1.0,2021-05-16,12:00,16-05-2021 12:00,CIUDAD DPTVA. FUND. RAYO VALLECANO 4 (HA)(HA),12292303,finished,True,True,0-1,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13534628&grupo=13534632&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:44.959993+00:00
2020-2021,16,OTHER,PLAY-OFF DE ASCENSO A 2ª DIVISION B,12235154,Eliminatorias,12235155,Futbol-11,1,regular_season,,"Semifinales, 18-07-2020 (Ida)",1304900,Equipo Casa (No asignado),-10000,Equipo Fuera (No asignado),-20000,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235154&grupo=12235155&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:43.384407+00:00
2020-2021,16,OTHER,PLAY-OFF DE ASCENSO A 2ª DIVISION B,12235154,Eliminatorias,12235155,Futbol-11,1,regular_season,,"Semifinales, 18-07-2020 (Ida)",1304901,Equipo Casa (No asignado),-9999,Equipo Fuera (No asignado),-19999,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235154&grupo=12235155&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:43.384407+00:00
2020-2021,16,OTHER,PLAY-OFF DE ASCENSO A 2ª DIVISION B,12235154,Eliminatorias,12235155,Futbol-11,1,regular_season,,"Semifinales, 18-07-2020 (Ida)",1304903,C.D.A. NAVALCARNERO 'A',366,R.S.D. ALCALA S.A.D.,71,1.0,1.0,2020-07-18,21:00,18-07-2020 21:00,LAS ROZAS - CIUDAD DEL FUTBOL (HA)(HA),2345634,finished,True,True,1-1,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235154&grupo=12235155&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:43.384407+00:00
2020-2021,16,OTHER,PLAY-OFF DE ASCENSO A 2ª DIVISION B,12235154,Eliminatorias,12235155,Futbol-11,1,regular_season,,"Semifinales, 18-07-2020 (Ida)",1304904,A.D. UNION ADARVE 'A',1592,A.D. ALCORCON S.A.D. 'B',280,1.0,3.0,2020-07-19,21:00,19-07-2020 21:00,LAS ROZAS - CIUDAD DEL FUTBOL (HA)(HA),2345634,finished,True,True,1-3,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235154&grupo=12235155&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:43.384407+00:00
2020-2021,16,OTHER,PLAY-OFF DE ASCENSO A 2ª DIVISION B,12235154,Eliminatorias,12235155,Futbol-11,1,regular_season,,"Final, 25-07-2020 (Ida)",1304902,Equipo Casa (No asignado),-20000,Equipo Fuera (No asignado),-40000,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235154&grupo=12235155&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:43.384407+00:00
2020-2021,16,OTHER,PLAY-OFF DE ASCENSO A 2ª DIVISION B,12235154,FINAL,12282850,Futbol-11,1,regular_season,,"Final, 25-07-2020 (Ida)",1304905,C.D.A. NAVALCARNERO 'A',366,A.D. ALCORCON S.A.D. 'B',280,,,2020-07-25,22:00,25-07-2020 22:00,LAS ROZAS - CIUDAD DEL FUTBOL (HB)(HB),1229,scheduled,False,True,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235154&grupo=12282850&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:45.367128+00:00
2020-2021,16,OTHER,TERCERA DIVISIÓN - ASC. 2ª DIV. RFEF - C,13502207,TERCERA DIVISION - ASC. 2ª DIV. RFEF - C,13502208,Futbol-11,1,regular_season,1.0,1 (04-04-2021),1402208,A.D. UNION ADARVE 'A',1592,A.D. ALCORCON S.A.D. 'B',280,1.0,0.0,2021-04-04,12:00,04-04-2021 12:00,C.D.M. VICENTE DEL BOSQUE (HA)(HA),116,finished,True,True,1-0,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502207&grupo=13502208&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:46.472585+00:00
2020-2021,16,OTHER,TERCERA DIVISIÓN - ASC. 2ª DIV. RFEF - C,13502207,TERCERA DIVISION - ASC. 2ª DIV. RFEF - C,13502208,Futbol-11,1,regular_season,1.0,1 (04-04-2021),1402210,RAYO VALLECANO DE MADRID 'B',58,C.D. LEGANES S.A.D. 'B',94,3.0,2.0,2021-04-04,12:00,04-04-2021 12:00,CIUDAD DPTVA. FUND. RAYO VALLECANO 4 (HA)(HA),12292303,finished,True,True,3-2,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502207&grupo=13502208&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:46.472585+00:00
2020-2021,16,OTHER,TERCERA DIVISIÓN - ASC. 2ª DIV. RFEF - C,13502207,TERCERA DIVISION - ASC. 2ª DIV. RFEF - C,13502208,Futbol-11,1,regular_season,1.0,1 (04-04-2021),1402209,ESCUELA DEP.MORATALAZ 'A',623,C.D. MOSTOLES U.R.J.C. 'A',2127,1.0,1.0,2021-04-04,16:30,04-04-2021 16:30,DEHESA MORATALAZ (HA)(HA),1,finished,True,True,1-1,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502207&grupo=13502208&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:46.472585+00:00
2020-2021,16,OTHER,TERCERA DIVISIÓN - ASC. 2ª DIV. RFEF - C,13502207,TERCERA DIVISION - ASC. 2ª DIV. RFEF - C,13502208,Futbol-11,1,regular_season,2.0,2 (11-04-2021),1402211,A.D. ALCORCON S.A.D. 'B',280,RAYO VALLECANO DE MADRID 'B',58,1.0,0.0,2021-04-11,11:30,11-04-2021 11:30,ALCORCON - PVO. MPAL. SANTO DOMINGO (HA)(HA),1332,finished,True,True,1-0,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502207&grupo=13502208&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:46.472585+00:00
2020-2021,16,OTHER,TERCERA DIVISIÓN - ASC. 2ª DIV. RFEF - C,13502207,TERCERA DIVISION - ASC. 2ª DIV. RFEF - C,13502208,Futbol-11,1,regular_season,2.0,2 (11-04-2021),1402212,C.D. MOSTOLES U.R.J.C. 'A',2127,A.D. UNION ADARVE 'A',1592,1.0,2.0,2021-04-11,12:00,11-04-2021 12:00,MÓSTOLES - EL SOTO (HB)(HB),1680,finished,True,True,1-2,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502207&grupo=13502208&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:46.472585+00:00
2020-2021,16,OTHER,TERCERA DIVISIÓN - ASC. 2ª DIV. RFEF - C,13502207,TERCERA DIVISION - ASC. 2ª DIV. RFEF - C,13502208,Futbol-11,1,regular_season,2.0,2 (11-04-2021),1402213,C.D. LEGANES S.A.D. 'B',94,ESCUELA DEP.MORATALAZ 'A',623,0.0,1.0,2021-04-11,12:03,11-04-2021 12:03,LEGANES - CIUDAD DEPORTIVA (HB)(HB),9235532,finished,True,True,0-1,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502207&grupo=13502208&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:46.472585+00:00
2020-2021,16,OTHER,TERCERA DIVISIÓN - ASC. 2ª DIV. RFEF - C,13502207,TERCERA DIVISION - ASC. 2ª DIV. RFEF - C,13502208,Futbol-11,1,regular_season,3.0,3 (18-04-2021),1402214,RAYO VALLECANO DE MADRID 'B',58,C.D. MOSTOLES U.R.J.C. 'A',2127,1.0,0.0,2021-04-18,12:00,18-04-2021 12:00,CIUDAD DPTVA. FUND. RAYO VALLECANO 4 (HA)(HA),12292303,finished,True,True,1-0,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502207&grupo=13502208&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:46.472585+00:00
2020-2021,16,OTHER,TERCERA DIVISIÓN - ASC. 2ª DIV. RFEF - C,13502207,TERCERA DIVISION - ASC. 2ª DIV. RFEF - C,13502208,Futbol-11,1,regular_season,3.0,3 (18-04-2021),1402215,A.D. UNION ADARVE 'A',1592,C.D. LEGANES S.A.D. 'B',94,3.0,2.0,2021-04-18,12:00,18-04-2021 12:00,C.D.M. VICENTE DEL BOSQUE (HA)(HA),116,finished,True,True,3-2,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502207&grupo=13502208&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:46.472585+00:00
2020-2021,16,OTHER,TERCERA DIVISIÓN - ASC. 2ª DIV. RFEF - C,13502207,TERCERA DIVISION - ASC. 2ª DIV. RFEF - C,13502208,Futbol-11,1,regular_season,3.0,3 (18-04-2021),1402216,ESCUELA DEP.MORATALAZ 'A',623,A.D. ALCORCON S.A.D. 'B',280,1.0,0.0,2021-04-18,19:15,18-04-2021 19:15,DEHESA MORATALAZ (HA)(HA),1,finished,True,True,1-0,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502207&grupo=13502208&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:46.472585+00:00
2020-2021,16,OTHER,TERCERA DIVISIÓN - ASC. 2ª DIV. RFEF - C,13502207,TERCERA DIVISION - ASC. 2ª DIV. RFEF - C,13502208,Futbol-11,1,regular_season,4.0,4 (25-04-2021),1402217,A.D. ALCORCON S.A.D. 'B',280,A.D. UNION ADARVE 'A',1592,1.0,1.0,2021-04-25,11:30,25-04-2021 11:30,ALCORCON - PVO. MPAL. SANTO DOMINGO (HA)(HA),1332,finished,True,True,1-1,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502207&grupo=13502208&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:46.472585+00:00
2020-2021,16,OTHER,TERCERA DIVISIÓN - ASC. 2ª DIV. RFEF - C,13502207,TERCERA DIVISION - ASC. 2ª DIV. RFEF - C,13502208,Futbol-11,1,regular_season,4.0,4 (25-04-2021),1402218,C.D. MOSTOLES U.R.J.C. 'A',2127,ESCUELA DEP.MORATALAZ 'A',623,1.0,0.0,2021-04-25,12:00,25-04-2021 12:00,MÓSTOLES - EL SOTO (HB)(HB),1680,finished,True,True,1-0,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502207&grupo=13502208&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:46.472585+00:00
2020-2021,16,OTHER,TERCERA DIVISIÓN - ASC. 2ª DIV. RFEF - C,13502207,TERCERA DIVISION - ASC. 2ª DIV. RFEF - C,13502208,Futbol-11,1,regular_season,4.0,4 (25-04-2021),1402219,C.D. LEGANES S.A.D. 'B',94,RAYO VALLECANO DE MADRID 'B',58,1.0,0.0,2021-04-25,12:30,25-04-2021 12:30,LEGANES - CIUDAD DEPORTIVA (HB)(HB),9235532,finished,True,True,1-0,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502207&grupo=13502208&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:46.472585+00:00
2020-2021,16,OTHER,TERCERA DIVISIÓN - ASC. 2ª DIV. RFEF - C,13502207,TERCERA DIVISION - ASC. 2ª DIV. RFEF - C,13502208,Futbol-11,1,regular_season,5.0,5 (02-05-2021),1402221,A.D. UNION ADARVE 'A',1592,C.D. MOSTOLES U.R.J.C. 'A',2127,1.0,0.0,2021-05-02,12:00,02-05-2021 12:00,C.D.M. VICENTE DEL BOSQUE (HA)(HA),116,finished,True,True,1-0,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502207&grupo=13502208&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:46.472585+00:00
2020-2021,16,OTHER,TERCERA DIVISIÓN - ASC. 2ª DIV. RFEF - C,13502207,TERCERA DIVISION - ASC. 2ª DIV. RFEF - C,13502208,Futbol-11,1,regular_season,5.0,5 (02-05-2021),1402220,RAYO VALLECANO DE MADRID 'B',58,A.D. ALCORCON S.A.D. 'B',280,2.0,3.0,2021-05-02,12:32,02-05-2021 12:32,CIUDAD DPTVA. FUND. RAYO VALLECANO 4 (HA)(HA),12292303,finished,True,True,2-3,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502207&grupo=13502208&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:46.472585+00:00
2020-2021,16,OTHER,TERCERA DIVISIÓN - ASC. 2ª DIV. RFEF - C,13502207,TERCERA DIVISION - ASC. 2ª DIV. RFEF - C,13502208,Futbol-11,1,regular_season,5.0,5 (02-05-2021),1402222,ESCUELA DEP.MORATALAZ 'A',623,C.D. LEGANES S.A.D. 'B',94,1.0,2.0,2021-05-02,19:10,02-05-2021 19:10,DEHESA MORATALAZ (HA)(HA),1,finished,True,True,1-2,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502207&grupo=13502208&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:46.472585+00:00
2020-2021,16,OTHER,TERCERA DIVISIÓN - ASC. 2ª DIV. RFEF - C,13502207,TERCERA DIVISION - ASC. 2ª DIV. RFEF - C,13502208,Futbol-11,1,regular_season,6.0,6 (09-05-2021),1402223,C.D. MOSTOLES U.R.J.C. 'A',2127,RAYO VALLECANO DE MADRID 'B',58,4.0,0.0,2021-05-09,11:30,09-05-2021 11:30,MÓSTOLES - EL SOTO (HB)(HB),1680,finished,True,True,4-0,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502207&grupo=13502208&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:46.472585+00:00
2020-2021,16,OTHER,TERCERA DIVISIÓN - ASC. 2ª DIV. RFEF - C,13502207,TERCERA DIVISION - ASC. 2ª DIV. RFEF - C,13502208,Futbol-11,1,regular_season,6.0,6 (09-05-2021),1402225,A.D. ALCORCON S.A.D. 'B',280,ESCUELA DEP.MORATALAZ 'A',623,0.0,1.0,2021-05-09,11:30,09-05-2021 11:30,ALCORCON - PVO. MPAL. SANTO DOMINGO (HA)(HA),1332,finished,True,True,0-1,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502207&grupo=13502208&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:46.472585+00:00
2020-2021,16,OTHER,TERCERA DIVISIÓN - ASC. 2ª DIV. RFEF - C,13502207,TERCERA DIVISION - ASC. 2ª DIV. RFEF - C,13502208,Futbol-11,1,regular_season,6.0,6 (09-05-2021),1402224,C.D. LEGANES S.A.D. 'B',94,A.D. UNION ADARVE 'A',1592,1.0,2.0,2021-05-09,11:32,09-05-2021 11:32,LEGANES - CIUDAD DEPORTIVA (HB)(HB),9235532,finished,True,True,1-2,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502207&grupo=13502208&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:46.472585+00:00
2020-2021,16,OTHER,TERCERA DIVISION - PERMANENCIA - E,13502285,TERCERA DIVISION - PERMANENCIA - E,13502286,Futbol-11,1,regular_season,1.0,1 (04-04-2021),1402245,A.D. COMPLUTENSE ALCALA 'A',2451,Equipo Fuera (No asignado),,,,,,,,1735,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502285&grupo=13502286&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:48.941816+00:00
2020-2021,16,OTHER,TERCERA DIVISION - PERMANENCIA - E,13502285,TERCERA DIVISION - PERMANENCIA - E,13502286,Futbol-11,1,regular_season,1.0,1 (04-04-2021),1402246,R.S.D. ALCALA S.A.D.,71,MOSTOLES C.F. 'A',3195,1.0,0.0,2021-04-04,11:30,04-04-2021 11:30,ALCALA - VIRGEN DEL VAL (HB)(HB),1703,finished,True,True,1-0,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502285&grupo=13502286&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:48.941816+00:00
