season,season_id,category,competition,competition_id,group,group_id,game_type,game_type_id,phase_label,matchday,matchday_label,match_id,home_team,home_team_id,away_team,away_team_id,home_score,away_score,match_date,match_time,match_datetime_raw,venue,venue_id,status,is_finished,is_scheduled,result_text_raw,source_url,source_type,scraped_at
2020-2021,16,OTHER,TERCERA DIVISION - PERMANENCIA - E,13502285,TERCERA DIVISION - PERMANENCIA - E,13502286,Futbol-11,1,regular_season,7.0,7 (16-05-2021),1402281,Equipo Casa (No asignado),,A.D. COMPLUTENSE ALCALA 'A',2451,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502285&grupo=13502286&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:48.941816+00:00
2020-2021,16,OTHER,TERCERA DIVISION - PERMANENCIA - E,13502285,TERCERA DIVISION - PERMANENCIA - E,13502286,Futbol-11,1,regular_season,8.0,8 (23-05-2021),1402287,DEPORTIVO A.V. SANTA ANA,1400,Equipo Fuera (No asignado),,,,,,,,126,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502285&grupo=13502286&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:48.941816+00:00
2020-2021,16,OTHER,TERCERA DIVISION - PERMANENCIA - E,13502285,TERCERA DIVISION - PERMANENCIA - E,13502286,Futbol-11,1,regular_season,9.0,9 (30-05-2021),1402298,Equipo Casa (No asignado),,F.C. VILLANUEVA DEL PARDILLO 'A',1532,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502285&grupo=13502286&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:48.941816+00:00
2020-2021,16,OTHER,TERCERA DIVISION - PERMANENCIA - E,13502285,TERCERA DIVISION - PERMANENCIA - E,13502286,Futbol-11,1,regular_season,10.0,10 (06-06-2021),1402304,C.D. SAN FERNANDO,119,Equipo Fuera (No asignado),,,,,,,,1711,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502285&grupo=13502286&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:48.941816+00:00
2020-2021,16,OTHER,TERCERA DIVISION - PERMANENCIA - E,13502285,TERCERA DIVISION - PERMANENCIA - E,13502286,Futbol-11,1,regular_season,11.0,11 (13-06-2021),1402309,Equipo Casa (No asignado),,C.D.B. PARACUELLOS ANTAMIRA 'A',2002,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502285&grupo=13502286&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:48.941816+00:00
2020-2021,16,OTHER,TERCERA DIVISION - PERMANENCIA - E,13502285,TERCERA DIVISION - PERMANENCIA - E,13502286,Futbol-11,1,regular_season,12.0,12 (20-06-2021),1402315,R.S.D. ALCALA S.A.D.,71,Equipo Fuera (No asignado),,,,,,,,1703,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13502285&grupo=13502286&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:48.941816+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,1.0,1 (18-10-2020),1305324,Equipo Casa (No asignado),,A.D. PARLA 'A',311,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,2.0,2 (25-10-2020),1305325,A.D. ALCORCON S.A.D. 'B',280,Equipo Fuera (No asignado),,,,,,,,1332,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,3.0,3 (01-11-2020),1305336,Equipo Casa (No asignado),,C.F. TRIVAL VALDERAS ALCORCON,1563,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,4.0,4 (08-11-2020),1305337,MOSTOLES C.F. 'A',3195,Equipo Fuera (No asignado),,,,,,,,1680,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,5.0,5 (15-11-2020),1305348,Equipo Casa (No asignado),,C.D. MOSTOLES U.R.J.C. 'A',2127,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,6.0,6 (22-11-2020),1305349,S.A.D. VILLAVERDE SAN ANDRES 'A',6826481,Equipo Fuera (No asignado),,,,,,,,501,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,7.0,7 (29-11-2020),1305360,Equipo Casa (No asignado),,REAL C.D. CARABANCHEL,46,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,8.0,8 (06-12-2020),1305361,REAL ARANJUEZ C.F.,117,Equipo Fuera (No asignado),,,,,,,,2501,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,9.0,9 (13-12-2020),1305372,Equipo Casa (No asignado),,C.D. LEGANES S.A.D. 'B',94,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,10.0,10 (20-12-2020),1305373,Equipo Casa (No asignado),,ATLETICO DE PINTO 'A',162,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,11.0,11 (10-01-2021),1305384,C.D. EL ALAMO 'A',468,Equipo Fuera (No asignado),,,,,,,,1314,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,12.0,12 (17-01-2021),1305390,A.D. PARLA 'A',311,Equipo Fuera (No asignado),,,,,,,,1415,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,13.0,13 (24-01-2021),1305391,Equipo Casa (No asignado),,A.D. ALCORCON S.A.D. 'B',280,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,14.0,14 (31-01-2021),1305402,C.F. TRIVAL VALDERAS ALCORCON,1563,Equipo Fuera (No asignado),,,,,,,,1301,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,15.0,15 (07-02-2021),1305403,Equipo Casa (No asignado),,MOSTOLES C.F. 'A',3195,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,16.0,16 (14-02-2021),1305414,C.D. MOSTOLES U.R.J.C. 'A',2127,Equipo Fuera (No asignado),,,,,,,,1680,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,17.0,17 (21-02-2021),1305415,Equipo Casa (No asignado),,S.A.D. VILLAVERDE SAN ANDRES 'A',6826481,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,18.0,18 (28-02-2021),1305426,REAL C.D. CARABANCHEL,46,Equipo Fuera (No asignado),,,,,,,,410,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,19.0,19 (07-03-2021),1305427,Equipo Casa (No asignado),,REAL ARANJUEZ C.F.,117,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,20.0,20 (14-03-2021),1305438,C.D. LEGANES S.A.D. 'B',94,Equipo Fuera (No asignado),,,,,,,,9235532,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,21.0,21 (21-03-2021),1305439,ATLETICO DE PINTO 'A',162,Equipo Fuera (No asignado),,,,,,,,1504,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,22.0,22 (28-03-2021),1305450,Equipo Casa (No asignado),,C.D. EL ALAMO 'A',468,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,OTHER,TERCERA DIVISION NACIONAL,12374267,GRUPO 7 B,12374279,Futbol-11,1,regular_season,22.0,22 (28-03-2021),1305447,C.D. MOSTOLES U.R.J.C. 'A',2127,S.A.D. VILLAVERDE SAN ANDRES 'A',6826481,,,2021-03-28,11:30,28-03-2021 11:30,MÓSTOLES - EL SOTO (HB)(HB),1680,scheduled,False,True,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12374267&grupo=12374279&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:50.169540+00:00
2020-2021,16,AFICIONADO,CATEGORIA PREFERENTE COPA DE CAMPEONES,13561070,FINAL,13561071,Futbol-11,1,playoff,,"Final, 27-06-2021 (Ida)",1407893,Equipo Casa (No asignado),-10000,Equipo Fuera (No asignado),-20000,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=13561070&grupo=13561071&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:48.063983+00:00
2020-2021,16,AFICIONADO,SEGUNDA DE AFICIONADOS,12235196,Grupo 1,12444251,Futbol-11,1,regular_season,1.0,1 (15-11-2020),1329273,A.D. VILLAVICIOSA DE ODON 'B',425,Equipo Fuera (No asignado),-13107790,,,,,,,1320,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235196&grupo=12444251&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:55.405522+00:00
2020-2021,16,AFICIONADO,SEGUNDA DE AFICIONADOS,12235196,Grupo 1,12444251,Futbol-11,1,regular_season,2.0,2 (22-11-2020),1329283,Equipo Casa (No asignado),-13107790,RAYO BRUNETE C.F.,680273,,,,,,,212,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235196&grupo=12444251&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:55.405522+00:00
2020-2021,16,AFICIONADO,SEGUNDA DE AFICIONADOS,12235196,Grupo 1,12444251,Futbol-11,1,regular_season,3.0,3 (29-11-2020),1329292,C.D. ELECTROCOR LAS ROZAS C.F. 'B',10652438,Equipo Fuera (No asignado),-13107790,,,,,,,1220,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235196&grupo=12444251&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:55.405522+00:00
2020-2021,16,AFICIONADO,SEGUNDA DE AFICIONADOS,12235196,Grupo 1,12444251,Futbol-11,1,regular_season,4.0,4 (13-12-2020),1329302,Equipo Casa (No asignado),-13107790,A.D. COLMENAR VIEJO 'B',194,,,,,,,212,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235196&grupo=12444251&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:55.405522+00:00
2020-2021,16,AFICIONADO,SEGUNDA DE AFICIONADOS,12235196,Grupo 1,12444251,Futbol-11,1,regular_season,5.0,5 (21-02-2021),1329311,A.D. CIRINGANILLOS,769,Equipo Fuera (No asignado),-13107790,,,,,,,212,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235196&grupo=12444251&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:55.405522+00:00
2020-2021,16,AFICIONADO,SEGUNDA DE AFICIONADOS,12235196,Grupo 1,12444251,Futbol-11,1,regular_season,6.0,6 (28-03-2021),1329321,Equipo Casa (No asignado),-13107790,ARAVACA C.F. 'C',2723855,,,,,,,212,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235196&grupo=12444251&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:55.405522+00:00
2020-2021,16,AFICIONADO,SEGUNDA DE AFICIONADOS,12235196,Grupo 1,12444251,Futbol-11,1,regular_season,7.0,7 (31-01-2021),1329330,ESCUELA EUROPEA C.F.,680166,Equipo Fuera (No asignado),-13107790,,,,,,,212,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235196&grupo=12444251&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:55.405522+00:00
2020-2021,16,AFICIONADO,SEGUNDA DE AFICIONADOS,12235196,Grupo 1,12444251,Futbol-11,1,regular_season,8.0,8 (07-02-2021),1329340,Equipo Casa (No asignado),-13107790,A.D.C. CASTILLA,10646381,,,,,,,212,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235196&grupo=12444251&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:55.405522+00:00
2020-2021,16,AFICIONADO,SEGUNDA DE AFICIONADOS,12235196,Grupo 1,12444251,Futbol-11,1,regular_season,9.0,9 (28-02-2021),1329349,C.F. POZUELO DE ALARCON 'B',334285,Equipo Fuera (No asignado),-13107790,,,,,,,1207,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235196&grupo=12444251&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:55.405522+00:00
2020-2021,16,AFICIONADO,SEGUNDA DE AFICIONADOS,12235196,Grupo 1,12444251,Futbol-11,1,regular_season,10.0,10 (07-03-2021),1329359,Equipo Casa (No asignado),-13107790,E.F.M.O. BOADILLA,1737,,,,,,,212,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235196&grupo=12444251&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:55.405522+00:00
2020-2021,16,AFICIONADO,SEGUNDA DE AFICIONADOS,12235196,Grupo 1,12444251,Futbol-11,1,regular_season,11.0,11 (14-03-2021),1329369,Equipo Casa (No asignado),-13107790,ROBLEDO C.F.,2749,,,,,,,212,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235196&grupo=12444251&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:55.405522+00:00
2020-2021,16,AFICIONADO,SEGUNDA DE AFICIONADOS,12235196,Grupo 1,12444251,Futbol-11,1,regular_season,12.0,12 (11-04-2021),1329380,C.D. NUEVO BOADILLA 'A',334384,Equipo Fuera (No asignado),-13107790,,,,,,,1319,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235196&grupo=12444251&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:55.405522+00:00
2020-2021,16,AFICIONADO,SEGUNDA DE AFICIONADOS,12235196,Grupo 1,12444251,Futbol-11,1,regular_season,13.0,13 (18-04-2021),1329390,Equipo Casa (No asignado),-13107790,A.D. CALA POZUELO 'B',172,,,,,,,212,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235196&grupo=12444251&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:55.405522+00:00
2020-2021,16,AFICIONADO,SEGUNDA DE AFICIONADOS,12235196,Grupo 1,12444251,Futbol-11,1,regular_season,14.0,14 (25-04-2021),1329401,C.D. PUERTA DE MADRID 'A',300279,Equipo Fuera (No asignado),-13107790,,,,,,,1203,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235196&grupo=12444251&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:55.405522+00:00
2020-2021,16,AFICIONADO,SEGUNDA DE AFICIONADOS,12235196,Grupo 1,12444251,Futbol-11,1,regular_season,15.0,15 (16-05-2021),1329411,Equipo Casa (No asignado),-13107790,A.C.R. ATLETICO ALCOBENDAS 'B',10649808,,,,,,,212,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235196&grupo=12444251&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:55.405522+00:00
2020-2021,16,AFICIONADO,SEGUNDA DE AFICIONADOS,12235196,Grupo 1,12444251,Futbol-11,1,regular_season,16.0,16 (23-05-2021),1329422,ATLETICO LEONES DE CASTILLA 'A',357,Equipo Fuera (No asignado),-13107790,,,,,,,2205,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235196&grupo=12444251&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:55.405522+00:00
2020-2021,16,AFICIONADO,SEGUNDA DE AFICIONADOS,12235196,Grupo 1,12444251,Futbol-11,1,regular_season,17.0,17 (30-05-2021),1329432,Equipo Casa (No asignado),-13107790,A.D. COLLADO MEDIANO,466659,,,,,,,212,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235196&grupo=12444251&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:55.405522+00:00
2020-2021,16,AFICIONADO,SEGUNDA DE AFICIONADOS,12235196,Grupo 1,12444251,Futbol-11,1,regular_season,18.0,18 (13-06-2021),1329443,RECREATIVO SOTO DEL REAL C.F.,2302,Equipo Fuera (No asignado),-13107790,,,,,,,1116,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235196&grupo=12444251&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:55.405522+00:00
2020-2021,16,AFICIONADO,SEGUNDA DE AFICIONADOS,12235196,Grupo 1,12444251,Futbol-11,1,regular_season,19.0,19 (20-06-2021),1329453,Equipo Casa (No asignado),-13107790,GIMNASTICA COLMENAREJO C.F.,4913937,,,,,,,212,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235196&grupo=12444251&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:13:55.405522+00:00
2020-2021,16,AFICIONADO,SEGUNDA DE AFICIONADOS,12235196,Grupo 4,12445229,Futbol-11,1,regular_season,1.0,1 (15-11-2020),1329841,Equipo Casa (No asignado),-13020037,C.D. DAGANZO 'A',989,,,,,,,709,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235196&grupo=12445229&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:14:02.445709+00:00
2020-2021,16,AFICIONADO,SEGUNDA DE AFICIONADOS,12235196,Grupo 4,12445229,Futbol-11,1,regular_season,1.0,1 (15-11-2020),1329848,Equipo Casa (No asignado),,RIVAS FUTBOL CLUB,4928629,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=16&competicion=12235196&grupo=12445229&jornada=1&tipojuego=1,calendario_page,2026-08-05T01:14:02.445709+00:00
