season_id,game_type_id,competition_id,group_id,category_base,category_label_raw,is_femenino,division_level,competition_label_raw,group_label_raw,has_calendario,has_clasificaciones,has_goleadores
16,1,12378165,12378207,OTHER,TERCERA FEDERACION,False,TERCERA FEDERACION,COPA CAMPEONES PREFERENTE,FINAL,True,True,True
16,1,12530702,12541603,OTHER,TERCERA FEDERACION,False,TERCERA FEDERACION,COPA R.F.E.F.,Grupo Unico,True,True,True
16,1,12235190,12408988,OTHER,TERCERA FEDERACION,False,TERCERA FEDERACION,COPA R.F.F.M.,Grupo 1,True,True,True
16,1,12235190,12408991,OTHER,TERCERA FEDERACION,False,TERCERA FEDERACION,COPA R.F.F.M.,Grupo 2,True,True,True
16,1,13539525,13539526,OTHER,TERCERA FEDERACION,False,TERCERA FEDERACION,FASE FINAL PLAY OFF ASCENSO A 2ª RFEF,SEMIFINALES y FINAL,True,True,True
16,1,13534628,13534629,OTHER,TERCERA FEDERACION,False,TERCERA FEDERACION,PLAY OFF DE ASCENSO A SEGUNDA DIVISIÓN RFEF,CUARTOS FINAL A,True,True,True
16,1,13534628,13534632,OTHER,TERCERA FEDERACION,False,TERCERA FEDERACION,PLAY OFF DE ASCENSO A SEGUNDA DIVISIÓN RFEF,CUARTOS FINAL B,True,True,True
16,1,12235154,12235155,OTHER,TERCERA FEDERACION,False,TERCERA FEDERACION,PLAY-OFF DE ASCENSO A 2ª DIVISION B,Eliminatorias,True,True,False
16,1,12235154,12282850,OTHER,TERCERA FEDERACION,False,TERCERA FEDERACION,PLAY-OFF DE ASCENSO A 2ª DIVISION B,FINAL,True,True,False
16,1,13502207,13502208,OTHER,TERCERA FEDERACION,False,TERCERA FEDERACION,TERCERA DIVISIÓN - ASC. 2ª DIV. RFEF - C,TERCERA DIVISION - ASC. 2ª DIV. RFEF - C,True,True,True
16,1,13502285,13502286,OTHER,TERCERA FEDERACION,False,TERCERA FEDERACION,TERCERA DIVISION - PERMANENCIA - E,TERCERA DIVISION - PERMANENCIA - E,True,True,True
16,1,13502268,13502270,OTHER,TERCERA FEDERACION,False,TERCERA FEDERACION,TERCERA DIVISION - PLAY OFF ASC. 2ª DIV. RFEF - D ,TERCERA DIVISIÓN - PLAY OFF ASC. 2ª DIV. REF,True,True,True
16,1,12374267,12374276,OTHER,TERCERA FEDERACION,False,TERCERA FEDERACION,TERCERA DIVISION NACIONAL,GRUPO 7 A,True,True,True
16,1,12374267,12374279,OTHER,TERCERA FEDERACION,False,TERCERA FEDERACION,TERCERA DIVISION NACIONAL,GRUPO 7 B,True,True,True
16,1,12235194,12443862,AFICIONADO,PRIMERA DIVISION AUTONOMICA AFICIONADO,False,PRIMERA DIVISION AUTONOMICA,CATEGORIA PREFERENTE,Grupo 1,True,True,True
16,1,12235194,12443899,AFICIONADO,PRIMERA DIVISION AUTONOMICA AFICIONADO,False,PRIMERA DIVISION AUTONOMICA,CATEGORIA PREFERENTE,Grupo 2,True,True,True
16,1,13561070,13561071,AFICIONADO,PRIMERA DIVISION AUTONOMICA AFICIONADO,False,PRIMERA DIVISION AUTONOMICA,CATEGORIA PREFERENTE COPA DE CAMPEONES,FINAL,True,True,True
16,1,12235195,12443966,AFICIONADO,PREFERENTE AFICIONADO,False,PREFERENTE,PRIMERA DE AFICIONADOS,Grupo 1,True,True,True
16,1,12235195,12443998,AFICIONADO,PREFERENTE AFICIONADO,False,PREFERENTE,PRIMERA DE AFICIONADOS,Grupo 2,True,True,True
16,1,12235195,12444030,AFICIONADO,PREFERENTE AFICIONADO,False,PREFERENTE,PRIMERA DE AFICIONADOS,Grupo 3,True,True,True
16,1,12235195,12444077,AFICIONADO,PREFERENTE AFICIONADO,False,PREFERENTE,PRIMERA DE AFICIONADOS,Grupo 4,True,True,True
16,1,12235196,12444251,AFICIONADO,PRIMERA AFICIONADO,False,PRIMERA,SEGUNDA DE AFICIONADOS,Grupo 1,True,True,True
16,1,12235196,12444914,AFICIONADO,PRIMERA AFICIONADO,False,PRIMERA,SEGUNDA DE AFICIONADOS,Grupo 2,True,True,True
16,1,12235196,12445146,AFICIONADO,PRIMERA AFICIONADO,False,PRIMERA,SEGUNDA DE AFICIONADOS,Grupo 3,True,True,True
16,1,12235196,12445229,AFICIONADO,PRIMERA AFICIONADO,False,PRIMERA,SEGUNDA DE AFICIONADOS,Grupo 4,True,True,True
16,1,12235196,12445267,AFICIONADO,PRIMERA AFICIONADO,False,PRIMERA,SEGUNDA DE AFICIONADOS,Grupo 5,True,True,True
16,1,12235196,12445310,AFICIONADO,PRIMERA AFICIONADO,False,PRIMERA,SEGUNDA DE AFICIONADOS,Grupo 6,True,True,True
16,1,12235196,12445369,AFICIONADO,PRIMERA AFICIONADO,False,PRIMERA,SEGUNDA DE AFICIONADOS,Grupo 7,True,True,True
16,1,12235196,12445391,AFICIONADO,PRIMERA AFICIONADO,False,PRIMERA,SEGUNDA DE AFICIONADOS,Grupo 8,True,True,True
16,1,12235197,12445493,AFICIONADO,SEGUNDA AFICIONADO,False,SEGUNDA,TERCERA DE AFICIONADOS,Grupo 1,True,True,True
16,1,12235197,12445549,AFICIONADO,SEGUNDA AFICIONADO,False,SEGUNDA,TERCERA DE AFICIONADOS,Grupo 2,True,True,True
16,1,12235197,12445624,AFICIONADO,SEGUNDA AFICIONADO,False,SEGUNDA,TERCERA DE AFICIONADOS,Grupo 3,True,True,True
16,1,12235197,12445712,AFICIONADO,SEGUNDA AFICIONADO,False,SEGUNDA,TERCERA DE AFICIONADOS,Grupo 4,True,True,True
16,1,12235197,12445968,AFICIONADO,SEGUNDA AFICIONADO,False,SEGUNDA,TERCERA DE AFICIONADOS,Grupo 5,True,True,True
16,1,12235197,12446000,AFICIONADO,SEGUNDA AFICIONADO,False,SEGUNDA,TERCERA DE AFICIONADOS,Grupo 6,True,True,True
16,1,12235197,12446278,AFICIONADO,SEGUNDA AFICIONADO,False,SEGUNDA,TERCERA DE AFICIONADOS,Grupo 7,True,True,True
16,1,12235197,12446571,AFICIONADO,SEGUNDA AFICIONADO,False,SEGUNDA,TERCERA DE AFICIONADOS,Grupo 8,True,True,True
