team_id,reason,evidence,scraped_at
21346902,fase_zonal,played in 'DEPORTE INFANTIL NAVALCARNERO F-SALA fase final -benjamin-' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21346903,fase_zonal,played in 'DEPORTE INFANTIL NAVALCARNERO F-SALA fase final -benjamin-' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21348251,fase_zonal,played in 'DEPORTE INFANTIL VVA PARDILLO F-SALA -cadete- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21348252,fase_zonal,played in 'DEPORTE INFANTIL VVA PARDILLO F-SALA -cadete- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21348253,fase_zonal,played in 'DEPORTE INFANTIL VVA PARDILLO F-SALA -cadete- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21348254,fase_zonal,played in 'DEPORTE INFANTIL VVA PARDILLO F-SALA -cadete- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21348256,fase_zonal,played in 'DEPORTE INFANTIL VVA PARDILLO F-SALA -cadete- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21348263,fase_zonal,played in 'DEPORTE INFANTIL VVA PARDILLO F-SALA fase final -cadete- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21348264,fase_zonal,played in 'DEPORTE INFANTIL VVA PARDILLO F-SALA fase final -cadete- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21348265,fase_zonal,played in 'DEPORTE INFANTIL VVA PARDILLO F-SALA fase final -cadete- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21348266,fase_zonal,played in 'DEPORTE INFANTIL VVA PARDILLO F-SALA fase final -cadete- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21348268,fase_zonal,played in 'DEPORTE INFANTIL VVA PARDILLO F-SALA fase final -cadete- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21348643,fase_zonal,played in 'DEPORTE INFANTIL GRIÑON F-SALA -juvenil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21348644,fase_zonal,played in 'DEPORTE INFANTIL GRIÑON F-SALA -juvenil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21348648,fase_zonal,played in 'DEPORTE INFANTIL GRIÑON F-SALA -juvenil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21348650,fase_zonal,played in 'DEPORTE INFANTIL GRIÑON F-SALA -juvenil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21348653,fase_zonal,played in 'DEPORTE INFANTIL GRIÑON F-SALA -juvenil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21348680,fase_zonal,played in 'DEPORTE INFANTIL GRIÑON F-SALA fase final -juvenil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21348681,fase_zonal,played in 'DEPORTE INFANTIL GRIÑON F-SALA fase final -juvenil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21348683,fase_zonal,played in 'DEPORTE INFANTIL GRIÑON F-SALA fase final -juvenil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21348684,fase_zonal,played in 'DEPORTE INFANTIL GRIÑON F-SALA fase final -juvenil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21348685,fase_zonal,played in 'DEPORTE INFANTIL GRIÑON F-SALA fase final -juvenil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21349910,fase_zonal,played in 'DEPORTE INFANTIL RIVAS F-SALA -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21349911,fase_zonal,played in 'DEPORTE INFANTIL RIVAS F-SALA -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21349912,fase_zonal,played in 'DEPORTE INFANTIL RIVAS F-SALA -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21349913,fase_zonal,played in 'DEPORTE INFANTIL RIVAS F-SALA -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21349914,fase_zonal,played in 'DEPORTE INFANTIL RIVAS F-SALA -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21349915,fase_zonal,played in 'DEPORTE INFANTIL RIVAS F-SALA -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21349916,fase_zonal,played in 'DEPORTE INFANTIL RIVAS F-SALA -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21349920,fase_zonal,played in 'DEPORTE INFANTIL RIVAS F-SALA fase final-alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21349921,fase_zonal,played in 'DEPORTE INFANTIL RIVAS F-SALA fase final-alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21349925,fase_zonal,played in 'DEPORTE INFANTIL RIVAS F-SALA fase final-alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21349928,fase_zonal,played in 'DEPORTE INFANTIL RIVAS F-SALA fase final-alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21349929,fase_zonal,played in 'DEPORTE INFANTIL RIVAS F-SALA fase final-alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21349931,fase_zonal,played in 'DEPORTE INFANTIL RIVAS F-SALA fase final-alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21349932,fase_zonal,played in 'DEPORTE INFANTIL RIVAS F-SALA fase final-alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21349996,fase_zonal,played in 'DEPORTE INFANTIL TORREJON F. SALA -Juvenil-' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21349997,fase_zonal,played in 'DEPORTE INFANTIL TORREJON F. SALA -Juvenil-' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21349998,fase_zonal,played in 'DEPORTE INFANTIL TORREJON F. SALA -Juvenil-' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21349999,fase_zonal,played in 'DEPORTE INFANTIL TORREJON F. SALA -Juvenil-' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350000,fase_zonal,played in 'DEPORTE INFANTIL TORREJON F. SALA -Juvenil-' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350001,fase_zonal,played in 'DEPORTE INFANTIL TORREJON F. SALA -Juvenil-' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350024,fase_zonal,played in 'DEPORTE INFANTIL TORREJON F. SALA fase final-Juvenil-' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350025,fase_zonal,played in 'DEPORTE INFANTIL TORREJON F. SALA fase final-Juvenil-' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350026,fase_zonal,played in 'DEPORTE INFANTIL TORREJON F. SALA fase final-Juvenil-' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350027,fase_zonal,played in 'DEPORTE INFANTIL TORREJON F. SALA fase final-Juvenil-' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350028,fase_zonal,played in 'DEPORTE INFANTIL TORREJON F. SALA fase final-Juvenil-' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350029,fase_zonal,played in 'DEPORTE INFANTIL TORREJON F. SALA fase final-Juvenil-' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350262,fase_zonal,played in 'DEPORTE INFANTIL PARLA F. SALA -alevin-' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350263,fase_zonal,played in 'DEPORTE INFANTIL PARLA F. SALA -alevin-' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350265,fase_zonal,played in 'DEPORTE INFANTIL PARLA F. SALA -alevin-' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350266,fase_zonal,played in 'DEPORTE INFANTIL PARLA F. SALA -alevin-' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350267,fase_zonal,played in 'DEPORTE INFANTIL PARLA F. SALA -alevin-' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350268,fase_zonal,played in 'DEPORTE INFANTIL PARLA F. SALA -alevin-' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350270,fase_zonal,played in 'DEPORTE INFANTIL PARLA F. SALA -alevin-' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350336,fase_zonal,played in 'DEPORTE INFANTIL PARLA F. SALA fase final-alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350341,fase_zonal,played in 'DEPORTE INFANTIL PARLA F. SALA fase final-alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350348,fase_zonal,played in 'DEPORTE INFANTIL PARLA F. SALA fase final-alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350355,fase_zonal,played in 'DEPORTE INFANTIL PARLA F. SALA fase final-alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350362,fase_zonal,played in 'DEPORTE INFANTIL PARLA F. SALA fase final-alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350369,fase_zonal,played in 'DEPORTE INFANTIL PARLA F. SALA fase final-alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350376,fase_zonal,played in 'DEPORTE INFANTIL PARLA F. SALA fase final-alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350713,fase_zonal,played in 'DEPORTE INFANTIL VILLAREJO SALVANES F. SALA -Infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350718,fase_zonal,played in 'DEPORTE INFANTIL VILLAREJO SALVANES F. SALA -Infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350723,fase_zonal,played in 'DEPORTE INFANTIL PINTO F. SALA -cadete- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350727,fase_zonal,played in 'DEPORTE INFANTIL VILLAREJO SALVANES F. SALA -Infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350733,fase_zonal,played in 'DEPORTE INFANTIL VILLAREJO SALVANES F. SALA -Infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350971,fase_zonal,played in 'DEPORTE INFANTIL VILLAREJO SALVANES F. SALA fase final-Infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350984,fase_zonal,played in 'DEPORTE INFANTIL VILLAREJO SALVANES F. SALA fase final-Infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350987,fase_zonal,played in 'DEPORTE INFANTIL VILLAREJO SALVANES F. SALA fase final-Infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21350994,fase_zonal,played in 'DEPORTE INFANTIL VILLAREJO SALVANES F. SALA fase final-Infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21351001,fase_zonal,played in 'DEPORTE INFANTIL VILLAREJO SALVANES F. SALA fase final-Infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21351482,fase_zonal,played in 'DEPORTE INFANTIL PINTO F. SALA -cadete- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21351491,fase_zonal,played in 'DEPORTE INFANTIL PINTO F. SALA -cadete- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21351495,fase_zonal,played in 'DEPORTE INFANTIL PINTO F. SALA -cadete- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21351500,fase_zonal,played in 'DEPORTE INFANTIL PINTO F. SALA -cadete- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21351658,fase_zonal,played in 'DEPORTE INFANTIL PINTO F. SALA fase final -cadete- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21351659,fase_zonal,played in 'DEPORTE INFANTIL PINTO F. SALA fase final -cadete- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21351660,fase_zonal,played in 'DEPORTE INFANTIL PINTO F. SALA fase final -cadete- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21351663,fase_zonal,played in 'DEPORTE INFANTIL PINTO F. SALA fase final -cadete- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21351664,fase_zonal,played in 'DEPORTE INFANTIL PINTO F. SALA fase final -cadete- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21351665,fase_zonal,played in 'DEPORTE INFANTIL PINTO F. SALA fase final -cadete- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21361051,fase_zonal,played in 'DEPORTE INFANTIL SAN FERNANDO F-SALA -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21361052,fase_zonal,played in 'DEPORTE INFANTIL SAN FERNANDO F-SALA -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21361053,fase_zonal,played in 'DEPORTE INFANTIL SAN FERNANDO F-SALA -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21361054,fase_zonal,played in 'DEPORTE INFANTIL SAN FERNANDO F-SALA -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21361056,fase_zonal,played in 'DEPORTE INFANTIL SAN FERNANDO F-SALA -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21361057,fase_zonal,played in 'DEPORTE INFANTIL SAN FERNANDO F-SALA -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21361058,fase_zonal,played in 'DEPORTE INFANTIL SAN FERNANDO F-SALA -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21361059,fase_zonal,played in 'DEPORTE INFANTIL SAN FERNANDO F-SALA -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21361069,fase_zonal,played in 'DEPORTE INFANTIL SAN FERNANDO F-SALA fase final-infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21361070,fase_zonal,played in 'DEPORTE INFANTIL SAN FERNANDO F-SALA fase final-infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21361071,fase_zonal,played in 'DEPORTE INFANTIL SAN FERNANDO F-SALA fase final-infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21361072,fase_zonal,played in 'DEPORTE INFANTIL SAN FERNANDO F-SALA fase final-infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21361073,fase_zonal,played in 'DEPORTE INFANTIL SAN FERNANDO F-SALA fase final-infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21361074,fase_zonal,played in 'DEPORTE INFANTIL SAN FERNANDO F-SALA fase final-infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21361075,fase_zonal,played in 'DEPORTE INFANTIL SAN FERNANDO F-SALA fase final-infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21361076,fase_zonal,played in 'DEPORTE INFANTIL SAN FERNANDO F-SALA fase final-infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364587,fase_zonal,played in 'DEPORTE INFANTIL EL ALAMO F-SALA -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364588,fase_zonal,played in 'DEPORTE INFANTIL EL ALAMO F-SALA -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364589,fase_zonal,played in 'DEPORTE INFANTIL EL ALAMO F-SALA -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364590,fase_zonal,played in 'DEPORTE INFANTIL EL ALAMO F-SALA -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364591,fase_zonal,played in 'DEPORTE INFANTIL EL ALAMO F-SALA -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364592,fase_zonal,played in 'DEPORTE INFANTIL EL ALAMO F-SALA -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364593,fase_zonal,played in 'DEPORTE INFANTIL EL ALAMO F-SALA -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364594,fase_zonal,played in 'DEPORTE INFANTIL EL ALAMO F-SALA -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364610,fase_zonal,played in 'DEPORTE INFANTIL EL ALAMO F-SALA fase final -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364611,fase_zonal,played in 'DEPORTE INFANTIL EL ALAMO F-SALA fase final -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364613,fase_zonal,played in 'DEPORTE INFANTIL EL ALAMO F-SALA fase final -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364614,fase_zonal,played in 'DEPORTE INFANTIL EL ALAMO F-SALA fase final -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364616,fase_zonal,played in 'DEPORTE INFANTIL EL ALAMO F-SALA fase final -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364617,fase_zonal,played in 'DEPORTE INFANTIL EL ALAMO F-SALA fase final -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364619,fase_zonal,played in 'DEPORTE INFANTIL EL ALAMO F-SALA fase final -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364620,fase_zonal,played in 'DEPORTE INFANTIL EL ALAMO F-SALA fase final -infantil- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364716,fase_zonal,played in 'DEPORTE INFANTIL MORALZARZAL/BOALO F. SALA -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364717,fase_zonal,played in 'DEPORTE INFANTIL MORALZARZAL/BOALO F. SALA -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364719,fase_zonal,played in 'DEPORTE INFANTIL MORALZARZAL/BOALO F. SALA -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364721,fase_zonal,played in 'DEPORTE INFANTIL MORALZARZAL/BOALO F. SALA -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364722,fase_zonal,played in 'DEPORTE INFANTIL MORALZARZAL/BOALO F. SALA -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364723,fase_zonal,played in 'DEPORTE INFANTIL MORALZARZAL/BOALO F. SALA -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364730,fase_zonal,played in 'DEPORTE INFANTIL MORALZARZAL/BOALO F. SALA -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364731,fase_zonal,played in 'DEPORTE INFANTIL MORALZARZAL/BOALO F. SALA -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364781,fase_zonal,played in 'DEPORTE INFANTIL MORALZARZAL/BOALO F. SALA fase final -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364782,fase_zonal,played in 'DEPORTE INFANTIL MORALZARZAL/BOALO F. SALA fase final -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364784,fase_zonal,played in 'DEPORTE INFANTIL MORALZARZAL/BOALO F. SALA fase final -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364787,fase_zonal,played in 'DEPORTE INFANTIL MORALZARZAL/BOALO F. SALA fase final -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364789,fase_zonal,played in 'DEPORTE INFANTIL MORALZARZAL/BOALO F. SALA fase final -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364790,fase_zonal,played in 'DEPORTE INFANTIL MORALZARZAL/BOALO F. SALA fase final -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364792,fase_zonal,played in 'DEPORTE INFANTIL MORALZARZAL/BOALO F. SALA fase final -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21364793,fase_zonal,played in 'DEPORTE INFANTIL MORALZARZAL/BOALO F. SALA fase final -alevin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21365222,prison_league,played in 'TORNEO INTERCENTROS PENITENCIARIOS XII FASE NACIONAL',2026-09-04T05:57:42.318008+00:00
21365223,prison_league,played in 'TORNEO INTERCENTROS PENITENCIARIOS XII FASE NACIONAL',2026-09-04T05:57:42.318008+00:00
21366787,fase_zonal,played in 'DEPORTE INFANTIL MORATA F-SALA -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21366788,fase_zonal,played in 'DEPORTE INFANTIL MORATA F-SALA -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21366795,fase_zonal,played in 'DEPORTE INFANTIL MORATA F-SALA -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21366796,fase_zonal,played in 'DEPORTE INFANTIL MORATA F-SALA -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21366797,fase_zonal,played in 'DEPORTE INFANTIL MORATA F-SALA -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21366798,fase_zonal,played in 'DEPORTE INFANTIL MORATA F-SALA -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21366799,fase_zonal,played in 'DEPORTE INFANTIL MORATA F-SALA -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21366800,fase_zonal,played in 'DEPORTE INFANTIL MORATA F-SALA -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21366811,fase_zonal,played in 'DEPORTE INFANTIL MORATA F-SALA fase final -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21366813,fase_zonal,played in 'DEPORTE INFANTIL MORATA F-SALA fase final -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21366814,fase_zonal,played in 'DEPORTE INFANTIL MORATA F-SALA fase final -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21366817,fase_zonal,played in 'DEPORTE INFANTIL MORATA F-SALA fase final -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21366818,fase_zonal,played in 'DEPORTE INFANTIL MORATA F-SALA fase final -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21366819,fase_zonal,played in 'DEPORTE INFANTIL MORATA F-SALA fase final -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21366820,fase_zonal,played in 'DEPORTE INFANTIL MORATA F-SALA fase final -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21366821,fase_zonal,played in 'DEPORTE INFANTIL MORATA F-SALA fase final -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21367110,fase_zonal,played in 'DEPORTE INFANTIL BUITRAGO/BERRUECO F-SALA -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21367111,fase_zonal,played in 'DEPORTE INFANTIL BUITRAGO/BERRUECO F-SALA -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21367112,fase_zonal,played in 'DEPORTE INFANTIL BUITRAGO/BERRUECO F-SALA -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21367113,fase_zonal,played in 'DEPORTE INFANTIL BUITRAGO/BERRUECO F-SALA -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21367114,fase_zonal,played in 'DEPORTE INFANTIL BUITRAGO/BERRUECO F-SALA -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21367115,fase_zonal,played in 'DEPORTE INFANTIL BUITRAGO/BERRUECO F-SALA -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21367116,fase_zonal,played in 'DEPORTE INFANTIL BUITRAGO/BERRUECO F-SALA -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21367117,fase_zonal,played in 'DEPORTE INFANTIL BUITRAGO/BERRUECO F-SALA -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21368150,fase_zonal,played in 'DEPORTE INFANTIL BUITRAGO/BERRUECO F-SALA fase final -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21368151,fase_zonal,played in 'DEPORTE INFANTIL BUITRAGO/BERRUECO F-SALA fase final -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21368152,fase_zonal,played in 'DEPORTE INFANTIL BUITRAGO/BERRUECO F-SALA fase final -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21368153,fase_zonal,played in 'DEPORTE INFANTIL BUITRAGO/BERRUECO F-SALA fase final -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21368154,fase_zonal,played in 'DEPORTE INFANTIL BUITRAGO/BERRUECO F-SALA fase final -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21368155,fase_zonal,played in 'DEPORTE INFANTIL BUITRAGO/BERRUECO F-SALA fase final -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21368157,fase_zonal,played in 'DEPORTE INFANTIL BUITRAGO/BERRUECO F-SALA fase final -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21368158,fase_zonal,played in 'DEPORTE INFANTIL BUITRAGO/BERRUECO F-SALA fase final -benjamin- ' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21368819,fase_zonal,played in 'FASE ZONAL DE FUTBOL 7 BENJAMIN CHINCHON' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21368821,fase_zonal,played in 'FASE ZONAL DE FUTBOL 7 BENJAMIN CHINCHON' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21368822,fase_zonal,played in 'FASE ZONAL DE FUTBOL 7 BENJAMIN CHINCHON' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21368824,fase_zonal,played in 'FASE ZONAL DE FUTBOL 7 BENJAMIN CHINCHON' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
21368826,fase_zonal,played in 'FASE ZONAL DE FUTBOL 7 BENJAMIN CHINCHON' (division_level=FASE ZONAL),2026-09-04T05:57:42.318008+00:00
