team_id,club_id,source,source_url,scraped_at
24025222,1019,fichaclub_roster,https://www.rffm.es/fichaclub/1019,2026-08-19T06:45:27.053734+00:00
21426744,1019,fichaclub_roster,https://www.rffm.es/fichaclub/1019,2026-08-19T06:45:27.053734+00:00
17134466,1019,fichaclub_roster,https://www.rffm.es/fichaclub/1019,2026-08-19T06:45:27.053734+00:00
21427634,1019,fichaclub_roster,https://www.rffm.es/fichaclub/1019,2026-08-19T06:45:27.053734+00:00
56,1004,fichaclub_roster,https://www.rffm.es/fichaclub/1004,2026-08-19T06:45:27.106027+00:00
171,1026,fichaclub_roster,https://www.rffm.es/fichaclub/1026,2026-08-19T06:45:27.552269+00:00
172,1026,fichaclub_roster,https://www.rffm.es/fichaclub/1026,2026-08-19T06:45:27.552269+00:00
300190,1026,fichaclub_roster,https://www.rffm.es/fichaclub/1026,2026-08-19T06:45:27.552269+00:00
466523,1026,fichaclub_roster,https://www.rffm.es/fichaclub/1026,2026-08-19T06:45:27.552269+00:00
10646545,1026,fichaclub_roster,https://www.rffm.es/fichaclub/1026,2026-08-19T06:45:27.552269+00:00
174,1026,fichaclub_roster,https://www.rffm.es/fichaclub/1026,2026-08-19T06:45:27.552269+00:00
8929936,1026,fichaclub_roster,https://www.rffm.es/fichaclub/1026,2026-08-19T06:45:27.552269+00:00
334164,1026,fichaclub_roster,https://www.rffm.es/fichaclub/1026,2026-08-19T06:45:27.552269+00:00
176,1026,fichaclub_roster,https://www.rffm.es/fichaclub/1026,2026-08-19T06:45:27.552269+00:00
300340,1026,fichaclub_roster,https://www.rffm.es/fichaclub/1026,2026-08-19T06:45:27.552269+00:00
4946109,1026,fichaclub_roster,https://www.rffm.es/fichaclub/1026,2026-08-19T06:45:27.552269+00:00
17119813,1026,fichaclub_roster,https://www.rffm.es/fichaclub/1026,2026-08-19T06:45:27.552269+00:00
21413037,1026,fichaclub_roster,https://www.rffm.es/fichaclub/1026,2026-08-19T06:45:27.552269+00:00
24013240,1026,fichaclub_roster,https://www.rffm.es/fichaclub/1026,2026-08-19T06:45:27.552269+00:00
21413045,1026,fichaclub_roster,https://www.rffm.es/fichaclub/1026,2026-08-19T06:45:27.552269+00:00
13554685,1026,fichaclub_roster,https://www.rffm.es/fichaclub/1026,2026-08-19T06:45:27.552269+00:00
24013241,1026,fichaclub_roster,https://www.rffm.es/fichaclub/1026,2026-08-19T06:45:27.552269+00:00
21426564,1026,fichaclub_roster,https://www.rffm.es/fichaclub/1026,2026-08-19T06:45:27.552269+00:00
24024466,1032514,fichaclub_roster,https://www.rffm.es/fichaclub/1032514,2026-08-19T06:45:27.787200+00:00
2277055,1032514,fichaclub_roster,https://www.rffm.es/fichaclub/1032514,2026-08-19T06:45:27.787200+00:00
24024465,1032514,fichaclub_roster,https://www.rffm.es/fichaclub/1032514,2026-08-19T06:45:27.787200+00:00
2729941,1032514,fichaclub_roster,https://www.rffm.es/fichaclub/1032514,2026-08-19T06:45:27.787200+00:00
2277170,1032514,fichaclub_roster,https://www.rffm.es/fichaclub/1032514,2026-08-19T06:45:27.787200+00:00
2276869,1032514,fichaclub_roster,https://www.rffm.es/fichaclub/1032514,2026-08-19T06:45:27.787200+00:00
15312533,1032514,fichaclub_roster,https://www.rffm.es/fichaclub/1032514,2026-08-19T06:45:27.787200+00:00
15312531,1032514,fichaclub_roster,https://www.rffm.es/fichaclub/1032514,2026-08-19T06:45:27.787200+00:00
2277757,1032514,fichaclub_roster,https://www.rffm.es/fichaclub/1032514,2026-08-19T06:45:27.787200+00:00
