match_id,official_kind,official_id,official_name,role_raw,source_url,scraped_at
1699699,referee,591194,"DEL CAMPO AMAGO, ALEJANDRO",Arbitro principal,https://www.rffm.es/acta-partido/1699699,2026-08-07T07:53:54.961117+00:00
1699709,referee,638,"LOPEZ IZQUIERDO, DAVID",Arbitro principal,https://www.rffm.es/acta-partido/1699709,2026-08-07T07:53:55.155818+00:00
1699709,field_delegate,,"MORILLAS VEGA, JONAS",delegado_campo,https://www.rffm.es/acta-partido/1699709,2026-08-07T07:53:55.155818+00:00
1699711,referee,1067,"SANCHEZ-MATEOS DOMINGUEZ, RAUL",Arbitro principal,https://www.rffm.es/acta-partido/1699711,2026-08-07T07:53:55.236098+00:00
1697971,referee,523,"MONTALVO ROBLES, ANTONIO",Arbitro principal,https://www.rffm.es/acta-partido/1697971,2026-08-07T07:53:55.249771+00:00
1697971,field_delegate,,"GUADALAJARA VALVERDE, JESUS FERNANDO",delegado_campo,https://www.rffm.es/acta-partido/1697971,2026-08-07T07:53:55.249771+00:00
1699703,referee,591194,"DEL CAMPO AMAGO, ALEJANDRO",Arbitro principal,https://www.rffm.es/acta-partido/1699703,2026-08-07T07:53:55.349231+00:00
1699703,field_delegate,,"GOMEZ FERNANDEZ, OSCAR L",delegado_campo,https://www.rffm.es/acta-partido/1699703,2026-08-07T07:53:55.349231+00:00
1699702,referee,591194,"DEL CAMPO AMAGO, ALEJANDRO",Arbitro principal,https://www.rffm.es/acta-partido/1699702,2026-08-07T07:53:55.899069+00:00
1699702,field_delegate,,"GUADALAJARA VALVERDE, JESUS FERNANDO",delegado_campo,https://www.rffm.es/acta-partido/1699702,2026-08-07T07:53:55.899069+00:00
1699708,referee,638,"LOPEZ IZQUIERDO, DAVID",Arbitro principal,https://www.rffm.es/acta-partido/1699708,2026-08-07T07:53:55.923228+00:00
1699705,referee,638,"LOPEZ IZQUIERDO, DAVID",Arbitro principal,https://www.rffm.es/acta-partido/1699705,2026-08-07T07:53:55.963039+00:00
1697967,referee,223,"ROMERO SERRANO, ANGEL",Arbitro principal,https://www.rffm.es/acta-partido/1697967,2026-08-07T07:53:55.994458+00:00
1697969,referee,909028,"ALDA CHECA, IGNACIO",Arbitro principal,https://www.rffm.es/acta-partido/1697969,2026-08-07T07:53:56.128592+00:00
1697973,referee,877487,"FUSTER GOMEZ, ALVARO",Arbitro principal,https://www.rffm.es/acta-partido/1697973,2026-08-07T07:53:56.174122+00:00
1697965,referee,278,"CASTELLANOS MARTIN, JAVIER",Arbitro principal,https://www.rffm.es/acta-partido/1697965,2026-08-07T07:53:56.296990+00:00
1697981,referee,693841,"RODRIGUEZ LOPEZ, RAUL",Arbitro principal,https://www.rffm.es/acta-partido/1697981,2026-08-07T07:53:56.592112+00:00
1697981,field_delegate,,"CABALLERO MOYA, FRANCISCO",delegado_campo,https://www.rffm.es/acta-partido/1697981,2026-08-07T07:53:56.592112+00:00
1677252,referee,877487,"FUSTER GOMEZ, ALVARO",Arbitro principal,https://www.rffm.es/acta-partido/1677252,2026-08-07T07:53:56.743599+00:00
1677252,field_delegate,,"GOMEZ FERNANDEZ, OSCAR L",delegado_campo,https://www.rffm.es/acta-partido/1677252,2026-08-07T07:53:56.743599+00:00
1697977,referee,944272,"PARDO CALVO, ANDRES EMILIO",Arbitro principal,https://www.rffm.es/acta-partido/1697977,2026-08-07T07:53:56.890012+00:00
1697979,referee,536806,"GARCIA CASADO, JESUS",Arbitro principal,https://www.rffm.es/acta-partido/1697979,2026-08-07T07:53:56.949524+00:00
1683543,referee,877585,"MONTORO DE LA OLIVA, ALEJANDRO",Arbitro principal,https://www.rffm.es/acta-partido/1683543,2026-08-07T07:53:57.039465+00:00
1683543,field_delegate,,"PEREZ PEDREGOSA, FRANCISCO JAVIER",delegado_campo,https://www.rffm.es/acta-partido/1683543,2026-08-07T07:53:57.039465+00:00
1677254,referee,46,"FERNANDEZ GARCIA, JOSE MANUEL",Arbitro principal,https://www.rffm.es/acta-partido/1677254,2026-08-07T07:53:57.056758+00:00
1677254,field_delegate,,"FAJARDO JIMENEZ, PEDRO FCO.",delegado_campo,https://www.rffm.es/acta-partido/1677254,2026-08-07T07:53:57.056758+00:00
1677257,referee,53,"ANDRES SAMPER, MIGUEL",Arbitro principal,https://www.rffm.es/acta-partido/1677257,2026-08-07T07:53:57.061275+00:00
1677257,field_delegate,,"RODRIGUEZ OTERO, JOSE MARIA",delegado_campo,https://www.rffm.es/acta-partido/1677257,2026-08-07T07:53:57.061275+00:00
1677261,referee,1102681,"PEREZ SUAREZ, ALEJANDRO",Arbitro principal,https://www.rffm.es/acta-partido/1677261,2026-08-07T07:53:57.736730+00:00
1677261,field_delegate,,"ARANDA PARAISO, MIGUEL",delegado_campo,https://www.rffm.es/acta-partido/1677261,2026-08-07T07:53:57.736730+00:00
1677259,referee,693841,"RODRIGUEZ LOPEZ, RAUL",Arbitro principal,https://www.rffm.es/acta-partido/1677259,2026-08-07T07:53:57.763490+00:00
1677259,field_delegate,,"GUADALAJARA VALVERDE, JESUS FERNANDO",delegado_campo,https://www.rffm.es/acta-partido/1677259,2026-08-07T07:53:57.763490+00:00
1677263,referee,1264220,"TORRICO MIRANDA, FACUNDO MIGUEL",Arbitro principal,https://www.rffm.es/acta-partido/1677263,2026-08-07T07:53:58.059244+00:00
1677263,field_delegate,,"RODRÍGUEZ GARCÍA, ÁLVARO",delegado_campo,https://www.rffm.es/acta-partido/1677263,2026-08-07T07:53:58.059244+00:00
1677264,referee,318,"GARCIA FRIGINAL, ANDRES MANUEL",Arbitro principal,https://www.rffm.es/acta-partido/1677264,2026-08-07T07:53:58.127062+00:00
1677264,field_delegate,,"ROMEO CARRASCO, RAUL",delegado_campo,https://www.rffm.es/acta-partido/1677264,2026-08-07T07:53:58.127062+00:00
1677266,referee,577871,"VINAGRE PARRA, ALBERTO",Arbitro principal,https://www.rffm.es/acta-partido/1677266,2026-08-07T07:53:58.296985+00:00
1677266,field_delegate,,"CASTRO CHINCHILLA, RAMON",delegado_campo,https://www.rffm.es/acta-partido/1677266,2026-08-07T07:53:58.296985+00:00
1677265,referee,1462,"PEDROCHE CID, RAFAEL",Arbitro principal,https://www.rffm.es/acta-partido/1677265,2026-08-07T07:53:58.341422+00:00
1677265,field_delegate,,"HERNANDEZ NUÑEZ, MIGUEL ANGEL",delegado_campo,https://www.rffm.es/acta-partido/1677265,2026-08-07T07:53:58.341422+00:00
1677260,referee,1174383,"VIEDMA SÁNCHEZ, ROBERTO",Arbitro principal,https://www.rffm.es/acta-partido/1677260,2026-08-07T07:53:58.406732+00:00
1677260,field_delegate,,"BARBARROJA ANGULO, FRANCISCO JAVIER",delegado_campo,https://www.rffm.es/acta-partido/1677260,2026-08-07T07:53:58.406732+00:00
1677269,referee,2918,"ROLDAN FLICHI, JUAN ANTONIO",Arbitro principal,https://www.rffm.es/acta-partido/1677269,2026-08-07T07:53:58.762772+00:00
1677271,referee,523317,"VILLARREAL MECA, JOSE RAMON",Arbitro principal,https://www.rffm.es/acta-partido/1677271,2026-08-07T07:53:58.935986+00:00
