season,season_id,category,competition,competition_id,group,group_id,group_label_raw,subgroup_label,source_url,scraped_at
2023-2024,19,AFICIONADO,TERCERA DE AFICIONADOS,17145407,Grupo 14,17145421,Grupo 14,,https://www.rffm.es/api/groups?competicion=17145407,2026-08-05T00:34:26.112001+00:00
2023-2024,19,AFICIONADO,TERCERA DE AFICIONADOS,17145407,Grupo 15,17145422,Grupo 15,,https://www.rffm.es/api/groups?competicion=17145407,2026-08-05T00:34:27.385662+00:00
2023-2024,19,AFICIONADO,TERCERA DE AFICIONADOS,17145407,Grupo 16,17145423,Grupo 16,,https://www.rffm.es/api/groups?competicion=17145407,2026-08-05T00:34:27.658442+00:00
2023-2024,19,AFICIONADO,TERCERA DE AFICIONADOS,17145407,Grupo 17,17145424,Grupo 17,,https://www.rffm.es/api/groups?competicion=17145407,2026-08-05T00:34:27.764814+00:00
2023-2024,19,AFICIONADO,TERCERA DE AFICIONADOS,17145407,Grupo 18,17145425,Grupo 18,,https://www.rffm.es/api/groups?competicion=17145407,2026-08-05T00:34:28.148788+00:00
2023-2024,19,AFICIONADO,TERCERA DE AFICIONADOS,17145407,Grupo 19,19497352,Grupo 19,,https://www.rffm.es/api/groups?competicion=17145407,2026-08-05T00:34:28.261790+00:00
2023-2024,19,AFICIONADO,TERCERA DE AFICIONADOS,17145407,Grupo 20,19497374,Grupo 20,,https://www.rffm.es/api/groups?competicion=17145407,2026-08-05T00:34:29.805949+00:00
2023-2024,19,JUVENIL,NACIONAL JUVENIL,17145852,Grupo 12,17145853,Grupo 12,,https://www.rffm.es/api/groups?competicion=17145852,2026-08-05T00:34:29.994217+00:00
2023-2024,19,JUVENIL,FINAL CAMPEON PRIMERA DIVISION AUTONOMICA JUVENIL,21413599,FINAL,21413600,FINAL,,https://www.rffm.es/api/groups?competicion=21413599,2026-08-05T00:34:30.529106+00:00
2023-2024,19,JUVENIL,PRIMERA DIVISION AUTONOMICA JUVENIL,17145426,Grupo 1,17145427,Grupo 1,,https://www.rffm.es/api/groups?competicion=17145426,2026-08-05T00:34:30.883933+00:00
2023-2024,19,JUVENIL,PRIMERA DIVISION AUTONOMICA JUVENIL,17145426,Grupo 2,17145428,Grupo 2,,https://www.rffm.es/api/groups?competicion=17145426,2026-08-05T00:34:31.064285+00:00
2023-2024,19,JUVENIL,PREFERENTE JUVENIL,17145429,Grupo 1,17145430,Grupo 1,,https://www.rffm.es/api/groups?competicion=17145429,2026-08-05T00:34:31.144092+00:00
2023-2024,19,JUVENIL,PREFERENTE JUVENIL,17145429,Grupo 2,17145431,Grupo 2,,https://www.rffm.es/api/groups?competicion=17145429,2026-08-05T00:34:31.432105+00:00
2023-2024,19,JUVENIL,PREFERENTE JUVENIL,17145429,Grupo 3,17145432,Grupo 3,,https://www.rffm.es/api/groups?competicion=17145429,2026-08-05T00:34:32.156196+00:00
2023-2024,19,JUVENIL,PREFERENTE JUVENIL,17145429,Grupo 4,17145433,Grupo 4,,https://www.rffm.es/api/groups?competicion=17145429,2026-08-05T00:34:32.287939+00:00
2023-2024,19,JUVENIL,PREFERENTE JUVENIL,17145429,Grupo 5,17145434,Grupo 5,,https://www.rffm.es/api/groups?competicion=17145429,2026-08-05T00:34:32.983475+00:00
2023-2024,19,JUVENIL,PRIMERA JUVENIL,17145435,Grupo 1,17145436,Grupo 1,,https://www.rffm.es/api/groups?competicion=17145435,2026-08-05T00:34:32.985676+00:00
2023-2024,19,JUVENIL,PRIMERA JUVENIL,17145435,Grupo 2,17145437,Grupo 2,,https://www.rffm.es/api/groups?competicion=17145435,2026-08-05T00:34:33.951334+00:00
2023-2024,19,JUVENIL,PRIMERA JUVENIL,17145435,Grupo 3,17145438,Grupo 3,,https://www.rffm.es/api/groups?competicion=17145435,2026-08-05T00:34:34.038180+00:00
2023-2024,19,JUVENIL,PRIMERA JUVENIL,17145435,Grupo 4,17145439,Grupo 4,,https://www.rffm.es/api/groups?competicion=17145435,2026-08-05T00:34:34.044033+00:00
2023-2024,19,JUVENIL,PRIMERA JUVENIL,17145435,Grupo 5,17145440,Grupo 5,,https://www.rffm.es/api/groups?competicion=17145435,2026-08-05T00:34:34.291406+00:00
2023-2024,19,JUVENIL,PRIMERA JUVENIL,17145435,Grupo 6,17145441,Grupo 6,,https://www.rffm.es/api/groups?competicion=17145435,2026-08-05T00:34:34.580329+00:00
2023-2024,19,JUVENIL,PRIMERA JUVENIL,17145435,Grupo 7,17145442,Grupo 7,,https://www.rffm.es/api/groups?competicion=17145435,2026-08-05T00:34:34.740998+00:00
2023-2024,19,JUVENIL,PRIMERA JUVENIL,17145435,Grupo 8,17145443,Grupo 8,,https://www.rffm.es/api/groups?competicion=17145435,2026-08-05T00:34:35.241752+00:00
2023-2024,19,JUVENIL,PRIMERA JUVENIL,17145435,Grupo 9,17145444,Grupo 9,,https://www.rffm.es/api/groups?competicion=17145435,2026-08-05T00:34:36.371956+00:00
2023-2024,19,JUVENIL,PRIMERA JUVENIL,17145435,Grupo 10,17145445,Grupo 10,,https://www.rffm.es/api/groups?competicion=17145435,2026-08-05T00:34:37.133434+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 1,17145447,Grupo 1,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:37.558989+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 2,17145468,Grupo 2,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:37.714467+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 3,17145448,Grupo 3,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:38.028385+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 4,17145449,Grupo 4,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:38.139345+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 5,17145450,Grupo 5,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:38.785478+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 6,17145451,Grupo 6,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:40.070417+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 7,17145466,Grupo 7,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:40.079100+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 8,17145452,Grupo 8,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:40.176842+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 9,17145453,Grupo 9,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:40.439963+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 10,17145454,Grupo 10,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:40.546785+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 11,17145455,Grupo 11,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:40.568782+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 12,17145456,Grupo 12,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:41.182653+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 13,17145457,Grupo 13,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:42.887202+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 14,17145458,Grupo 14,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:42.896924+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 15,17145464,Grupo 15,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:42.933677+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 16,17145469,Grupo 16,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:43.032803+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 17,17145459,Grupo 17,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:43.433140+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 18,17145460,Grupo 18,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:43.443083+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 19,17145470,Grupo 19,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:43.729841+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 20,17145461,Grupo 20,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:45.108859+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 21,17145462,Grupo 21,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:45.146023+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 22,17145467,Grupo 22,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:45.502743+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 23,17145465,Grupo 23,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:45.796362+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 24,17145463,Grupo 24,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:45.855870+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 25,17145471,Grupo 25,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:46.220035+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 26,17145472,Grupo 26,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:46.252342+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 27,17145473,Grupo 27,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:46.318950+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 28,19527173,Grupo 28,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:49.109962+00:00
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,17145446,Grupo 29,19527174,Grupo 29,,https://www.rffm.es/api/groups?competicion=17145446,2026-08-05T00:34:49.124329+00:00
2023-2024,19,CADETE,SUPERLIGA CADETE,17145784,Grupo Unico,17145785,Grupo Unico,,https://www.rffm.es/api/groups?competicion=17145784,2026-08-05T00:34:51.170596+00:00
2023-2024,19,CADETE,DIVISION DE HONOR CADETE,17145791,Grupo 1,17145792,Grupo 1,,https://www.rffm.es/api/groups?competicion=17145791,2026-08-05T00:34:51.220740+00:00
2023-2024,19,CADETE,DIVISION DE HONOR CADETE,17145791,Grupo 2,17145793,Grupo 2,,https://www.rffm.es/api/groups?competicion=17145791,2026-08-05T00:34:52.299764+00:00
2023-2024,19,CADETE,PRIMERA DIVISION AUTONOMICA CADETE,17145474,Grupo 1,17145475,Grupo 1,,https://www.rffm.es/api/groups?competicion=17145474,2026-08-05T00:34:52.851724+00:00
2023-2024,19,CADETE,PRIMERA DIVISION AUTONOMICA CADETE,17145474,Grupo 2,17145476,Grupo 2,,https://www.rffm.es/api/groups?competicion=17145474,2026-08-05T00:34:52.873184+00:00
2023-2024,19,CADETE,PRIMERA DIVISION AUTONOMICA CADETE,17145474,Grupo 3,17145477,Grupo 3,,https://www.rffm.es/api/groups?competicion=17145474,2026-08-05T00:34:54.365150+00:00
2023-2024,19,CADETE,PRIMERA DIVISION AUTONOMICA CADETE,17145474,Grupo 4,17145478,Grupo 4,,https://www.rffm.es/api/groups?competicion=17145474,2026-08-05T00:34:54.374853+00:00
2023-2024,19,CADETE,PREFERENTE CADETE,17145479,Grupo 1,17145480,Grupo 1,,https://www.rffm.es/api/groups?competicion=17145479,2026-08-05T00:34:54.612538+00:00
2023-2024,19,CADETE,PREFERENTE CADETE,17145479,Grupo 2,17145481,Grupo 2,,https://www.rffm.es/api/groups?competicion=17145479,2026-08-05T00:34:54.807644+00:00
2023-2024,19,CADETE,PREFERENTE CADETE,17145479,Grupo 3,17145483,Grupo 3,,https://www.rffm.es/api/groups?competicion=17145479,2026-08-05T00:34:54.939650+00:00
2023-2024,19,CADETE,PREFERENTE CADETE,17145479,Grupo 4,17145482,Grupo 4,,https://www.rffm.es/api/groups?competicion=17145479,2026-08-05T00:34:55.250336+00:00
2023-2024,19,CADETE,PREFERENTE CADETE,17145479,Grupo 5,17145484,Grupo 5,,https://www.rffm.es/api/groups?competicion=17145479,2026-08-05T00:34:56.772236+00:00
2023-2024,19,CADETE,PREFERENTE CADETE,17145479,Grupo 6,17145485,Grupo 6,,https://www.rffm.es/api/groups?competicion=17145479,2026-08-05T00:34:56.812821+00:00
2023-2024,19,CADETE,PREFERENTE CADETE,17145479,Grupo 7,17145486,Grupo 7,,https://www.rffm.es/api/groups?competicion=17145479,2026-08-05T00:34:56.881820+00:00
2023-2024,19,CADETE,PREFERENTE CADETE,17145479,Grupo 8,17145487,Grupo 8,,https://www.rffm.es/api/groups?competicion=17145479,2026-08-05T00:34:57.035910+00:00
2023-2024,19,CADETE,PRIMERA CADETE,17145488,Grupo 1,17145489,Grupo 1,,https://www.rffm.es/api/groups?competicion=17145488,2026-08-05T00:34:57.057225+00:00
2023-2024,19,CADETE,PRIMERA CADETE,17145488,Grupo 2,17145490,Grupo 2,,https://www.rffm.es/api/groups?competicion=17145488,2026-08-05T00:34:57.192310+00:00
2023-2024,19,CADETE,PRIMERA CADETE,17145488,Grupo 3,17145491,Grupo 3,,https://www.rffm.es/api/groups?competicion=17145488,2026-08-05T00:34:57.631632+00:00
2023-2024,19,CADETE,PRIMERA CADETE,17145488,Grupo 4,17145492,Grupo 4,,https://www.rffm.es/api/groups?competicion=17145488,2026-08-05T00:34:57.975732+00:00
2023-2024,19,CADETE,PRIMERA CADETE,17145488,Grupo 5,17145493,Grupo 5,,https://www.rffm.es/api/groups?competicion=17145488,2026-08-05T00:34:58.790178+00:00
2023-2024,19,CADETE,PRIMERA CADETE,17145488,Grupo 6,17145494,Grupo 6,,https://www.rffm.es/api/groups?competicion=17145488,2026-08-05T00:34:59.398960+00:00
2023-2024,19,CADETE,PRIMERA CADETE,17145488,Grupo 7,17145495,Grupo 7,,https://www.rffm.es/api/groups?competicion=17145488,2026-08-05T00:34:59.475409+00:00
2023-2024,19,CADETE,PRIMERA CADETE,17145488,Grupo 8,17145496,Grupo 8,,https://www.rffm.es/api/groups?competicion=17145488,2026-08-05T00:34:59.504090+00:00
2023-2024,19,CADETE,PRIMERA CADETE,17145488,Grupo 9,17145497,Grupo 9,,https://www.rffm.es/api/groups?competicion=17145488,2026-08-05T00:34:59.627972+00:00
2023-2024,19,CADETE,PRIMERA CADETE,17145488,Grupo 10,17145498,Grupo 10,,https://www.rffm.es/api/groups?competicion=17145488,2026-08-05T00:34:59.682905+00:00
2023-2024,19,CADETE,PRIMERA CADETE,17145488,Grupo 11,17145499,Grupo 11,,https://www.rffm.es/api/groups?competicion=17145488,2026-08-05T00:34:59.887559+00:00
2023-2024,19,CADETE,PRIMERA CADETE,17145488,Grupo 12,17145500,Grupo 12,,https://www.rffm.es/api/groups?competicion=17145488,2026-08-05T00:35:00.126524+00:00
2023-2024,19,CADETE,PRIMERA CADETE,17145488,Grupo 13,17145501,Grupo 13,,https://www.rffm.es/api/groups?competicion=17145488,2026-08-05T00:35:01.393525+00:00
2023-2024,19,CADETE,PRIMERA CADETE,17145488,Grupo 14,17145502,Grupo 14,,https://www.rffm.es/api/groups?competicion=17145488,2026-08-05T00:35:02.205288+00:00
2023-2024,19,CADETE,PRIMERA CADETE,17145488,Grupo 15,17145503,Grupo 15,,https://www.rffm.es/api/groups?competicion=17145488,2026-08-05T00:35:02.360208+00:00
2023-2024,19,CADETE,PRIMERA CADETE,17145488,Grupo 16,17145504,Grupo 16,,https://www.rffm.es/api/groups?competicion=17145488,2026-08-05T00:35:02.378589+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 1,17145506,Grupo 1,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:02.481610+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 2,17145507,Grupo 2,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:03.646806+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 3,17145508,Grupo 3,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:03.916001+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 4,17145509,Grupo 4,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:04.227830+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 5,17145510,Grupo 5,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:04.797452+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 6,17145511,Grupo 6,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:05.224032+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 7,17145512,Grupo 7,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:05.396414+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 8,17145513,Grupo 8,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:05.897255+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 9,17145514,Grupo 9,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:06.148334+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 10,17145515,Grupo 10,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:06.182074+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 11,17145516,Grupo 11,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:06.370862+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 12,17145517,Grupo 12,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:06.943304+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 13,17145518,Grupo 13,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:07.407947+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 14,17145519,Grupo 14,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:07.942765+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 15,17145520,Grupo 15,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:07.956397+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 16,17145521,Grupo 16,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:08.459124+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 17,17145522,Grupo 17,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:08.573943+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 18,17145523,Grupo 18,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:08.581024+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 19,17145524,Grupo 19,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:08.876874+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 20,17145525,Grupo 20,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:09.272661+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 21,17145526,Grupo 21,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:09.974427+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,17145505,Grupo 22,17145527,Grupo 22,,https://www.rffm.es/api/groups?competicion=17145505,2026-08-05T00:35:10.739204+00:00
