season,season_id,category,competition,competition_id,group,group_id,game_type,game_type_id,phase_label,matchday,matchday_label,match_id,home_team,home_team_id,away_team,away_team_id,home_score,away_score,match_date,match_time,match_datetime_raw,venue,venue_id,status,is_finished,is_scheduled,result_text_raw,source_url,source_type,scraped_at
2023-2024,19,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,17145882,Grupo 1,17145883,Futbol-7,2,regular_season,1.0,1 (07-10-2023),2000007,Equipo Casa (No asignado),,ARAVACA C.F. - Bhhs Spain 'A',116,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=19&competicion=17145882&grupo=17145883&jornada=1&tipojuego=2,calendario_page,2026-08-03T15:13:14.315486+00:00
2023-2024,19,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,17145882,Grupo 1,17145883,Futbol-7,2,regular_season,1.0,1 (07-10-2023),2000001,CLUB UNION COLLADO VILLALBA 'A',15294595,C.D. NUEVO BOADILLA 'A',334123,4.0,5.0,2023-10-07,09:00,07-10-2023 09:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,4-5,https://www.rffm.es/competicion/calendario?temporada=19&competicion=17145882&grupo=17145883&jornada=1&tipojuego=2,calendario_page,2026-08-03T15:13:14.315486+00:00
2023-2024,19,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,17145882,Grupo 1,17145883,Futbol-7,2,regular_season,1.0,1 (07-10-2023),2000002,REEBOK SPORTS CLUB ACADEMIA DE FUTBOL 'A',2277757,LAS ROZAS C.F. 'A',305,0.0,6.0,2023-10-07,10:00,07-10-2023 10:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,0-6,https://www.rffm.es/competicion/calendario?temporada=19&competicion=17145882&grupo=17145883&jornada=1&tipojuego=2,calendario_page,2026-08-03T15:13:14.315486+00:00
2023-2024,19,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,17145882,Grupo 1,17145883,Futbol-7,2,regular_season,1.0,1 (07-10-2023),2000003,C.D.E. F.P.A. LAS ROZAS 'A',6821040,EEPP SAN FERNANDO ESCOLAPIOS POZUELO 'A',300164,3.0,3.0,2023-10-07,11:00,07-10-2023 11:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,3-3,https://www.rffm.es/competicion/calendario?temporada=19&competicion=17145882&grupo=17145883&jornada=1&tipojuego=2,calendario_page,2026-08-03T15:13:14.315486+00:00
2023-2024,19,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,17145882,Grupo 1,17145883,Futbol-7,2,regular_season,1.0,1 (07-10-2023),2000004,C.D. VILLANUEVA DE LA CAÑADA 'A',1837,GREDOS SAN DIEGO-GUADARRAMA 'B',1035740,1.0,3.0,2023-10-07,12:00,07-10-2023 12:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,1-3,https://www.rffm.es/competicion/calendario?temporada=19&competicion=17145882&grupo=17145883&jornada=1&tipojuego=2,calendario_page,2026-08-03T15:13:14.315486+00:00
2023-2024,19,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,17145882,Grupo 1,17145883,Futbol-7,2,regular_season,1.0,1 (07-10-2023),2000005,C.D. NUEVO BOADILLA 'B',363296,C.D.E. FOOTBALL DREAMS EXPERIENCE 'A',2276881,2.0,5.0,2023-10-07,13:00,07-10-2023 13:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,2-5,https://www.rffm.es/competicion/calendario?temporada=19&competicion=17145882&grupo=17145883&jornada=1&tipojuego=2,calendario_page,2026-08-03T15:13:14.315486+00:00
2023-2024,19,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,17145882,Grupo 1,17145883,Futbol-7,2,regular_season,1.0,1 (07-10-2023),2000006,E.F.M.O. BOADILLA 'A',1750,C.F. RAYO MAJADAHONDA 'A',2216,3.0,4.0,2023-10-07,14:00,07-10-2023 14:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,3-4,https://www.rffm.es/competicion/calendario?temporada=19&competicion=17145882&grupo=17145883&jornada=1&tipojuego=2,calendario_page,2026-08-03T15:13:14.315486+00:00
2023-2024,19,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,17145882,Grupo 1,17145883,Futbol-7,2,regular_season,2.0,2 (21-10-2023),2000008,C.D. NUEVO BOADILLA 'A',334123,Equipo Fuera (No asignado),,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=19&competicion=17145882&grupo=17145883&jornada=1&tipojuego=2,calendario_page,2026-08-03T15:13:14.315486+00:00
2023-2024,19,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,17145882,Grupo 1,17145883,Futbol-7,2,regular_season,2.0,2 (21-10-2023),2000013,C.F. RAYO MAJADAHONDA 'A',2216,C.D. NUEVO BOADILLA 'B',363296,10.0,1.0,2023-10-21,09:00,21-10-2023 09:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,10-1,https://www.rffm.es/competicion/calendario?temporada=19&competicion=17145882&grupo=17145883&jornada=1&tipojuego=2,calendario_page,2026-08-03T15:13:14.315486+00:00
2023-2024,19,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,17145882,Grupo 1,17145883,Futbol-7,2,regular_season,2.0,2 (21-10-2023),2000011,GREDOS SAN DIEGO-GUADARRAMA 'B',1035740,C.D.E. F.P.A. LAS ROZAS 'A',6821040,4.0,5.0,2023-10-21,10:00,21-10-2023 10:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,4-5,https://www.rffm.es/competicion/calendario?temporada=19&competicion=17145882&grupo=17145883&jornada=1&tipojuego=2,calendario_page,2026-08-03T15:13:14.315486+00:00
2023-2024,19,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,17145882,Grupo 1,17145883,Futbol-7,2,regular_season,2.0,2 (21-10-2023),2000009,LAS ROZAS C.F. 'A',305,CLUB UNION COLLADO VILLALBA 'A',15294595,6.0,0.0,2023-10-21,11:00,21-10-2023 11:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,6-0,https://www.rffm.es/competicion/calendario?temporada=19&competicion=17145882&grupo=17145883&jornada=1&tipojuego=2,calendario_page,2026-08-03T15:13:14.315486+00:00
2023-2024,19,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,17145882,Grupo 1,17145883,Futbol-7,2,regular_season,2.0,2 (21-10-2023),2000010,EEPP SAN FERNANDO ESCOLAPIOS POZUELO 'A',300164,REEBOK SPORTS CLUB ACADEMIA DE FUTBOL 'A',2277757,1.0,2.0,2023-10-21,12:00,21-10-2023 12:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,1-2,https://www.rffm.es/competicion/calendario?temporada=19&competicion=17145882&grupo=17145883&jornada=1&tipojuego=2,calendario_page,2026-08-03T15:13:14.315486+00:00
2023-2024,19,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,17145882,Grupo 1,17145883,Futbol-7,2,regular_season,2.0,2 (21-10-2023),2000014,ARAVACA C.F. - Bhhs Spain 'A',116,E.F.M.O. BOADILLA 'A',1750,4.0,0.0,2023-10-21,13:00,21-10-2023 13:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,4-0,https://www.rffm.es/competicion/calendario?temporada=19&competicion=17145882&grupo=17145883&jornada=1&tipojuego=2,calendario_page,2026-08-03T15:13:14.315486+00:00
2023-2024,19,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,17145882,Grupo 1,17145883,Futbol-7,2,regular_season,2.0,2 (21-10-2023),2000012,C.D.E. FOOTBALL DREAMS EXPERIENCE 'A',2276881,C.D. VILLANUEVA DE LA CAÑADA 'A',1837,3.0,0.0,2023-10-21,14:00,21-10-2023 14:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,3-0,https://www.rffm.es/competicion/calendario?temporada=19&competicion=17145882&grupo=17145883&jornada=1&tipojuego=2,calendario_page,2026-08-03T15:13:14.315486+00:00
