venue_id,venue_name,address,locality,province,postal_code,latitude,longitude,google_maps_url,field_type_raw,surface_raw,source_url,scraped_at
1102,ALCOBENDAS - PARQUE DE NAVARRA (HA),AVDA. DE ESPAÑA S/N,Alcobendas,Madrid,28100,40.5459379,-3.6341966,"https://www.google.com/maps?q=40.5459379,-3.6341966",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1102,2026-08-03T15:34:49.223465+00:00
11043104,ALCALA - ATLETICO DE MADRID C.D. (HA),AVDA. GUSTAVO ADOLFO BECQUER 64,Alcalá De Henares,Madrid,28806,40.5082938,-3.3608554,"https://www.google.com/maps?q=40.5082938,-3.3608554",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/11043104,2026-08-03T15:34:55.403679+00:00
1105,ALGETE - PVO. DUQUE DE ALGETE (HA),CAMINO VEREDA DE LA LOBERA S/N,Algete,Madrid,28110,40.59816379999999,-3.5103412,"https://www.google.com/maps?q=40.59816379999999,-3.5103412",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1105,2026-08-03T15:34:55.969293+00:00
1106,FUENTE EL SAZ - PVO. MUNICIPAL ALICIA GOMEZ PRADA ,AVDA. JULIAN SANCHEZ 21,Fuente El Saz De Jarama,Madrid,28140,40.6282603,-3.5170291,"https://www.google.com/maps?q=40.6282603,-3.5170291",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1106,2026-08-03T15:34:56.941748+00:00
1107,MANZANARES EL REAL (HA),CALLE CAÑADA 66,Manzanares El Real,Madrid,28410,40.7287184,-3.8597046,"https://www.google.com/maps?q=40.7287184,-3.8597046",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1107,2026-08-03T15:34:57.509227+00:00
1108,EL MOLAR - CENT. DEP. FUENTE DEL TORO (HA),AVDA. DE LA CONSTITUCIÓN S/N,Molar (El),Madrid,28710,40.7439583,-3.5770499,"https://www.google.com/maps?q=40.7439583,-3.5770499",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1108,2026-08-03T15:34:58.248917+00:00
111,COLEGIO SAN AGUSTIN (HA),CALLE DE PADRE DAMIÁN 18,Madrid,Madrid,28036,40.4554615,-3.6864914,"https://www.google.com/maps?q=40.4554615,-3.6864914",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/111,2026-08-03T15:34:59.037687+00:00
1110,S.S. REYES - RAFAEL DELGADO ROSA - DEHESA BOYAL 1 (HA),AVDA. NAVARRONDÁN S/N,San Sebastián De Los Reyes,Madrid,28700,40.5570045,-3.6274634,"https://www.google.com/maps?q=40.5570045,-3.6274634",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1110,2026-08-03T15:35:00.259688+00:00
11110216,VALDEMORO (ANEXO ESTADIO - BOLITAS-1 H.A.),"PASEO DEL PRADO, 50",Valdemoro,Madrid,28343,40.1933812,-3.6567675,"https://www.google.com/maps?q=40.1933812,-3.6567675",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/11110216,2026-08-03T15:35:01.134092+00:00
1113,SAN AGUSTIN DE GUADALIX - PVO. MUNICIPAL (HA),CALLE FÉLIX CIMAS PRADOS 1,San Agustín Del Guadalix,Madrid,28750,40.6807493,-3.6193607,"https://www.google.com/maps?q=40.6807493,-3.6193607",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1113,2026-08-03T15:35:02.086844+00:00
1114,TRES CANTOS - JAIME MATA - FORESTA 1 (HA),"AVDA DE LA VEGA,S/N",Tres Cantos,Madrid,28760,40.6078657,-3.7095592,"https://www.google.com/maps?q=40.6078657,-3.7095592",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1114,2026-08-03T15:35:03.184655+00:00
1116,SOTO DEL REAL - MPAL. AMANCIO AMARO (HA),CALLE EGIDILLO 37,Soto Del Real,Madrid,28791,40.7475691,-3.7851429,"https://www.google.com/maps?q=40.7475691,-3.7851429",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1116,2026-08-03T15:35:03.882859+00:00
1117,PEDREZUELA - PVO. MUNICIPAL (HA),CALLE DEL POLIDEPORTIVO S/N,Pedrezuela,Madrid,28723,40.7478257,-3.5998417,"https://www.google.com/maps?q=40.7478257,-3.5998417",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1117,2026-08-03T15:35:05.016762+00:00
1118,TRES CANTOS - KEKA VEGA - FORESTA 2 (HA),"AVDA DE LA VEGA,S/N",Tres Cantos,Madrid,28760,40.6078657,-3.7095592,"https://www.google.com/maps?q=40.6078657,-3.7095592",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1118,2026-08-03T15:35:05.575809+00:00
1121,VALDETORRES DEL JARAMA - PVO. MUNICIPAL (HA),CAMINO DE LA VEGA 1,Valdetorres De Jarama,Madrid,28150,40.6957472,-3.5175403,"https://www.google.com/maps?q=40.6957472,-3.5175403",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1121,2026-08-03T15:35:06.340344+00:00
1122,ALCOBENDAS - OSCAR MOLINA (HA),CALLE DE MANUEL DE FALLA 54,Alcobendas,Madrid,28100,40.5528691,-3.6410655,"https://www.google.com/maps?q=40.5528691,-3.6410655",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1122,2026-08-03T15:35:07.083498+00:00
1123,PARACUELLOS - PVO. MUNICIPAL (HA),AVENIDA DE LOS DEPORTES S/N,Paracuellos De Jarama,Madrid,28860,40.5016136,-3.5221014,"https://www.google.com/maps?q=40.5016136,-3.5221014",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1123,2026-08-03T15:35:08.201585+00:00
1124,TALAMANCA DEL JARAMA - PVO. MUNICIPAL (HA),CAMINO DEL CUBILLO 2,Talamanca De Jarama,Madrid,28160,40.7475888,-3.5117566,"https://www.google.com/maps?q=40.7475888,-3.5117566",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1124,2026-08-03T15:35:08.765114+00:00
1126,EL VELLON - MUNICIPAL LA NAVA (HA),TRAVESÍA DEHESA S/N,Vellón (El),Madrid,28722,40.7694419,-3.585982499999999,"https://www.google.com/maps?q=40.7694419,-3.585982499999999",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1126,2026-08-03T15:35:09.636792+00:00
1128,TRES CANTOS - LA LUZ (HA),AVDA. DE LA LUZ S/N,Tres Cantos,Madrid,28760,40.603126,-3.7079005,"https://www.google.com/maps?q=40.603126,-3.7079005",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1128,2026-08-03T15:35:10.834647+00:00
1129,COLMENAR VIEJO - PVO. MPAL. LORENZO RICO (HA),CALLE DE LAS HUERTAS 55,Colmenar Viejo,Madrid,28770,40.65394879999999,-3.7650163,"https://www.google.com/maps?q=40.65394879999999,-3.7650163",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1129,2026-08-03T15:35:14.731522+00:00
1131,TRES CANTOS - FORESTA 3 (HA),AVDA. LA VEGA S/N,Tres Cantos,Madrid,28760,40.6078657,-3.7095592,"https://www.google.com/maps?q=40.6078657,-3.7095592",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1131,2026-08-03T15:35:15.372350+00:00
1136,ALCOBENDAS - CIUDAD DPTVA. VALDELASFUENTES (HA),CALLE DE MIGUEL DE CERVANTES S/N,Alcobendas,Madrid,28100,40.5514695,-3.6501542,"https://www.google.com/maps?q=40.5514695,-3.6501542",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1136,2026-08-03T15:35:16.209455+00:00
1138,ALCOBENDAS - MARIO SUÁREZ 1 (HA),CALLE DE FCO. LARGO CABALLERO 2,Alcobendas,Madrid,28100,40.5528947,-3.6477834,"https://www.google.com/maps?q=40.5528947,-3.6477834",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1138,2026-08-03T15:35:17.158997+00:00
1139,COLMENAR VIEJO - ALBERTO RUIZ (HA),CALLE TOMILLO S/N,Colmenar Viejo,Madrid,28770,40.6577674,-3.7599447,"https://www.google.com/maps?q=40.6577674,-3.7599447",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1139,2026-08-03T15:35:18.611615+00:00
11406548,ALCOBENDAS - COLEGIO BASE (HA),CALLE DEL CAMINO ANCHO 10,Alcobendas,Madrid,28109,40.509816,-3.611237,"https://www.google.com/maps?q=40.509816,-3.611237",Fútbol 7,Hierba Artificial,https://www.rffm.es/campo/11406548,2026-08-03T15:35:19.250335+00:00
1141,S.S. REYES - MATAPIÑONERA (HA),AVDA. MATAPIÑONERA S/N,San Sebastián De Los Reyes,Madrid,28700,40.5448464,-3.6171875,"https://www.google.com/maps?q=40.5448464,-3.6171875",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1141,2026-08-03T15:35:21.086428+00:00
1145002,COLEGIO SEK EL CASTILLO (HA),CALLE CASTILLO DE ALARCÓN 49 - URB. VILLAFRANCA DEL CASTILLO,Villanueva De La Cañada,Madrid,28691,40.4728207,-3.941198,"https://www.google.com/maps?q=40.4728207,-3.941198",Fútbol 7,Hierba Artificial,https://www.rffm.es/campo/1145002,2026-08-03T15:35:21.628820+00:00
117,COLEGIO NTRA. SRA. DEL RECUERDO (HA),PLAZA DUQUE DE PASTRANA 5,Madrid,Madrid,28036,40.4690847,-3.6779234,"https://www.google.com/maps?q=40.4690847,-3.6779234",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/117,2026-08-03T15:35:23.103065+00:00
11789343,GETAFE - PVO. CERRO BUENAVISTA (HA),AVDA. DE LAS ARCAS DEL AGUA S/N,Getafe,Madrid,28905,40.2952448,-3.7443479,"https://www.google.com/maps?q=40.2952448,-3.7443479",Fútbol 7,Hierba Artificial,https://www.rffm.es/campo/11789343,2026-08-03T15:35:23.714417+00:00
118,PVO. LA CABRERA - Bº DEL PILAR (HA),CALLE DE LA CABRERA S/N,Madrid,Madrid,28035,40.4719489,-3.7176112,"https://www.google.com/maps?q=40.4719489,-3.7176112",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/118,2026-08-03T15:35:24.813227+00:00
11932690,GALAPAGAR - EL CHOPO 2A (HA),CALLE GUADARRAMA 129,Galapagar,Madrid,28260,40.5827992,-4.0105757,"https://www.google.com/maps?q=40.5827992,-4.0105757",Fútbol 7,Hierba Artificial,https://www.rffm.es/campo/11932690,2026-08-03T15:35:25.396026+00:00
11932696,GALAPAGAR - EL CHOPO 2B (HA),CALLE GUADARRAMA 129,Galapagar,Madrid,28260,40.5827992,-4.0105757,"https://www.google.com/maps?q=40.5827992,-4.0105757",Fútbol 7,Hierba Artificial,https://www.rffm.es/campo/11932696,2026-08-03T15:35:26.106256+00:00
11932702,GALAPAGAR - EL CHOPO F7 (HA),CALLE GUADARRAMA 129,Galapagar,Madrid,28260,40.5827992,-4.0105757,"https://www.google.com/maps?q=40.5827992,-4.0105757",Fútbol 7,Hierba Artificial,https://www.rffm.es/campo/11932702,2026-08-03T15:35:27.560098+00:00
120,COLEGIO VALDELUZ (HA),CALLE DE FERMIN CABALLERO 53,Madrid,Madrid,28034,40.48303,-3.7076177,"https://www.google.com/maps?q=40.48303,-3.7076177",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/120,2026-08-03T15:35:28.225588+00:00
1201,ALPEDRETE - PVO. MUNICIPAL (HA),CALLE DEL CAMPO DE FÚTBOL S/N,Alpedrete,Madrid,28430,40.6544448,-4.0191608,"https://www.google.com/maps?q=40.6544448,-4.0191608",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1201,2026-08-03T15:35:28.869842+00:00
1204,MORALZARZAL - PVO. MUNICIPAL (HA),CALLE CAÑADA 50,Moralzarzal,Madrid,28411,40.6797866,-3.957303899999999,"https://www.google.com/maps?q=40.6797866,-3.957303899999999",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1204,2026-08-03T15:35:29.609921+00:00
1206,POZUELO - COLEGIO ESCOLAPIOS (HA),AVDA. DE BULARAS S/N,Pozuelo De Alarcón,Madrid,28224,40.4456723,-3.8163286,"https://www.google.com/maps?q=40.4456723,-3.8163286",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1206,2026-08-03T15:35:30.772852+00:00
1207,POZUELO - VALLE DE LAS CAÑAS 1 (HA),AVDA. JUAN ANTONIO SAMARANCH TORELLÓ 8,Pozuelo De Alarcón,Madrid,28223,40.4206223,-3.8198176,"https://www.google.com/maps?q=40.4206223,-3.8198176",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1207,2026-08-03T15:35:31.451197+00:00
1208,TORRELODONES - JULIÁN ARIZA (HA),PASEO JOAQUÍN RUÍZ GIMÉNEZ 24,Torrelodones,Madrid,28250,40.57257,-3.92347,"https://www.google.com/maps?q=40.57257,-3.92347",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1208,2026-08-03T15:35:32.146140+00:00
1210,COLLADO VILLALBA (HA),CALLE DE LA GRANJA 18,Collado Villalba,Madrid,28400,40.6397863,-4.003570799999999,"https://www.google.com/maps?q=40.6397863,-4.003570799999999",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1210,2026-08-03T15:35:32.875597+00:00
1211,VILLANUEVA DE LA CAÑADA (HA),AVENIDA DE MIRASIERRA 4,Villanueva De La Cañada,Madrid,28691,40.4540985,-3.996055,"https://www.google.com/maps?q=40.4540985,-3.996055",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1211,2026-08-03T15:35:33.974844+00:00
1212,GALAPAGAR - EL CHOPO (HA),CALLE GUADARRAMA 129,Galapagar,Madrid,28260,40.5827992,-4.0105757,"https://www.google.com/maps?q=40.5827992,-4.0105757",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1212,2026-08-03T15:35:34.651694+00:00
12146865,S.S. REYES - COLEGIO SEK (HA),PASEO DE LAS PERDICES 2,San Sebastián De Los Reyes,Madrid,28707,40.6221311,-3.5877123,"https://www.google.com/maps?q=40.6221311,-3.5877123",Fútbol 7,Hierba Artificial,https://www.rffm.es/campo/12146865,2026-08-03T15:35:36.713701+00:00
1216,MAJADAHONDA - INST. DEP. LA OLIVA - CTRO. OESTE (HA),CALLE SOROLLA 1,Majadahonda,Madrid,28220,40.456415,-3.8648036,"https://www.google.com/maps?q=40.456415,-3.8648036",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1216,2026-08-03T15:35:37.673364+00:00
12174145,FUENLABRADA - IRENE FERRERAS (HA),AVDA. DE NUEVO VERSALLES 1,Fuenlabrada,Madrid,28942,40.299057,-3.830172,"https://www.google.com/maps?q=40.299057,-3.830172",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/12174145,2026-08-03T15:35:38.228134+00:00
12178064,OÑA - SANCHINARRO (HA),"AV. DE FRANCISCO PI Y MARGALL, 77",Madrid,Madrid,28050,40.4906505,-3.659851,"https://www.google.com/maps?q=40.4906505,-3.659851",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/12178064,2026-08-03T15:35:39.021292+00:00
1220,LAS ROZAS - RECINTO FERIAL (HA),CALLE CASTILLO DE SIMANCAS 2,Las Rozas de Madrid,Madrid,28232,40.5100332,-3.8955439,"https://www.google.com/maps?q=40.5100332,-3.8955439",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1220,2026-08-03T15:35:39.665426+00:00
1221,POZUELO - COLEGIO RETAMAR (HA),CALLE PAJARES 22 - ENTRADA POR VIA DE SERVICIO DE M-502,Pozuelo De Alarcón,Madrid,28223,40.4261105,-3.8060975,"https://www.google.com/maps?q=40.4261105,-3.8060975",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1221,2026-08-03T15:35:40.521211+00:00
12278192,ALCALA - CIUDAD DPTVA. EL VAL 2 (HA),AVDA. VIRGEN DEL VAL S/N,Alcalá De Henares,Madrid,28804,40.4835144,-3.3466721,"https://www.google.com/maps?q=40.4835144,-3.3466721",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/12278192,2026-08-03T15:35:41.340062+00:00
12278209,ARGANDA - CIUDAD DEL FUTBOL 2 (HA),CALLE MAR CANTÁBRICO 21 B,Arganda Del Rey,Madrid,28500,40.2924784,-3.4290005,"https://www.google.com/maps?q=40.2924784,-3.4290005",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/12278209,2026-08-03T15:35:41.961416+00:00
12280603,FUENLABRADA - EL NARANJO 2 (HA) ,PASEO RIAZOR S/N,Fuenlabrada,Madrid,28942,40.3010915,-3.8088656,"https://www.google.com/maps?q=40.3010915,-3.8088656",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/12280603,2026-08-03T15:35:42.813672+00:00
12286982,GETAFE - JUAN DE LA CIERVA 1 (HA),AVDA. JUAN DE BORBON S/N,Getafe,Madrid,28903,40.3178339,-3.7152306,"https://www.google.com/maps?q=40.3178339,-3.7152306",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/12286982,2026-08-03T15:35:43.493206+00:00
12287187,MÓSTOLES - IKER CASILLAS 4 (HA),AVDA. DE IKER CASILLAS S/N,Móstoles,Madrid,28935,40.3256746,-3.8830896,"https://www.google.com/maps?q=40.3256746,-3.8830896",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/12287187,2026-08-03T15:35:44.411841+00:00
12287263,MUNICIPAL SAN BLAS 2 (HA),AVDA. DE GUADALAJARA 16,Madrid,Madrid,28022,40.4197334,-3.6192439,"https://www.google.com/maps?q=40.4197334,-3.6192439",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/12287263,2026-08-03T15:35:45.011983+00:00
12292303,CIUDAD DPTVA. FUND. RAYO VALLECANO 4 (HA),CALLE DEL RAYO VALLECANO DE MADRID 2,Madrid,Madrid,28051,40.3769632,-3.6124013,"https://www.google.com/maps?q=40.3769632,-3.6124013",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/12292303,2026-08-03T15:35:46.766428+00:00
12292321,CIUDAD DPTVA. FUND. RAYO VALLECANO 3 (HA),CALLE DEL RAYO VALLECANO DE MADRID 2,Madrid,Madrid,28051,40.3769632,-3.6124013,"https://www.google.com/maps?q=40.3769632,-3.6124013",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/12292321,2026-08-03T15:35:47.778769+00:00
12297817,LOS CARMENES 2 (HA),CALLE ALHAMBRA 37,Madrid,Madrid,28047,40.396904,-3.7436902,"https://www.google.com/maps?q=40.396904,-3.7436902",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/12297817,2026-08-03T15:35:49.474349+00:00
123,PVO. LA MASÓ (HA),CALLE DE LA MASÓ 80,Madrid,Madrid,28034,40.4841081,-3.7148732,"https://www.google.com/maps?q=40.4841081,-3.7148732",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/123,2026-08-03T15:35:50.060647+00:00
1234,POZUELO - VALLE DE LAS CAÑAS 2 (HA),AVDA. JUAN ANTONIO SAMARANCH TORELLÓ 8,Pozuelo De Alarcón,Madrid,28223,40.4206223,-3.8198176,"https://www.google.com/maps?q=40.4206223,-3.8198176",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1234,2026-08-03T15:35:50.731597+00:00
128,ANDRES NAVARRETE (HA),CALLE HOSPITALET DE LLOBREGAT 11,Madrid,Madrid,28034,40.49472919999999,-3.695032,"https://www.google.com/maps?q=40.49472919999999,-3.695032",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/128,2026-08-03T15:35:51.609124+00:00
129,ISLA TABARCA (HA),CALLE DE LA ISLA DE TABARCA 2,Madrid,Madrid,28035,40.47676209999999,-3.7216068,"https://www.google.com/maps?q=40.47676209999999,-3.7216068",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/129,2026-08-03T15:35:52.273607+00:00
1301,ALCORCON - LA CANALEJA (HA),CALLE DE LA CANALEJA S/N,Alcorcón,Madrid,28921,40.3504691,-3.8256649,"https://www.google.com/maps?q=40.3504691,-3.8256649",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1301,2026-08-03T15:35:53.372718+00:00
1308,BRUNETE - LOS ARCOS (HA),CALLE DE LOS ARCOS 1,Brunete,Madrid,28690,40.4065083,-3.9991802,"https://www.google.com/maps?q=40.4065083,-3.9991802",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1308,2026-08-03T15:35:54.385132+00:00
1310,ALCORCON - ALFREDO CENARRIAGA 2 (HA),AVDA. POLVORANCA 60,Alcorcón,Madrid,28923,40.3422299,-3.8201647,"https://www.google.com/maps?q=40.3422299,-3.8201647",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1310,2026-08-03T15:35:54.925989+00:00
1314,EL ALAMO - ESTADIO FACUNDO RIVAS (HA),CALLE DEL RIO TORMES S/N,Álamo (El),Madrid,28607,40.2295541,-3.9872932,"https://www.google.com/maps?q=40.2295541,-3.9872932",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1314,2026-08-03T15:35:55.994938+00:00
1316,VILLAVICIOSA DE ODÓN F7 C-1 (HA),CALLE ALEXANDER GRAHAM BELL 2,Villaviciosa De Odón,Madrid,28670,40.3625191,-3.9173118,"https://www.google.com/maps?q=40.3625191,-3.9173118",Fútbol 7,Hierba Artificial,https://www.rffm.es/campo/1316,2026-08-03T15:35:56.800402+00:00
13187593,PARACUELLOS - ESTADIO MUNICIPAL (HA),AVENIDA DE LOS DEPORTES S/N,Paracuellos De Jarama,Madrid,28860,40.5016136,-3.5221014,"https://www.google.com/maps?q=40.5016136,-3.5221014",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/13187593,2026-08-03T15:35:57.393004+00:00
13195552,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 4 - F/7 ,"CTRA. DE BOADILLA A POZUELO KM. 1,400",Boadilla Del Monte,Madrid,28660,40.412434,-3.897136,"https://www.google.com/maps?q=40.412434,-3.897136",Fútbol 7,Hierba Artificial,https://www.rffm.es/campo/13195552,2026-08-03T15:35:58.081421+00:00
13195819,FUENLABRADA - EL NARANJO 4 F/7,"PASEO DE RIAZOR, S/N",Fuenlabrada,Madrid,28942,40.3010915,-3.8088656,"https://www.google.com/maps?q=40.3010915,-3.8088656",Fútbol 7,Hierba Artificial,https://www.rffm.es/campo/13195819,2026-08-03T15:35:58.929050+00:00
1320,VILLAVICIOSA DE ODÓN 1 (HA),CALLE ALEXANDER GRAHAM BELL 2,Villaviciosa De Odón,Madrid,28670,40.3625191,-3.9173118,"https://www.google.com/maps?q=40.3625191,-3.9173118",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1320,2026-08-03T15:35:59.593981+00:00
1321,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) ,"CTRA. DE BOADILLA A POZUELO KM. 1,400",Boadilla Del Monte,Madrid,28660,40.416771,-3.858569,"https://www.google.com/maps?q=40.416771,-3.858569",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1321,2026-08-03T15:36:00.363696+00:00
13212589,VILLAVICIOSA DE ODÓN F7 C-3 (HA),"ALEXANDER GRAHAM BELL, 2",Villaviciosa De Odón,Madrid,28670,40.3625191,-3.9173118,"https://www.google.com/maps?q=40.3625191,-3.9173118",Fútbol 7,Hierba Artificial,https://www.rffm.es/campo/13212589,2026-08-03T15:36:01.136965+00:00
13213186,COLLADO VILLALBA F7 (HA),"CALLE DE LA GRANJA, 18",Collado Villalba,Madrid,28400,40.6397863,-4.003570799999999,"https://www.google.com/maps?q=40.6397863,-4.003570799999999",Fútbol 7,Hierba Artificial,https://www.rffm.es/campo/13213186,2026-08-03T15:36:02.035093+00:00
13213588,CIEMPOZUELOS-PEÑUELAS F/7-C1(HA),"CAMINO DE LA PEÑUELA, 1",Ciempozuelos,Madrid,28350,40.1550337,-3.6101343,"https://www.google.com/maps?q=40.1550337,-3.6101343",Fútbol 7,Hierba Artificial,https://www.rffm.es/campo/13213588,2026-08-03T15:36:02.947347+00:00
1323,MÓSTOLES - IKER CASILLAS 1 (HA),AVDA. DE IKER CASILLAS S/N,Móstoles,Madrid,28935,40.3256746,-3.8830896,"https://www.google.com/maps?q=40.3256746,-3.8830896",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1323,2026-08-03T15:36:03.760817+00:00
1324,ARROYOMOLINOS - PVO. MPAL LA DEHESA (HA),CALLE MADRID 46,Arroyomolinos,Madrid,28939,40.2731502,-3.913313799999999,"https://www.google.com/maps?q=40.2731502,-3.913313799999999",Fútbol 11,Hierba Artificial,https://www.rffm.es/campo/1324,2026-08-03T15:36:04.591789+00:00
