season,competition_id,group_id,team_id,player_name,goals,source_url,scraped_at
2023-2024,17217772,17217999,407,"DIABATE CAMARA, BINKE",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17217772&grupo=17217999&tipojuego=1,2026-08-05T00:34:06.918278+00:00
2023-2024,17217772,17217999,2172,"DURAN DUEÑAS, JUAN",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17217772&grupo=17217999&tipojuego=1,2026-08-05T00:34:06.918278+00:00
2023-2024,17217772,17219245,1592,"SANCHEZ GUTIERREZ, ALVARO",2,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17217772&grupo=17219245&tipojuego=1,2026-08-05T00:34:07.936974+00:00
2023-2024,17217772,17219245,2363,"MORENO DE LA FUENTE, RUBEN",2,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17217772&grupo=17219245&tipojuego=1,2026-08-05T00:34:07.936974+00:00
2023-2024,17217772,17219245,1873,"OLIVEIRA CARNEIRO DIAS, ALVARO JOSE",2,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17217772&grupo=17219245&tipojuego=1,2026-08-05T00:34:07.936974+00:00
2023-2024,17217772,17219245,2127,"PORTILLA SUAREZ, ALVARO",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17217772&grupo=17219245&tipojuego=1,2026-08-05T00:34:07.936974+00:00
2023-2024,17217772,17219245,1592,"WASHINGTON SULIMAN, ABDULLA LLOYD",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17217772&grupo=17219245&tipojuego=1,2026-08-05T00:34:07.936974+00:00
2023-2024,17217772,17219245,2363,"GARCIA DOMINGUEZ, JORGE",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17217772&grupo=17219245&tipojuego=1,2026-08-05T00:34:07.936974+00:00
2023-2024,17217772,17219245,1873,"DOMINGUEZ SAUGAR, OSCAR",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17217772&grupo=17219245&tipojuego=1,2026-08-05T00:34:07.936974+00:00
2023-2024,17217772,17219245,1592,"FERNANDEZ SANCHEZ, JUAN MANUEL",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17217772&grupo=17219245&tipojuego=1,2026-08-05T00:34:07.936974+00:00
2023-2024,17217772,17219245,1592,"GARCIA MURILLO, FRANCISCO",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17217772&grupo=17219245&tipojuego=1,2026-08-05T00:34:07.936974+00:00
2023-2024,17217772,17219245,1592,"ARKINE MARSO, NOUAMAN",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17217772&grupo=17219245&tipojuego=1,2026-08-05T00:34:07.936974+00:00
2023-2024,17217772,17219245,1873,"YERPES SANTILLANA, SAMUEL",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17217772&grupo=17219245&tipojuego=1,2026-08-05T00:34:07.936974+00:00
2023-2024,17217772,17219245,2127,"HORNERO MARIN, ADRIAN",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17217772&grupo=17219245&tipojuego=1,2026-08-05T00:34:07.936974+00:00
2023-2024,17217772,17219245,2127,"LAGRECA CAIMI, SANTIAGO",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17217772&grupo=17219245&tipojuego=1,2026-08-05T00:34:07.936974+00:00
2023-2024,17217772,17219245,2363,"CHAMADOIRA DOMINGUEZ, IVAN",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17217772&grupo=17219245&tipojuego=1,2026-08-05T00:34:07.936974+00:00
2023-2024,19526801,19526823,1592,"FERNANDEZ SANCHEZ, JUAN MANUEL",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=19526801&grupo=19526823&tipojuego=1,2026-08-05T00:34:07.215938+00:00
2023-2024,21366920,21366922,85,"SANCHEZ RODRIGUEZ, FRANCISCO JOSE",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=21366920&grupo=21366922&tipojuego=1,2026-08-05T00:34:07.298686+00:00
2023-2024,21366920,21366922,85,"MENDES, ISAAC UMPA",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=21366920&grupo=21366922&tipojuego=1,2026-08-05T00:34:07.298686+00:00
2023-2024,21366920,21366922,85,"MBA AYECABA, DOMINGO MBA",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=21366920&grupo=21366922&tipojuego=1,2026-08-05T00:34:07.298686+00:00
2023-2024,21366920,21366922,2127,"NARBONA SANCHEZ, ALVARO",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=21366920&grupo=21366922&tipojuego=1,2026-08-05T00:34:07.298686+00:00
2023-2024,21366920,21366931,94,"VALLRIBERA RUIZ, ROBERT",2,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=21366920&grupo=21366931&tipojuego=1,2026-08-05T00:34:06.997589+00:00
2023-2024,21366920,21366931,94,"ALVAREZ JIMENEZ, ALVARO JOSE",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=21366920&grupo=21366931&tipojuego=1,2026-08-05T00:34:06.997589+00:00
2023-2024,21366920,21366931,94,"RAMIREZ MORENO, PABLO",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=21366920&grupo=21366931&tipojuego=1,2026-08-05T00:34:06.997589+00:00
2023-2024,21366920,21366931,293,"ARNAUT, ANDREI SORIN",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=21366920&grupo=21366931&tipojuego=1,2026-08-05T00:34:06.997589+00:00
2023-2024,21366920,21366931,94,"BALLESTEROS FERNANDEZ, DANIEL",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=21366920&grupo=21366931&tipojuego=1,2026-08-05T00:34:06.997589+00:00
2023-2024,21366920,21366931,293,"KONE, LACINE ADAMS KADER",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=21366920&grupo=21366931&tipojuego=1,2026-08-05T00:34:06.997589+00:00
2023-2024,21366920,21407927,85,"CUEVAS BRAGADO, DANIEL",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=21366920&grupo=21407927&tipojuego=1,2026-08-05T00:34:07.200648+00:00
2023-2024,21366920,21407927,85,"PARIS HERNANDO, BORJA",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=21366920&grupo=21407927&tipojuego=1,2026-08-05T00:34:07.200648+00:00
2023-2024,21366920,21407927,94,"MOTA INFANTE, JORGE",1,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=21366920&grupo=21407927&tipojuego=1,2026-08-05T00:34:07.200648+00:00
2023-2024,17269022,17269132,293,"KONE, LACINE ADAMS KADER",21,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,1619,"ETO'O PINEDA, ETIENNE",15,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,17199331,"APARICIO GARCIA, ESTEBAN",12,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,2127,"PORTILLA SUAREZ, ALVARO",11,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,2002,"PRADILLOS CASTRILLEJO, JORGE",11,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,2363,"JIMENEZ RUBIO, MARIO",10,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,85,"ASENSIO PUENTES, AITOR DAVID",10,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,1873,"GUTIERREZ JULIAN, HECTOR",10,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,2127,"ROSELL TORRES, ADRIAN",9,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,58,"CUELLAR BORGES, ALBERTO",9,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,438,"BUCETA FERRANDEZ, PABLO",9,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,71,"PORTERO DIEZ, ALVARO",9,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,17199331,"ZUÑIGA OWONO, LORENZO",8,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,17199331,"ALONSO CABRERA, BORJA",8,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,71,"BARCA MORENO, DAVID",8,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,17199331,"CAMPOS BAUTISTA, ANDRÉS",7,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,438,"GIL FERNANDEZ, MARCOS ENRIQUE",7,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,311,"MORENO ROMAN, ADRIAN",7,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,94,"SOLOZABAL GRANADOS, HUGO",7,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,280,"KOSTYNYAN PANKO, ALEJANDRO",7,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,280,"FERNANDEZ GARCIA, NICOLAS",7,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,71,"SANCHEZ GIL, BORJA",6,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,2127,"NUÑEZ MAÑAS, ROBERTO",6,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,58,"ALONSO RODRIGUEZ, SERGIO",6,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,85,"MAGANTO PEREZ, IGNACIO",6,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,438,"ALVAREZ ARIAS, GUILLERMO",6,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,2002,"BERNALDO GONZALEZ, GONZALO",6,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,1873,"SOSA CAILLAVA, PEDRO",6,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,1532,"SANCHEZ BRAVO, BORJA",6,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,94,"CONDE, OUSMANE",6,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,1563,"JAIMEZ NIETO, MANUEL",6,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,58,"LOSADA GARCIA, JUAN INOCENCIO",6,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,1563,"SACRISTAN BELINCHON, MIGUEL ANGEL",6,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,311,"CANO MATEOS, ALEJANDRO",6,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,280,"AMARO PUERTAS, JAIME",6,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,280,"GARCIA MONTERO, ISRAEL",6,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,71,"ZOTES CASTELLANOS, PABLO",6,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,293,"ARNAUT, ANDREI SORIN",6,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,1619,"KREHL, ALEXANDER IAN",6,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,479,"MORALES MENGUAL, JAVIER",6,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,2363,"MORENO DE LA FUENTE, RUBEN",6,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,2002,"ESPERALTA GONZALO, ADRIAN",6,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,479,"OREJAS REVILLA, SERGIO",5,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,94,"HERNÁNDEZ MOLINA, JUAN MANUEL",5,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,2027,"BELOUAFI, MOHAMED",5,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,1563,"ECHARRI MARIN, MARC",5,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,311,"TRUJILLO IGLESIAS, ALEJANDRO",5,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,2027,"GARCIA MORENO, ANDRES",5,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,1619,"VELASCO ARGENTA, JORGE",5,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,85,"CIDONCHA FERNANDEZ, JULIO",5,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,58,"DE LA LLAVE BARRADO, KEVIN",5,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,2002,"PORCEL POLO, ROBERTO",5,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,311,"GOMEZ DE FIGUEROA PONTIGA, ANTONIO",5,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,85,"GUERRERO MESSOUSSI, DIEGO",5,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,1532,"SANCHEZ FLORES CASANOVA, PABLO",5,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,293,"GARCIA BARROSO, DANIEL",5,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,85,"MBA AYECABA, DOMINGO MBA",5,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,2127,"CIDONCHA FERNANDEZ, SERGIO",5,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,94,"FOMBA, ISSA",4,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,2027,"LOZANO IBANCOS, RUBEN",4,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,58,"LOPEZ SERRANO, ASIER",4,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,71,"ROMAN TRIGUERO, ROBERTO",4,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,438,"REDONDO FRANCO, JAVIER",4,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,1619,"MONTERO SANCHEZ, PABLO",4,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,17199331,"RUIZ MONTERO, DAVID",4,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,2027,"BAS DUQUE, RUBEN",4,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,1532,"ALONSO CASASOLA, RAUL",4,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,293,"CHINCHURRETA TRUEBA, DIEGO",4,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,2127,"LEITON GARCIA, DIEGO",4,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,85,"GHABBOUR, NADER",4,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,479,"ACOSTA NUÑEZ, TIAGO ALBERTO",4,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,94,"BALLESTEROS FERNANDEZ, DANIEL",4,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,311,"MORA SOTO, ALEJANDRO",4,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,2127,"NARBONA SANCHEZ, ALVARO",4,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,85,"PARIS HERNANDO, BORJA",4,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,1532,"KOH, JISOUNG",4,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,17199331,"MESONERO MIGUEL, DANIEL",3,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,17199331,"ANDRES BAIXAULI, JOSE MARIA",3,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,479,"GAVIRIA BONILLA, ANDRES FELIPE",3,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,2363,"BORIBA ELEMBO, MIGUEL ANGEL",3,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,94,"ARAUZ TORRES, CARLOS",3,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,71,"PEREZ VIZUETE, JAIME",3,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,2027,"CARUNGAL, SILVANO NATER",3,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,2363,"BENITEZ MELGAR, ALBERTO",3,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,2127,"ESPINOSA PANTOJA, RAUL",3,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,17199331,"LANCHA PEREZ, YERAY",3,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,2363,"GOMEZ DE LAMO, CARLOS",3,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,1563,"CHAMINADE RODRIGUEZ, DANIEL",3,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
2023-2024,17269022,17269132,479,"TALAVERA GIL, MARCOS",3,https://www.rffm.es/competicion/goleadores?temporada=19&competicion=17269022&grupo=17269132&tipojuego=1,2026-08-05T00:34:08.261526+00:00
