season,season_id,category_base,category_label_raw,is_femenino,division_level,competition,competition_id,phase_label,game_type,game_type_id,source_url,scraped_at
2023-2024,19,JUVENIL,SEGUNDA JUVENIL,False,SEGUNDA,SEGUNDA JUVENIL,17145446,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:34:37.558989+00:00
2023-2024,19,CADETE,SUPERLIGA CADETE,False,SUPERLIGA,SUPERLIGA CADETE,17145784,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:34:51.170596+00:00
2023-2024,19,CADETE,DIVISION DE HONOR CADETE,False,DIVISION DE HONOR,DIVISION DE HONOR CADETE,17145791,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:34:51.220740+00:00
2023-2024,19,CADETE,PRIMERA DIVISION AUTONOMICA CADETE,False,PRIMERA DIVISION AUTONOMICA,PRIMERA DIVISION AUTONOMICA CADETE,17145474,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:34:52.851724+00:00
2023-2024,19,CADETE,PREFERENTE CADETE,False,PREFERENTE,PREFERENTE CADETE,17145479,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:34:54.612538+00:00
2023-2024,19,CADETE,PRIMERA CADETE,False,PRIMERA,PRIMERA CADETE,17145488,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:34:57.057225+00:00
2023-2024,19,CADETE,SEGUNDA CADETE,False,SEGUNDA,SEGUNDA CADETE,17145505,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:35:02.481610+00:00
2023-2024,19,INFANTIL,SUPERLIGA INFANTIL,False,SUPERLIGA,SUPERLIGA INFANTIL,17145786,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:35:18.551157+00:00
2023-2024,19,INFANTIL,DIVISION DE HONOR INFANTIL,False,DIVISION DE HONOR,DIVISION DE HONOR INFANTIL,17145536,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:35:19.020839+00:00
2023-2024,19,INFANTIL,PRIMERA DIVISION AUTONOMICA INFANTIL,False,PRIMERA DIVISION AUTONOMICA,PRIMERA DIVISION AUTONOMICA INFANTIL,17145539,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:35:19.463699+00:00
2023-2024,19,INFANTIL,PREFERENTE INFANTIL,False,PREFERENTE,PREFERENTE INFANTIL,17145544,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:35:20.137630+00:00
2023-2024,19,INFANTIL,PRIMERA INFANTIL,False,PRIMERA,PRIMERA INFANTIL,17145553,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:35:22.664187+00:00
2023-2024,19,INFANTIL,SEGUNDA INFANTIL,False,SEGUNDA,SEGUNDA INFANTIL,17145570,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:35:28.122408+00:00
2023-2024,19,ALEVIN,SUPERLIGA ALEVIN,False,SUPERLIGA,SUPERLIGA ALEVIN,17145850,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:35:45.349666+00:00
2023-2024,19,ALEVIN,DIVISION DE HONOR ALEVIN,False,DIVISION DE HONOR,DIVISION DE HONOR ALEVIN,17145788,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:35:45.453927+00:00
2023-2024,19,ALEVIN,PRIMERA DIVISION AUTONOMICA ALEVIN,False,PRIMERA DIVISION AUTONOMICA,PRIMERA DIVISION AUTONOMICA ALEVIN,17145610,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:35:46.086789+00:00
2023-2024,19,ALEVIN,PREFERENTE ALEVIN,False,PREFERENTE,PREFERENTE ALEVIN,17145615,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:35:47.584875+00:00
2023-2024,19,ALEVIN,PRIMERA ALEVIN,False,PRIMERA,PRIMERA ALEVIN,17145624,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:35:49.604066+00:00
2023-2024,19,VETERANOS,VETERANOS F11,False,OTHER,VETERANOS MASCULINO F11,20515180,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:35:54.481255+00:00
2023-2024,19,OTHER,TERCERA FEDERACION DE FÚTBOL FEMENINO,True,TERCERA FEDERACION,TROFEO DE NAVIDAD &#8220;COPA FEMENINA COMUNIDAD DE MADRID - RFFM,20958098,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:35:54.579937+00:00
2023-2024,19,OTHER,PRIMERA DIVISION AUTONÓMICA FEMENINO,True,PRIMERA DIVISION AUTONOMICA,PRIMERA DIVISION AUTONÓMICA FEMENINO,19321852,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:35:54.844613+00:00
2023-2024,19,OTHER,PREFERENTE FUTBOL FEMENINO,True,PREFERENTE,PREFERENTE FUTBOL FEMENINO,17145636,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:35:54.963275+00:00
2023-2024,19,OTHER,PRIMERA FUTBOL FEMENINO,True,PRIMERA,PRIMERA FUTBOL FEMENINO,17145638,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:35:56.479331+00:00
2023-2024,19,JUVENIL,PREFERENTE FEMENINO JUVENIL,True,PREFERENTE,PLAYOFF ASCENSO 1ª DIV. AUTONOMICA JUVENIL FEMENINO,21413788,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:35:56.677393+00:00
2023-2024,19,JUVENIL,PREFERENTE FEMENINO JUVENIL,True,PREFERENTE,PREFERENTE FEMENINO JUVENIL,17145644,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:35:58.658150+00:00
2023-2024,19,JUVENIL,PRIMERA FEMENINO JUVENIL,True,PRIMERA,PRIMERA FEMENINO JUVENIL,17145646,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:35:58.731827+00:00
2023-2024,19,CADETE,PREFERENTE FEMENINO CADETE,True,PREFERENTE,PLAYOFF ASCENSO 1ª DIV. AUTONOMICA CADETE FEMENINO,21413798,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:36:01.263441+00:00
2023-2024,19,CADETE,PREFERENTE FEMENINO CADETE,True,PREFERENTE,PREFERENTE FEMENINO CADETE,17145651,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:36:01.941481+00:00
2023-2024,19,CADETE,PRIMERA FEMENINO CADETE,True,PRIMERA,PRIMERA FEMENINO CADETE,17145653,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:36:03.652836+00:00
2023-2024,19,OTHER,SELECCIONES TERRITORIALES,False,OTHER,FASE CLASIFICACIÓN CESA FEMENINAS SUB -15,20954337,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:36:06.643677+00:00
2023-2024,19,OTHER,SELECCIONES TERRITORIALES,False,OTHER,FASE CLASIFICACIÓN CESA FEMENINAS SUB -17,20954352,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:36:06.653658+00:00
2023-2024,19,INFANTIL,FASE ZONAL 11,False,FASE ZONAL,DEPORTE INFANTIL ALPEDRETE F-11 -infantil-,21326078,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:36:07.280679+00:00
2023-2024,19,INFANTIL,FASE ZONAL 11,False,FASE ZONAL,DEPORTE INFANTIL ALPEDRETE F-11 fase final -infantil- ,21334275,phase 11 fase,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:36:07.379975+00:00
2023-2024,19,INFANTIL,FASE ZONAL 11,False,FASE ZONAL,FASE FINAL C. MADRID F11 INFANTIL VALLE DE LAS CAÑAS,21417099,phase fase final,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:36:08.249885+00:00
2023-2024,19,INFANTIL,FASE ZONAL 11,False,FASE ZONAL,FINAL AUTONÓMICA DEPORTE INFANTIL NAVALCARNERO FASE ZONAL 11,21383166,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:36:08.983830+00:00
2023-2024,19,UNIVERSITARIO,CAMPEONATO UNIVERSITARIO MASCULINO,False,CAMPEONATO UNIVERSITARIO,FINAL FOUR UNIVERSITARIA MASCULINA,21206615,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:36:10.312416+00:00
2023-2024,19,OTHER,COPA RFFM COMPETICIONES LOCALES,False,OTHER,III COPA RFFM COMPETICIONES LOCALES F11,21418156,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=19&tipojuego=1,2026-08-05T00:36:10.479283+00:00
2023-2024,19,ALEVIN,DIVISION DE HONOR ALEV-F7,False,DIVISION DE HONOR,DIVISION DE HONOR ALEV-F7,17145673,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:36:12.264951+00:00
2023-2024,19,ALEVIN,DIVISION DE HONOR ALEV-F7,False,DIVISION DE HONOR,TORNEO DE CAMPEONES DIVISION DE HONOR ALEV-F7,21366853,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:36:12.704168+00:00
2023-2024,19,ALEVIN,PRIMERA DIVISION AUTONOMICA ALEV.F-7,False,PRIMERA DIVISION AUTONOMICA,PRIMERA DIVISION AUTONOMICA ALEV.F-7,17145803,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:36:13.392469+00:00
2023-2024,19,ALEVIN,PRIMERA DIVISION AUTONOMICA ALEV.F-7,False,PRIMERA DIVISION AUTONOMICA,TORNEO DE CAMPEONES PRIMERA DIVISION AUTONOMICA ALEV.F-7,21366860,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:36:14.331572+00:00
2023-2024,19,ALEVIN,PREFERENTE ALEVIN F-7,False,PREFERENTE,PREFERENTE ALEVIN F-7,17145856,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:36:14.783714+00:00
2023-2024,19,ALEVIN,PREFERENTE ALEVIN F-7,False,PREFERENTE,T. CAMPEONES PREFERENTE ALEVIN F-7 FASE FINAL,21412194,playoff 7 FASE,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:36:17.875681+00:00
2023-2024,19,ALEVIN,PREFERENTE ALEVIN F-7,False,PREFERENTE,TORNEO DE CAMPEONES PREFERENTE ALEVIN F-7,21366866,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:36:18.054265+00:00
2023-2024,19,ALEVIN,PRIMERA ALEVIN F-7,False,PRIMERA,PRIMERA ALEVIN F-7,17145865,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:36:18.716161+00:00
2023-2024,19,ALEVIN,PRIMERA ALEVIN F-7,False,PRIMERA,T. CAMPEONES PRIMERA ALEVIN F-7 FASE FINAL,21416687,playoff 7 FASE,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:36:24.383307+00:00
2023-2024,19,ALEVIN,PRIMERA ALEVIN F-7,False,PRIMERA,TORNEO DE CAMPEONES PRIMERA ALEVIN F-7,21394231,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:36:24.575690+00:00
2023-2024,19,ALEVIN,SEGUNDA ALEVIN F-7,False,SEGUNDA,SEGUNDA ALEVIN F-7,17145808,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:36:26.404288+00:00
2023-2024,19,ALEVIN,SEGUNDA ALEVIN F-7,False,SEGUNDA,T. CAMPEONES SEGUNDA ALEVIN F-7 FASE FINAL,21416730,playoff 7 FASE,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:36:46.261315+00:00
2023-2024,19,ALEVIN,SEGUNDA ALEVIN F-7,False,SEGUNDA,T. CAMPEONES SEGUNDA ALEVIN F-7 SEGUNDA FASE,21412935,playoff SEGUNDA FASE,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:36:46.316912+00:00
2023-2024,19,ALEVIN,SEGUNDA ALEVIN F-7,False,SEGUNDA,TORNEO DE CAMPEONES SEGUNDA ALEVIN F-7,21394244,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:36:47.711630+00:00
2023-2024,19,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,False,PRIMERA DIVISION AUTONOMICA,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,17145882,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:36:52.784153+00:00
2023-2024,19,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,False,PRIMERA DIVISION AUTONOMICA,T. CAMPEONES PRIMERA DIVISION AUTONOMICA BENJAMIN F7 FASE FINAL,21416690,playoff FASE FINAL,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:36:57.751784+00:00
2023-2024,19,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,False,PRIMERA DIVISION AUTONOMICA,TORNEO DE CAMPEONES PRIMERA DIVISION AUTONOMICA BENJAMIN F7,21394239,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:36:57.941156+00:00
2023-2024,19,BENJAMIN,PREFERENTE BENJAMIN F7,False,PREFERENTE,PREFERENTE BENJAMIN F7,17145676,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:36:58.051212+00:00
2023-2024,19,BENJAMIN,PREFERENTE BENJAMIN F7,False,PREFERENTE,T. CAMPEONES PREFERENTE BENJAMIN F7 - FASE FINAL,21416654,playoff FASE FINAL,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:37:08.659982+00:00
2023-2024,19,BENJAMIN,PREFERENTE BENJAMIN F7,False,PREFERENTE,TORNEO DE CAMPEONES PREFERENTE BENJAMIN F7,21394243,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:37:08.745922+00:00
2023-2024,19,BENJAMIN,PRIMERA BENJAMIN F7,False,PRIMERA,PRIMERA BENJAMIN F7,17145693,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:37:10.471744+00:00
2023-2024,19,BENJAMIN,PRIMERA BENJAMIN F7,False,PRIMERA,T. CAMPEONES PRIMERA BENJAMIN F7 FASE FINAL,21416678,playoff FASE FINAL,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:37:43.441833+00:00
2023-2024,19,BENJAMIN,PRIMERA BENJAMIN F7,False,PRIMERA,T. CAMPEONES PRIMERA BENJAMIN F7 SEGUNDA FASE,21412218,playoff SEGUNDA FASE,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:37:43.502894+00:00
2023-2024,19,BENJAMIN,PRIMERA BENJAMIN F7,False,PRIMERA,TORNEO DE CAMPEONES PRIMERA BENJAMIN F7,21394245,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:37:45.951926+00:00
2023-2024,19,PREBENJAMIN,PREFERENTE PREBENJAMIN,False,PREFERENTE,PREFERENTE PREBENJAMIN,17145755,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:37:54.129367+00:00
2023-2024,19,PREBENJAMIN,PREFERENTE PREBENJAMIN,False,PREFERENTE,SEGUNDA FASE PREFERENTE PREBENJAMIN,21097705,phase segunda fase,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:37:59.055562+00:00
2023-2024,19,PREBENJAMIN,PREFERENTE PREBENJAMIN,False,PREFERENTE,T. CAMPEONES PREFERENTE PREBENJAMIN FASE FINAL,21416805,playoff FASE FINAL,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:38:10.685616+00:00
2023-2024,19,PREBENJAMIN,PREFERENTE PREBENJAMIN,False,PREFERENTE,TORNEO DE CAMPEONES PREFERENTE PREBENJAMIN,21084249,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:38:10.828849+00:00
2023-2024,19,PREBENJAMIN,PREBENJAMIN,False,PRIMERA,PRIMERA PREBENJAMIN,17145891,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:38:12.242521+00:00
2023-2024,19,PREBENJAMIN,PREBENJAMIN,False,PRIMERA,SEGUNDA FASE PRIMERA PREBENJAMIN,21097770,phase segunda fase,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:38:33.492970+00:00
2023-2024,19,PREBENJAMIN,PREBENJAMIN,False,PRIMERA,T. CAMPEONES PRIMERA PREBENJAMIN FASE FINAL,21416766,playoff FASE FINAL,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:39:16.508663+00:00
2023-2024,19,PREBENJAMIN,PREBENJAMIN,False,PRIMERA,T. CAMPEONES PRIMERA PREBENJAMIN SEGUNDA FASE,21413097,playoff SEGUNDA FASE,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:39:16.819999+00:00
2023-2024,19,PREBENJAMIN,PREBENJAMIN,False,PRIMERA,TORNEO DE CAMPEONES PRIMERA PREBENJAMIN,21396538,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:39:18.192808+00:00
2023-2024,19,SENIOR,PRIMERA FEMENINO SENIOR F-7,True,PRIMERA,PRIMERA FEMENINO SENIOR F-7,20426206,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:39:24.608906+00:00
2023-2024,19,INFANTIL,PREFERENTE FEMENINO INFANTIL F-7,True,PREFERENTE,PREFERENTE FEMENINO INFANTIL F-7,17145659,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:39:25.320106+00:00
2023-2024,19,INFANTIL,PREFERENTE FEMENINO INFANTIL F-7,True,PREFERENTE,TORNEO DE CAMPEONES PREFERENTE FEMENINO INFANTIL F-7,21394110,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:39:25.836305+00:00
2023-2024,19,ALEVIN,PREFERENTE FEMENINO ALEVIN F-7,True,PREFERENTE,PREFERENTE FEMENINO ALEVIN F-7,17145671,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:39:25.859115+00:00
2023-2024,19,ALEVIN,PREFERENTE FEMENINO ALEVIN F-7,True,PREFERENTE,TORNEO DE CAMPEONES PREFERENTE FEMENINO ALEVIN F-7,21394116,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:39:26.690174+00:00
2023-2024,19,ALEVIN,PRIMERA FEMENINO ALEVIN F-7,True,PRIMERA,PRIMERA FEMENINO ALEVIN F-7,17145794,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:39:27.883591+00:00
2023-2024,19,ALEVIN,PRIMERA FEMENINO ALEVIN F-7,True,PRIMERA,SEGUNDA FASE PRIMERA FEMENINO ALEVIN F-7,21098626,phase segunda fase,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:39:33.598402+00:00
2023-2024,19,ALEVIN,PRIMERA FEMENINO ALEVIN F-7,True,PRIMERA,T. CAMPEONES PRIMERA FEMENINO ALEVIN F-7 FASE FINAL,21412210,playoff 7 FASE,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:39:41.905042+00:00
2023-2024,19,ALEVIN,PRIMERA FEMENINO ALEVIN F-7,True,PRIMERA,TORNEO DE CAMPEONES PRIMERA FEMENINO ALEVIN F-7,21396615,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:39:41.954576+00:00
2023-2024,19,BENJAMIN,PRIMERA BENJAMIN FEMENINO F-7,True,PRIMERA,BENJAMIN FEMENINO F7,17145939,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:39:42.435890+00:00
2023-2024,19,BENJAMIN,PRIMERA BENJAMIN FEMENINO F-7,True,PRIMERA,T. CAMPEONES BENJAMIN FEMENINO F7 FINAL,21412325,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:39:44.741718+00:00
2023-2024,19,BENJAMIN,PRIMERA BENJAMIN FEMENINO F-7,True,PRIMERA,TORNEO DE CAMPEONES BENJAMIN FEMENINO F7,21396607,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:39:44.750915+00:00
2023-2024,19,OTHER,SELECCIONES TERRITORIALES,False,OTHER,CAMPEONATO NACIONAL DE SELECCIONES AUTONÓMICAS FEMENINAS SUB-12,21230249,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:39:44.781878+00:00
2023-2024,19,OTHER,SELECCIONES TERRITORIALES,False,OTHER,CAMPEONATO NACIONAL DE SELECCIONES AUTONÓMICAS FEMENINAS SUB-12 FASE FINAL,21274663,phase 12 fase,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=19&tipojuego=2,2026-08-05T00:39:46.009651+00:00
