team_id,team,team_name_raw,club_name_raw,squad_suffix,source_team_url,scraped_at
438,C.D. GALAPAGAR A,C.D. GALAPAGAR 'A',C.D. GALAPAGAR,A,/fichaequipo/438,2026-08-05T01:00:37.655826+00:00
2027,C.D. FUTBOL TRES CANTOS A,C.D. FUTBOL TRES CANTOS 'A',C.D. FUTBOL TRES CANTOS,A,/fichaequipo/2027,2026-08-05T01:00:37.655826+00:00
71,R.S.D. ALCALA S.A.D.,R.S.D. ALCALA S.A.D.,R.S.D. ALCALA S.A.D.,,/fichaequipo/71,2026-08-05T01:00:37.655826+00:00
479,C.D. CANILLAS A,C.D. CANILLAS 'A',C.D. CANILLAS,A,/fichaequipo/479,2026-08-05T01:00:31.260641+00:00
650,RSC INTERNATIONAL F.C.,RSC INTERNATIONAL F.C.,RSC INTERNATIONAL F.C.,,/fichaequipo/650,2026-08-05T01:00:38.786268+00:00
1174,PERISO CLUB DE FUTBOL A,PERISO CLUB DE FUTBOL 'A',PERISO CLUB DE FUTBOL,A,/fichaequipo/1174,2026-08-05T01:00:31.260641+00:00
193,A.D. COLMENAR VIEJO A,A.D. COLMENAR VIEJO 'A',A.D. COLMENAR VIEJO,A,/fichaequipo/193,2026-08-05T01:00:25.371687+00:00
1418,A.D. FUNDACION A,A.D. FUNDACION 'A',A.D. FUNDACION,A,/fichaequipo/1418,2026-08-05T01:00:31.260641+00:00
119,C.D. SAN FERNANDO,C.D. SAN FERNANDO,C.D. SAN FERNANDO,,/fichaequipo/119,2026-08-05T01:00:31.260641+00:00
1400,DEPORTIVO A.V. SANTA ANA,DEPORTIVO A.V. SANTA ANA,DEPORTIVO A.V. SANTA ANA,,/fichaequipo/1400,2026-08-05T01:00:31.260641+00:00
1619,CLUB UNION COLLADO VILLALBA A,CLUB UNION COLLADO VILLALBA 'A',CLUB UNION COLLADO VILLALBA,A,/fichaequipo/1619,2026-08-05T01:00:31.260641+00:00
2594,C.F. SAN AGUSTIN DE GUADALIX A,C.F. SAN AGUSTIN DE GUADALIX 'A',C.F. SAN AGUSTIN DE GUADALIX,A,/fichaequipo/2594,2026-08-05T01:00:26.776390+00:00
1532,F.C. VILLANUEVA DEL PARDILLO A,F.C. VILLANUEVA DEL PARDILLO 'A',F.C. VILLANUEVA DEL PARDILLO,A,/fichaequipo/1532,2026-08-05T01:00:31.260641+00:00
624,ESCUELA DEP.MORATALAZ B,ESCUELA DEP.MORATALAZ 'B',ESCUELA DEP.MORATALAZ,B,/fichaequipo/624,2026-08-05T01:00:26.317947+00:00
546,A.D. SPORTING HORTALEZA A,A.D. SPORTING HORTALEZA 'A',A.D. SPORTING HORTALEZA,A,/fichaequipo/546,2026-08-05T01:00:31.260641+00:00
256,ALCOBENDAS C.F. A,ALCOBENDAS C.F. 'A',ALCOBENDAS C.F.,A,/fichaequipo/256,2026-08-05T01:00:26.317947+00:00
2728977,LA MORALEJA C.F. A,LA MORALEJA C.F. 'A',LA MORALEJA C.F.,A,/fichaequipo/2728977,2026-08-05T01:00:26.776390+00:00
6817352,UNION ZONA NORTE,UNION ZONA NORTE,UNION ZONA NORTE,,/fichaequipo/6817352,2026-08-05T01:00:31.260641+00:00
408,U.D. SAN SEBASTIAN REYES B,U.D. SAN SEBASTIAN REYES 'B',U.D. SAN SEBASTIAN REYES,B,/fichaequipo/408,2026-08-05T01:00:31.260641+00:00
106,ARAVACA C.F. A,ARAVACA C.F. 'A',ARAVACA C.F.,A,/fichaequipo/106,2026-08-05T01:00:31.260641+00:00
370,ESCUELA FUTBOL CONCEPCION A,ESCUELA FUTBOL CONCEPCION 'A',ESCUELA FUTBOL CONCEPCION,A,/fichaequipo/370,2026-08-05T01:00:31.260641+00:00
685,C.D. COSLADA A,C.D. COSLADA 'A',C.D. COSLADA,A,/fichaequipo/685,2026-08-05T01:00:31.260641+00:00
1395,C.F. INTER DE VALDEMORO A,C.F. INTER DE VALDEMORO 'A',C.F. INTER DE VALDEMORO,A,/fichaequipo/1395,2026-08-05T01:00:38.786268+00:00
788,A.D. ARGANDA C.F.,A.D. ARGANDA C.F.,A.D. ARGANDA C.F.,,/fichaequipo/788,2026-08-05T01:00:38.786268+00:00
468,C.D. EL ALAMO A,C.D. EL ALAMO 'A',C.D. EL ALAMO,A,/fichaequipo/468,2026-08-05T01:00:38.786268+00:00
3367015,C.F. FUENLABRADA S.A.D. B,C.F. FUENLABRADA S.A.D. 'B',C.F. FUENLABRADA S.A.D.,B,/fichaequipo/3367015,2026-08-05T01:00:26.317947+00:00
2089,C.D. LUGO FUENLABRADA A,C.D. LUGO FUENLABRADA 'A',C.D. LUGO FUENLABRADA,A,/fichaequipo/2089,2026-08-05T01:00:38.786268+00:00
2022,E.F. CIUDAD DE GETAFE,E.F. CIUDAD DE GETAFE,E.F. CIUDAD DE GETAFE,,/fichaequipo/2022,2026-08-05T01:00:25.371687+00:00
162,ATLETICO DE PINTO A,ATLETICO DE PINTO 'A',ATLETICO DE PINTO,A,/fichaequipo/162,2026-08-05T01:00:38.786268+00:00
117,REAL ARANJUEZ C.F.,REAL ARANJUEZ C.F.,REAL ARANJUEZ C.F.,,/fichaequipo/117,2026-08-05T01:00:38.786268+00:00
1791,CLUB POLID. PARLA ESCUELA-FAIR PLAY,CLUB POLID. PARLA ESCUELA-FAIR PLAY,CLUB POLID. PARLA ESCUELA-FAIR PLAY,,/fichaequipo/1791,2026-08-05T01:00:38.786268+00:00
846893,C.F. SAN AGUSTIN DE GUADALIX B,C.F. SAN AGUSTIN DE GUADALIX 'B',C.F. SAN AGUSTIN DE GUADALIX,B,/fichaequipo/846893,2026-08-05T01:00:38.786268+00:00
1245,C.D. LOS YEBENES-SAN BRUNO A,C.D. LOS YEBENES-SAN BRUNO 'A',C.D. LOS YEBENES-SAN BRUNO,A,/fichaequipo/1245,2026-08-05T01:00:38.786268+00:00
596,C.D. VICALVARO,C.D. VICALVARO,C.D. VICALVARO,,/fichaequipo/596,2026-08-05T01:00:38.786268+00:00
1554,C.D. TAJAMAR A,C.D. TAJAMAR 'A',C.D. TAJAMAR,A,/fichaequipo/1554,2026-08-05T01:00:38.786268+00:00
2856,C.D. CIUDAD LOS ANGELES A,C.D. CIUDAD LOS ANGELES 'A',C.D. CIUDAD LOS ANGELES,A,/fichaequipo/2856,2026-08-05T01:00:38.786268+00:00
2278108,C.D. MOSTOLES U.R.J.C. B,C.D. MOSTOLES U.R.J.C. 'B',C.D. MOSTOLES U.R.J.C.,B,/fichaequipo/2278108,2026-08-05T01:00:25.371687+00:00
466771,A.D. SPORTING HORTALEZA B,A.D. SPORTING HORTALEZA 'B',A.D. SPORTING HORTALEZA,B,/fichaequipo/466771,2026-08-05T01:00:38.786268+00:00
3195,MOSTOLES C.F. A,MOSTOLES C.F. 'A',MOSTOLES C.F.,A,/fichaequipo/3195,2026-08-05T01:00:38.786268+00:00
386,ROMA C.F.,ROMA C.F.,ROMA C.F.,,/fichaequipo/386,2026-08-05T01:00:31.741850+00:00
12324026,ALCOBENDAS C.F.-CHAMARTIN B,ALCOBENDAS C.F.-CHAMARTIN 'B',ALCOBENDAS C.F.-CHAMARTIN,B,/fichaequipo/12324026,2026-08-05T01:00:31.741850+00:00
1311,JUVENTUD SANSE A,JUVENTUD SANSE 'A',JUVENTUD SANSE,A,/fichaequipo/1311,2026-08-05T01:00:31.741850+00:00
3359955,C.D. ELECTROCOR LAS ROZAS C.F. A,C.D. ELECTROCOR LAS ROZAS C.F. 'A',C.D. ELECTROCOR LAS ROZAS C.F.,A,/fichaequipo/3359955,2026-08-05T01:00:31.741850+00:00
830,TORRELODONES C.F. A,TORRELODONES C.F. 'A',TORRELODONES C.F.,A,/fichaequipo/830,2026-08-05T01:00:31.741850+00:00
466770,A.D. UNION ADARVE B,A.D. UNION ADARVE 'B',A.D. UNION ADARVE,B,/fichaequipo/466770,2026-08-05T01:00:31.741850+00:00
194,A.D. COLMENAR VIEJO B,A.D. COLMENAR VIEJO 'B',A.D. COLMENAR VIEJO,B,/fichaequipo/194,2026-08-05T01:00:31.741850+00:00
334285,C.F. POZUELO DE ALARCON B,C.F. POZUELO DE ALARCON 'B',C.F. POZUELO DE ALARCON,B,/fichaequipo/334285,2026-08-05T01:00:31.741850+00:00
1024,ATLETICO VILLALBA,ATLETICO VILLALBA,ATLETICO VILLALBA,,/fichaequipo/1024,2026-08-05T01:00:31.741850+00:00
171,A.D. CALA POZUELO A,A.D. CALA POZUELO 'A',A.D. CALA POZUELO,A,/fichaequipo/171,2026-08-05T01:00:31.741850+00:00
1834,C.D. VILLANUEVA DE LA CAÑADA A,C.D. VILLANUEVA DE LA CAÑADA 'A',C.D. VILLANUEVA DE LA CAÑADA,A,/fichaequipo/1834,2026-08-05T01:00:31.741850+00:00
3359869,S.A.D. FOMENTO ALUMNI A,S.A.D. FOMENTO ALUMNI 'A',S.A.D. FOMENTO ALUMNI,A,/fichaequipo/3359869,2026-08-05T01:00:31.741850+00:00
300231,ARAVACA C.F.-GLOBALPISO B,ARAVACA C.F.-GLOBALPISO 'B',ARAVACA C.F.-GLOBALPISO,B,/fichaequipo/300231,2026-08-05T01:00:31.741850+00:00
1032104,RAYO CIUDAD ALCOBENDAS C.F.,RAYO CIUDAD ALCOBENDAS C.F.,RAYO CIUDAD ALCOBENDAS C.F.,,/fichaequipo/1032104,2026-08-05T01:00:31.741850+00:00
300214,F.C. VILLANUEVA DEL PARDILLO B,F.C. VILLANUEVA DEL PARDILLO 'B',F.C. VILLANUEVA DEL PARDILLO,B,/fichaequipo/300214,2026-08-05T01:00:31.741850+00:00
3349086,CELTIC CASTILLA C.F. A,CELTIC CASTILLA C.F. 'A',CELTIC CASTILLA C.F.,A,/fichaequipo/3349086,2026-08-05T01:00:31.741850+00:00
767,CERCEDA C.F. A,CERCEDA C.F. 'A',CERCEDA C.F.,A,/fichaequipo/767,2026-08-05T01:00:31.741850+00:00
846890,ESCUELA FUTBOL BARRIO PILAR,ESCUELA FUTBOL BARRIO PILAR,ESCUELA FUTBOL BARRIO PILAR,,/fichaequipo/846890,2026-08-05T01:00:31.741850+00:00
526441,LAS ROZAS C.F.-DIMASU MOTOR B,LAS ROZAS C.F.-DIMASU MOTOR 'B',LAS ROZAS C.F.-DIMASU MOTOR,B,/fichaequipo/526441,2026-08-05T01:00:39.658271+00:00
748,A.D. HENARES D.IV A,A.D. HENARES D.IV 'A',A.D. HENARES D.IV,A,/fichaequipo/748,2026-08-05T01:00:39.658271+00:00
12325487,C.D.B. PARACUELLOS ANTAMIRA B,C.D.B. PARACUELLOS ANTAMIRA 'B',C.D.B. PARACUELLOS ANTAMIRA,B,/fichaequipo/12325487,2026-08-05T01:00:39.658271+00:00
608,C.D. AVANCE,C.D. AVANCE,C.D. AVANCE,,/fichaequipo/608,2026-08-05T01:00:39.658271+00:00
444,C.D. SAN ROQUE E.F.F.,C.D. SAN ROQUE E.F.F.,C.D. SAN ROQUE E.F.F.,,/fichaequipo/444,2026-08-05T01:00:39.658271+00:00
2444,C.D. MEJOREÑO,C.D. MEJOREÑO,C.D. MEJOREÑO,,/fichaequipo/2444,2026-08-05T01:00:39.658271+00:00
1925,ESC.DEP. FUTBOL DE TORRES,ESC.DEP. FUTBOL DE TORRES,ESC.DEP. FUTBOL DE TORRES,,/fichaequipo/1925,2026-08-05T01:00:39.658271+00:00
607,C.R. GUINDALERA A,C.R. GUINDALERA 'A',C.R. GUINDALERA,A,/fichaequipo/607,2026-08-05T01:00:39.658271+00:00
656,C.D. DOSA,C.D. DOSA,C.D. DOSA,,/fichaequipo/656,2026-08-05T01:00:39.658271+00:00
919,A.D. ESPERANZA A,A.D. ESPERANZA 'A',A.D. ESPERANZA,A,/fichaequipo/919,2026-08-05T01:00:39.658271+00:00
2364,A.D. TORREJON C.F. B,A.D. TORREJON C.F. 'B',A.D. TORREJON C.F.,B,/fichaequipo/2364,2026-08-05T01:00:39.658271+00:00
989,C.D. DAGANZO A,C.D. DAGANZO 'A',C.D. DAGANZO,A,/fichaequipo/989,2026-08-05T01:00:39.658271+00:00
466673,LOS SANTOS DE LA HUMOSA C.F.,LOS SANTOS DE LA HUMOSA C.F.,LOS SANTOS DE LA HUMOSA C.F.,,/fichaequipo/466673,2026-08-05T01:00:39.658271+00:00
1387,ALAMEDA DE OSUNA E.F.,ALAMEDA DE OSUNA E.F.,ALAMEDA DE OSUNA E.F.,,/fichaequipo/1387,2026-08-05T01:00:39.658271+00:00
885,C.F. RAYO 7O A,C.F. RAYO 7O 'A',C.F. RAYO 7O,A,/fichaequipo/885,2026-08-05T01:00:39.658271+00:00
790,A.D. VILLA ROSA,A.D. VILLA ROSA,A.D. VILLA ROSA,,/fichaequipo/790,2026-08-05T01:00:39.658271+00:00
139,C.D. BARAJAS,C.D. BARAJAS,C.D. BARAJAS,,/fichaequipo/139,2026-08-05T01:00:39.658271+00:00
397,S.A.D. FUND. C.D. RECUERDO,S.A.D. FUND. C.D. RECUERDO,S.A.D. FUND. C.D. RECUERDO,,/fichaequipo/397,2026-08-05T01:00:39.658271+00:00
680159,A.D. VILLAVERDE BAJO,A.D. VILLAVERDE BAJO,A.D. VILLAVERDE BAJO,,/fichaequipo/680159,2026-08-05T01:00:41.498658+00:00
1493,ESCUELA DE FUTBOL CARABANCHEL A,ESCUELA DE FUTBOL CARABANCHEL 'A',ESCUELA DE FUTBOL CARABANCHEL,A,/fichaequipo/1493,2026-08-05T01:00:41.498658+00:00
947,A.D. ORCASITAS A,A.D. ORCASITAS 'A',A.D. ORCASITAS,A,/fichaequipo/947,2026-08-05T01:00:41.498658+00:00
534532,ESPAÑOLETO C.F. A,ESPAÑOLETO C.F. 'A',ESPAÑOLETO C.F.,A,/fichaequipo/534532,2026-08-05T01:00:41.498658+00:00
231,VALLECAS C.F. A,VALLECAS C.F. 'A',VALLECAS C.F.,A,/fichaequipo/231,2026-08-05T01:00:41.498658+00:00
13571407,DEPORTIVO CIEMPOZUELOS,DEPORTIVO CIEMPOZUELOS,DEPORTIVO CIEMPOZUELOS,,/fichaequipo/13571407,2026-08-05T01:00:41.498658+00:00
1991,C.D. SITIO DE ARANJUEZ,C.D. SITIO DE ARANJUEZ,C.D. SITIO DE ARANJUEZ,,/fichaequipo/1991,2026-08-05T01:00:41.498658+00:00
334379,E.F. RIVAS VACIAMADRID A,E.F. RIVAS VACIAMADRID 'A',E.F. RIVAS VACIAMADRID,A,/fichaequipo/334379,2026-08-05T01:00:41.498658+00:00
466722,FUTBOL CLUB BRITANICO A,FUTBOL CLUB BRITANICO 'A',FUTBOL CLUB BRITANICO,A,/fichaequipo/466722,2026-08-05T01:00:41.498658+00:00
2946,ESC. DE FUT. VALDEMORO A,ESC. DE FUT. VALDEMORO 'A',ESC. DE FUT. VALDEMORO,A,/fichaequipo/2946,2026-08-05T01:00:41.498658+00:00
10657139,S.A.D. CENAFE,S.A.D. CENAFE,S.A.D. CENAFE,,/fichaequipo/10657139,2026-08-05T01:00:41.498658+00:00
1707,C.P. SANTA MARIA DEL PILAR,C.P. SANTA MARIA DEL PILAR,C.P. SANTA MARIA DEL PILAR,,/fichaequipo/1707,2026-08-05T01:00:41.498658+00:00
1617,ESC. MUN. FUT. VILLAREJO,ESC. MUN. FUT. VILLAREJO,ESC. MUN. FUT. VILLAREJO,,/fichaequipo/1617,2026-08-05T01:00:41.498658+00:00
1006,FEPE GETAFE III A,FEPE GETAFE III 'A',FEPE GETAFE III,A,/fichaequipo/1006,2026-08-05T01:00:41.498658+00:00
466820,ESCUELA DE FUTBOL ARGANDA,ESCUELA DE FUTBOL ARGANDA,ESCUELA DE FUTBOL ARGANDA,,/fichaequipo/466820,2026-08-05T01:00:41.498658+00:00
4939330,UNION DEPORTIVA USERA,UNION DEPORTIVA USERA,UNION DEPORTIVA USERA,,/fichaequipo/4939330,2026-08-05T01:00:41.498658+00:00
4928299,C.D. UNION VALDEBERNARDO A,C.D. UNION VALDEBERNARDO 'A',C.D. UNION VALDEBERNARDO,A,/fichaequipo/4928299,2026-08-05T01:00:41.498658+00:00
4930213,ESCUELA FUTBOL CONCEPCION B,ESCUELA FUTBOL CONCEPCION 'B',ESCUELA FUTBOL CONCEPCION,B,/fichaequipo/4930213,2026-08-05T01:00:41.498658+00:00
651,A.D. PIQUEÑAS A,A.D. PIQUEÑAS 'A',A.D. PIQUEÑAS,A,/fichaequipo/651,2026-08-05T01:00:44.071508+00:00
684774,ATLETICO NAVALCARNERO,ATLETICO NAVALCARNERO,ATLETICO NAVALCARNERO,,/fichaequipo/684774,2026-08-05T01:00:44.071508+00:00
8962938,A.D. ALCORCON S.A.D. C,A.D. ALCORCON S.A.D. 'C',A.D. ALCORCON S.A.D.,C,/fichaequipo/8962938,2026-08-05T01:00:44.071508+00:00
4936105,C.D. LEGANES S.A.D. C,C.D. LEGANES S.A.D. 'C',C.D. LEGANES S.A.D.,C,/fichaequipo/4936105,2026-08-05T01:00:44.071508+00:00
960,C.D. GRIÑON A,C.D. GRIÑON 'A',C.D. GRIÑON,A,/fichaequipo/960,2026-08-05T01:00:44.071508+00:00
6827065,C.D.E. INTERNACIONAL DE MOSTOLES,C.D.E. INTERNACIONAL DE MOSTOLES,C.D.E. INTERNACIONAL DE MOSTOLES,,/fichaequipo/6827065,2026-08-05T01:00:44.071508+00:00
495,C.D. FORTUNA A,C.D. FORTUNA 'A',C.D. FORTUNA,A,/fichaequipo/495,2026-08-05T01:00:44.071508+00:00
2342,ATLETICO TRABENCO ZARZAQUEMADA A,ATLETICO TRABENCO ZARZAQUEMADA 'A',ATLETICO TRABENCO ZARZAQUEMADA,A,/fichaequipo/2342,2026-08-05T01:00:44.071508+00:00
3363841,BROKEMBORO F.C.,BROKEMBORO F.C.,BROKEMBORO F.C.,,/fichaequipo/3363841,2026-08-05T01:00:44.071508+00:00
533,C.D. HUMANES,C.D. HUMANES,C.D. HUMANES,,/fichaequipo/533,2026-08-05T01:00:44.071508+00:00
503,ATLETICO VALDEIGLESIAS,ATLETICO VALDEIGLESIAS,ATLETICO VALDEIGLESIAS,,/fichaequipo/503,2026-08-05T01:00:44.071508+00:00
704,AGRUPACION C.D. LUCERO-LINCES A,AGRUPACION C.D. LUCERO-LINCES 'A',AGRUPACION C.D. LUCERO-LINCES,A,/fichaequipo/704,2026-08-05T01:00:44.071508+00:00
2749,ROBLEDO C.F.,ROBLEDO C.F.,ROBLEDO C.F.,,/fichaequipo/2749,2026-08-05T01:00:44.071508+00:00
2472,C.D. LA AVANZADA A,C.D. LA AVANZADA 'A',C.D. LA AVANZADA,A,/fichaequipo/2472,2026-08-05T01:00:44.071508+00:00
2728556,U.D. MOSTOLES BALOMPIE A,U.D. MOSTOLES BALOMPIE 'A',U.D. MOSTOLES BALOMPIE,A,/fichaequipo/2728556,2026-08-05T01:00:44.071508+00:00
4924839,C.D. LOS YEBENES-SAN BRUNO B,C.D. LOS YEBENES-SAN BRUNO 'B',C.D. LOS YEBENES-SAN BRUNO,B,/fichaequipo/4924839,2026-08-05T01:00:44.071508+00:00
763,C.D. CAMPAMENTO A,C.D. CAMPAMENTO 'A',C.D. CAMPAMENTO,A,/fichaequipo/763,2026-08-05T01:00:44.071508+00:00
846885,ESC.MUN.FUT. ALUCHE A,ESC.MUN.FUT. ALUCHE 'A',ESC.MUN.FUT. ALUCHE,A,/fichaequipo/846885,2026-08-05T01:00:44.071508+00:00
5080774,C.F. QUIJORNA,C.F. QUIJORNA,C.F. QUIJORNA,,/fichaequipo/5080774,2026-08-05T01:00:42.625525+00:00
334384,C.D. NUEVO BOADILLA A,C.D. NUEVO BOADILLA 'A',C.D. NUEVO BOADILLA,A,/fichaequipo/334384,2026-08-05T01:00:42.625525+00:00
1071,C.D. ALPEDRETE A,C.D. ALPEDRETE 'A',C.D. ALPEDRETE,A,/fichaequipo/1071,2026-08-05T01:00:42.625525+00:00
300279,C.D. PUERTA DE MADRID A,C.D. PUERTA DE MADRID 'A',C.D. PUERTA DE MADRID,A,/fichaequipo/300279,2026-08-05T01:00:42.625525+00:00
334286,C.F. POZUELO DE ALARCON C,C.F. POZUELO DE ALARCON 'C',C.F. POZUELO DE ALARCON,C,/fichaequipo/334286,2026-08-05T01:00:42.625525+00:00
10646381,A.D.C. CASTILLA,A.D.C. CASTILLA,A.D.C. CASTILLA,,/fichaequipo/10646381,2026-08-05T01:00:42.625525+00:00
1197,C.F. HOYO DE MANZANARES A,C.F. HOYO DE MANZANARES 'A',C.F. HOYO DE MANZANARES,A,/fichaequipo/1197,2026-08-05T01:00:42.625525+00:00
13571363,C.D. DUX INTERNACIONAL DE MADRID FOOTBALL ACADEMY VILLAVICIOSA DE ODON A, C.D. DUX INTERNACIONAL DE MADRID FOOTBALL ACADEMY VILLAVICIOSA DE ODON 'A',C.D. DUX INTERNACIONAL DE MADRID FOOTBALL ACADEMY VILLAVICIOSA DE ODON,A,/fichaequipo/13571363,2026-08-05T01:00:42.625525+00:00
357,ATLETICO LEONES DE CASTILLA A,ATLETICO LEONES DE CASTILLA 'A',ATLETICO LEONES DE CASTILLA,A,/fichaequipo/357,2026-08-05T01:00:42.625525+00:00
2729408,C.D. VILLANUEVA DE LA CAÑADA B,C.D. VILLANUEVA DE LA CAÑADA 'B',C.D. VILLANUEVA DE LA CAÑADA,B,/fichaequipo/2729408,2026-08-05T01:00:42.625525+00:00
439,C.D. GALAPAGAR B,C.D. GALAPAGAR 'B',C.D. GALAPAGAR,B,/fichaequipo/439,2026-08-05T01:00:42.625525+00:00
291,C.D. EL ESCORIAL A,C.D. EL ESCORIAL 'A',C.D. EL ESCORIAL,A,/fichaequipo/291,2026-08-05T01:00:42.625525+00:00
476,U.D. SAN LORENZO A,U.D. SAN LORENZO 'A',U.D. SAN LORENZO,A,/fichaequipo/476,2026-08-05T01:00:42.625525+00:00
4913937,GIMNASTICA COLMENAREJO C.F. A,GIMNASTICA COLMENAREJO C.F. 'A',GIMNASTICA COLMENAREJO C.F.,A,/fichaequipo/4913937,2026-08-05T01:00:42.625525+00:00
1737,E.F.M.O. BOADILLA,E.F.M.O. BOADILLA,E.F.M.O. BOADILLA,,/fichaequipo/1737,2026-08-05T01:00:42.625525+00:00
172,A.D. CALA POZUELO B,A.D. CALA POZUELO 'B',A.D. CALA POZUELO,B,/fichaequipo/172,2026-08-05T01:00:42.625525+00:00
2671,C.D. MAJADAHONDA AFAR-4,C.D. MAJADAHONDA AFAR-4,C.D. MAJADAHONDA AFAR-4,,/fichaequipo/2671,2026-08-05T01:00:42.625525+00:00
425,A.D. VILLAVICIOSA DE ODON B,A.D. VILLAVICIOSA DE ODON 'B',A.D. VILLAVICIOSA DE ODON,B,/fichaequipo/425,2026-08-05T01:00:42.625525+00:00
466877,CLUB FUENTELARREYNA A,CLUB FUENTELARREYNA 'A',CLUB FUENTELARREYNA,A,/fichaequipo/466877,2026-08-05T01:00:47.044591+00:00
480,C.D. CANILLAS C,C.D. CANILLAS 'C',C.D. CANILLAS,C,/fichaequipo/480,2026-08-05T01:00:47.044591+00:00
300530,SPORTING SEIS DE DICIEMBRE A,SPORTING SEIS DE DICIEMBRE 'A',SPORTING SEIS DE DICIEMBRE,A,/fichaequipo/300530,2026-08-05T01:00:47.044591+00:00
254,A.D. EL PARDO A,A.D. EL PARDO 'A',A.D. EL PARDO,A,/fichaequipo/254,2026-08-05T01:00:47.044591+00:00
6826508,C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS-GANDARIO,C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS-GANDARIO ,C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS-GANDARIO,,/fichaequipo/6826508,2026-08-05T01:00:47.044591+00:00
846886,JUVENTUD SANSE B,JUVENTUD SANSE 'B',JUVENTUD SANSE,B,/fichaequipo/846886,2026-08-05T01:00:47.044591+00:00
1074,C.D. CARRANZA A,C.D. CARRANZA 'A',C.D. CARRANZA,A,/fichaequipo/1074,2026-08-05T01:00:47.044591+00:00
2276816,JARAMA RACE,JARAMA RACE,JARAMA RACE,,/fichaequipo/2276816,2026-08-05T01:00:47.044591+00:00
2028,C.D. FUTBOL TRES CANTOS B,C.D. FUTBOL TRES CANTOS 'B',C.D. FUTBOL TRES CANTOS,B,/fichaequipo/2028,2026-08-05T01:00:47.044591+00:00
