season,season_id,category_base,category_label_raw,is_femenino,division_level,competition,competition_id,phase_label,game_type,game_type_id,source_url,scraped_at
2021-2022,17,OTHER,TERCERA FEDERACION DE FÚTBOL FEMENINO,True,TERCERA FEDERACION,TORNEO FINAL TEMPORADA 21-22 PRIMERA NACIONAL FEMENINO,15248372,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=17&tipojuego=1,2026-08-05T01:03:54.621191+00:00
2021-2022,17,OTHER,PREFERENTE FUTBOL FEMENINO,True,PREFERENTE,PREFERENTE FUTBOL FEMENINO,13564746,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=17&tipojuego=1,2026-08-05T01:03:55.031884+00:00
2021-2022,17,OTHER,PRIMERA FUTBOL FEMENINO,True,PRIMERA,PRIMERA FUTBOL FEMENINO,13564748,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=17&tipojuego=1,2026-08-05T01:03:55.225077+00:00
2021-2022,17,JUVENIL,PREFERENTE FEMENINO JUVENIL,True,PREFERENTE,PREFERENTE FEMENINO JUVENIL,13564753,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=17&tipojuego=1,2026-08-05T01:03:58.188042+00:00
2021-2022,17,JUVENIL,PRIMERA FEMENINO JUVENIL,True,PRIMERA,PRIMERA FEMENINO JUVENIL,13564755,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=17&tipojuego=1,2026-08-05T01:03:59.016547+00:00
2021-2022,17,JUVENIL,PRIMERA FEMENINO JUVENIL,True,PRIMERA,PRIMERA FEMENINO JUVENIL SEGUNDA FASE,15175748,phase segunda fase,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=17&tipojuego=1,2026-08-05T01:04:02.812529+00:00
2021-2022,17,CADETE,PREFERENTE FEMENINO CADETE,True,PREFERENTE,PREFERENTE FEMENINO CADETE,13564758,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=17&tipojuego=1,2026-08-05T01:04:03.880792+00:00
2021-2022,17,CADETE,PRIMERA FEMENINO CADETE,True,PRIMERA,PRIMERA FEMENINO CADETE,13564760,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=17&tipojuego=1,2026-08-05T01:04:03.892849+00:00
2021-2022,17,OTHER,SELECCIONES TERRITORIALES,False,OTHER,II CAMPEONATO NACIONAL DE SELECCIONES AUTONOMICAS MASCULINAS SUB-14,15246008,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=17&tipojuego=1,2026-08-05T01:04:07.158259+00:00
2021-2022,17,OTHER,SELECCIONES TERRITORIALES,False,OTHER,IV CAMPEONATO NACIONAL DE FUTBOL FEMENINO SUB-15,15196699,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=17&tipojuego=1,2026-08-05T01:04:07.737310+00:00
2021-2022,17,OTHER,SELECCIONES TERRITORIALES,False,OTHER,IX CAMPEONATO NACIONAL DE FUTBOL FEMENINO SUB-17,15196705,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=17&tipojuego=1,2026-08-05T01:04:08.488787+00:00
2021-2022,17,OTHER,SELECCIONES TERRITORIALES,False,OTHER,XII CAMPEONATO NACIONAL DE SELECCIONES AUTONOMICAS MASCULINAS SUB-16,15246012,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=17&tipojuego=1,2026-08-05T01:04:08.516507+00:00
2021-2022,17,UNIVERSITARIO,CAMPEONATO UNIVERSITARIO MASCULINO,False,CAMPEONATO UNIVERSITARIO,CAMPEONATO UNIVERSITARIO - Final,15165913,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=17&tipojuego=1,2026-08-05T01:04:08.547340+00:00
2021-2022,17,UNIVERSITARIO,CAMPEONATO UNIVERSITARIO MASCULINO,False,CAMPEONATO UNIVERSITARIO,CAMPEONATO UNIVERSITARIO FEMENINO,14420028,regular_season,Futbol-11,1,https://www.rffm.es/api/competitions?temporada=17&tipojuego=1,2026-08-05T01:04:08.640570+00:00
2021-2022,17,ALEVIN,DIVISION DE HONOR ALEV-F7,False,DIVISION DE HONOR,DIVISION DE HONOR ALEV-F7,13564777,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:04:09.538576+00:00
2021-2022,17,ALEVIN,DIVISION DE HONOR ALEV-F7,False,DIVISION DE HONOR,DIVISION DE HONOR ALEV-F7 -TORNEO DE CAMPEONES,15267376,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:04:10.446761+00:00
2021-2022,17,ALEVIN,PRIMERA DIVISION AUTONOMICA ALEV.F-7,False,PRIMERA DIVISION AUTONOMICA,PRIMERA DIVISION AUTONOMICA ALEV.F-7,13693939,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:04:11.013831+00:00
2021-2022,17,ALEVIN,PRIMERA DIVISION AUTONOMICA ALEV.F-7,False,PRIMERA DIVISION AUTONOMICA,PRIMERA DIVISION AUTONOMICA ALEV.F7 -TORNEO DE CAMPEONES,15267377,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:04:12.679206+00:00
2021-2022,17,ALEVIN,PREFERENTE ALEVIN F-7,False,PREFERENTE,PREFERENTE ALEVIN F-7,13693947,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:04:13.932954+00:00
2021-2022,17,ALEVIN,PREFERENTE ALEVIN F-7,False,PREFERENTE,PREFERENTE ALEVIN F7 -TORNEO DE CAMPEONES,15267580,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:04:17.834633+00:00
2021-2022,17,ALEVIN,PRIMERA ALEVIN F-7,False,PRIMERA,PRIMERA ALEVIN F-7,13693948,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:04:19.365112+00:00
2021-2022,17,ALEVIN,PRIMERA ALEVIN F-7,False,PRIMERA,PRIMERA ALEVIN F7 -TORNEO DE CAMPEONES,15267379,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:04:24.722245+00:00
2021-2022,17,ALEVIN,SEGUNDA ALEVIN F-7,False,SEGUNDA,SEGUNDA ALEVIN F-7,13693956,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:04:27.503209+00:00
2021-2022,17,ALEVIN,SEGUNDA ALEVIN F-7,False,SEGUNDA,SEGUNDA ALEVIN F7 TORNEO DE CAMPEONES,15267380,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:04:39.054202+00:00
2021-2022,17,ALEVIN,SEGUNDA ALEVIN F-7,False,SEGUNDA,SEGUNDA FASE SEGUNDA ALEVIN F-7 GRUPO 5º,15256763,phase segunda fase,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:04:39.913998+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,False,PRIMERA DIVISION AUTONOMICA,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:04:40.517786+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,False,PRIMERA DIVISION AUTONOMICA,PRIMERA DIVISION AUTONOMICA BENJAMIN F7 -TORNEO DE CAMPEONES,15267384,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:04:45.673719+00:00
2021-2022,17,BENJAMIN,PREFERENTE BENJAMIN F7,False,PREFERENTE,PREFERENTE BENJAMIN F7,13564803,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:04:45.695210+00:00
2021-2022,17,BENJAMIN,PREFERENTE BENJAMIN F7,False,PREFERENTE,PREFERENTE BENJAMIN F7 -TORNEO DE CAMPEONES,15267385,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:04:52.162627+00:00
2021-2022,17,BENJAMIN,PREFERENTE BENJAMIN F7,False,PREFERENTE,SEGUNDA FASE PREFERENTE BENJAMIN F7,15256755,phase segunda fase,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:04:52.404884+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,False,PRIMERA,PRIMERA BENJAMIN F7,13564827,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:04:52.764340+00:00
2021-2022,17,BENJAMIN,PRIMERA BENJAMIN F7,False,PRIMERA,PRIMERA BENJAMIN F7 -TORNEO DE CAMPEONES,15267387,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:05:25.386435+00:00
2021-2022,17,PREBENJAMIN,PREFERENTE PREBENJAMIN,False,PREFERENTE,PREFERENTE PREBENJAMIN,13564892,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:05:26.335718+00:00
2021-2022,17,PREBENJAMIN,PREFERENTE PREBENJAMIN,False,PREFERENTE,PREFERENTE PREBENJAMIN F7 -TORNEO DE CAMPEONES,15267388,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:05:32.143824+00:00
2021-2022,17,PREBENJAMIN,PREFERENTE PREBENJAMIN,False,PREFERENTE,SEGUNDA FASE PREFERENTE PREBENJAMIN,15256736,phase segunda fase,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:05:32.436833+00:00
2021-2022,17,PREBENJAMIN,PREBENJAMIN,False,PRIMERA,PRIMERA PREBENJAMIN,13694022,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:05:34.798510+00:00
2021-2022,17,PREBENJAMIN,PREBENJAMIN,False,PRIMERA,PRIMERA PREBENJAMIN F7 -TORNEO DE CAMPEONES,15267389,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:05:58.148123+00:00
2021-2022,17,PREBENJAMIN,PREBENJAMIN,False,PRIMERA,SEGUNDA FASE PRIMERA PREBENJAMIN,15256368,phase segunda fase,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:05:58.400569+00:00
2021-2022,17,SENIOR,PRIMERA FEMENINO SENIOR F-7,True,PRIMERA,PRIMERA FEMENINO SENIOR F-7,13867429,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:06:03.228881+00:00
2021-2022,17,INFANTIL,PREFERENTE FEMENINO INFANTIL F-7,True,PREFERENTE,PREFERENTE FEMENINO INFANTIL F-7,13564763,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:06:03.942546+00:00
2021-2022,17,ALEVIN,PREFERENTE FEMENINO ALEVIN F-7,True,PREFERENTE,PREFERENTE FEMENINO ALEVIN F-7,13564772,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:06:03.955827+00:00
2021-2022,17,ALEVIN,PRIMERA FEMENINO ALEVIN F-7,True,PRIMERA,PRIMERA FEMENINO ALEVIN F-7,13693850,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:06:04.385373+00:00
2021-2022,17,ALEVIN,PRIMERA FEMENINO ALEVIN F-7,True,PRIMERA,PRIMERA FEMENINO ALEVIN F7 -TORNEO DE CAMPEONES,15267374,playoff,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:06:06.071054+00:00
2021-2022,17,OTHER,SELECCIONES TERRITORIALES,False,OTHER,XXIX CAMPEONATO FUTBOL-8 - FEMENINO - SELECCIONES AUTONOMICAS,15287468,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:06:06.216742+00:00
2021-2022,17,OTHER,SELECCIONES TERRITORIALES,False,OTHER,XXIX CAMPEONATO FUTBOL-8 - MASCULINO - SELECCIONES AUTONOMICAS,15287189,regular_season,Futbol-7,2,https://www.rffm.es/api/competitions?temporada=17&tipojuego=2,2026-08-05T01:06:09.688648+00:00
2021-2022,17,UNIVERSITARIO,Liga Universitaria Futbol Sala,False,LIGA UNIVERSITARIA,Liga Universitaria Femenina - F.S.,19018635,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=17&tipojuego=3,2026-08-05T01:06:10.602390+00:00
2021-2022,17,UNIVERSITARIO,Liga Universitaria Futbol Sala,False,LIGA UNIVERSITARIA,Liga Universitaria Masculina - F.S.,19018634,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=17&tipojuego=3,2026-08-05T01:06:11.941963+00:00
2021-2022,17,UNIVERSITARIO,Liga Universitaria Futbol Sala,False,LIGA UNIVERSITARIA,Liga Universitaria Segunda Fase - F.S.,19042250,phase segunda fase,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=17&tipojuego=3,2026-08-05T01:06:14.019739+00:00
2021-2022,17,UNIVERSITARIO,Liga Universitaria Futbol Sala,False,LIGA UNIVERSITARIA,Liga Universitaria Semifinales y Finales - F.S.,19048766,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=17&tipojuego=3,2026-08-05T01:06:14.542847+00:00
2021-2022,17,OTHER,TERCERA DIVISIÓN DE FÚTBOL SALA,False,TERCERA,3ª DIVISIÓN DE FÚTBOL SALA - F.S.,18888050,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=17&tipojuego=3,2026-08-05T01:06:15.513046+00:00
2021-2022,17,OTHER,TERCERA DIVISIÓN DE FÚTBOL SALA,False,TERCERA,3ª DIVISION PLAYOFF ASCENSO - F.S.,19053009,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=17&tipojuego=3,2026-08-05T01:06:16.706321+00:00
2021-2022,17,OTHER,TERCERA DIVISIÓN DE FÚTBOL SALA,False,TERCERA,COPA 3ª DIVISION - F.S.,19052844,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=17&tipojuego=3,2026-08-05T01:06:16.957892+00:00
2021-2022,17,AFICIONADO,PREFERENTE AFICIONADO SALA,False,PREFERENTE,Copa Senior Masculino - F.S.,19052850,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=17&tipojuego=3,2026-08-05T01:06:16.963058+00:00
2021-2022,17,AFICIONADO,PREFERENTE AFICIONADO SALA,False,PREFERENTE,Preferente - F.S.,18882291,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=17&tipojuego=3,2026-08-05T01:06:17.276352+00:00
2021-2022,17,AFICIONADO,PRIMERA AFICIONADO SALA,False,PRIMERA,1ª Regional - F.S.,18944243,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=17&tipojuego=3,2026-08-05T01:06:19.567513+00:00
2021-2022,17,AFICIONADO,PRIMERA AFICIONADO SALA,False,PRIMERA,1ª Regional Segunda Fase - F.S.,19042190,phase segunda fase,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=17&tipojuego=3,2026-08-05T01:06:20.969287+00:00
2021-2022,17,JUVENIL,PREFERENTE JUVENIL SALA,False,PREFERENTE,Copa Juvenil Preferente - F.S.,19052846,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=17&tipojuego=3,2026-08-05T01:06:22.943485+00:00
2021-2022,17,JUVENIL,PREFERENTE JUVENIL SALA,False,PREFERENTE,Juvenil Preferente - F.S.,18882125,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=17&tipojuego=3,2026-08-05T01:06:22.964460+00:00
2021-2022,17,JUVENIL,PRIMERA JUVENIL SALA,False,PRIMERA,Copa Juvenil Regional - F.S.,19051509,regular_season,Fútbol Sala,3,https://www.rffm.es/api/competitions?temporada=17&tipojuego=3,2026-08-05T01:06:23.416631+00:00
