season,season_id,category,competition,competition_id,group,group_id,game_type,game_type_id,phase_label,matchday,matchday_label,match_id,home_team,home_team_id,away_team,away_team_id,home_score,away_score,match_date,match_time,match_datetime_raw,venue,venue_id,status,is_finished,is_scheduled,result_text_raw,source_url,source_type,scraped_at
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,2.0,2 (23-10-2021),1503657,ESC. MUN. FUT. VILLAREJO 'A',526034,C.D. RETAMAR,1544,9.0,2.0,2021-10-23,11:10,23-10-2021 11:10,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 3 (HA)(HA),12286992,finished,True,True,9-2,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,2.0,2 (23-10-2021),1464593,EEPP SAN FERNANDO ESCOLAPIOS POZUELO 'A',300164,ATLETICO VILLALBA 'A',466977,5.0,1.0,2021-10-23,12:10,23-10-2021 12:10,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 3 (HA)(HA),12286992,finished,True,True,5-1,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,2.0,2 (23-10-2021),1464594,C.D. NUEVO BOADILLA 'A',334123,LAS ROZAS C.F. 'A',305,6.0,2.0,2021-10-23,13:00,23-10-2021 13:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 3 (HA)(HA),12286992,finished,True,True,6-2,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,2.0,2 (23-10-2021),1464595,C.F. COLLADO VILLALBA 'A',1059795,C.D. GALAPAGAR 'A',304710,2.0,5.0,2021-10-23,14:00,23-10-2021 14:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 3 (HA)(HA),12286992,finished,True,True,2-5,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,3.0,3 (30-10-2021),1464602,Equipo Casa (No asignado),,C.D. GALAPAGAR 'A',304710,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,3.0,3 (30-10-2021),1464596,C.F. RAYO MAJADAHONDA 'B',2217,C.D.E. F.P.A. LAS ROZAS 'A',6821040,0.0,2.0,2021-10-30,09:00,30-10-2021 09:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 3 (HA)(HA),12286992,finished,True,True,0-2,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,3.0,3 (30-10-2021),1464597,C.F. RAYO MAJADAHONDA 'A',2216,E.F.M.O. BOADILLA 'A',1750,7.0,5.0,2021-10-30,09:00,30-10-2021 09:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 3 (HA)(HA),12286992,finished,True,True,7-5,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,3.0,3 (30-10-2021),1464599,C.D. RETAMAR,1544,EEPP SAN FERNANDO ESCOLAPIOS POZUELO 'A',300164,3.0,4.0,2021-10-30,10:00,30-10-2021 10:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 3 (HA)(HA),12286992,finished,True,True,3-4,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,3.0,3 (30-10-2021),1464600,ATLETICO VILLALBA 'A',466977,C.D. NUEVO BOADILLA 'A',334123,0.0,8.0,2021-10-30,10:00,30-10-2021 10:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 3 (HA)(HA),12286992,finished,True,True,0-8,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,3.0,3 (30-10-2021),1503671,C.D.E. F.P.A. LAS ROZAS 'B',6821041,ESC. MUN. FUT. VILLAREJO 'A',526034,4.0,3.0,2021-10-30,11:00,30-10-2021 11:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 3 (HA)(HA),12286992,finished,True,True,4-3,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,3.0,3 (30-10-2021),1464601,LAS ROZAS C.F. 'A',305,C.F. COLLADO VILLALBA 'A',1059795,6.0,1.0,2021-10-30,11:00,30-10-2021 11:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 3 (HA)(HA),12286992,finished,True,True,6-1,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,4.0,4 (06-11-2021),1464603,C.D.E. F.P.A. LAS ROZAS 'A',6821040,Equipo Fuera (No asignado),,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,4.0,4 (06-11-2021),1464606,EEPP SAN FERNANDO ESCOLAPIOS POZUELO 'A',300164,C.D.E. F.P.A. LAS ROZAS 'B',6821041,6.0,0.0,2021-11-06,09:00,06-11-2021 09:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,6-0,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,4.0,4 (06-11-2021),1503658,ESC. MUN. FUT. VILLAREJO 'A',526034,C.F. RAYO MAJADAHONDA 'A',2216,3.0,5.0,2021-11-06,10:00,06-11-2021 10:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,3-5,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,4.0,4 (06-11-2021),1464604,E.F.M.O. BOADILLA 'A',1750,C.F. RAYO MAJADAHONDA 'B',2217,4.0,0.0,2021-11-06,11:00,06-11-2021 11:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,4-0,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,4.0,4 (06-11-2021),1464607,C.D. NUEVO BOADILLA 'A',334123,C.D. RETAMAR,1544,12.0,2.0,2021-11-06,12:00,06-11-2021 12:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,12-2,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,4.0,4 (06-11-2021),1464608,C.F. COLLADO VILLALBA 'A',1059795,ATLETICO VILLALBA 'A',466977,0.0,3.0,2021-11-06,13:00,06-11-2021 13:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,0-3,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,4.0,4 (06-11-2021),1464609,C.D. GALAPAGAR 'A',304710,LAS ROZAS C.F. 'A',305,2.0,7.0,2021-11-06,14:00,06-11-2021 14:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,2-7,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,5.0,5 (13-11-2021),1464616,Equipo Casa (No asignado),,LAS ROZAS C.F. 'A',305,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,5.0,5 (13-11-2021),1464612,C.F. RAYO MAJADAHONDA 'A',2216,EEPP SAN FERNANDO ESCOLAPIOS POZUELO 'A',300164,3.0,0.0,2021-11-13,09:00,13-11-2021 09:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,3-0,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,5.0,5 (13-11-2021),1464610,C.D.E. F.P.A. LAS ROZAS 'A',6821040,E.F.M.O. BOADILLA 'A',1750,2.0,1.0,2021-11-13,10:00,13-11-2021 10:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,2-1,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,5.0,5 (13-11-2021),1464613,C.D.E. F.P.A. LAS ROZAS 'B',6821041,C.D. NUEVO BOADILLA 'A',334123,1.0,12.0,2021-11-13,11:00,13-11-2021 11:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,1-12,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,5.0,5 (13-11-2021),1503672,C.F. RAYO MAJADAHONDA 'B',2217,ESC. MUN. FUT. VILLAREJO 'A',526034,2.0,4.0,2021-11-13,12:00,13-11-2021 12:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,2-4,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,5.0,5 (13-11-2021),1464615,ATLETICO VILLALBA 'A',466977,C.D. GALAPAGAR 'A',304710,1.0,5.0,2021-11-13,13:00,13-11-2021 13:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,1-5,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,5.0,5 (13-11-2021),1464614,C.D. RETAMAR,1544,C.F. COLLADO VILLALBA 'A',1059795,4.0,4.0,2021-11-13,14:00,13-11-2021 14:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,4-4,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,6.0,6 (20-11-2021),1464617,E.F.M.O. BOADILLA 'A',1750,Equipo Fuera (No asignado),,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,6.0,6 (20-11-2021),1464623,LAS ROZAS C.F. 'A',305,ATLETICO VILLALBA 'A',466977,3.0,1.0,2021-11-20,09:00,20-11-2021 09:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,3-1,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,6.0,6 (20-11-2021),1464621,C.F. COLLADO VILLALBA 'A',1059795,C.D.E. F.P.A. LAS ROZAS 'B',6821041,2.0,3.0,2021-11-20,10:00,20-11-2021 10:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,2-3,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,6.0,6 (20-11-2021),1464620,C.D. NUEVO BOADILLA 'A',334123,C.F. RAYO MAJADAHONDA 'A',2216,2.0,0.0,2021-11-20,11:00,20-11-2021 11:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,2-0,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,6.0,6 (20-11-2021),1503659,ESC. MUN. FUT. VILLAREJO 'A',526034,C.D.E. F.P.A. LAS ROZAS 'A',6821040,0.0,10.0,2021-11-20,12:00,20-11-2021 12:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,0-10,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,6.0,6 (20-11-2021),1464619,EEPP SAN FERNANDO ESCOLAPIOS POZUELO 'A',300164,C.F. RAYO MAJADAHONDA 'B',2217,3.0,3.0,2021-11-20,13:00,20-11-2021 13:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,3-3,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,6.0,6 (20-11-2021),1464622,C.D. GALAPAGAR 'A',304710,C.D. RETAMAR,1544,5.0,2.0,2021-11-20,14:00,20-11-2021 14:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,5-2,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,7.0,7 (27-11-2021),1464630,Equipo Casa (No asignado),,ATLETICO VILLALBA 'A',466977,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,7.0,7 (27-11-2021),1464628,C.D.E. F.P.A. LAS ROZAS 'B',6821041,C.D. GALAPAGAR 'A',304710,4.0,4.0,2021-11-27,09:00,27-11-2021 09:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,4-4,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,7.0,7 (27-11-2021),1464625,C.D.E. F.P.A. LAS ROZAS 'A',6821040,EEPP SAN FERNANDO ESCOLAPIOS POZUELO 'A',300164,4.0,2.0,2021-11-27,10:00,27-11-2021 10:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,4-2,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
2021-2022,17,BENJAMIN,PRIMERA DIVISION AUTONOMICA BENJAMIN F7,13693975,GRUPO 1,14213240,Futbol-7,2,regular_season,7.0,7 (27-11-2021),1464626,C.F. RAYO MAJADAHONDA 'B',2217,C.D. NUEVO BOADILLA 'A',334123,0.0,12.0,2021-11-27,11:00,27-11-2021 11:00,BOADILLA - PVO. MUNICIPAL ANGEL NIETO 2 (HA) (HA),1321,finished,True,True,0-12,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13693975&grupo=14213240&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:07:39.011854+00:00
