check_name,severity,entity_type,entity_id,group_id,competition_id,details
team_count_mismatch,warning,group,13564512,13564512,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'2472'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564515,13564515,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'2276816'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564517,13564517,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'-14178208'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564518,13564518,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'2386'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564519,13564519,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'1136'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564521,13564521,,"18 distinct teams in matches vs 16 in standings (only-in-matches={'12277245', '2729713'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564524,13564524,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'2913'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564527,13564527,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'13812696'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564528,13564528,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'12867763'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564529,13564529,,"16 distinct teams in matches vs 14 in standings (only-in-matches={'10666588', '12387357'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564530,13564530,,"18 distinct teams in matches vs 16 in standings (only-in-matches={'2740096', '-14160626'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564531,13564531,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'971'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564532,13564532,,"18 distinct teams in matches vs 16 in standings (only-in-matches={'13526421', '-14041650'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564533,13564533,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'8955574'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564535,13564535,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'13556323'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564536,13564536,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'-14470019'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564549,13564549,,"18 distinct teams in matches vs 14 in standings (only-in-matches={'3005866', '-14469787', '-14040362', '727'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564551,13564551,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'6818542'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564553,13564553,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'-13852739'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564554,13564554,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'8962917'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564557,13564557,,"16 distinct teams in matches vs 15 in standings (only-in-matches={'-14270788'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564558,13564558,,"18 distinct teams in matches vs 15 in standings (only-in-matches={'12365363', '-14102931', '13564497'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564562,13564562,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'8935568'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564563,13564563,,"16 distinct teams in matches vs 15 in standings (only-in-matches={'-13984308'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564565,13564565,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'1149'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564567,13564567,,"16 distinct teams in matches vs 15 in standings (only-in-matches={'-14418035'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564569,13564569,,"18 distinct teams in matches vs 16 in standings (only-in-matches={'-14207556', '-14535804'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564570,13564570,,"17 distinct teams in matches vs 16 in standings (only-in-matches={'-14288680'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564572,13564572,,"18 distinct teams in matches vs 15 in standings (only-in-matches={'-14074221', '846489', '4927740'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564574,13564574,,"16 distinct teams in matches vs 14 in standings (only-in-matches={'-14502474', '4926851'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564575,13564575,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14317958'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564576,13564576,,"18 distinct teams in matches vs 16 in standings (only-in-matches={'-14215538', '-14159519'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564577,13564577,,"16 distinct teams in matches vs 15 in standings (only-in-matches={'13576579'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564578,13564578,,"16 distinct teams in matches vs 15 in standings (only-in-matches={'-14471447'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564579,13564579,,"18 distinct teams in matches vs 15 in standings (only-in-matches={'-14100450', '-14346631', '861'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564590,13564590,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14389455'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564595,13564595,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'4945065'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564601,13564601,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14717851'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564604,13564604,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14808469'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564610,13564610,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'7811587'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564613,13564613,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14692055'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564641,13564641,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14709041'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564653,13564653,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14562411'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564666,13564666,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14574423'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564667,13564667,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14759417'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564672,13564672,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'6816917'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564673,13564673,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'13564296'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564676,13564676,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14755932'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564682,13564682,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14510134'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564691,13564691,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14782623'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564695,13564695,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14720264'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564696,13564696,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14565389'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564701,13564701,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14756620'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564710,13564710,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'334324'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564712,13564712,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14562451'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564713,13564713,,"13 distinct teams in matches vs 12 in standings (only-in-matches={'-14896364'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564715,13564715,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14532119'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564718,13564718,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14505459'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564719,13564719,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14822066'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564724,13564724,,"14 distinct teams in matches vs 12 in standings (only-in-matches={'-14503305', '13564269'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564727,13564727,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14565595'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564747,13564747,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'2375'}, only-in-standings=set())"
team_count_mismatch,warning,group,13564960,13564960,,"14 distinct teams in matches vs 12 in standings (only-in-matches={'-15032848', '-16552292'}, only-in-standings=set())"
team_count_mismatch,warning,group,13690357,13690357,,"16 distinct teams in matches vs 15 in standings (only-in-matches={'-14101075'}, only-in-standings=set())"
team_count_mismatch,warning,group,13690381,13690381,,"16 distinct teams in matches vs 14 in standings (only-in-matches={'-14380022', '-14140726'}, only-in-standings=set())"
team_count_mismatch,warning,group,13690382,13690382,,"16 distinct teams in matches vs 12 in standings (only-in-matches={'13638086', '-14140723', '680688', '-14380202'}, only-in-standings=set())"
team_count_mismatch,warning,group,13768767,13768767,,"18 distinct teams in matches vs 17 in standings (only-in-matches={'-14351082'}, only-in-standings=set())"
team_count_mismatch,warning,group,13800465,13800465,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14708629'}, only-in-standings=set())"
team_count_mismatch,warning,group,14084465,14084465,,"14 distinct teams in matches vs 12 in standings (only-in-matches={'-14760689', '-14843629'}, only-in-standings=set())"
team_count_mismatch,warning,group,14084477,14084477,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14756014'}, only-in-standings=set())"
team_count_mismatch,warning,group,14084494,14084494,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14847598'}, only-in-standings=set())"
team_count_mismatch,warning,group,14165844,14165844,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14502487'}, only-in-standings=set())"
team_count_mismatch,warning,group,14316366,14316366,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'13571355'}, only-in-standings=set())"
team_count_mismatch,warning,group,14316611,14316611,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14641269'}, only-in-standings=set())"
team_count_mismatch,warning,group,14316788,14316788,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14783007'}, only-in-standings=set())"
team_count_mismatch,warning,group,14430062,14430062,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14757090'}, only-in-standings=set())"
team_count_mismatch,warning,group,14430101,14430101,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14529753'}, only-in-standings=set())"
team_count_mismatch,warning,group,14430160,14430160,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14630431'}, only-in-standings=set())"
team_count_mismatch,warning,group,14587030,14587030,,"13 distinct teams in matches vs 12 in standings (only-in-matches={'-14825835'}, only-in-standings=set())"
team_count_mismatch,warning,group,14602100,14602100,,"12 distinct teams in matches vs 11 in standings (only-in-matches={'-14783229'}, only-in-standings=set())"
team_count_mismatch,warning,group,14607747,14607747,,"12 distinct teams in matches vs 11 in standings (only-in-matches={'-14823933'}, only-in-standings=set())"
team_count_mismatch,warning,group,14608929,14608929,,"14 distinct teams in matches vs 13 in standings (only-in-matches={'-14804937'}, only-in-standings=set())"
team_count_mismatch,warning,group,14613142,14613142,,"13 distinct teams in matches vs 12 in standings (only-in-matches={'-14917237'}, only-in-standings=set())"
team_count_mismatch,warning,group,14614907,14614907,,"11 distinct teams in matches vs 10 in standings (only-in-matches={'-14868443'}, only-in-standings=set())"
team_count_mismatch,warning,group,14615633,14615633,,"12 distinct teams in matches vs 11 in standings (only-in-matches={'-14788804'}, only-in-standings=set())"
team_count_mismatch,warning,group,14615899,14615899,,"8 distinct teams in matches vs 7 in standings (only-in-matches={'-14809430'}, only-in-standings=set())"
team_count_mismatch,warning,group,14616356,14616356,,"12 distinct teams in matches vs 11 in standings (only-in-matches={'-14758303'}, only-in-standings=set())"
team_count_mismatch,warning,group,14637057,14637057,,"12 distinct teams in matches vs 11 in standings (only-in-matches={'-14782471'}, only-in-standings=set())"
team_count_mismatch,warning,group,14638048,14638048,,"13 distinct teams in matches vs 12 in standings (only-in-matches={'-14858353'}, only-in-standings=set())"
team_count_mismatch,warning,group,14638329,14638329,,"12 distinct teams in matches vs 11 in standings (only-in-matches={'-14855160'}, only-in-standings=set())"
team_count_mismatch,warning,group,14638653,14638653,,"12 distinct teams in matches vs 11 in standings (only-in-matches={'-14783162'}, only-in-standings=set())"
team_count_mismatch,warning,group,14642172,14642172,,"12 distinct teams in matches vs 11 in standings (only-in-matches={'-14772670'}, only-in-standings=set())"
team_count_mismatch,warning,group,14642337,14642337,,"12 distinct teams in matches vs 10 in standings (only-in-matches={'-14960344', '-14788352'}, only-in-standings=set())"
team_count_mismatch,warning,group,14642537,14642537,,"13 distinct teams in matches vs 12 in standings (only-in-matches={'2274273'}, only-in-standings=set())"
team_count_mismatch,warning,group,14643021,14643021,,"12 distinct teams in matches vs 11 in standings (only-in-matches={'-14934773'}, only-in-standings=set())"
team_count_mismatch,warning,group,14643094,14643094,,"13 distinct teams in matches vs 12 in standings (only-in-matches={'-14953434'}, only-in-standings=set())"
team_count_mismatch,warning,group,14643174,14643174,,"12 distinct teams in matches vs 11 in standings (only-in-matches={'-14807811'}, only-in-standings=set())"
team_count_mismatch,warning,group,14810496,14810496,,"7 distinct teams in matches vs 6 in standings (only-in-matches={'-14971231'}, only-in-standings=set())"
team_count_mismatch,warning,group,14810559,14810559,,"11 distinct teams in matches vs 10 in standings (only-in-matches={'6283971'}, only-in-standings=set())"
team_count_mismatch,warning,group,14881992,14881992,,"10 distinct teams in matches vs 9 in standings (only-in-matches={'-14915662'}, only-in-standings=set())"
team_count_mismatch,warning,group,14882006,14882006,,"11 distinct teams in matches vs 10 in standings (only-in-matches={'321552'}, only-in-standings=set())"
