season,season_id,competition_id,group_id,team_id,team,source_url,scraped_at
2021-2022,17,13570964,13707849,311,A.D. PARLA 'A',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570964&grupo=13707849&jornada=1&tipojuego=1,2026-08-05T01:00:23.828888+00:00
2021-2022,17,13570964,13707849,2363,A.D. TORREJON C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570964&grupo=13707849&jornada=1&tipojuego=1,2026-08-05T01:00:23.828888+00:00
2021-2022,17,13570964,13707849,1873,C.F. POZUELO DE ALARCON 'A',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570964&grupo=13707849&jornada=1&tipojuego=1,2026-08-05T01:00:23.828888+00:00
2021-2022,17,13570964,13707849,46,REAL C.D. CARABANCHEL,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570964&grupo=13707849&jornada=1&tipojuego=1,2026-08-05T01:00:23.828888+00:00
2021-2022,17,13570964,13707857,280,A.D. ALCORCON S.A.D. 'B',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570964&grupo=13707857&jornada=1&tipojuego=1,2026-08-05T01:00:23.702514+00:00
2021-2022,17,13570964,13707857,623,ESCUELA DEP.MORATALAZ 'A',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570964&grupo=13707857&jornada=1&tipojuego=1,2026-08-05T01:00:23.702514+00:00
2021-2022,17,13570964,13707857,4950039,C.D.E. MADRID 2021 - FUENLABRADA PROMESAS,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570964&grupo=13707857&jornada=1&tipojuego=1,2026-08-05T01:00:23.702514+00:00
2021-2022,17,13570964,13707857,58,RAYO VALLECANO DE MADRID 'B',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570964&grupo=13707857&jornada=1&tipojuego=1,2026-08-05T01:00:23.702514+00:00
2021-2022,17,13798603,13798663,2363,A.D. TORREJON C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13798603&grupo=13798663&jornada=1&tipojuego=1,2026-08-05T01:00:23.142714+00:00
2021-2022,17,13798603,13798663,4950039,C.D.E. MADRID 2021 - FUENLABRADA PROMESAS,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13798603&grupo=13798663&jornada=1&tipojuego=1,2026-08-05T01:00:23.142714+00:00
2021-2022,17,15251445,15251459,293,LAS ROZAS C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=17&competicion=15251445&grupo=15251459&jornada=1&tipojuego=1,2026-08-05T01:00:23.664942+00:00
2021-2022,17,15251445,15251459,2002,C.D.B. PARACUELLOS ANTAMIRA 'A',https://www.rffm.es/competicion/calendario?temporada=17&competicion=15251445&grupo=15251459&jornada=1&tipojuego=1,2026-08-05T01:00:23.664942+00:00
2021-2022,17,15251445,15251459,4950039,C.D.E. MADRID 2021 - FUENLABRADA PROMESAS,https://www.rffm.es/competicion/calendario?temporada=17&competicion=15251445&grupo=15251459&jornada=1&tipojuego=1,2026-08-05T01:00:23.664942+00:00
2021-2022,17,15251445,15251459,280,A.D. ALCORCON S.A.D. 'B',https://www.rffm.es/competicion/calendario?temporada=17&competicion=15251445&grupo=15251459&jornada=1&tipojuego=1,2026-08-05T01:00:23.664942+00:00
2021-2022,17,13570384,13570385,58,RAYO VALLECANO DE MADRID 'B',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570384&grupo=13570385&jornada=1&tipojuego=1,2026-08-05T01:00:37.655667+00:00
2021-2022,17,13570384,13570385,6826481,S.A.D. VILLAVERDE SAN ANDRES 'A',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570384&grupo=13570385&jornada=1&tipojuego=1,2026-08-05T01:00:37.655667+00:00
2021-2022,17,13570384,13570385,2002,C.D.B. PARACUELLOS ANTAMIRA 'A',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570384&grupo=13570385&jornada=1&tipojuego=1,2026-08-05T01:00:37.655667+00:00
2021-2022,17,13570384,13570385,280,A.D. ALCORCON S.A.D. 'B',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570384&grupo=13570385&jornada=1&tipojuego=1,2026-08-05T01:00:37.655667+00:00
2021-2022,17,13570384,13570385,561,GETAFE C.F. S.A.D. 'B',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570384&grupo=13570385&jornada=1&tipojuego=1,2026-08-05T01:00:37.655667+00:00
2021-2022,17,13570384,13570385,85,C.D. COLONIA MOSCARDO 'A',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570384&grupo=13570385&jornada=1&tipojuego=1,2026-08-05T01:00:37.655667+00:00
2021-2022,17,13570384,13570385,300607,C.D.E. URSARIA,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570384&grupo=13570385&jornada=1&tipojuego=1,2026-08-05T01:00:37.655667+00:00
2021-2022,17,13570384,13570385,2363,A.D. TORREJON C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570384&grupo=13570385&jornada=1&tipojuego=1,2026-08-05T01:00:37.655667+00:00
2021-2022,17,13570384,13570385,2451,A.D. COMPLUTENSE ALCALA 'A',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570384&grupo=13570385&jornada=1&tipojuego=1,2026-08-05T01:00:37.655667+00:00
2021-2022,17,13570384,13570385,46,REAL C.D. CARABANCHEL,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570384&grupo=13570385&jornada=1&tipojuego=1,2026-08-05T01:00:37.655667+00:00
2021-2022,17,13570384,13570385,1563,C.F. TRIVAL VALDERAS ALCORCON,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570384&grupo=13570385&jornada=1&tipojuego=1,2026-08-05T01:00:37.655667+00:00
2021-2022,17,13570384,13570385,293,LAS ROZAS C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570384&grupo=13570385&jornada=1&tipojuego=1,2026-08-05T01:00:37.655667+00:00
2021-2022,17,13570384,13570385,4950039,C.D.E. MADRID 2021 - FUENLABRADA PROMESAS,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570384&grupo=13570385&jornada=1&tipojuego=1,2026-08-05T01:00:37.655667+00:00
2021-2022,17,13570384,13570385,18,CLUB ATLETICO DE MADRID 'B',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570384&grupo=13570385&jornada=1&tipojuego=1,2026-08-05T01:00:37.655667+00:00
2021-2022,17,13570384,13570385,311,A.D. PARLA 'A',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570384&grupo=13570385&jornada=1&tipojuego=1,2026-08-05T01:00:37.655667+00:00
2021-2022,17,13570384,13570385,1873,C.F. POZUELO DE ALARCON 'A',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570384&grupo=13570385&jornada=1&tipojuego=1,2026-08-05T01:00:37.655667+00:00
2021-2022,17,13570384,13570385,424,A.D. VILLAVICIOSA DE ODON 'A',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570384&grupo=13570385&jornada=1&tipojuego=1,2026-08-05T01:00:37.655667+00:00
2021-2022,17,13570384,13570385,438,C.D. GALAPAGAR 'A',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570384&grupo=13570385&jornada=1&tipojuego=1,2026-08-05T01:00:37.655667+00:00
2021-2022,17,13570384,13570385,2027,C.D. FUTBOL TRES CANTOS 'A',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570384&grupo=13570385&jornada=1&tipojuego=1,2026-08-05T01:00:37.655667+00:00
2021-2022,17,13570384,13570385,71,R.S.D. ALCALA S.A.D.,https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570384&grupo=13570385&jornada=1&tipojuego=1,2026-08-05T01:00:37.655667+00:00
2021-2022,17,13570384,13570385,623,ESCUELA DEP.MORATALAZ 'A',https://www.rffm.es/competicion/calendario?temporada=17&competicion=13570384&grupo=13570385&jornada=1&tipojuego=1,2026-08-05T01:00:37.655667+00:00
