season,season_id,category,competition,competition_id,group,group_id,group_label_raw,subgroup_label,source_url,scraped_at
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 7,13564520,Grupo 7,,https://www.rffm.es/api/groups?competicion=13564513,2026-08-05T01:00:41.499413+00:00
2021-2022,17,AFICIONADO,SEGUNDA DE AFICIONADOS,13564513,Grupo 8,13564521,Grupo 8,,https://www.rffm.es/api/groups?competicion=13564513,2026-08-05T01:00:42.626136+00:00
2021-2022,17,AFICIONADO,TERCERA DE AFICIONADOS,13564522,Grupo 1,13564523,Grupo 1,,https://www.rffm.es/api/groups?competicion=13564522,2026-08-05T01:00:44.072189+00:00
2021-2022,17,AFICIONADO,TERCERA DE AFICIONADOS,13564522,Grupo 2,13564524,Grupo 2,,https://www.rffm.es/api/groups?competicion=13564522,2026-08-05T01:00:47.045265+00:00
2021-2022,17,AFICIONADO,TERCERA DE AFICIONADOS,13564522,Grupo 3,13564525,Grupo 3,,https://www.rffm.es/api/groups?competicion=13564522,2026-08-05T01:00:48.283805+00:00
2021-2022,17,AFICIONADO,TERCERA DE AFICIONADOS,13564522,Grupo 4,13564533,Grupo 4,,https://www.rffm.es/api/groups?competicion=13564522,2026-08-05T01:00:51.539888+00:00
2021-2022,17,AFICIONADO,TERCERA DE AFICIONADOS,13564522,Grupo 5,13564526,Grupo 5,,https://www.rffm.es/api/groups?competicion=13564522,2026-08-05T01:00:51.734790+00:00
2021-2022,17,AFICIONADO,TERCERA DE AFICIONADOS,13564522,Grupo 6,13564527,Grupo 6,,https://www.rffm.es/api/groups?competicion=13564522,2026-08-05T01:00:51.873967+00:00
2021-2022,17,AFICIONADO,TERCERA DE AFICIONADOS,13564522,Grupo 7,13564528,Grupo 7,,https://www.rffm.es/api/groups?competicion=13564522,2026-08-05T01:00:52.421458+00:00
2021-2022,17,AFICIONADO,TERCERA DE AFICIONADOS,13564522,Grupo 8,13564529,Grupo 8,,https://www.rffm.es/api/groups?competicion=13564522,2026-08-05T01:00:57.057255+00:00
2021-2022,17,AFICIONADO,TERCERA DE AFICIONADOS,13564522,Grupo 9,13564530,Grupo 9,,https://www.rffm.es/api/groups?competicion=13564522,2026-08-05T01:00:57.088649+00:00
2021-2022,17,AFICIONADO,TERCERA DE AFICIONADOS,13564522,Grupo 10,13564531,Grupo 10,,https://www.rffm.es/api/groups?competicion=13564522,2026-08-05T01:00:58.333896+00:00
2021-2022,17,AFICIONADO,TERCERA DE AFICIONADOS,13564522,Grupo 11,13564532,Grupo 11,,https://www.rffm.es/api/groups?competicion=13564522,2026-08-05T01:00:58.534063+00:00
2021-2022,17,AFICIONADO,TERCERA DE AFICIONADOS,13564522,Grupo 12,13564534,Grupo 12,,https://www.rffm.es/api/groups?competicion=13564522,2026-08-05T01:00:58.791898+00:00
2021-2022,17,AFICIONADO,TERCERA DE AFICIONADOS,13564522,Grupo 13,13564535,Grupo 13,,https://www.rffm.es/api/groups?competicion=13564522,2026-08-05T01:00:59.388692+00:00
2021-2022,17,AFICIONADO,TERCERA DE AFICIONADOS,13564522,Grupo 14,13564536,Grupo 14,,https://www.rffm.es/api/groups?competicion=13564522,2026-08-05T01:01:01.068995+00:00
2021-2022,17,AFICIONADO,TERCERA DE AFICIONADOS,13564522,Grupo 15,13768758,Grupo 15,,https://www.rffm.es/api/groups?competicion=13564522,2026-08-05T01:01:01.884644+00:00
2021-2022,17,AFICIONADO,TERCERA DE AFICIONADOS,13564522,Grupo 16,13768766,Grupo 16,,https://www.rffm.es/api/groups?competicion=13564522,2026-08-05T01:01:02.516056+00:00
2021-2022,17,AFICIONADO,TERCERA DE AFICIONADOS,13564522,Grupo 17,13768767,Grupo 17,,https://www.rffm.es/api/groups?competicion=13564522,2026-08-05T01:01:05.022712+00:00
2021-2022,17,JUVENIL,DIVISION DE HONOR DE JUVENILES,13866353,Grupo 5,13876410,Grupo 5,,https://www.rffm.es/api/groups?competicion=13866353,2026-08-05T01:01:05.332336+00:00
2021-2022,17,JUVENIL,DIVISION DE HONOR DE JUVENILES,13866353,Grupo 7,13955028,Grupo 7,,https://www.rffm.es/api/groups?competicion=13866353,2026-08-05T01:01:05.615963+00:00
2021-2022,17,JUVENIL,NACIONAL JUVENIL,13570996,Grupo 12,13570997,Grupo 12,,https://www.rffm.es/api/groups?competicion=13570996,2026-08-05T01:01:05.627866+00:00
2021-2022,17,JUVENIL,CAMPEON DE MADRID - PRIMERA DIVISION AUTONOMICA JUVENIL,15281216,FINAL CAMPEON DE MADRID,15281217,FINAL CAMPEON DE MADRID,,https://www.rffm.es/api/groups?competicion=15281216,2026-08-05T01:01:08.423178+00:00
2021-2022,17,JUVENIL,PRIMERA DIVISION AUTONOMICA JUVENIL,13564537,Grupo 1,13564538,Grupo 1,,https://www.rffm.es/api/groups?competicion=13564537,2026-08-05T01:01:08.652625+00:00
2021-2022,17,JUVENIL,PRIMERA DIVISION AUTONOMICA JUVENIL,13564537,Grupo 2,13564539,Grupo 2,,https://www.rffm.es/api/groups?competicion=13564537,2026-08-05T01:01:09.872188+00:00
2021-2022,17,JUVENIL,PREFERENTE JUVENIL,13564540,Grupo 1,13564541,Grupo 1,,https://www.rffm.es/api/groups?competicion=13564540,2026-08-05T01:01:10.670007+00:00
2021-2022,17,JUVENIL,PREFERENTE JUVENIL,13564540,Grupo 2,13564542,Grupo 2,,https://www.rffm.es/api/groups?competicion=13564540,2026-08-05T01:01:11.422549+00:00
2021-2022,17,JUVENIL,PREFERENTE JUVENIL,13564540,Grupo 3,13564543,Grupo 3,,https://www.rffm.es/api/groups?competicion=13564540,2026-08-05T01:01:12.357253+00:00
2021-2022,17,JUVENIL,PREFERENTE JUVENIL,13564540,Grupo 4,13564544,Grupo 4,,https://www.rffm.es/api/groups?competicion=13564540,2026-08-05T01:01:12.770910+00:00
2021-2022,17,JUVENIL,PREFERENTE JUVENIL,13564540,Grupo 5,13571017,Grupo 5,,https://www.rffm.es/api/groups?competicion=13564540,2026-08-05T01:01:14.475135+00:00
2021-2022,17,JUVENIL,PRIMERA JUVENIL,13564545,Grupo 1,13564546,Grupo 1,,https://www.rffm.es/api/groups?competicion=13564545,2026-08-05T01:01:17.438889+00:00
2021-2022,17,JUVENIL,PRIMERA JUVENIL,13564545,Grupo 2,13564547,Grupo 2,,https://www.rffm.es/api/groups?competicion=13564545,2026-08-05T01:01:18.844831+00:00
2021-2022,17,JUVENIL,PRIMERA JUVENIL,13564545,Grupo 3,13564548,Grupo 3,,https://www.rffm.es/api/groups?competicion=13564545,2026-08-05T01:01:19.141957+00:00
2021-2022,17,JUVENIL,PRIMERA JUVENIL,13564545,Grupo 4,13564549,Grupo 4,,https://www.rffm.es/api/groups?competicion=13564545,2026-08-05T01:01:20.469534+00:00
2021-2022,17,JUVENIL,PRIMERA JUVENIL,13564545,Grupo 5,13564550,Grupo 5,,https://www.rffm.es/api/groups?competicion=13564545,2026-08-05T01:01:24.216963+00:00
2021-2022,17,JUVENIL,PRIMERA JUVENIL,13564545,Grupo 6,13564551,Grupo 6,,https://www.rffm.es/api/groups?competicion=13564545,2026-08-05T01:01:24.605313+00:00
2021-2022,17,JUVENIL,PRIMERA JUVENIL,13564545,Grupo 7,13564552,Grupo 7,,https://www.rffm.es/api/groups?competicion=13564545,2026-08-05T01:01:25.529260+00:00
2021-2022,17,JUVENIL,PRIMERA JUVENIL,13564545,Grupo 8,13564553,Grupo 8,,https://www.rffm.es/api/groups?competicion=13564545,2026-08-05T01:01:26.095531+00:00
2021-2022,17,JUVENIL,PRIMERA JUVENIL,13564545,Grupo 9,13564554,Grupo 9,,https://www.rffm.es/api/groups?competicion=13564545,2026-08-05T01:01:26.787647+00:00
2021-2022,17,JUVENIL,PRIMERA JUVENIL,13564545,Grupo 10,13564555,Grupo 10,,https://www.rffm.es/api/groups?competicion=13564545,2026-08-05T01:01:29.328747+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 1,13564557,Grupo 1,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:30.562164+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 2,13564578,Grupo 2,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:32.459209+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 3,13564558,Grupo 3,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:32.937321+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 4,13564559,Grupo 4,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:35.763749+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 5,13564560,Grupo 5,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:37.473808+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 6,13564561,Grupo 6,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:37.722445+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 7,13564576,Grupo 7,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:39.179729+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 8,13564562,Grupo 8,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:39.417920+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 9,13564563,Grupo 9,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:40.199790+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 10,13564564,Grupo 10,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:40.340798+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 11,13564565,Grupo 11,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:40.641336+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 12,13564566,Grupo 12,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:42.115417+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 13,13564567,Grupo 13,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:43.623434+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 14,13564568,Grupo 14,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:43.817092+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 15,13564574,Grupo 15,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:45.839352+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 16,13564579,Grupo 16,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:46.491581+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 17,13564569,Grupo 17,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:47.181451+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 18,13564570,Grupo 18,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:47.353451+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 19,13564580,Grupo 19,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:48.141377+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 20,13564571,Grupo 20,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:49.466417+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 21,13564572,Grupo 21,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:50.093144+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 22,13564577,Grupo 22,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:50.199592+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 23,13564575,Grupo 23,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:52.551929+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL,13564556,Grupo 24,13564573,Grupo 24,,https://www.rffm.es/api/groups?competicion=13564556,2026-08-05T01:01:53.687609+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL - COPA GRUPO 23ª/B,15251496,GRUPO 23º /B,15251510,GRUPO 23º /B,,https://www.rffm.es/api/groups?competicion=15251496,2026-08-05T01:01:54.819372+00:00
2021-2022,17,JUVENIL,SEGUNDA JUVENIL - COPA GRUPO 23º /A,15251495,GRUPO 23ª /A,15251499,GRUPO 23ª /A,,https://www.rffm.es/api/groups?competicion=15251495,2026-08-05T01:01:57.495103+00:00
2021-2022,17,CADETE,SUPERLIGA CADETE,13570396,Grupo Unico,13731091,Grupo Unico,,https://www.rffm.es/api/groups?competicion=13570396,2026-08-05T01:01:59.643851+00:00
2021-2022,17,CADETE,DIVISION DE HONOR CADETE,13576803,Grupo 1,13752156,Grupo 1,,https://www.rffm.es/api/groups?competicion=13576803,2026-08-05T01:01:59.706722+00:00
2021-2022,17,CADETE,DIVISION DE HONOR CADETE,13576803,Grupo 2,13752161,Grupo 2,,https://www.rffm.es/api/groups?competicion=13576803,2026-08-05T01:02:00.091490+00:00
2021-2022,17,CADETE,PRIMERA DIVISION AUTONOMICA CADETE,13564581,Grupo 1,13564582,Grupo 1,,https://www.rffm.es/api/groups?competicion=13564581,2026-08-05T01:02:00.416602+00:00
2021-2022,17,CADETE,PRIMERA DIVISION AUTONOMICA CADETE,13564581,Grupo 2,13564583,Grupo 2,,https://www.rffm.es/api/groups?competicion=13564581,2026-08-05T01:02:01.700675+00:00
2021-2022,17,CADETE,PRIMERA DIVISION AUTONOMICA CADETE,13564581,Grupo 3,13752335,Grupo 3,,https://www.rffm.es/api/groups?competicion=13564581,2026-08-05T01:02:01.761852+00:00
2021-2022,17,CADETE,PRIMERA DIVISION AUTONOMICA CADETE,13564581,Grupo 4,13752336,Grupo 4,,https://www.rffm.es/api/groups?competicion=13564581,2026-08-05T01:02:02.315955+00:00
2021-2022,17,CADETE,PREFERENTE CADETE,13564584,Grupo 1,13564585,Grupo 1,,https://www.rffm.es/api/groups?competicion=13564584,2026-08-05T01:02:04.581065+00:00
2021-2022,17,CADETE,PREFERENTE CADETE,13564584,Grupo 2,13564586,Grupo 2,,https://www.rffm.es/api/groups?competicion=13564584,2026-08-05T01:02:08.996594+00:00
2021-2022,17,CADETE,PREFERENTE CADETE,13564584,Grupo 3,13564588,Grupo 3,,https://www.rffm.es/api/groups?competicion=13564584,2026-08-05T01:02:09.462271+00:00
2021-2022,17,CADETE,PREFERENTE CADETE,13564584,Grupo 4,13564587,Grupo 4,,https://www.rffm.es/api/groups?competicion=13564584,2026-08-05T01:02:09.531276+00:00
2021-2022,17,CADETE,PREFERENTE CADETE,13564584,Grupo 5,13800250,Grupo 5,,https://www.rffm.es/api/groups?competicion=13564584,2026-08-05T01:02:09.694111+00:00
2021-2022,17,CADETE,PREFERENTE CADETE,13564584,Grupo 6,13800258,Grupo 6,,https://www.rffm.es/api/groups?competicion=13564584,2026-08-05T01:02:09.994079+00:00
2021-2022,17,CADETE,PREFERENTE CADETE,13564584,Grupo 7,13800269,Grupo 7,,https://www.rffm.es/api/groups?competicion=13564584,2026-08-05T01:02:10.287447+00:00
2021-2022,17,CADETE,PREFERENTE CADETE,13564584,Grupo 8,13800273,Grupo 8,,https://www.rffm.es/api/groups?competicion=13564584,2026-08-05T01:02:10.474979+00:00
2021-2022,17,CADETE,PRIMERA CADETE,13564589,Grupo 1,13564590,Grupo 1,,https://www.rffm.es/api/groups?competicion=13564589,2026-08-05T01:02:14.074802+00:00
2021-2022,17,CADETE,PRIMERA CADETE,13564589,Grupo 2,13564591,Grupo 2,,https://www.rffm.es/api/groups?competicion=13564589,2026-08-05T01:02:14.508833+00:00
2021-2022,17,CADETE,PRIMERA CADETE,13564589,Grupo 3,13564592,Grupo 3,,https://www.rffm.es/api/groups?competicion=13564589,2026-08-05T01:02:14.518452+00:00
2021-2022,17,CADETE,PRIMERA CADETE,13564589,Grupo 4,13564593,Grupo 4,,https://www.rffm.es/api/groups?competicion=13564589,2026-08-05T01:02:15.180424+00:00
2021-2022,17,CADETE,PRIMERA CADETE,13564589,Grupo 5,13564594,Grupo 5,,https://www.rffm.es/api/groups?competicion=13564589,2026-08-05T01:02:15.825208+00:00
2021-2022,17,CADETE,PRIMERA CADETE,13564589,Grupo 6,13564595,Grupo 6,,https://www.rffm.es/api/groups?competicion=13564589,2026-08-05T01:02:15.957788+00:00
2021-2022,17,CADETE,PRIMERA CADETE,13564589,Grupo 7,13564596,Grupo 7,,https://www.rffm.es/api/groups?competicion=13564589,2026-08-05T01:02:15.967868+00:00
2021-2022,17,CADETE,PRIMERA CADETE,13564589,Grupo 8,13564597,Grupo 8,,https://www.rffm.es/api/groups?competicion=13564589,2026-08-05T01:02:18.710161+00:00
2021-2022,17,CADETE,PRIMERA CADETE,13564589,Grupo 9,13800465,Grupo 9,,https://www.rffm.es/api/groups?competicion=13564589,2026-08-05T01:02:19.143367+00:00
2021-2022,17,CADETE,PRIMERA CADETE,13564589,Grupo 10,13800475,Grupo 10,,https://www.rffm.es/api/groups?competicion=13564589,2026-08-05T01:02:19.645848+00:00
2021-2022,17,CADETE,PRIMERA CADETE,13564589,Grupo 11,13800485,Grupo 11,,https://www.rffm.es/api/groups?competicion=13564589,2026-08-05T01:02:19.859173+00:00
2021-2022,17,CADETE,PRIMERA CADETE,13564589,Grupo 12,13800496,Grupo 12,,https://www.rffm.es/api/groups?competicion=13564589,2026-08-05T01:02:20.173369+00:00
2021-2022,17,CADETE,PRIMERA CADETE,13564589,Grupo 13,13800499,Grupo 13,,https://www.rffm.es/api/groups?competicion=13564589,2026-08-05T01:02:20.277087+00:00
2021-2022,17,CADETE,PRIMERA CADETE,13564589,Grupo 14,13800507,Grupo 14,,https://www.rffm.es/api/groups?competicion=13564589,2026-08-05T01:02:23.826126+00:00
2021-2022,17,CADETE,PRIMERA CADETE,13564589,Grupo 15,13800515,Grupo 15,,https://www.rffm.es/api/groups?competicion=13564589,2026-08-05T01:02:24.378276+00:00
2021-2022,17,CADETE,PRIMERA CADETE,13564589,Grupo 16,13800518,Grupo 16,,https://www.rffm.es/api/groups?competicion=13564589,2026-08-05T01:02:24.752748+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 1,13564599,Grupo 1,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:25.146000+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 2,13564600,Grupo 2,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:25.148529+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 3,13564601,Grupo 3,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:25.477256+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 4,13564602,Grupo 4,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:25.484348+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 5,13564603,Grupo 5,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:25.558729+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 6,13564604,Grupo 6,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:28.636839+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 7,13564605,Grupo 7,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:29.654881+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 8,13564606,Grupo 8,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:29.853377+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 9,13564607,Grupo 9,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:29.933705+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 10,13564608,Grupo 10,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:30.149112+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 11,13564609,Grupo 11,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:30.165084+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 12,13564610,Grupo 12,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:30.167694+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 13,13564611,Grupo 13,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:30.489416+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 14,13564612,Grupo 14,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:32.180835+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 15,13564613,Grupo 15,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:34.023268+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 16,13564614,Grupo 16,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:34.273746+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 17,14084381,Grupo 17,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:34.301913+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 18,14084397,Grupo 18,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:34.468989+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 19,14084408,Grupo 19,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:34.903020+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 20,14084421,Grupo 20,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:34.961581+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 21,14084429,Grupo 21,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:37.656336+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 22,14084465,Grupo 22,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:38.643435+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 23,14084477,Grupo 23,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:38.793985+00:00
2021-2022,17,CADETE,SEGUNDA CADETE,13564598,Grupo 24,14084494,Grupo 24,,https://www.rffm.es/api/groups?competicion=13564598,2026-08-05T01:02:38.952252+00:00
2021-2022,17,INFANTIL,SUPERLIGA INFANTIL,13571244,Grupo Único,13621291,Grupo Único,,https://www.rffm.es/api/groups?competicion=13571244,2026-08-05T01:02:38.972116+00:00
2021-2022,17,INFANTIL,DIVISION DE HONOR INFANTIL,13564635,Grupo 1,13564636,Grupo 1,,https://www.rffm.es/api/groups?competicion=13564635,2026-08-05T01:02:39.031759+00:00
2021-2022,17,INFANTIL,DIVISION DE HONOR INFANTIL,13564635,Grupo 2,13564637,Grupo 2,,https://www.rffm.es/api/groups?competicion=13564635,2026-08-05T01:02:39.251701+00:00
