match_id,team_id,player_id,minute,minute_raw,goal_type_raw
5143334,2739618,14665236,43,43,100
5143334,576,11815205,9,9,100
5143334,576,22266874,21,21,100
5143334,576,22266874,52,52,100
5143335,3356322,14580143,52,52,100
5143331,636,13325872,33,33,100
5143331,636,16565097,48,48,101
5143331,302,11942340,4,4,101
5143336,846961,11713616,5,5,100
5143336,846961,11713616,14,14,100
5143336,846961,10506686,16,16,100
5143336,846961,13249865,26,26,100
5143336,846961,16234400,36,36,100
5143342,576,13615847,45,45,100
5143343,3356322,13152480,15,15,100
5143343,3356322,14580143,55,55,100
5143344,33,13631188,11,11,100
5143344,33,10909649,29,29,100
5143344,33,11257138,39,39,100
5143344,33,11257138,59,59,100
5143340,12,11365020,19,19,100
5143340,12,10912148,41,41,100
5143341,680430,10506763,3,3,100
5143341,2739618,11891346,56,56,100
5143338,300414,12673559,14,14,100
5143338,636,16565097,15,15,100
5143338,636,16565097,33,33,100
5143337,102,14410520,5,5,100
5143337,102,11740790,45,45,100
5143351,576,13228239,24,24,100
5143351,576,13615847,46,46,100
5143352,846961,11713616,11,11,100
5143352,846961,11598244,14,14,100
5143352,846961,11713616,59,59,100
5143352,846961,16234400,60,60,100
5143352,3356322,2792333,40,40,100
5143349,12,11507999,38,38,100
5143349,12,11365020,43,43,100
5143349,12,19501275,56,56,100
5143348,65,10912133,22,22,100
5143348,65,14554327,26,26,100
5143348,65,14057228,31,31,100
5143348,65,14057228,46,46,100
5143348,65,11739716,56,56,100
5143348,65,11554539,58,58,100
5143348,65,11875694,60,60,100
5143350,1606,12794547,33,33,100
5143350,1606,13214779,52,52,100
5143350,1606,13214779,59,59,100
5143345,102,11757246,18,18,100
5143345,33,11323063,43,43,100
5143345,33,11323063,55,55,100
5143346,636,11883252,35,35,100
5143346,636,16565097,59,59,100
5143346,2137,13615839,2,2,100
5143346,2137,11322882,13,13,100
5143346,2137,10875177,37,37,100
5143347,80,21822194,4,4,100
5143347,300414,20066263,13,13,100
5143347,300414,13283715,22,22,100
5143347,300414,13627544,47,47,100
5143356,302,13330062,12,12,100
5143356,302,13330062,20,20,100
5143356,302,13330062,26,26,101
5143357,12,14479294,14,14,100
5143357,12,11080081,53,53,100
5143357,12,10912148,59,59,100
5143360,33,21480155,18,18,100
5143360,33,21480155,20,20,100
5143360,33,11323063,24,24,100
5143360,33,12095902,43,43,100
5143360,33,13678227,46,46,100
5143360,33,12834468,52,52,100
5143359,846961,16234400,15,15,100
5143353,102,11879188,27,27,100
5143353,102,11740790,53,53,100
5143353,102,13864024,56,56,100
5143358,680430,14827652,5,5,100
5143358,851327,11887714,20,20,100
5143358,851327,11015043,46,46,102
5143355,65,13137178,10,10,100
5143355,65,16116196,38,38,100
5143355,65,10569491,52,52,100
5143355,65,2803723,59,59,100
5143366,12,10912148,15,15,100
5143366,12,13207944,27,27,100
5143366,12,10702755,36,36,100
5143366,12,21857246,38,38,100
5143366,12,11507999,40,40,100
5143366,12,19501275,53,53,100
5143366,12,10341193,54,54,100
5143366,12,21801949,59,59,100
5143364,300414,13283715,20,20,100
5143362,80,11703708,23,23,100
5143362,80,21821908,29,29,100
5143362,102,11879188,29,29,100
5143363,65,14554327,33,33,100
5143363,65,14554327,43,43,100
5143361,33,11257138,2,2,100
5143361,33,12267430,12,12,100
5143361,33,11257138,29,29,100
5143361,33,11397887,32,32,100
5143361,33,10394549,39,39,100
5143361,33,10912098,47,47,100
5143361,33,10909649,53,53,100
5143361,33,13678227,54,54,100
5143367,846961,10506686,15,15,100
5143367,846961,10506851,34,34,100
5143367,846961,11741636,44,44,100
5143368,3356322,14580143,18,18,101
5143368,3356322,2792333,26,26,100
5143368,576,11359095,22,22,100
5143374,12,21857246,29,29,100
5143374,12,13207944,39,39,100
5143374,12,10702755,40,40,100
5143376,33,21480155,9,9,100
5143376,33,13631188,12,12,100
5143376,33,21480155,20,20,100
5143376,33,13678227,31,31,100
5143376,33,21480155,42,42,100
5143376,33,12834468,57,57,100
5143371,2137,13585534,13,13,100
5143371,2137,10875177,41,41,100
5143371,2137,11829436,60,60,100
5143371,2739618,14665236,36,36,101
5143370,102,13864024,55,55,100
5143370,65,10569491,8,8,100
5143370,65,13137178,55,55,101
5143369,80,11703708,40,40,100
5143372,300414,13283715,29,29,100
5143372,1606,11885114,25,25,100
5143372,1606,12794547,45,45,100
5143372,1606,13367432,59,59,100
5143375,680430,11327483,13,13,100
5143375,680430,10506763,17,17,101
5143375,3356322,14580143,1,1,100
5143375,3356322,11768234,26,26,100
5143383,12,11507999,16,16,100
5143383,12,10702755,25,25,100
5143383,12,11884099,51,51,100
5143384,576,22266874,45,45,100
5143384,576,22266874,54,54,100
5143377,80,10784933,4,4,100
5143377,33,11257138,8,8,100
5143377,33,11878527,13,13,100
5143377,33,10351189,15,15,100
5143377,33,10394549,40,40,100
5143379,2739618,2804531,48,48,102
5143379,102,11757246,25,25,100
5143379,102,10912613,31,31,100
5143382,846961,11713616,37,37,100
5143382,302,11942340,6,6,100
5143381,851327,13340041,53,53,100
5143381,300414,20066263,13,13,100
5143381,300414,12804320,45,45,100
5143378,65,13312711,4,4,100
5143378,65,11875694,42,42,100
5143380,1606,10682670,20,20,100
5143380,2137,13585534,7,7,100
5143390,3356322,10737946,18,18,100
5143391,12,14479294,22,22,100
5143391,12,11507999,52,52,100
5143391,12,13233941,55,55,100
5143391,12,11080081,57,57,100
5143391,576,10340848,54,54,100
5143392,33,11323063,6,6,100
5143392,33,11257138,8,8,100
5143392,33,12834468,14,14,100
5143392,33,11257138,23,23,100
5143392,33,12267430,24,24,100
5143392,33,12267430,29,29,100
5143392,33,11381088,37,37,100
5143392,33,10909649,43,43,100
5143392,33,13631188,46,46,100
5143392,33,13631188,59,59,100
5143387,102,13684140,36,36,100
5143389,846961,11713616,1,1,100
5143389,846961,11713616,3,3,100
5143389,846961,11713616,54,54,100
5143388,2137,10875177,13,13,100
5143388,2137,11322882,43,43,100
5143388,851327,13340041,37,37,100
5143388,851327,13340041,50,50,100
5143385,65,11875694,6,6,100
5143385,65,14057228,56,56,100
5143386,636,10351333,7,7,100
5143386,636,16565097,31,31,100
5143386,636,13135807,44,44,100
5143399,576,22266874,8,8,100
5143393,33,11878527,12,12,100
5143398,300414,13283715,31,31,100
5143394,2739618,14665236,47,47,100
5143394,80,13148948,2,2,100
5143394,80,21821908,46,46,100
5143395,1606,12728088,54,54,100
5143395,1606,13367432,60,60,101
5143397,846961,11598244,5,5,100
5143397,846961,11438909,45,45,100
5143397,2137,13615839,31,31,101
5143397,2137,11369199,53,53,100
5143400,12,21801949,15,15,100
5143400,12,10702755,23,23,100
5143400,12,13207944,48,48,100
5143400,12,13233941,55,55,100
5143400,12,11507999,57,57,100
5143396,851327,11940466,36,36,100
5143396,102,11740790,16,16,100
5143407,302,11716829,22,22,100
5143407,302,11942340,43,43,100
5143407,680430,10506763,60,60,100
5143408,12,11080081,49,49,102
5143408,33,11323063,8,8,100
5143403,636,13135807,13,13,100
5143403,636,16565097,43,43,101
5143403,851327,11160755,31,31,100
5143403,851327,13343771,34,34,100
5143404,102,13851137,30,30,100
5143404,102,11757246,60,60,101
5143404,846961,11438909,2,2,100
5143404,846961,11438909,26,26,100
5143404,846961,10506686,45,45,100
5143401,65,11739716,3,3,100
5143402,1606,11885114,59,59,100
5143406,300414,11471197,59,59,100
5143406,576,13615847,52,52,100
5143406,576,22266874,60,60,100
5143405,3356322,14580143,49,49,100
5143405,3356322,2792333,56,56,100
5143411,2137,11322882,42,42,100
5143411,576,10912275,27,27,100
5143411,576,22266874,35,35,100
5143411,576,10912313,57,57,100
5143411,576,12420434,63,63,100
5143409,12,11507999,2,2,100
5143409,12,11365020,3,3,100
5143409,12,10912192,5,5,100
5143409,12,11507999,7,7,100
5143409,12,19501275,8,8,100
5143409,12,11365020,13,13,100
5143409,12,19501275,23,23,100
5143409,12,10702755,28,28,100
5143409,12,19501275,29,29,100
5143409,12,14605634,41,41,100
5143409,12,10912148,54,54,100
5143409,12,11507999,57,57,100
5143414,80,21821136,1,1,100
5143414,851327,11160755,47,47,100
5143412,102,11757246,29,29,100
5143415,65,10913319,37,37,100
5143415,1606,12794547,57,57,100
5143416,33,17254591,2,2,100
5143416,33,21480155,7,7,100
5143416,33,11257138,9,9,100
5143416,33,21480155,27,27,100
5143416,33,12267430,30,30,100
5143416,33,10784897,45,45,100
5143416,33,13678227,63,63,100
5143410,680430,14514017,44,44,100
5143410,680430,10506763,56,56,100
5143413,846961,11400671,31,31,100
5143413,846961,13249865,36,36,100
5143413,846961,11713616,41,41,100
5143413,846961,11598244,60,60,100
5143420,576,13615847,59,59,100
5143421,3356322,14580143,14,14,100
5143421,3356322,14580143,21,21,101
5143421,3356322,12718423,51,51,100
5143421,3356322,13489696,56,56,100
5143421,3356322,13062044,58,58,100
5143418,12,11365020,10,10,100
5143418,12,10341193,15,15,100
5143418,12,21802602,22,22,100
5143418,12,21801949,29,29,100
5143418,12,21801949,33,33,100
5143422,846961,13257960,24,24,100
5143422,846961,11713616,39,39,100
5143424,1606,13367432,20,20,100
5143424,1606,12794547,34,34,100
5143424,1606,10351296,57,57,100
5143424,2739618,14169086,50,50,100
5143423,851327,13270461,11,11,100
5143423,851327,11940466,39,39,101
5143423,65,14057228,20,20,100
5143423,65,2803723,22,22,100
5143423,65,2795612,31,31,100
5143417,33,12834468,15,15,100
5143417,33,11878527,32,32,101
5143417,33,13631188,38,38,100
5143431,2739618,16346579,32,32,100
5143431,2739618,11739972,43,43,100
5143431,851327,11940466,9,9,101
5143427,102,11757246,40,40,100
5143426,12,11365020,2,2,100
5143426,12,11365020,22,22,100
5143426,12,10912148,28,28,100
5143426,12,11365020,56,56,100
5143426,12,11365020,57,57,100
5143432,33,12267430,5,5,100
5143432,33,21480155,22,22,100
5143432,33,21480155,30,30,100
5143432,33,21480155,31,31,100
5143432,33,12834468,58,58,100
5143428,576,10340848,48,48,100
5143428,576,22266874,52,52,100
5143430,65,13312711,8,8,100
5143430,65,10569491,19,19,100
5143430,846961,11713616,44,44,100
5143429,80,11179074,41,41,100
5143429,3356322,13439501,5,5,100
5143429,3356322,14580143,33,33,100
5143429,3356322,13062044,37,37,100
5143425,300414,13627544,29,29,100
5143425,300414,11471197,53,53,100
5143425,302,14298986,59,59,100
5143435,12,11507999,29,29,100
5143433,33,10784897,7,7,100
5143433,33,21480155,11,11,100
5143433,33,10351562,44,44,100
5143433,33,10351189,51,51,100
5143433,33,11323063,54,54,100
5143433,33,12834468,58,58,100
5143433,33,12267430,60,60,100
5143434,2137,11369199,3,3,100
5143434,2137,11322882,6,6,100
5143434,2137,13615839,12,12,100
5143434,2137,13615839,30,30,101
5143434,2137,11663994,45,45,100
5143434,2137,13615839,60,60,100
5143437,576,10340848,18,18,100
5143437,576,10912275,36,36,100
5143437,576,10340848,59,59,100
5143437,80,21822194,24,24,100
5143438,65,2795612,5,5,100
5143438,65,11739716,20,20,100
5143438,65,11875694,30,30,100
5143438,65,14057228,41,41,100
5143439,846961,11713616,16,16,100
5143439,846961,11598244,17,17,100
5143439,846961,11438909,34,34,100
5143439,846961,11438909,36,36,100
5143436,680430,14514017,57,57,100
5143436,680430,10506763,59,59,100
5143440,1606,10912379,6,6,100
5143446,2739618,14665236,5,5,100
5143446,2739618,11703501,8,8,100
5143446,3356322,14580143,18,18,100
5143442,102,11757246,33,33,100
5143442,102,11757246,53,53,100
5143442,102,11879188,59,59,100
5143442,302,13233820,20,20,100
5143448,851327,11940466,6,6,100
5143448,33,11257138,10,10,100
5143448,33,11257138,13,13,100
5143448,33,12834468,25,25,100
5143448,33,12095902,35,35,100
5143445,576,14573677,10,10,100
5143444,80,11912142,39,39,102
5143443,12,14605634,3,3,100
5143443,12,14605634,31,31,100
5143443,12,11507999,37,37,100
5143443,12,14605634,51,51,100
5143443,12,13207944,59,59,100
5322863,846961,11713616,31,31,100
5143452,12,19501275,4,4,100
5143452,12,11507999,7,7,100
5143452,12,10702755,9,9,100
5143452,12,14479294,18,18,100
5143452,12,21802563,35,35,100
5143452,12,11507999,43,43,100
5143452,12,14605634,49,49,100
5143452,12,10912148,51,51,100
5143452,12,19501275,59,59,100
5143456,846961,11713616,33,33,100
5143456,846961,11438909,35,35,100
5143456,846961,10506686,43,43,100
5143456,846961,10506851,48,48,100
5143456,846961,11598244,59,59,100
5143456,851327,13270461,27,27,100
5143454,576,11815205,32,32,100
5143454,2739618,10339077,25,25,100
5143454,2739618,14169086,42,42,100
5143451,302,13333838,38,38,100
5143451,302,13333860,48,48,100
5143455,1606,13367432,58,58,100
5143450,102,11775326,12,12,100
5143450,102,11883584,27,27,100
5143449,33,10909649,27,27,100
5143449,33,12834468,50,50,100
5143453,65,10569491,50,50,100
5143457,102,11879188,46,46,100
5143457,102,11082247,58,58,100
5143457,2137,11322882,24,24,100
5143461,680430,14514017,6,6,100
5143461,680430,10506763,21,21,100
5143461,680430,14514017,50,50,100
5143463,3356322,14580143,33,33,100
