match_id,official_kind,official_id,official_name,role_raw,source_url,scraped_at
5293193,referee,666,"NIETO RODRIGUEZ, RAUL",Arbitro principal,https://www.rffm.es/acta-partido/5293193,2026-08-05T17:33:25.351480+00:00
5293192,referee,1170620,"SANCHEZ SANCHEZ, JOSE",Arbitro principal,https://www.rffm.es/acta-partido/5293192,2026-08-05T17:33:25.425950+00:00
5293192,field_delegate,,"MONTES GARZON, JOSE ANTONIO",delegado_campo,https://www.rffm.es/acta-partido/5293192,2026-08-05T17:33:25.425950+00:00
5293196,referee,1083542,"EL KHAMLICHI EL OUMARI, OUSSAMA",Arbitro principal,https://www.rffm.es/acta-partido/5293196,2026-08-05T17:33:25.824561+00:00
5293196,field_delegate,,"GOMEZ FERNANDEZ, OSCAR L",delegado_campo,https://www.rffm.es/acta-partido/5293196,2026-08-05T17:33:25.824561+00:00
5296788,referee,1083542,"EL KHAMLICHI EL OUMARI, OUSSAMA",Arbitro principal,https://www.rffm.es/acta-partido/5296788,2026-08-05T17:33:25.973242+00:00
5296788,field_delegate,,"JUAREZ RAMIRO, JOSE DOMINGO",delegado_campo,https://www.rffm.es/acta-partido/5296788,2026-08-05T17:33:25.973242+00:00
5293191,referee,909028,"ALDA CHECA, IGNACIO",Arbitro principal,https://www.rffm.es/acta-partido/5293191,2026-08-05T17:33:26.113192+00:00
5293191,field_delegate,,"PEREZ PEDREGOSA, FRANCISCO JAVIER",delegado_campo,https://www.rffm.es/acta-partido/5293191,2026-08-05T17:33:26.113192+00:00
5293198,referee,4795,"CACERES CALLE, JORGE LUIS",Arbitro principal,https://www.rffm.es/acta-partido/5293198,2026-08-05T17:33:26.253280+00:00
5293199,referee,944272,"PARDO CALVO, ANDRES EMILIO",Arbitro principal,https://www.rffm.es/acta-partido/5293199,2026-08-05T17:33:26.263450+00:00
5293199,field_delegate,,"MORENO MOYA, MIGUEL ANGEL",delegado_campo,https://www.rffm.es/acta-partido/5293199,2026-08-05T17:33:26.263450+00:00
5296779,referee,289,"CUEVAS GIL, MIGUEL ANGEL",Arbitro principal,https://www.rffm.es/acta-partido/5296779,2026-08-05T17:33:26.268398+00:00
5293197,referee,4112,"RUBIO PINO, CESAR",Arbitro principal,https://www.rffm.es/acta-partido/5293197,2026-08-05T17:33:26.274125+00:00
5296789,referee,823167,"BARRERA HERRERA, CESAR MIRSHA",Arbitro principal,https://www.rffm.es/acta-partido/5296789,2026-08-05T17:33:26.692963+00:00
