match_id,official_kind,official_id,official_name,role_raw,source_url,scraped_at
5194455,referee,1742967,"ALVAREZ JIMENEZ, ELISABETH",Arbitro principal,https://www.rffm.es/acta-partido/5194455,2026-08-05T17:47:39.157470+00:00
5194461,referee,1147298,"RAZA FERNÁNDEZ, ALEJANDRA",Arbitro principal,https://www.rffm.es/acta-partido/5194461,2026-08-05T17:47:39.284808+00:00
5194461,field_delegate,,"FALCÓN TORRES, JULIÁN NOEL",delegado_campo,https://www.rffm.es/acta-partido/5194461,2026-08-05T17:47:39.284808+00:00
5194463,referee,1112368,"OCAÑA DE LA FUENTE, JAVIER",Arbitro principal,https://www.rffm.es/acta-partido/5194463,2026-08-05T17:47:39.481935+00:00
5194462,referee,1264162,"KOVARI MOHAMMAD, MISTY",Arbitro principal,https://www.rffm.es/acta-partido/5194462,2026-08-05T17:47:39.495021+00:00
5194464,referee,1703059,"SANCHEZ SANCHEZ, JORGE",Arbitro principal,https://www.rffm.es/acta-partido/5194464,2026-08-05T17:47:39.496126+00:00
5194464,field_delegate,,"TOME , BELEN",delegado_campo,https://www.rffm.es/acta-partido/5194464,2026-08-05T17:47:39.496126+00:00
5194460,referee,2691297,"EL ANRRANI SIERRA, MERCEDES CARIMA",Arbitro principal,https://www.rffm.es/acta-partido/5194460,2026-08-05T17:47:39.567009+00:00
5194456,referee,1264162,"KOVARI MOHAMMAD, MISTY",Arbitro principal,https://www.rffm.es/acta-partido/5194456,2026-08-05T17:47:39.573485+00:00
5194457,referee,1058880,"PORCUNA SANCHEZ, PAULA",Arbitro principal,https://www.rffm.es/acta-partido/5194457,2026-08-05T17:47:39.677103+00:00
5194457,field_delegate,,"O&#8217;SHEA SANTISTEBAN, JAIME",delegado_campo,https://www.rffm.es/acta-partido/5194457,2026-08-05T17:47:39.677103+00:00
5194470,referee,1174587,"DE OSES BUMEDIEN, FRANCISCO",Arbitro principal,https://www.rffm.es/acta-partido/5194470,2026-08-05T17:47:39.809765+00:00
5194468,referee,1264162,"KOVARI MOHAMMAD, MISTY",Arbitro principal,https://www.rffm.es/acta-partido/5194468,2026-08-05T17:47:40.049665+00:00
5194468,field_delegate,,"FALCÓN TORRES, JULIÁN NOEL",delegado_campo,https://www.rffm.es/acta-partido/5194468,2026-08-05T17:47:40.049665+00:00
5194469,referee,2691458,"LÓPEZ DE MINGO, ESTHER",Arbitro principal,https://www.rffm.es/acta-partido/5194469,2026-08-05T17:47:40.491407+00:00
5194469,field_delegate,,"MARINANGELI , SERGIO ADRIÁN",delegado_campo,https://www.rffm.es/acta-partido/5194469,2026-08-05T17:47:40.491407+00:00
5194471,referee,1264162,"KOVARI MOHAMMAD, MISTY",Arbitro principal,https://www.rffm.es/acta-partido/5194471,2026-08-05T17:47:40.581638+00:00
5194472,referee,1700766,"RUBIO BERMEJO, CANDELA",Arbitro principal,https://www.rffm.es/acta-partido/5194472,2026-08-05T17:47:40.667407+00:00
5194473,referee,2691297,"EL ANRRANI SIERRA, MERCEDES CARIMA",Arbitro principal,https://www.rffm.es/acta-partido/5194473,2026-08-05T17:47:40.679859+00:00
5194476,referee,1925657,"FERNANDEZ-MONASTERIO GALAN, ANA",Arbitro principal,https://www.rffm.es/acta-partido/5194476,2026-08-05T17:47:40.912332+00:00
5194476,field_delegate,,"MARINANGELI , SERGIO ADRIÁN",delegado_campo,https://www.rffm.es/acta-partido/5194476,2026-08-05T17:47:40.912332+00:00
5194465,referee,1147298,"RAZA FERNÁNDEZ, ALEJANDRA",Arbitro principal,https://www.rffm.es/acta-partido/5194465,2026-08-05T17:47:40.966037+00:00
5194465,field_delegate,,"MUÑÓZ REDONDO, JULIA",delegado_campo,https://www.rffm.es/acta-partido/5194465,2026-08-05T17:47:40.966037+00:00
5194477,referee,2691458,"LÓPEZ DE MINGO, ESTHER",Arbitro principal,https://www.rffm.es/acta-partido/5194477,2026-08-05T17:47:41.119629+00:00
5194478,referee,1264162,"KOVARI MOHAMMAD, MISTY",Arbitro principal,https://www.rffm.es/acta-partido/5194478,2026-08-05T17:47:41.160572+00:00
5194479,referee,2691297,"EL ANRRANI SIERRA, MERCEDES CARIMA",Arbitro principal,https://www.rffm.es/acta-partido/5194479,2026-08-05T17:47:41.356576+00:00
5194481,referee,2377497,"HASSOUN IDRISSI SAFI, SARA",Arbitro principal,https://www.rffm.es/acta-partido/5194481,2026-08-05T17:47:41.425773+00:00
5194481,field_delegate,,"DE LA CHICA CARDENAS, ARANTXA",delegado_campo,https://www.rffm.es/acta-partido/5194481,2026-08-05T17:47:41.425773+00:00
5137700,referee,1377873,"VENTURA VERDERICO, FERNANDO LUCIANO",Arbitro principal,https://www.rffm.es/acta-partido/5137700,2026-08-05T17:47:41.557139+00:00
5194480,referee,1264162,"KOVARI MOHAMMAD, MISTY",Arbitro principal,https://www.rffm.es/acta-partido/5194480,2026-08-05T17:47:41.761934+00:00
5137694,referee,1582777,"RAMOS ORTIZ, VICTOR",Arbitro principal,https://www.rffm.es/acta-partido/5137694,2026-08-05T17:47:41.927921+00:00
5137694,field_delegate,,"GARCÍA ALIAGA , ABRAHAM",delegado_campo,https://www.rffm.es/acta-partido/5137694,2026-08-05T17:47:41.927921+00:00
5137693,referee,1112372,"SANCHEZ DE LA PEÑA, SERGIO",Arbitro principal,https://www.rffm.es/acta-partido/5137693,2026-08-05T17:47:42.086117+00:00
5137695,referee,986847,"HIDALGO ALEJO, RAFAEL",Arbitro principal,https://www.rffm.es/acta-partido/5137695,2026-08-05T17:47:42.224210+00:00
5137695,field_delegate,,"SANCHEZ MUÑOZ, ITZAR JAVIER",delegado_campo,https://www.rffm.es/acta-partido/5137695,2026-08-05T17:47:42.224210+00:00
5137699,referee,1246536,"MALDONADO LLORENTE, RUBEN",Arbitro principal,https://www.rffm.es/acta-partido/5137699,2026-08-05T17:47:42.511639+00:00
5137699,field_delegate,,"FALCÓN TORRES , JULIÁN",delegado_campo,https://www.rffm.es/acta-partido/5137699,2026-08-05T17:47:42.511639+00:00
5137698,referee,1112368,"OCAÑA DE LA FUENTE, JAVIER",Arbitro principal,https://www.rffm.es/acta-partido/5137698,2026-08-05T17:47:42.548935+00:00
5137701,referee,1112368,"OCAÑA DE LA FUENTE, JAVIER",Arbitro principal,https://www.rffm.es/acta-partido/5137701,2026-08-05T17:47:42.549445+00:00
5137708,referee,592583,"MARTINEZ MANSILLA, MIGUEL",Arbitro principal,https://www.rffm.es/acta-partido/5137708,2026-08-05T17:47:42.577711+00:00
5137708,field_delegate,,"SANCHEZ MUÑOZ, ITZAR JAVIER",delegado_campo,https://www.rffm.es/acta-partido/5137708,2026-08-05T17:47:42.577711+00:00
5137706,referee,1402536,"RODRIGUEZ GALLEGO, ALEJANDRO",Arbitro principal,https://www.rffm.es/acta-partido/5137706,2026-08-05T17:47:42.634373+00:00
5137706,field_delegate,,"FALCÓN TORRES , JULIÁN",delegado_campo,https://www.rffm.es/acta-partido/5137706,2026-08-05T17:47:42.634373+00:00
5137702,referee,645698,"APARICIO GARCIA, ANDRES",Arbitro principal,https://www.rffm.es/acta-partido/5137702,2026-08-05T17:47:43.102258+00:00
5137703,referee,592583,"MARTINEZ MANSILLA, MIGUEL",Arbitro principal,https://www.rffm.es/acta-partido/5137703,2026-08-05T17:47:43.317637+00:00
5137703,field_delegate,,"GARCÍA ALIAGA , ABRAHAM",delegado_campo,https://www.rffm.es/acta-partido/5137703,2026-08-05T17:47:43.317637+00:00
5137707,referee,645721,"DIAZ RODRIGUEZ, LUIS MIGUEL",Arbitro principal,https://www.rffm.es/acta-partido/5137707,2026-08-05T17:47:43.442269+00:00
5137711,referee,1419125,"CURTO VAZQUEZ, JUAN",Arbitro principal,https://www.rffm.es/acta-partido/5137711,2026-08-05T17:47:43.750644+00:00
5137719,referee,822935,"LOPEZ PIÑA, GONZALO",Arbitro principal,https://www.rffm.es/acta-partido/5137719,2026-08-05T17:47:43.863693+00:00
5137719,field_delegate,,"GARCÍA AGUILAR, PEDRO",delegado_campo,https://www.rffm.es/acta-partido/5137719,2026-08-05T17:47:43.863693+00:00
5137716,referee,1419152,"GARCIA LERENA, LUIS",Arbitro principal,https://www.rffm.es/acta-partido/5137716,2026-08-05T17:47:43.910416+00:00
5137715,referee,1402765,"MELGUIZO CARMENES, LUIS",Arbitro principal,https://www.rffm.es/acta-partido/5137715,2026-08-05T17:47:43.915152+00:00
5137715,field_delegate,,"SANCHEZ MUÑOZ, ITZAR JAVIER",delegado_campo,https://www.rffm.es/acta-partido/5137715,2026-08-05T17:47:43.915152+00:00
5137714,referee,909252,"GONZALEZ PELAEZ, JOSE ADRIAN",Arbitro principal,https://www.rffm.es/acta-partido/5137714,2026-08-05T17:47:44.044672+00:00
5137710,referee,1170549,"MELGUIZO CARMENES, JORGE",Arbitro principal,https://www.rffm.es/acta-partido/5137710,2026-08-05T17:47:44.220318+00:00
5137709,referee,1402765,"MELGUIZO CARMENES, LUIS",Arbitro principal,https://www.rffm.es/acta-partido/5137709,2026-08-05T17:47:44.224754+00:00
