season,season_id,category,competition,competition_id,group,group_id,game_type,game_type_id,phase_label,matchday,matchday_label,match_id,home_team,home_team_id,away_team,away_team_id,home_score,away_score,match_date,match_time,match_datetime_raw,venue,venue_id,status,is_finished,is_scheduled,result_text_raw,source_url,source_type,scraped_at
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,1,1 (19-10-2019),1205214,LAS ROZAS C.F.-NUICON-ASUMAN 'A',305,LAS ROZAS C.F.-NUICON-ASUMAN 'B',306,7.0,0.0,2019-10-18,17:30,18-10-2019 17:30,LAS ROZAS - RECINTO FERIAL (HA)(HA),1220,finished,True,True,7-0,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,1,1 (19-10-2019),1205218,Equipo Casa (No asignado),,TORRELODONES C.F.-ALTTER 'A',3358574,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,1,1 (19-10-2019),1205212,C.D. GALAPAGAR 'B',304711,C.D. GALAPAGAR 'A',304710,1.0,2.0,2019-10-19,09:00,19-10-2019 09:00,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,1-2,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,1,1 (19-10-2019),1205213,ATLETICO VILLALBA 'B',334118,ATLETICO VILLALBA 'A',466977,4.0,6.0,2019-10-19,09:50,19-10-2019 09:50,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,4-6,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,1,1 (19-10-2019),1205217,GREDOS SAN DIEGO-GUADARRAMA 'F',1035740,C.F. COLLADO VILLALBA 'A',1059795,7.0,3.0,2019-10-19,10:40,19-10-2019 10:40,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,7-3,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,1,1 (19-10-2019),1205215,C.F. RAYO MAJADAHONDA 'A',2216,C.F. RAYO MAJADAHONDA 'B',2217,7.0,2.0,2019-10-19,11:30,19-10-2019 11:30,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,7-2,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,1,1 (19-10-2019),1205216,C.D. CIUDAD DEL FUTBOL 'B',2276884,ARAVACA C.F. 'A',116,3.0,1.0,2019-10-19,12:20,19-10-2019 12:20,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,3-1,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,2,2 (26-10-2019),1205219,C.D. GALAPAGAR 'A',304710,Equipo Fuera (No asignado),,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,2,2 (26-10-2019),1205220,ATLETICO VILLALBA 'A',466977,C.D. GALAPAGAR 'B',304711,2.0,3.0,2019-10-26,09:00,26-10-2019 09:00,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,2-3,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,2,2 (26-10-2019),1205221,LAS ROZAS C.F.-NUICON-ASUMAN 'B',306,ATLETICO VILLALBA 'B',334118,4.0,4.0,2019-10-26,09:50,26-10-2019 09:50,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,4-4,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,2,2 (26-10-2019),1205222,C.F. RAYO MAJADAHONDA 'B',2217,LAS ROZAS C.F.-NUICON-ASUMAN 'A',305,2.0,3.0,2019-10-26,10:40,26-10-2019 10:40,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,2-3,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,2,2 (26-10-2019),1205223,ARAVACA C.F. 'A',116,C.F. RAYO MAJADAHONDA 'A',2216,2.0,2.0,2019-10-26,11:30,26-10-2019 11:30,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,2-2,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,2,2 (26-10-2019),1205224,C.F. COLLADO VILLALBA 'A',1059795,C.D. CIUDAD DEL FUTBOL 'B',2276884,0.0,2.0,2019-10-26,12:20,26-10-2019 12:20,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,0-2,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,2,2 (26-10-2019),1205225,TORRELODONES C.F.-ALTTER 'A',3358574,GREDOS SAN DIEGO-GUADARRAMA 'F',1035740,1.0,2.0,2019-10-26,13:10,26-10-2019 13:10,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,1-2,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,3,3 (09-11-2019),1205232,Equipo Casa (No asignado),,GREDOS SAN DIEGO-GUADARRAMA 'F',1035740,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,3,3 (09-11-2019),1205228,ATLETICO VILLALBA 'B',334118,C.F. RAYO MAJADAHONDA 'B',2217,1.0,5.0,2019-11-09,09:00,09-11-2019 09:00,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,1-5,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,3,3 (09-11-2019),1205230,C.F. RAYO MAJADAHONDA 'A',2216,C.F. COLLADO VILLALBA 'A',1059795,5.0,0.0,2019-11-09,09:50,09-11-2019 09:50,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,5-0,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,3,3 (09-11-2019),1205227,C.D. GALAPAGAR 'B',304711,LAS ROZAS C.F.-NUICON-ASUMAN 'B',306,5.0,2.0,2019-11-09,10:40,09-11-2019 10:40,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,5-2,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,3,3 (09-11-2019),1205231,C.D. CIUDAD DEL FUTBOL 'B',2276884,TORRELODONES C.F.-ALTTER 'A',3358574,5.0,1.0,2019-11-09,11:30,09-11-2019 11:30,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,5-1,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,3,3 (09-11-2019),1205229,LAS ROZAS C.F.-NUICON-ASUMAN 'A',305,ARAVACA C.F. 'A',116,1.0,1.0,2019-11-09,12:20,09-11-2019 12:20,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,1-1,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,3,3 (09-11-2019),1205226,C.D. GALAPAGAR 'A',304710,ATLETICO VILLALBA 'A',466977,3.0,3.0,2019-11-09,13:10,09-11-2019 13:10,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,3-3,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,4,4 (16-11-2019),1205233,ATLETICO VILLALBA 'A',466977,Equipo Fuera (No asignado),,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,4,4 (16-11-2019),1205234,LAS ROZAS C.F.-NUICON-ASUMAN 'B',306,C.D. GALAPAGAR 'A',304710,1.0,9.0,2019-11-16,09:00,16-11-2019 09:00,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,1-9,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,4,4 (16-11-2019),1205235,C.F. RAYO MAJADAHONDA 'B',2217,C.D. GALAPAGAR 'B',304711,6.0,1.0,2019-11-16,09:50,16-11-2019 09:50,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,6-1,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,4,4 (16-11-2019),1205236,ARAVACA C.F. 'A',116,ATLETICO VILLALBA 'B',334118,4.0,0.0,2019-11-16,10:40,16-11-2019 10:40,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,4-0,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,4,4 (16-11-2019),1205237,C.F. COLLADO VILLALBA 'A',1059795,LAS ROZAS C.F.-NUICON-ASUMAN 'A',305,0.0,3.0,2019-11-16,11:30,16-11-2019 11:30,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,0-3,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,4,4 (16-11-2019),1205238,TORRELODONES C.F.-ALTTER 'A',3358574,C.F. RAYO MAJADAHONDA 'A',2216,0.0,3.0,2019-11-16,12:20,16-11-2019 12:20,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,0-3,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,4,4 (16-11-2019),1205239,GREDOS SAN DIEGO-GUADARRAMA 'F',1035740,C.D. CIUDAD DEL FUTBOL 'B',2276884,4.0,2.0,2019-11-16,13:10,16-11-2019 13:10,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,4-2,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,5,5 (23-11-2019),1205246,Equipo Casa (No asignado),,C.D. CIUDAD DEL FUTBOL 'B',2276884,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,5,5 (23-11-2019),1205244,LAS ROZAS C.F.-NUICON-ASUMAN 'A',305,TORRELODONES C.F.-ALTTER 'A',3358574,3.0,2.0,2019-11-23,09:00,23-11-2019 09:00,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,3-2,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,5,5 (23-11-2019),1205245,C.F. RAYO MAJADAHONDA 'A',2216,GREDOS SAN DIEGO-GUADARRAMA 'F',1035740,4.0,1.0,2019-11-23,09:50,23-11-2019 09:50,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,4-1,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,5,5 (23-11-2019),1205243,ATLETICO VILLALBA 'B',334118,C.F. COLLADO VILLALBA 'A',1059795,2.0,2.0,2019-11-23,10:40,23-11-2019 10:40,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,2-2,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,5,5 (23-11-2019),1205242,C.D. GALAPAGAR 'B',304711,ARAVACA C.F. 'A',116,2.0,4.0,2019-11-23,11:30,23-11-2019 11:30,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,2-4,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,5,5 (23-11-2019),1205241,C.D. GALAPAGAR 'A',304710,C.F. RAYO MAJADAHONDA 'B',2217,1.0,1.0,2019-11-23,12:20,23-11-2019 12:20,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,1-1,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,5,5 (23-11-2019),1205240,ATLETICO VILLALBA 'A',466977,LAS ROZAS C.F.-NUICON-ASUMAN 'B',306,7.0,2.0,2019-11-23,13:10,23-11-2019 13:10,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,7-2,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,6,6 (30-11-2019),1205247,LAS ROZAS C.F.-NUICON-ASUMAN 'B',306,Equipo Fuera (No asignado),,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,6,6 (30-11-2019),1205253,C.D. CIUDAD DEL FUTBOL 'B',2276884,C.F. RAYO MAJADAHONDA 'A',2216,0.0,4.0,2019-11-30,09:00,30-11-2019 09:00,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,0-4,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,6,6 (30-11-2019),1205249,ARAVACA C.F. 'A',116,C.D. GALAPAGAR 'A',304710,4.0,4.0,2019-11-30,09:51,30-11-2019 09:51,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,4-4,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,6,6 (30-11-2019),1205252,GREDOS SAN DIEGO-GUADARRAMA 'F',1035740,LAS ROZAS C.F.-NUICON-ASUMAN 'A',305,0.0,2.0,2019-11-30,10:41,30-11-2019 10:41,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,0-2,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,6,6 (30-11-2019),1205250,C.F. COLLADO VILLALBA 'A',1059795,C.D. GALAPAGAR 'B',304711,2.0,3.0,2019-11-30,11:30,30-11-2019 11:30,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,2-3,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,6,6 (30-11-2019),1205251,TORRELODONES C.F.-ALTTER 'A',3358574,ATLETICO VILLALBA 'B',334118,0.0,2.0,2019-11-30,12:20,30-11-2019 12:20,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,0-2,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,6,6 (30-11-2019),1205248,C.F. RAYO MAJADAHONDA 'B',2217,ATLETICO VILLALBA 'A',466977,2.0,2.0,2019-11-30,13:10,30-11-2019 13:10,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,2-2,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,7,7 (14-12-2019),1205260,Equipo Casa (No asignado),,C.F. RAYO MAJADAHONDA 'A',2216,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,7,7 (14-12-2019),1205257,C.D. GALAPAGAR 'B',304711,TORRELODONES C.F.-ALTTER 'A',3358574,2.0,0.0,2019-12-14,09:00,14-12-2019 09:00,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,2-0,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,7,7 (14-12-2019),1205259,LAS ROZAS C.F.-NUICON-ASUMAN 'A',305,C.D. CIUDAD DEL FUTBOL 'B',2276884,3.0,1.0,2019-12-14,09:50,14-12-2019 09:50,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,3-1,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,7,7 (14-12-2019),1205256,C.D. GALAPAGAR 'A',304710,C.F. COLLADO VILLALBA 'A',1059795,4.0,1.0,2019-12-14,10:40,14-12-2019 10:40,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,4-1,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,7,7 (14-12-2019),1205258,ATLETICO VILLALBA 'B',334118,GREDOS SAN DIEGO-GUADARRAMA 'F',1035740,2.0,2.0,2019-12-14,11:30,14-12-2019 11:30,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,2-2,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,7,7 (14-12-2019),1205254,LAS ROZAS C.F.-NUICON-ASUMAN 'B',306,C.F. RAYO MAJADAHONDA 'B',2217,2.0,2.0,2019-12-14,12:20,14-12-2019 12:20,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,2-2,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,7,7 (14-12-2019),1205255,ATLETICO VILLALBA 'A',466977,ARAVACA C.F. 'A',116,2.0,2.0,2019-12-14,13:10,14-12-2019 13:10,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,2-2,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,8,8 (21-12-2019),1205261,C.F. RAYO MAJADAHONDA 'B',2217,Equipo Fuera (No asignado),,,,,,,,,unscheduled,False,False,,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,8,8 (21-12-2019),1205266,C.D. CIUDAD DEL FUTBOL 'B',2276884,ATLETICO VILLALBA 'B',334118,2.0,2.0,2019-12-21,09:00,21-12-2019 09:00,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,2-2,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,8,8 (21-12-2019),1205262,ARAVACA C.F. 'A',116,LAS ROZAS C.F.-NUICON-ASUMAN 'B',306,6.0,1.0,2019-12-21,09:50,21-12-2019 09:50,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,6-1,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
2019-2020,15,BENJAMIN,PREFERENTE BENJAMIN F7,10724090,Grupo 1,11048233,Futbol-7,2,regular_season,8,8 (21-12-2019),1205264,TORRELODONES C.F.-ALTTER 'A',3358574,C.D. GALAPAGAR 'A',304710,0.0,4.0,2019-12-21,10:40,21-12-2019 10:40,COLLADO VILLALBA (HA)(HA),1210,finished,True,True,0-4,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10724090&grupo=11048233&jornada=1&tipojuego=2,calendario_page,2026-08-03T20:47:38.166376+00:00
