team_id,team,team_name_raw,club_name_raw,squad_suffix,source_team_url,scraped_at
2600,C.F. SAN AGUSTIN DE GUADALIX A,C.F. SAN AGUSTIN DE GUADALIX 'A',C.F. SAN AGUSTIN DE GUADALIX,A,/fichaequipo/2600,2026-08-03T20:47:40.054887+00:00
2280231,ESCUELA MUN.DEPORTES DAGANZO A,ESCUELA MUN.DEPORTES DAGANZO 'A',ESCUELA MUN.DEPORTES DAGANZO,A,/fichaequipo/2280231,2026-08-03T20:47:41.631742+00:00
304409,EMF C.D. COBEÑA A,EMF C.D. COBEÑA 'A',EMF C.D. COBEÑA,A,/fichaequipo/304409,2026-08-03T20:47:41.631742+00:00
334121,C.F. ALALPARDO A,C.F. ALALPARDO 'A',C.F. ALALPARDO,A,/fichaequipo/334121,2026-08-03T20:47:41.631742+00:00
467188,C.F. ALALPARDO B,C.F. ALALPARDO 'B',C.F. ALALPARDO,B,/fichaequipo/467188,2026-08-03T20:47:41.631742+00:00
334342,C.D. PARACUELLOS A,C.D. PARACUELLOS 'A',C.D. PARACUELLOS,A,/fichaequipo/334342,2026-08-03T20:47:41.631742+00:00
334343,C.D. PARACUELLOS B,C.D. PARACUELLOS 'B',C.D. PARACUELLOS,B,/fichaequipo/334343,2026-08-03T20:47:41.631742+00:00
2733674,C.D. PARACUELLOS SPORT A,C.D. PARACUELLOS SPORT 'A',C.D. PARACUELLOS SPORT,A,/fichaequipo/2733674,2026-08-03T20:47:41.631742+00:00
3352642,C.D. PARACUELLOS SPORT B,C.D. PARACUELLOS SPORT 'B',C.D. PARACUELLOS SPORT,B,/fichaequipo/3352642,2026-08-03T20:47:41.631742+00:00
2740044,COLEGIO MIRAMADRID C,COLEGIO MIRAMADRID 'C',COLEGIO MIRAMADRID,C,/fichaequipo/2740044,2026-08-03T20:47:41.631742+00:00
2632,C.D. MUNICIPAL AJALVIR A,C.D. MUNICIPAL AJALVIR 'A',C.D. MUNICIPAL AJALVIR,A,/fichaequipo/2632,2026-08-03T20:47:41.631742+00:00
2740043,COLEGIO MIRAMADRID B,COLEGIO MIRAMADRID 'B',COLEGIO MIRAMADRID,B,/fichaequipo/2740043,2026-08-03T20:47:41.631742+00:00
2740042,COLEGIO MIRAMADRID A,COLEGIO MIRAMADRID 'A',COLEGIO MIRAMADRID,A,/fichaequipo/2740042,2026-08-03T20:47:41.631742+00:00
846781,RAYO CIUDAD ALCOBENDAS C.F. C,RAYO CIUDAD ALCOBENDAS C.F. 'C',RAYO CIUDAD ALCOBENDAS C.F.,C,/fichaequipo/846781,2026-08-03T20:47:43.191691+00:00
418,U.D. SAN SEBASTIAN REYES A,U.D. SAN SEBASTIAN REYES 'A',U.D. SAN SEBASTIAN REYES,A,/fichaequipo/418,2026-08-03T20:47:43.191691+00:00
846780,RAYO CIUDAD ALCOBENDAS C.F. B,RAYO CIUDAD ALCOBENDAS C.F. 'B',RAYO CIUDAD ALCOBENDAS C.F.,B,/fichaequipo/846780,2026-08-03T20:47:43.191691+00:00
846779,RAYO CIUDAD ALCOBENDAS C.F. A,RAYO CIUDAD ALCOBENDAS C.F. 'A',RAYO CIUDAD ALCOBENDAS C.F.,A,/fichaequipo/846779,2026-08-03T20:47:43.191691+00:00
1986,C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS B,C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS 'B',C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS,B,/fichaequipo/1986,2026-08-03T20:47:43.191691+00:00
1985,C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS A,C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS 'A',C.D.E. ACADEMIA DE FUTBOL ALCOBENDAS,A,/fichaequipo/1985,2026-08-03T20:47:43.191691+00:00
1323,JUVENTUD SANSE A,JUVENTUD SANSE 'A',JUVENTUD SANSE,A,/fichaequipo/1323,2026-08-03T20:47:43.191691+00:00
2503,COLEGIO BRAINS A,COLEGIO BRAINS 'A',COLEGIO BRAINS,A,/fichaequipo/2503,2026-08-03T20:47:43.191691+00:00
334128,ATLETICO CHOPERA ALCOBENDAS 04 A,ATLETICO CHOPERA ALCOBENDAS 04 'A',ATLETICO CHOPERA ALCOBENDAS 04,A,/fichaequipo/334128,2026-08-03T20:47:43.191691+00:00
680610,ATLETICO CHOPERA ALCOBENDAS 04 B,ATLETICO CHOPERA ALCOBENDAS 04 'B',ATLETICO CHOPERA ALCOBENDAS 04,B,/fichaequipo/680610,2026-08-03T20:47:43.191691+00:00
380533,A.D. UNION ADARVE D,A.D. UNION ADARVE 'D',A.D. UNION ADARVE,D,/fichaequipo/380533,2026-08-03T20:47:43.191691+00:00
714389,ATLETICO CHOPERA ALCOBENDAS 04 C,ATLETICO CHOPERA ALCOBENDAS 04 'C',ATLETICO CHOPERA ALCOBENDAS 04,C,/fichaequipo/714389,2026-08-03T20:47:43.191691+00:00
2463,A.D. COMPLUTENSE ALCALA A,A.D. COMPLUTENSE ALCALA 'A',A.D. COMPLUTENSE ALCALA,A,/fichaequipo/2463,2026-08-03T20:47:44.878297+00:00
2464,A.D. COMPLUTENSE ALCALA B,A.D. COMPLUTENSE ALCALA 'B',A.D. COMPLUTENSE ALCALA,B,/fichaequipo/2464,2026-08-03T20:47:44.878297+00:00
83,R.S.D. ALCALA S.A.D. B,R.S.D. ALCALA S.A.D. 'B',R.S.D. ALCALA S.A.D.,B,/fichaequipo/83,2026-08-03T20:47:44.878297+00:00
82,R.S.D. ALCALA S.A.D. A,R.S.D. ALCALA S.A.D. 'A',R.S.D. ALCALA S.A.D.,A,/fichaequipo/82,2026-08-03T20:47:44.878297+00:00
3359680,ACADEMIA NAF SAN GABRIEL A,ACADEMIA NAF SAN GABRIEL 'A',ACADEMIA NAF SAN GABRIEL,A,/fichaequipo/3359680,2026-08-03T20:47:44.878297+00:00
2273588,GREDOS SAN DIEGO-ALCALA I,GREDOS SAN DIEGO-ALCALA 'I',GREDOS SAN DIEGO-ALCALA,I,/fichaequipo/2273588,2026-08-03T20:47:44.878297+00:00
6824811,FUNDACION R.S.D. ALCALA A,FUNDACION R.S.D. ALCALA 'A',FUNDACION R.S.D. ALCALA,A,/fichaequipo/6824811,2026-08-03T20:47:44.878297+00:00
846788,VILLALBILLA C.F. A,VILLALBILLA C.F. 'A',VILLALBILLA C.F.,A,/fichaequipo/846788,2026-08-03T20:47:44.878297+00:00
846752,ATLETICO LA GARENA A,ATLETICO LA GARENA 'A',ATLETICO LA GARENA,A,/fichaequipo/846752,2026-08-03T20:47:44.878297+00:00
2465,A.D. COMPLUTENSE ALCALA C,A.D. COMPLUTENSE ALCALA 'C',A.D. COMPLUTENSE ALCALA,C,/fichaequipo/2465,2026-08-03T20:47:44.878297+00:00
2334,ATLETICO MADRILEÑO C.F. A,ATLETICO MADRILEÑO C.F. 'A',ATLETICO MADRILEÑO C.F.,A,/fichaequipo/2334,2026-08-03T20:47:44.878297+00:00
2335,ATLETICO MADRILEÑO C.F. B,ATLETICO MADRILEÑO C.F. 'B',ATLETICO MADRILEÑO C.F.,B,/fichaequipo/2335,2026-08-03T20:47:44.878297+00:00
307928,C.D. AVANCE A,C.D. AVANCE 'A',C.D. AVANCE,A,/fichaequipo/307928,2026-08-03T20:47:44.878297+00:00
304909,S.A.D. ESPARTALES SUR,S.A.D. ESPARTALES SUR,S.A.D. ESPARTALES SUR,,/fichaequipo/304909,2026-08-03T20:47:44.878297+00:00
1609,A.D. UNION ADARVE A,A.D. UNION ADARVE 'A',A.D. UNION ADARVE,A,/fichaequipo/1609,2026-08-03T20:47:47.255164+00:00
1610,A.D. UNION ADARVE B,A.D. UNION ADARVE 'B',A.D. UNION ADARVE,B,/fichaequipo/1610,2026-08-03T20:47:47.255164+00:00
398250,A.D. FUNDACION A,A.D. FUNDACION 'A',A.D. FUNDACION,A,/fichaequipo/398250,2026-08-03T20:47:47.255164+00:00
1611,A.D. UNION ADARVE C,A.D. UNION ADARVE 'C',A.D. UNION ADARVE,C,/fichaequipo/1611,2026-08-03T20:47:47.255164+00:00
1411,DEPORTIVO A.V. SANTA ANA B,DEPORTIVO A.V. SANTA ANA 'B',DEPORTIVO A.V. SANTA ANA,B,/fichaequipo/1411,2026-08-03T20:47:47.255164+00:00
1410,DEPORTIVO A.V. SANTA ANA A,DEPORTIVO A.V. SANTA ANA 'A',DEPORTIVO A.V. SANTA ANA,A,/fichaequipo/1410,2026-08-03T20:47:47.255164+00:00
854,COLEGIO EL PRADO A,COLEGIO EL PRADO 'A',COLEGIO EL PRADO,A,/fichaequipo/854,2026-08-03T20:47:47.255164+00:00
1335,ESC.FUT.BARRIO PILAR A,ESC.FUT.BARRIO PILAR 'A',ESC.FUT.BARRIO PILAR,A,/fichaequipo/1335,2026-08-03T20:47:47.255164+00:00
2248,UNION ZONA NORTE C,UNION ZONA NORTE 'C',UNION ZONA NORTE,C,/fichaequipo/2248,2026-08-03T20:47:47.255164+00:00
555446,VALDELUZ A,VALDELUZ 'A',VALDELUZ,A,/fichaequipo/555446,2026-08-03T20:47:47.255164+00:00
2247,UNION ZONA NORTE B,UNION ZONA NORTE 'B',UNION ZONA NORTE,B,/fichaequipo/2247,2026-08-03T20:47:47.255164+00:00
2246,UNION ZONA NORTE A,UNION ZONA NORTE 'A',UNION ZONA NORTE,A,/fichaequipo/2246,2026-08-03T20:47:47.255164+00:00
14,REAL MADRID C.F. A,REAL MADRID C.F. 'A',REAL MADRID C.F.,A,/fichaequipo/14,2026-08-03T20:47:48.891436+00:00
15,REAL MADRID C.F. B,REAL MADRID C.F. 'B',REAL MADRID C.F.,B,/fichaequipo/15,2026-08-03T20:47:48.891436+00:00
300123,E.M.F. AGUILAS MORATALAZ A,E.M.F. AGUILAS MORATALAZ 'A',E.M.F. AGUILAS MORATALAZ,A,/fichaequipo/300123,2026-08-03T20:47:48.891436+00:00
489,C.D. CANILLAS A,C.D. CANILLAS 'A',C.D. CANILLAS,A,/fichaequipo/489,2026-08-03T20:47:48.891436+00:00
490,C.D. CANILLAS B,C.D. CANILLAS 'B',C.D. CANILLAS,B,/fichaequipo/490,2026-08-03T20:47:48.891436+00:00
927,A.D. ESPERANZA A,A.D. ESPERANZA 'A',A.D. ESPERANZA,A,/fichaequipo/927,2026-08-03T20:47:48.891436+00:00
300111,A.D. ESPERANZA B,A.D. ESPERANZA 'B',A.D. ESPERANZA,B,/fichaequipo/300111,2026-08-03T20:47:48.891436+00:00
466997,A.D. VILLA ROSA A,A.D. VILLA ROSA 'A',A.D. VILLA ROSA,A,/fichaequipo/466997,2026-08-03T20:47:48.891436+00:00
640,ESCUELA DEP.MORATALAZ A,ESCUELA DEP.MORATALAZ 'A',ESCUELA DEP.MORATALAZ,A,/fichaequipo/640,2026-08-03T20:47:48.891436+00:00
300085,S.A.D. FUNDACION RAYO VALLECANO A,S.A.D. FUNDACION RAYO VALLECANO 'A',S.A.D. FUNDACION RAYO VALLECANO,A,/fichaequipo/300085,2026-08-03T20:47:48.891436+00:00
449,C.D. SAN ROQUE E.F.F. A,C.D. SAN ROQUE E.F.F. 'A',C.D. SAN ROQUE E.F.F.,A,/fichaequipo/449,2026-08-03T20:47:48.891436+00:00
556,A.D. SPORTING HORTALEZA A,A.D. SPORTING HORTALEZA 'A',A.D. SPORTING HORTALEZA,A,/fichaequipo/556,2026-08-03T20:47:48.891436+00:00
459,CLUB SAN AGUSTIN A,CLUB SAN AGUSTIN 'A',CLUB SAN AGUSTIN,A,/fichaequipo/459,2026-08-03T20:47:48.891436+00:00
1774,E.D.M. SAN BLAS A,E.D.M. SAN BLAS 'A',E.D.M. SAN BLAS,A,/fichaequipo/1774,2026-08-03T20:47:50.873485+00:00
1775,E.D.M. SAN BLAS B,E.D.M. SAN BLAS 'B',E.D.M. SAN BLAS,B,/fichaequipo/1775,2026-08-03T20:47:50.873485+00:00
467016,C.D. SAN FERNANDO A,C.D. SAN FERNANDO 'A',C.D. SAN FERNANDO,A,/fichaequipo/467016,2026-08-03T20:47:50.873485+00:00
467017,C.D. SAN FERNANDO B,C.D. SAN FERNANDO 'B',C.D. SAN FERNANDO,B,/fichaequipo/467017,2026-08-03T20:47:50.873485+00:00
300086,S.A.D. FUNDACION RAYO VALLECANO B,S.A.D. FUNDACION RAYO VALLECANO 'B',S.A.D. FUNDACION RAYO VALLECANO,B,/fichaequipo/300086,2026-08-03T20:47:50.873485+00:00
301468,C.D. CHAMARTIN VERGARA A,C.D. CHAMARTIN VERGARA 'A',C.D. CHAMARTIN VERGARA,A,/fichaequipo/301468,2026-08-03T20:47:50.873485+00:00
10677667,PERISO CLUB DE FUTBOL,PERISO CLUB DE FUTBOL,PERISO CLUB DE FUTBOL,,/fichaequipo/10677667,2026-08-03T20:47:50.873485+00:00
2733687,C.D. SAMPER A,C.D. SAMPER 'A',C.D. SAMPER,A,/fichaequipo/2733687,2026-08-03T20:47:50.873485+00:00
1032040,ESC.FUT. EL OLIVO DE COSLADA A,ESC.FUT. EL OLIVO DE COSLADA 'A',ESC.FUT. EL OLIVO DE COSLADA,A,/fichaequipo/1032040,2026-08-03T20:47:50.873485+00:00
526139,A.D.A.E. SIMANCAS A,A.D.A.E. SIMANCAS 'A',A.D.A.E. SIMANCAS,A,/fichaequipo/526139,2026-08-03T20:47:50.873485+00:00
382,ESCUELA FUTBOL CONCEPCION A,ESCUELA FUTBOL CONCEPCION 'A',ESCUELA FUTBOL CONCEPCION,A,/fichaequipo/382,2026-08-03T20:47:50.873485+00:00
665,C.D. DOSA A,C.D. DOSA 'A',C.D. DOSA,A,/fichaequipo/665,2026-08-03T20:47:50.873485+00:00
641,ESCUELA DEP.MORATALAZ B,ESCUELA DEP.MORATALAZ 'B',ESCUELA DEP.MORATALAZ,B,/fichaequipo/641,2026-08-03T20:47:50.873485+00:00
2272642,MADRID C.F. FEMENINO A,MADRID C.F. FEMENINO 'A',MADRID C.F. FEMENINO,A,/fichaequipo/2272642,2026-08-03T20:47:50.873485+00:00
680783,ESCUELA DE FUTBOL ARGANDA A,ESCUELA DE FUTBOL ARGANDA 'A',ESCUELA DE FUTBOL ARGANDA,A,/fichaequipo/680783,2026-08-03T20:47:52.380039+00:00
680784,ESCUELA DE FUTBOL ARGANDA B,ESCUELA DE FUTBOL ARGANDA 'B',ESCUELA DE FUTBOL ARGANDA,B,/fichaequipo/680784,2026-08-03T20:47:52.380039+00:00
680874,UNION DEPORTIVA LA POVEDA B,UNION DEPORTIVA LA POVEDA 'B',UNION DEPORTIVA LA POVEDA,B,/fichaequipo/680874,2026-08-03T20:47:52.380039+00:00
693486,UNION DEPORTIVA LA POVEDA C,UNION DEPORTIVA LA POVEDA 'C',UNION DEPORTIVA LA POVEDA,C,/fichaequipo/693486,2026-08-03T20:47:52.380039+00:00
3010970,S.A.D. A.D.C. PARQUE SURESTE A,S.A.D. A.D.C. PARQUE SURESTE 'A',S.A.D. A.D.C. PARQUE SURESTE,A,/fichaequipo/3010970,2026-08-03T20:47:52.380039+00:00
711387,A.D. A.TOLEDO OLIVOS C.F. A,A.D. A.TOLEDO OLIVOS C.F. 'A',A.D. A.TOLEDO OLIVOS C.F.,A,/fichaequipo/711387,2026-08-03T20:47:52.380039+00:00
334089,S.A.D. FUNDACION RAYO VALLECANO C,S.A.D. FUNDACION RAYO VALLECANO 'C',S.A.D. FUNDACION RAYO VALLECANO,C,/fichaequipo/334089,2026-08-03T20:47:52.380039+00:00
334090,S.A.D. FUNDACION RAYO VALLECANO D,S.A.D. FUNDACION RAYO VALLECANO 'D',S.A.D. FUNDACION RAYO VALLECANO,D,/fichaequipo/334090,2026-08-03T20:47:52.380039+00:00
3347200,RIVAS FUTBOL CLUB A,RIVAS FUTBOL CLUB 'A',RIVAS FUTBOL CLUB,A,/fichaequipo/3347200,2026-08-03T20:47:52.380039+00:00
10677674,C.D. MEJOREÑO A,C.D. MEJOREÑO 'A',C.D. MEJOREÑO,A,/fichaequipo/10677674,2026-08-03T20:47:52.380039+00:00
526034,ESC. MUN. FUT. VILLAREJO A,ESC. MUN. FUT. VILLAREJO 'A',ESC. MUN. FUT. VILLAREJO,A,/fichaequipo/526034,2026-08-03T20:47:52.380039+00:00
8944327,A.D. SPORTING SAN FERNANDO DE HENARES A,A.D. SPORTING SAN FERNANDO DE HENARES 'A',A.D. SPORTING SAN FERNANDO DE HENARES,A,/fichaequipo/8944327,2026-08-03T20:47:52.380039+00:00
67,RAYO VALLECANO DE MADRID A,RAYO VALLECANO DE MADRID 'A',RAYO VALLECANO DE MADRID,A,/fichaequipo/67,2026-08-03T20:47:55.164216+00:00
68,RAYO VALLECANO DE MADRID B,RAYO VALLECANO DE MADRID 'B',RAYO VALLECANO DE MADRID,B,/fichaequipo/68,2026-08-03T20:47:55.164216+00:00
43,CLUB ATLETICO DE MADRID E,CLUB ATLETICO DE MADRID 'E',CLUB ATLETICO DE MADRID,E,/fichaequipo/43,2026-08-03T20:47:55.164216+00:00
307830,CLUB ATLETICO DE MADRID G,CLUB ATLETICO DE MADRID 'G',CLUB ATLETICO DE MADRID,G,/fichaequipo/307830,2026-08-03T20:47:55.164216+00:00
604,C.D. VICALVARO A,C.D. VICALVARO 'A',C.D. VICALVARO,A,/fichaequipo/604,2026-08-03T20:47:55.164216+00:00
3357278,C.D. TAJAMAR A,C.D. TAJAMAR 'A',C.D. TAJAMAR,A,/fichaequipo/3357278,2026-08-03T20:47:55.164216+00:00
747,C.D. SANTA EUGENIA 1976 A,C.D. SANTA EUGENIA 1976 'A',C.D. SANTA EUGENIA 1976,A,/fichaequipo/747,2026-08-03T20:47:55.164216+00:00
980,ESC.F. JUVENTUD MADRID A,ESC.F. JUVENTUD MADRID 'A',ESC.F. JUVENTUD MADRID,A,/fichaequipo/980,2026-08-03T20:47:55.164216+00:00
2741388,C.D. SAMPER B,C.D. SAMPER 'B',C.D. SAMPER,B,/fichaequipo/2741388,2026-08-03T20:47:55.164216+00:00
2732,UNION DEPORTIVA LA POVEDA A,UNION DEPORTIVA LA POVEDA 'A',UNION DEPORTIVA LA POVEDA,A,/fichaequipo/2732,2026-08-03T20:47:55.164216+00:00
1392,ALAMEDA DE OSUNA E.F. A,ALAMEDA DE OSUNA E.F. 'A',ALAMEDA DE OSUNA E.F.,A,/fichaequipo/1392,2026-08-03T20:47:55.164216+00:00
1698,ADEPO PALOMERAS A,ADEPO PALOMERAS 'A',ADEPO PALOMERAS,A,/fichaequipo/1698,2026-08-03T20:47:55.164216+00:00
6826493,S.A.D. VILLAVERDE SAN ANDRES A,S.A.D. VILLAVERDE SAN ANDRES 'A',S.A.D. VILLAVERDE SAN ANDRES,A,/fichaequipo/6826493,2026-08-03T20:47:57.600945+00:00
6826494,S.A.D. VILLAVERDE SAN ANDRES B,S.A.D. VILLAVERDE SAN ANDRES 'B',S.A.D. VILLAVERDE SAN ANDRES,B,/fichaequipo/6826494,2026-08-03T20:47:57.600945+00:00
1031445,RACING VILLAVERDE C.F. A,RACING VILLAVERDE C.F. 'A',RACING VILLAVERDE C.F.,A,/fichaequipo/1031445,2026-08-03T20:47:57.600945+00:00
1031446,RACING VILLAVERDE C.F. B,RACING VILLAVERDE C.F. 'B',RACING VILLAVERDE C.F.,B,/fichaequipo/1031446,2026-08-03T20:47:57.600945+00:00
104,C.D. LEGANES S.A.D. A,C.D. LEGANES S.A.D. 'A',C.D. LEGANES S.A.D.,A,/fichaequipo/104,2026-08-03T20:47:57.600945+00:00
105,C.D. LEGANES S.A.D. B,C.D. LEGANES S.A.D. 'B',C.D. LEGANES S.A.D.,B,/fichaequipo/105,2026-08-03T20:47:57.600945+00:00
91,C.D. COLONIA MOSCARDO A,C.D. COLONIA MOSCARDO 'A',C.D. COLONIA MOSCARDO,A,/fichaequipo/91,2026-08-03T20:47:57.600945+00:00
2733690,C.D. INTER PROMESAS A,C.D. INTER PROMESAS 'A',C.D. INTER PROMESAS,A,/fichaequipo/2733690,2026-08-03T20:47:57.600945+00:00
1845,A.D. VILLAVERDE BAJO A,A.D. VILLAVERDE BAJO 'A',A.D. VILLAVERDE BAJO,A,/fichaequipo/1845,2026-08-03T20:47:57.600945+00:00
3365883,C.D. OROQUIETA VILLAVERDE BUTARQUE A,C.D. OROQUIETA VILLAVERDE BUTARQUE 'A',C.D. OROQUIETA VILLAVERDE BUTARQUE,A,/fichaequipo/3365883,2026-08-03T20:47:57.600945+00:00
307829,CLUB ATLETICO DE MADRID F,CLUB ATLETICO DE MADRID 'F',CLUB ATLETICO DE MADRID,F,/fichaequipo/307829,2026-08-03T20:47:57.600945+00:00
2274273,C.D. ALZOLA-HALCONES B,C.D. ALZOLA-HALCONES 'B',C.D. ALZOLA-HALCONES,B,/fichaequipo/2274273,2026-08-03T20:47:57.600945+00:00
39,CLUB ATLETICO DE MADRID A,CLUB ATLETICO DE MADRID 'A',CLUB ATLETICO DE MADRID,A,/fichaequipo/39,2026-08-03T20:48:00.153170+00:00
40,CLUB ATLETICO DE MADRID B,CLUB ATLETICO DE MADRID 'B',CLUB ATLETICO DE MADRID,B,/fichaequipo/40,2026-08-03T20:48:00.153170+00:00
935,LA MUTUAL JUAN XXIII A,LA MUTUAL JUAN XXIII 'A',LA MUTUAL JUAN XXIII,A,/fichaequipo/935,2026-08-03T20:48:00.153170+00:00
55,REAL C.D. CARABANCHEL A,REAL C.D. CARABANCHEL 'A',REAL C.D. CARABANCHEL,A,/fichaequipo/55,2026-08-03T20:48:00.153170+00:00
846767,C.D. ALZOLA-HALCONES A,C.D. ALZOLA-HALCONES 'A',C.D. ALZOLA-HALCONES,A,/fichaequipo/846767,2026-08-03T20:48:00.153170+00:00
42,CLUB ATLETICO DE MADRID D,CLUB ATLETICO DE MADRID 'D',CLUB ATLETICO DE MADRID,D,/fichaequipo/42,2026-08-03T20:48:00.153170+00:00
1505,ESCUELA DE FUTBOL CARABANCHEL A,ESCUELA DE FUTBOL CARABANCHEL 'A',ESCUELA DE FUTBOL CARABANCHEL,A,/fichaequipo/1505,2026-08-03T20:48:00.153170+00:00
3065,S.A.D. MARIANISTAS AMOROS A,S.A.D. MARIANISTAS AMOROS 'A',S.A.D. MARIANISTAS AMOROS,A,/fichaequipo/3065,2026-08-03T20:48:00.153170+00:00
4944838,C.F. AGUILAS DEL LUCERO,C.F. AGUILAS DEL LUCERO,C.F. AGUILAS DEL LUCERO,,/fichaequipo/4944838,2026-08-03T20:48:00.153170+00:00
3091,ESCUELA FUTBOL MADRID SUR A,ESCUELA FUTBOL MADRID SUR 'A',ESCUELA FUTBOL MADRID SUR,A,/fichaequipo/3091,2026-08-03T20:48:00.153170+00:00
1372,A.D. GIGANTES A,A.D. GIGANTES 'A',A.D. GIGANTES,A,/fichaequipo/1372,2026-08-03T20:48:00.153170+00:00
680466,A.D. PIQUEÑAS A,A.D. PIQUEÑAS 'A',A.D. PIQUEÑAS,A,/fichaequipo/680466,2026-08-03T20:48:00.153170+00:00
1031540,C.F. MADRID RIO B,C.F. MADRID RIO 'B',C.F. MADRID RIO,B,/fichaequipo/1031540,2026-08-03T20:48:00.153170+00:00
857835,C.F. MADRID RIO A,C.F. MADRID RIO 'A',C.F. MADRID RIO,A,/fichaequipo/857835,2026-08-03T20:48:00.153170+00:00
