season,competition_id,group_id,team_id,player_name,goals,source_url,scraped_at
2019-2020,10723208,10749973,119,"DEL BARCO SÁNCHEZ, DAVID",10,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,46,"PRADILLOS CASTRILLEJO, JORGE",10,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,2127,"ASENSIO PUENTES, AITOR DAVID",10,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,94,"HERAS GARCIA, IGNACIO",9,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,280,"GOMEZ DIAZ, CESAR",8,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,162,"SANCHEZ GALIANO, MANUEL",8,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1400,"MOLINA GARCIA, LUIS",8,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,280,"LLARIO MOSCARDÓ, FRANCISCO JAVIER",8,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1873,"ALCALDE TELLADO, JACOBO",8,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1873,"PALACIOS MACEDO, SANTIAGO FABIO",8,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,4950039,"PEREZ BRAVO, ADRIAN",7,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,2127,"PORTILLA SUAREZ, ALVARO",7,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,468,"DIAZ GARRIDO, FERNANDO",7,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,4950039,"SOSA CAILLAVA, PEDRO",7,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1873,"MARTINEZ LUCAS, LUIS CARLOS",7,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,2002,"SAIZ RAMIREZ, GONZALO",7,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,468,"BARRIGA RODRIGUEZ, ROBERTO JOSE",7,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,94,"PLOMER GORDILLO, DANIEL ENRIQUE",7,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,6826481,"ARAGON MUÑOZ, ALEJANDRO",6,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,94,"GARRIDO ALVAREZ, MANUEL",6,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1592,"SANCHEZ BERBIL, MARIO",6,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,468,"BACURIM, AMADI CIRILO",6,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,4950039,"FERNANDEZ HIDALGO, DAVID",6,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,2002,"HAMMOND, FELIX KWAKU",6,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1400,"SANCHEZ RUIZ, IVAN",6,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1400,"DIAZ FLORES, CHRISTIAN",6,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,58,"BERNARDO RUIZ, ALBERTO",6,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,4950039,"JIMENEZ DE MINGO, ANGEL",6,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1563,"ESPARZA CANO, JAVIER",6,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,280,"GIL ROCHINA, ALEJANDRO",6,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1563,"MAQUEDA OCAÑA, HECTOR",6,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,2002,"BLANCO BARTOLOME, RUBEN",5,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,119,"MANZANO CORTES, KEVIN",5,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,162,"JORGE BALEA, ISMAEL",5,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,94,"ESCOBAR MIRO, JORGE",5,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,2363,"LOPEZ DE HARO REPULLO, DIEGO",5,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,2363,"ROJO MARTINEZ, ESAU",5,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,468,"FLORES MARTIN, DAVID",5,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,366,"BORONA RODRIGUEZ, JORGE",5,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,119,"PEREZ FERNANDEZ, JOSE MARIA",5,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,71,"PONCE DE LEON GARCIA, DANIEL",5,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,58,"DE LA TORRE SANCHEZ, ALVARO JUAN",5,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,2127,"SALMERON SUAREZ, JESUS",5,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,311,"CAÑAS FERNANDEZ, DAVID",5,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,162,"PEREZ VALIENTE, RAUL",5,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,58,"MORENO SAN VIDAL, JORGE",5,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,71,"SABALLS JIMENEZ, ADRIAN",5,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,119,"LORITE TORRES, JAVIER",5,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,71,"NANCLARES AGUERO, SERGIO",5,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,2127,"ORTIZ JIMENEZ, JUAN MANUEL",4,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,2002,"AWUDU, TAHIRU",4,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1592,"MERCHAN DE ANTONIO, VICTOR",4,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,71,"MAGALLARES BLANCO, MARIO",4,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,71,"NAVARRO VICENTE, DANIEL",4,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,366,"LOZANO LOMINCHAR, ALBERTO",4,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,6826481,"MORENO ROMAN, ADRIAN",4,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,94,"AMORES ALONSO, IVAN",4,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,58,"CANO MATEOS, ALEJANDRO",4,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1563,"JIMENEZ FERNANZ, JAVIER",4,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1592,"HERRANZ GOMEZ, MIGUEL",4,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,4950039,"PANCORBO GARCIA, SERGIO",4,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1400,"SANCHEZ SAN MIGUEL, ALVARO",4,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,2002,"CAMARA, MOUSSA",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,46,"DIAZ RODRIGUEZ, SAMUEL",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1592,"ACHA DE LA FUENTE, BORJA",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1592,"GARCIA CABELLOS, ROBERTO",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,46,"TORRES HUESCAR, FRANCISCO JAVIER",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,2363,"IZQUIERDO ÁLVAREZ, ROBERTO",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1400,"SO LORA, AITOR AMARILDO",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1592,"SANCHEZ FLORES CASANOVA, ENRIQUE",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,468,"MATAS ALVAREZ, ANTONIO",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,71,"MARTIN SILVERO, JORGE",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,2363,"HERAS LUPIANI, ALBERTO",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1400,"MORIENTES LOPEZ, FERNANDO",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,623,"MACIAS RANGEL, FERNANDO ELIEZER",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,2127,"CAROSINI FLEITAS, IVO RAFAEL",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,280,"LOPEZ OVIEDO, GABRIEL",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,46,"RIO MARTINEZ, EDUARDO",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,119,"LOPEZ RUIZ, DAVID",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1400,"OREJAS REVILLA, SERGIO",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,94,"SAN CRISTOBAL SANCHEZ, ALEJANDRO",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1873,"CUELLAR BORGES, ALBERTO",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,119,"DE OLIVEIRA SILVA, MATEUS",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,623,"PASTOR IGLESIAS, ABEL",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1400,"BONOHA SOGO, JUAN PEDRO",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,1563,"GOMEZ MORERA, MIGUEL ANGEL",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,71,"RODRIGUEZ PACHO, GONZALO",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,366,"JAIMEZ NIETO, MANUEL",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,4950039,"MONTERO ROMERO, RAUL",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,162,"MUÑOZ NAVAS, ALEJANDRO",3,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,2363,"CUBAS NAVAJO, DAVID",2,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,71,"PASTOR BAUTISTA, FRANCISCO",2,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,468,"ZAMORANO LEON, GONZALO",2,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,366,"MONTEAGUDO GIL, MANUEL",2,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,46,"CALERO MARUGAN, GONZALO",2,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,58,"GARCIA CAMPOS, DIEGO",2,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,71,"MITKOV DEL AMO, MAIKEL",2,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
2019-2020,10723208,10749973,280,"FERNANDEZ TAMAYO, IVAN",2,https://www.rffm.es/competicion/goleadores?temporada=15&competicion=10723208&grupo=10749973&tipojuego=1,2026-08-05T01:24:08.574782+00:00
