season,season_id,competition_id,group_id,team_id,team,source_url,scraped_at
2019-2020,15,10723208,10749973,71,R.S.D. ALCALA S.A.D. 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723208&grupo=10749973&jornada=1&tipojuego=1,2026-08-05T01:24:08.575005+00:00
2019-2020,15,10723208,10749973,366,C.D.A. NAVALCARNERO,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723208&grupo=10749973&jornada=1&tipojuego=1,2026-08-05T01:24:08.575005+00:00
2019-2020,15,10723208,10749973,6826481,S.A.D. VILLAVERDE SAN ANDRES 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723208&grupo=10749973&jornada=1&tipojuego=1,2026-08-05T01:24:08.575005+00:00
2019-2020,15,10723208,10749973,468,C.D. EL ALAMO 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723208&grupo=10749973&jornada=1&tipojuego=1,2026-08-05T01:24:08.575005+00:00
2019-2020,15,10723208,10749973,1400,DEPORTIVO A.V. SANTA ANA,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723208&grupo=10749973&jornada=1&tipojuego=1,2026-08-05T01:24:08.575005+00:00
2019-2020,15,10723208,10749973,311,A.D. PARLA,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723208&grupo=10749973&jornada=1&tipojuego=1,2026-08-05T01:24:08.575005+00:00
2019-2020,15,10723208,10749973,162,ATLETICO DE PINTO,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723208&grupo=10749973&jornada=1&tipojuego=1,2026-08-05T01:24:08.575005+00:00
2019-2020,15,10723208,10749973,58,RAYO VALLECANO DE MADRID 'B',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723208&grupo=10749973&jornada=1&tipojuego=1,2026-08-05T01:24:08.575005+00:00
2019-2020,15,10723208,10749973,2127,C.D. MOSTOLES U.R.J.C. 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723208&grupo=10749973&jornada=1&tipojuego=1,2026-08-05T01:24:08.575005+00:00
2019-2020,15,10723208,10749973,2363,A.D. TORREJON C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723208&grupo=10749973&jornada=1&tipojuego=1,2026-08-05T01:24:08.575005+00:00
2019-2020,15,10723208,10749973,1592,A.D. UNION ADARVE 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723208&grupo=10749973&jornada=1&tipojuego=1,2026-08-05T01:24:08.575005+00:00
2019-2020,15,10723208,10749973,1873,C.F. POZUELO DE ALARCON 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723208&grupo=10749973&jornada=1&tipojuego=1,2026-08-05T01:24:08.575005+00:00
2019-2020,15,10906608,10906628,2127,C.D. MOSTOLES U.R.J.C. 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10906608&grupo=10906628&jornada=1&tipojuego=1,2026-08-05T01:23:58.264766+00:00
2019-2020,15,10906608,10906628,366,C.D.A. NAVALCARNERO,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10906608&grupo=10906628&jornada=1&tipojuego=1,2026-08-05T01:23:58.264766+00:00
2019-2020,15,10723209,10751676,846890,ESCUELA FUTBOL BARRIO PILAR,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10751676&jornada=1&tipojuego=1,2026-08-05T01:24:05.647259+00:00
2019-2020,15,10723209,10751676,1174,PERISO CLUB DE FUTBOL 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10751676&jornada=1&tipojuego=1,2026-08-05T01:24:05.647259+00:00
2019-2020,15,10723209,10751676,1024,ATLETICO VILLALBA,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10751676&jornada=1&tipojuego=1,2026-08-05T01:24:05.647259+00:00
2019-2020,15,10723209,10751676,2027,C.D. FUTBOL TRES CANTOS 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10751676&jornada=1&tipojuego=1,2026-08-05T01:24:05.647259+00:00
2019-2020,15,10723209,10751676,656,C.D. DOSA,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10751676&jornada=1&tipojuego=1,2026-08-05T01:24:05.647259+00:00
2019-2020,15,10723209,10751676,2364,A.D. TORREJON C.F. 'B',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10751676&jornada=1&tipojuego=1,2026-08-05T01:24:05.647259+00:00
2019-2020,15,10723209,10751676,2594,C.F. SAN AGUSTIN DE GUADALIX 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10751676&jornada=1&tipojuego=1,2026-08-05T01:24:05.647259+00:00
2019-2020,15,10723209,10751676,370,ESCUELA FUTBOL CONCEPCION 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10751676&jornada=1&tipojuego=1,2026-08-05T01:24:05.647259+00:00
2019-2020,15,10723209,10751676,1532,F.C. VILLANUEVA DEL PARDILLO 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10751676&jornada=1&tipojuego=1,2026-08-05T01:24:05.647259+00:00
2019-2020,15,10723209,10751676,444,C.D. SAN ROQUE E.F.F.,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10751676&jornada=1&tipojuego=1,2026-08-05T01:24:05.647259+00:00
2019-2020,15,10723209,10751676,438,C.D. GALAPAGAR 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10751676&jornada=1&tipojuego=1,2026-08-05T01:24:05.647259+00:00
2019-2020,15,10723209,10751676,479,C.D. CANILLAS 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10751676&jornada=1&tipojuego=1,2026-08-05T01:24:05.647259+00:00
2019-2020,15,10723209,10751676,1032104,RAYO CIUDAD ALCOBENDAS C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10751676&jornada=1&tipojuego=1,2026-08-05T01:24:05.647259+00:00
2019-2020,15,10723209,10751676,2728977,LA MORALEJA C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10751676&jornada=1&tipojuego=1,2026-08-05T01:24:05.647259+00:00
2019-2020,15,10723209,10751676,2451,A.D. COMPLUTENSE ALCALA,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10751676&jornada=1&tipojuego=1,2026-08-05T01:24:05.647259+00:00
2019-2020,15,10723209,10751676,546,A.D. SPORTING HORTALEZA 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10751676&jornada=1&tipojuego=1,2026-08-05T01:24:05.647259+00:00
2019-2020,15,10723209,10751676,256,ALCOBENDAS-LEVITT C.F.,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10751676&jornada=1&tipojuego=1,2026-08-05T01:24:05.647259+00:00
2019-2020,15,10723209,10751676,106,ARAVACA C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10751676&jornada=1&tipojuego=1,2026-08-05T01:24:05.647259+00:00
2019-2020,15,10723209,10756948,1006,FEPE GETAFE III,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10756948&jornada=1&tipojuego=1,2026-08-05T01:24:07.369526+00:00
2019-2020,15,10723209,10756948,2856,C.D. CIUDAD LOS ANGELES 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10756948&jornada=1&tipojuego=1,2026-08-05T01:24:07.369526+00:00
2019-2020,15,10723209,10756948,85,C.D. COLONIA MOSCARDO 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10756948&jornada=1&tipojuego=1,2026-08-05T01:24:07.369526+00:00
2019-2020,15,10723209,10756948,424,A.D. VILLAVICIOSA DE ODON 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10756948&jornada=1&tipojuego=1,2026-08-05T01:24:07.369526+00:00
2019-2020,15,10723209,10756948,2089,C.D. LUGO FUENLABRADA 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10756948&jornada=1&tipojuego=1,2026-08-05T01:24:07.369526+00:00
2019-2020,15,10723209,10756948,300607,C.D.E. URSARIA,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10756948&jornada=1&tipojuego=1,2026-08-05T01:24:07.369526+00:00
2019-2020,15,10723209,10756948,1245,C.D. LOS YEBENES-SAN BRUNO 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10756948&jornada=1&tipojuego=1,2026-08-05T01:24:07.369526+00:00
2019-2020,15,10723209,10756948,788,A.D. ARGANDA C.F.,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10756948&jornada=1&tipojuego=1,2026-08-05T01:24:07.369526+00:00
2019-2020,15,10723209,10756948,117,REAL ARANJUEZ C.F.,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10756948&jornada=1&tipojuego=1,2026-08-05T01:24:07.369526+00:00
2019-2020,15,10723209,10756948,3195,MOSTOLES C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10756948&jornada=1&tipojuego=1,2026-08-05T01:24:07.369526+00:00
2019-2020,15,10723209,10756948,495,C.D. FORTUNA 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10756948&jornada=1&tipojuego=1,2026-08-05T01:24:07.369526+00:00
2019-2020,15,10723209,10756948,6827065,C.D.E. INTERNACIONAL DE MOSTOLES 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10756948&jornada=1&tipojuego=1,2026-08-05T01:24:07.369526+00:00
2019-2020,15,10723209,10756948,2278108,C.D. MOSTOLES U.R.J.C. 'B',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10756948&jornada=1&tipojuego=1,2026-08-05T01:24:07.369526+00:00
2019-2020,15,10723209,10756948,596,C.D. VICALVARO,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10756948&jornada=1&tipojuego=1,2026-08-05T01:24:07.369526+00:00
2019-2020,15,10723209,10756948,680891,UNION DEPORTIVA CIEMPOZUELOS,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10756948&jornada=1&tipojuego=1,2026-08-05T01:24:07.369526+00:00
2019-2020,15,10723209,10756948,1991,C.D. SITIO DE ARANJUEZ,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10756948&jornada=1&tipojuego=1,2026-08-05T01:24:07.369526+00:00
2019-2020,15,10723209,10756948,1617,ESC. MUN. FUT. VILLAREJO 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10756948&jornada=1&tipojuego=1,2026-08-05T01:24:07.369526+00:00
2019-2020,15,10723209,10756948,685,C.D. COSLADA,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723209&grupo=10756948&jornada=1&tipojuego=1,2026-08-05T01:24:07.369526+00:00
2019-2020,15,10723212,10757551,3349086,CELTIC CASTILLA C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10757551&jornada=1&tipojuego=1,2026-08-05T01:24:07.808879+00:00
2019-2020,15,10723212,10757551,3359955,C.D. ELECTROCOR C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10757551&jornada=1&tipojuego=1,2026-08-05T01:24:07.808879+00:00
2019-2020,15,10723212,10757551,466770,A.D. UNION ADARVE 'B',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10757551&jornada=1&tipojuego=1,2026-08-05T01:24:07.808879+00:00
2019-2020,15,10723212,10757551,300214,F.C. VILLANUEVA DEL PARDILLO 'B',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10757551&jornada=1&tipojuego=1,2026-08-05T01:24:07.808879+00:00
2019-2020,15,10723212,10757551,193,A.D. COLMENAR VIEJO 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10757551&jornada=1&tipojuego=1,2026-08-05T01:24:07.808879+00:00
2019-2020,15,10723212,10757551,439,C.D. GALAPAGAR 'B',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10757551&jornada=1&tipojuego=1,2026-08-05T01:24:07.808879+00:00
2019-2020,15,10723212,10757551,2977,E.F. SIETE PICOS COLMENAR,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10757551&jornada=1&tipojuego=1,2026-08-05T01:24:07.808879+00:00
2019-2020,15,10723212,10757551,6817352,UNION ZONA NORTE,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10757551&jornada=1&tipojuego=1,2026-08-05T01:24:07.808879+00:00
2019-2020,15,10723212,10757551,1197,HOYO DE MANZANARES C.D.H. 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10757551&jornada=1&tipojuego=1,2026-08-05T01:24:07.808879+00:00
2019-2020,15,10723212,10757551,334390,CLUB SAN AGUSTIN 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10757551&jornada=1&tipojuego=1,2026-08-05T01:24:07.808879+00:00
2019-2020,15,10723212,10757551,1834,C.D. VILLANUEVA DE LA CAÑADA 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10757551&jornada=1&tipojuego=1,2026-08-05T01:24:07.808879+00:00
2019-2020,15,10723212,10757551,171,A.D. CALASANZ POZUELO 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10757551&jornada=1&tipojuego=1,2026-08-05T01:24:07.808879+00:00
2019-2020,15,10723212,10757551,300231,ARAVACA C.F. 'B',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10757551&jornada=1&tipojuego=1,2026-08-05T01:24:07.808879+00:00
2019-2020,15,10723212,10757551,356,C.D. UNION DE ARAVACA,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10757551&jornada=1&tipojuego=1,2026-08-05T01:24:07.808879+00:00
2019-2020,15,10723212,10757551,767,CERCEDA C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10757551&jornada=1&tipojuego=1,2026-08-05T01:24:07.808879+00:00
2019-2020,15,10723212,10757551,1619,CLUB UNION COLLADO VILLALBA-PECUNPAY 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10757551&jornada=1&tipojuego=1,2026-08-05T01:24:07.808879+00:00
2019-2020,15,10723212,10757551,1418,A.D. FUNDACION 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10757551&jornada=1&tipojuego=1,2026-08-05T01:24:07.808879+00:00
2019-2020,15,10723212,10757551,830,TORRELODONES C.F.-ALTTER,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10757551&jornada=1&tipojuego=1,2026-08-05T01:24:07.808879+00:00
2019-2020,15,10723212,10758412,4930213,ESCUELA FUTBOL CONCEPCION 'B',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10758412&jornada=1&tipojuego=1,2026-08-05T01:24:07.441846+00:00
2019-2020,15,10723212,10758412,846893,C.F. SAN AGUSTIN DE GUADALIX 'B',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10758412&jornada=1&tipojuego=1,2026-08-05T01:24:07.441846+00:00
2019-2020,15,10723212,10758412,846913,NEUMATICOS CERVANTES F.C.,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10758412&jornada=1&tipojuego=1,2026-08-05T01:24:07.441846+00:00
2019-2020,15,10723212,10758412,919,A.D. ESPERANZA 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10758412&jornada=1&tipojuego=1,2026-08-05T01:24:07.441846+00:00
2019-2020,15,10723212,10758412,334192,C.D. PARACUELLOS 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10758412&jornada=1&tipojuego=1,2026-08-05T01:24:07.441846+00:00
2019-2020,15,10723212,10758412,8972502,C.D. UNION ELIPA 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10758412&jornada=1&tipojuego=1,2026-08-05T01:24:07.441846+00:00
2019-2020,15,10723212,10758412,517,CAMARMA C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10758412&jornada=1&tipojuego=1,2026-08-05T01:24:07.441846+00:00
2019-2020,15,10723212,10758412,72,R.S.D. ALCALA S.A.D. 'B',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10758412&jornada=1&tipojuego=1,2026-08-05T01:24:07.441846+00:00
2019-2020,15,10723212,10758412,408,U.D. SAN SEBASTIAN REYES 'B',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10758412&jornada=1&tipojuego=1,2026-08-05T01:24:07.441846+00:00
2019-2020,15,10723212,10758412,466823,ACADEMIA CLUB INTERSOCCER MADRID,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10758412&jornada=1&tipojuego=1,2026-08-05T01:24:07.441846+00:00
2019-2020,15,10723212,10758412,1387,ALAMEDA DE OSUNA E.F.,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10758412&jornada=1&tipojuego=1,2026-08-05T01:24:07.441846+00:00
2019-2020,15,10723212,10758412,1311,JUVENTUD SANSE 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10758412&jornada=1&tipojuego=1,2026-08-05T01:24:07.441846+00:00
2019-2020,15,10723212,10758412,608,C.D. AVANCE,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10758412&jornada=1&tipojuego=1,2026-08-05T01:24:07.441846+00:00
2019-2020,15,10723212,10758412,534532,ESPAÑOLETO C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10758412&jornada=1&tipojuego=1,2026-08-05T01:24:07.441846+00:00
2019-2020,15,10723212,10758412,466673,LOS SANTOS DE LA HUMOSA C.F.,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10758412&jornada=1&tipojuego=1,2026-08-05T01:24:07.441846+00:00
2019-2020,15,10723212,10758412,397,S.A.D. FUND. C.D. RECUERDO,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10758412&jornada=1&tipojuego=1,2026-08-05T01:24:07.441846+00:00
2019-2020,15,10723212,10758412,4950067,UNION DEPORTIVA JARAMA 2016,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10758412&jornada=1&tipojuego=1,2026-08-05T01:24:07.441846+00:00
2019-2020,15,10723212,10758412,466658,EMF C.D. COBEÑA,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10758412&jornada=1&tipojuego=1,2026-08-05T01:24:07.441846+00:00
2019-2020,15,10723212,10761475,475,RACING VILLAVERDE C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10761475&jornada=1&tipojuego=1,2026-08-05T01:24:08.799381+00:00
2019-2020,15,10723212,10761475,2444,C.D. MEJOREÑO,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10761475&jornada=1&tipojuego=1,2026-08-05T01:24:08.799381+00:00
2019-2020,15,10723212,10761475,1891,A.D.C. BRUNETE 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10761475&jornada=1&tipojuego=1,2026-08-05T01:24:08.799381+00:00
2019-2020,15,10723212,10761475,4939330,UNION DEPORTIVA USERA 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10761475&jornada=1&tipojuego=1,2026-08-05T01:24:08.799381+00:00
2019-2020,15,10723212,10761475,2022,E.F. CIUDAD DE GETAFE,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10761475&jornada=1&tipojuego=1,2026-08-05T01:24:08.799381+00:00
2019-2020,15,10723212,10761475,947,A.D. ORCASITAS 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10761475&jornada=1&tipojuego=1,2026-08-05T01:24:08.799381+00:00
2019-2020,15,10723212,10761475,1953,C.D. NUEVAS PALOMERAS,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10761475&jornada=1&tipojuego=1,2026-08-05T01:24:08.799381+00:00
2019-2020,15,10723212,10761475,334379,E.F. RIVAS VACIAMADRID 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10761475&jornada=1&tipojuego=1,2026-08-05T01:24:08.799381+00:00
2019-2020,15,10723212,10761475,466820,ESCUELA DE FUTBOL ARGANDA,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10761475&jornada=1&tipojuego=1,2026-08-05T01:24:08.799381+00:00
2019-2020,15,10723212,10761475,334365,ATLETICO CLUB DE SOCIOS 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10761475&jornada=1&tipojuego=1,2026-08-05T01:24:08.799381+00:00
2019-2020,15,10723212,10761475,680159,A.D. VILLAVERDE BAJO,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10761475&jornada=1&tipojuego=1,2026-08-05T01:24:08.799381+00:00
2019-2020,15,10723212,10761475,523,E.M.F. AGUILAS MORATALAZ 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10761475&jornada=1&tipojuego=1,2026-08-05T01:24:08.799381+00:00
2019-2020,15,10723212,10761475,775,C.D. COLMENAR DE OREJA 'A',https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10761475&jornada=1&tipojuego=1,2026-08-05T01:24:08.799381+00:00
2019-2020,15,10723212,10761475,1395,C.F. INTER DE VALDEMORO,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10761475&jornada=1&tipojuego=1,2026-08-05T01:24:08.799381+00:00
2019-2020,15,10723212,10761475,1554,C.D. TAJAMAR,https://www.rffm.es/competicion/calendario?temporada=15&competicion=10723212&grupo=10761475&jornada=1&tipojuego=1,2026-08-05T01:24:08.799381+00:00
