match_id,official_kind,official_id,official_name,role_raw,source_url,scraped_at
1037950,referee,645721,"DIAZ RODRIGUEZ, LUIS MIGUEL",Arbitro principal,https://www.rffm.es/acta-partido/1037950,2026-08-13T01:01:26.893076+00:00
1037950,referee,4916,"DIAZ CARRASCO, CESAR",Arbitro asistente,https://www.rffm.es/acta-partido/1037950,2026-08-13T01:01:26.893076+00:00
1037950,referee,536786,"DIAZ CARRASCO, DIEGO",Arbitro asistente,https://www.rffm.es/acta-partido/1037950,2026-08-13T01:01:26.893076+00:00
1037950,field_delegate,,"GARCIA GIL GUERRA, EMILIO",delegado_campo,https://www.rffm.es/acta-partido/1037950,2026-08-13T01:01:26.893076+00:00
1037949,referee,592583,"MARTINEZ MANSILLA, MIGUEL",Arbitro principal,https://www.rffm.es/acta-partido/1037949,2026-08-13T01:01:26.893434+00:00
1037949,referee,3579,"MAROTO CRIADO, SERGIO",Arbitro asistente,https://www.rffm.es/acta-partido/1037949,2026-08-13T01:01:26.893434+00:00
1037949,referee,877467,"CARRASCOSA VÁZQUEZ, CRISTIAN JOSÉ",Arbitro asistente,https://www.rffm.es/acta-partido/1037949,2026-08-13T01:01:26.893434+00:00
1037949,field_delegate,,"FERNANDEZ LOZANO, ANTONIO",delegado_campo,https://www.rffm.es/acta-partido/1037949,2026-08-13T01:01:26.893434+00:00
947307,referee,3771,"GARCIA PEREZ, ANTONIO",Arbitro principal,https://www.rffm.es/acta-partido/947307,2026-08-13T01:01:27.027198+00:00
947307,field_delegate,,"MORENO CARRERA, JAVIER",delegado_campo,https://www.rffm.es/acta-partido/947307,2026-08-13T01:01:27.027198+00:00
1037948,referee,591116,"TORRALBA CASTAÑEDA, PABLO",Arbitro principal,https://www.rffm.es/acta-partido/1037948,2026-08-13T01:01:27.146748+00:00
1037948,referee,590958,"ACAL LAZARO, DAVID",Arbitro asistente,https://www.rffm.es/acta-partido/1037948,2026-08-13T01:01:27.146748+00:00
1037948,referee,877467,"CARRASCOSA VÁZQUEZ, CRISTIAN JOSÉ",Arbitro asistente,https://www.rffm.es/acta-partido/1037948,2026-08-13T01:01:27.146748+00:00
1037948,field_delegate,,"FERNANDEZ LOZANO, ANTONIO",delegado_campo,https://www.rffm.es/acta-partido/1037948,2026-08-13T01:01:27.146748+00:00
947311,referee,3454,"ARANZANA CARPINTERO, RICARDO",Arbitro principal,https://www.rffm.es/acta-partido/947311,2026-08-13T01:01:27.154333+00:00
947311,field_delegate,,"GARCÍA PUMARINO DACUÑA, ANARBELLA",delegado_campo,https://www.rffm.es/acta-partido/947311,2026-08-13T01:01:27.154333+00:00
1037947,referee,797556,"DE LA MATA MARTÍNEZ, RAÚL",Arbitro principal,https://www.rffm.es/acta-partido/1037947,2026-08-13T01:01:27.364424+00:00
1037947,referee,718723,"HUERTA DUQUE, MANUEL",Arbitro asistente,https://www.rffm.es/acta-partido/1037947,2026-08-13T01:01:27.364424+00:00
1037947,referee,1058912,"ROMANILLOS GARCIA, GONZALO",Arbitro asistente,https://www.rffm.es/acta-partido/1037947,2026-08-13T01:01:27.364424+00:00
1037947,field_delegate,,"MAYORAL GARCIA, DIEGO",delegado_campo,https://www.rffm.es/acta-partido/1037947,2026-08-13T01:01:27.364424+00:00
947309,referee,3939,"PATIÑO ALVAREZ, ALEJANDRO",Arbitro principal,https://www.rffm.es/acta-partido/947309,2026-08-13T01:01:27.473950+00:00
947309,field_delegate,,"TEJADO HERNANDEZ, ISMAEL",delegado_campo,https://www.rffm.es/acta-partido/947309,2026-08-13T01:01:27.473950+00:00
947310,referee,4933,"PEREZ RUIZ, ANTONIO JOSE",Arbitro principal,https://www.rffm.es/acta-partido/947310,2026-08-13T01:01:27.556083+00:00
947310,field_delegate,,"ESCUDERO CASTILLO, SANTIAGO",delegado_campo,https://www.rffm.es/acta-partido/947310,2026-08-13T01:01:27.556083+00:00
947308,referee,3939,"PATIÑO ALVAREZ, ALEJANDRO",Arbitro principal,https://www.rffm.es/acta-partido/947308,2026-08-13T01:01:27.679317+00:00
947308,field_delegate,,"HERNANDEZ MENDEZ, ALVARO",delegado_campo,https://www.rffm.es/acta-partido/947308,2026-08-13T01:01:27.679317+00:00
947312,referee,665514,"FERNANDEZ DOMINGUEZ, MARCOS",Arbitro principal,https://www.rffm.es/acta-partido/947312,2026-08-13T01:01:27.691701+00:00
947312,field_delegate,,"MARTIN BURGUILLOS, MIGUEL ANGEL",delegado_campo,https://www.rffm.es/acta-partido/947312,2026-08-13T01:01:27.691701+00:00
947315,referee,3812,"FERNANDEZ HURTADO, JOSE LUIS",Arbitro principal,https://www.rffm.es/acta-partido/947315,2026-08-13T01:01:27.839267+00:00
947315,field_delegate,,"GANDIA PEREA, ENRIQUE",delegado_campo,https://www.rffm.es/acta-partido/947315,2026-08-13T01:01:27.839267+00:00
947316,referee,523088,"JAADAR MOKHTARI, BILAL",Arbitro principal,https://www.rffm.es/acta-partido/947316,2026-08-13T01:01:27.952317+00:00
