match_id,official_kind,official_id,official_name,role_raw,source_url,scraped_at
1768495,referee,5001588,"SALLABANDA ANDONA, DERAND",Arbitro principal,https://www.rffm.es/acta-partido/1768495,2026-08-13T05:40:52.816209+00:00
1768495,referee,5000830,"ARJONA ESCALONA, MANUEL JOSE",Arbitro asistente,https://www.rffm.es/acta-partido/1768495,2026-08-13T05:40:52.816209+00:00
1768502,referee,5002296,"ALONSO ABAD, JOSE LUIS",Arbitro principal,https://www.rffm.es/acta-partido/1768502,2026-08-13T05:40:53.216488+00:00
1768502,referee,5167793,"VEGA FERNANDEZ, JORGE",Arbitro asistente,https://www.rffm.es/acta-partido/1768502,2026-08-13T05:40:53.216488+00:00
1768497,referee,5002030,"GIL LOPEZ, FRANCISCO JAVIER",Arbitro principal,https://www.rffm.es/acta-partido/1768497,2026-08-13T05:40:53.356585+00:00
1768497,referee,5099572,"PEREZ GARCIA, MONICA",Arbitro asistente,https://www.rffm.es/acta-partido/1768497,2026-08-13T05:40:53.356585+00:00
1768503,referee,5002030,"GIL LOPEZ, FRANCISCO JAVIER",Arbitro principal,https://www.rffm.es/acta-partido/1768503,2026-08-13T05:40:53.392336+00:00
1768503,referee,5099572,"PEREZ GARCIA, MONICA",Arbitro asistente,https://www.rffm.es/acta-partido/1768503,2026-08-13T05:40:53.392336+00:00
1768501,referee,5002030,"GIL LOPEZ, FRANCISCO JAVIER",Arbitro principal,https://www.rffm.es/acta-partido/1768501,2026-08-13T05:40:53.450121+00:00
1768501,referee,5099572,"PEREZ GARCIA, MONICA",Arbitro asistente,https://www.rffm.es/acta-partido/1768501,2026-08-13T05:40:53.450121+00:00
1768496,referee,5100073,"VEGA HURTADO, RUBEN",Arbitro principal,https://www.rffm.es/acta-partido/1768496,2026-08-13T05:40:53.537622+00:00
1768496,referee,5090439,"BOADA MARTINEZ, FRANCISCO JAVIER",Arbitro asistente,https://www.rffm.es/acta-partido/1768496,2026-08-13T05:40:53.537622+00:00
1768498,referee,5030356,"ALVAREZ GARCIA, JUAN CARLOS",Arbitro principal,https://www.rffm.es/acta-partido/1768498,2026-08-13T05:40:53.623176+00:00
1768498,referee,5099572,"PEREZ GARCIA, MONICA",Arbitro asistente,https://www.rffm.es/acta-partido/1768498,2026-08-13T05:40:53.623176+00:00
1768500,referee,5000660,"MORENO DURAN, JORGE",Arbitro principal,https://www.rffm.es/acta-partido/1768500,2026-08-13T05:40:53.632826+00:00
1768500,referee,5113305,"BARRIOS AYUSO, IRIS YUDIT",Arbitro asistente,https://www.rffm.es/acta-partido/1768500,2026-08-13T05:40:53.632826+00:00
1768499,referee,5002642,"SARASUA ALVAREZ, DIEGO",Arbitro principal,https://www.rffm.es/acta-partido/1768499,2026-08-13T05:40:53.687298+00:00
1768499,referee,5090439,"BOADA MARTINEZ, FRANCISCO JAVIER",Arbitro asistente,https://www.rffm.es/acta-partido/1768499,2026-08-13T05:40:53.687298+00:00
1768506,referee,5002491,"MARTIN RODILLA, DANIEL",Arbitro principal,https://www.rffm.es/acta-partido/1768506,2026-08-13T05:40:53.776732+00:00
1768506,referee,5002728,"DE DIEGO POBLADOR, PATRICIA",Arbitro asistente,https://www.rffm.es/acta-partido/1768506,2026-08-13T05:40:53.776732+00:00
1768505,referee,5001869,"FERNANDEZ CARDENAS, DAVID",Arbitro principal,https://www.rffm.es/acta-partido/1768505,2026-08-13T05:40:53.952916+00:00
1768505,referee,5000267,"DOMINGUEZ SANCHEZ, MIGUEL ANGEL",Arbitro asistente,https://www.rffm.es/acta-partido/1768505,2026-08-13T05:40:53.952916+00:00
1768509,referee,5002298,"ALONSO ABAD, ÁLVARO",Arbitro principal,https://www.rffm.es/acta-partido/1768509,2026-08-13T05:40:53.985045+00:00
1768509,referee,5000830,"ARJONA ESCALONA, MANUEL JOSE",Arbitro asistente,https://www.rffm.es/acta-partido/1768509,2026-08-13T05:40:53.985045+00:00
1768508,referee,5002503,"POZO LUENGO, LUIS",Arbitro principal,https://www.rffm.es/acta-partido/1768508,2026-08-13T05:40:53.995221+00:00
1768508,referee,5099572,"PEREZ GARCIA, MONICA",Arbitro asistente,https://www.rffm.es/acta-partido/1768508,2026-08-13T05:40:53.995221+00:00
1768507,referee,5000377,"ALONSO SANZ, LUIS MIGUEL",Arbitro principal,https://www.rffm.es/acta-partido/1768507,2026-08-13T05:40:54.211000+00:00
1768507,referee,5001938,"LOPEZ MORENO, ANGEL",Arbitro asistente,https://www.rffm.es/acta-partido/1768507,2026-08-13T05:40:54.211000+00:00
1768512,referee,5002642,"SARASUA ALVAREZ, DIEGO",Arbitro principal,https://www.rffm.es/acta-partido/1768512,2026-08-13T05:40:54.284003+00:00
1768512,referee,5001938,"LOPEZ MORENO, ANGEL",Arbitro asistente,https://www.rffm.es/acta-partido/1768512,2026-08-13T05:40:54.284003+00:00
1768511,referee,5001863,"MAYO LOPEZ, HECTOR",Arbitro principal,https://www.rffm.es/acta-partido/1768511,2026-08-13T05:40:54.304584+00:00
1768511,referee,5000830,"ARJONA ESCALONA, MANUEL JOSE",Arbitro asistente,https://www.rffm.es/acta-partido/1768511,2026-08-13T05:40:54.304584+00:00
