match_id,team_id,player_id,minute,minute_raw,card_type_raw,card_type_label,is_second_yellow
5143331,636,22711653,14,14,100,amarilla,False
5143331,636,13325913,27,27,100,amarilla,False
5143331,636,13325913,42,42,100,amarilla,True
5143331,302,14246059,24,24,100,amarilla,False
5143331,302,10853063,37,37,101,roja,False
5143342,576,23192658,59,59,100,amarilla,False
5143342,1606,10912379,24,24,100,amarilla,False
5143342,1606,12794547,41,41,100,amarilla,False
5143342,1606,14295520,41,41,100,amarilla,False
5143340,12,14479294,59,59,100,amarilla,False
5143340,65,13137178,39,39,100,amarilla,False
5143341,680430,3186397,55,55,100,amarilla,False
5143341,2739618,10339077,15,15,100,amarilla,False
5143341,2739618,11891346,58,58,100,amarilla,False
5143338,300414,11880725,52,52,100,amarilla,False
5143338,636,10351333,46,46,100,amarilla,False
5143338,636,10395088,57,57,100,amarilla,False
5143337,102,11532545,26,26,100,amarilla,False
5143337,102,13047901,38,38,100,amarilla,False
5143352,846961,13249865,21,21,100,amarilla,False
5143352,846961,19326095,60,60,100,amarilla,False
5143352,3356322,13513389,50,50,100,amarilla,False
5143350,1606,10912379,39,39,100,amarilla,False
5143350,1606,10351296,57,57,100,amarilla,False
5143345,102,11740790,21,21,100,amarilla,False
5143345,33,12267430,16,16,100,amarilla,False
5143345,33,11323063,59,59,100,amarilla,False
5143345,33,11397887,60,60,100,amarilla,False
5143346,636,12836157,44,44,100,amarilla,False
5143346,2137,13615839,59,59,100,amarilla,False
5143347,80,21821908,60,60,100,amarilla,False
5143347,300414,11471197,50,50,100,amarilla,False
5143347,300414,13283715,52,52,100,amarilla,False
5143356,302,13256568,69,69,101,roja,False
5143356,2739618,11879344,26,26,100,amarilla,False
5143356,2739618,21977491,46,46,100,amarilla,False
5143357,12,10341193,59,59,100,amarilla,False
5143357,1606,10738110,20,20,100,amarilla,False
5143354,2137,11322882,38,38,100,amarilla,False
5143354,80,10784933,28,28,100,amarilla,False
5143354,80,20385855,47,47,100,amarilla,False
5143354,80,21822194,48,48,100,amarilla,False
5143354,80,11179074,59,59,100,amarilla,False
5143354,80,22052847,59,59,100,amarilla,False
5143359,576,10912313,50,50,100,amarilla,False
5143359,576,10912275,56,56,100,amarilla,False
5143358,680430,14827652,53,53,100,amarilla,False
5143358,851327,10336863,42,42,100,amarilla,False
5143355,300414,13049045,2,2,100,amarilla,False
5143355,300414,11307896,54,54,100,amarilla,False
5143355,65,10912694,50,50,100,amarilla,False
5143365,302,10405662,4,4,100,amarilla,False
5143365,302,16853073,29,29,100,amarilla,False
5143362,80,11912142,35,35,100,amarilla,False
5143362,80,11703708,37,37,100,amarilla,False
5143362,80,13211391,55,55,100,amarilla,False
5143362,102,14410520,55,55,100,amarilla,False
5143363,65,12267455,5,5,100,amarilla,False
5143363,65,13329490,26,26,100,amarilla,False
5143363,2137,13615839,22,22,100,amarilla,False
5143363,2137,11694802,56,56,100,amarilla,False
5143368,3356322,23270640,27,27,100,amarilla,False
5143368,576,10604703,10,10,100,amarilla,False
5143368,576,12545174,50,50,100,amarilla,False
5143370,102,13958568,23,23,100,amarilla,False
5143370,102,10912613,50,50,100,amarilla,False
5143370,102,13851137,60,60,100,amarilla,False
5143370,65,2795612,50,50,100,amarilla,False
5143370,65,16116196,60,60,100,amarilla,False
5143369,636,10351333,5,5,100,amarilla,False
5143369,80,11912142,45,45,100,amarilla,False
5143369,80,10784933,54,54,100,amarilla,False
5143369,80,21821908,54,54,100,amarilla,False
5143373,302,20538282,40,40,101,roja,False
5143372,300414,20057185,12,12,100,amarilla,False
5143372,1606,10351296,55,55,100,amarilla,False
5143375,3356322,12204126,17,17,100,amarilla,False
5143377,80,11912142,37,37,100,amarilla,False
5143377,33,11257138,12,12,100,amarilla,False
5143379,102,550761,13,13,100,amarilla,False
5143382,302,13333860,20,20,100,amarilla,False
5143382,302,14726095,29,29,100,amarilla,False
5143378,636,13325913,45,45,100,amarilla,False
5143380,1606,12857852,22,22,100,amarilla,False
5143380,1606,22741297,55,55,100,amarilla,False
5143380,1606,22741297,56,56,100,amarilla,True
5143380,2137,11663994,24,24,100,amarilla,False
5143380,2137,11694802,32,32,100,amarilla,False
5143390,302,16853073,58,58,100,amarilla,False
5143390,3356322,8410164,48,48,100,amarilla,False
5143390,3356322,13513389,58,58,100,amarilla,False
5143391,12,11080081,36,36,100,amarilla,False
5143392,680430,13200259,33,33,100,amarilla,False
5143387,102,11919543,47,47,100,amarilla,False
5143387,1606,10343112,57,57,100,amarilla,False
5143387,1606,13367432,59,59,100,amarilla,False
