page_kind,group_id,competition_id,season_id,game_type_id,url,raw_saved_path
calendario,21661467,21661439,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21661439&grupo=21661467&tipojuego=1,output\raw\rffm\other\2024-2025\calendario\21661467.html
clasificaciones,21661467,21661439,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21661439&grupo=21661467&tipojuego=1,output\raw\rffm\other\2024-2025\clasificaciones\21661467.html
goleadores,21661467,21661439,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21661439&grupo=21661467&tipojuego=1,output\raw\rffm\other\2024-2025\goleadores\21661467.html
calendario,21661468,21661439,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21661439&grupo=21661468&tipojuego=1,output\raw\rffm\other\2024-2025\calendario\21661468.html
clasificaciones,21661468,21661439,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21661439&grupo=21661468&tipojuego=1,output\raw\rffm\other\2024-2025\clasificaciones\21661468.html
goleadores,21661468,21661439,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21661439&grupo=21661468&tipojuego=1,output\raw\rffm\other\2024-2025\goleadores\21661468.html
calendario,21911664,21911601,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21911601&grupo=21911664&tipojuego=1,output\raw\rffm\other\2024-2025\calendario\21911664.html
clasificaciones,21911664,21911601,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21911601&grupo=21911664&tipojuego=1,output\raw\rffm\other\2024-2025\clasificaciones\21911664.html
goleadores,21911664,21911601,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21911601&grupo=21911664&tipojuego=1,output\raw\rffm\other\2024-2025\goleadores\21911664.html
calendario,23970549,23970451,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=23970451&grupo=23970549&tipojuego=1,output\raw\rffm\other\2024-2025\calendario\23970549.html
clasificaciones,23970549,23970451,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=23970451&grupo=23970549&tipojuego=1,output\raw\rffm\other\2024-2025\clasificaciones\23970549.html
goleadores,23970549,23970451,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=23970451&grupo=23970549&tipojuego=1,output\raw\rffm\other\2024-2025\goleadores\23970549.html
calendario,23970551,23970451,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=23970451&grupo=23970551&tipojuego=1,output\raw\rffm\other\2024-2025\calendario\23970551.html
clasificaciones,23970551,23970451,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=23970451&grupo=23970551&tipojuego=1,output\raw\rffm\other\2024-2025\clasificaciones\23970551.html
goleadores,23970551,23970451,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=23970451&grupo=23970551&tipojuego=1,output\raw\rffm\other\2024-2025\goleadores\23970551.html
calendario,24002825,23970451,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=23970451&grupo=24002825&tipojuego=1,output\raw\rffm\other\2024-2025\calendario\24002825.html
clasificaciones,24002825,23970451,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=23970451&grupo=24002825&tipojuego=1,output\raw\rffm\other\2024-2025\clasificaciones\24002825.html
goleadores,24002825,23970451,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=23970451&grupo=24002825&tipojuego=1,output\raw\rffm\other\2024-2025\goleadores\24002825.html
calendario,21434285,21434284,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21434284&grupo=21434285&tipojuego=1,output\raw\rffm\other\2024-2025\calendario\21434285.html
clasificaciones,21434285,21434284,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21434284&grupo=21434285&tipojuego=1,output\raw\rffm\other\2024-2025\clasificaciones\21434285.html
goleadores,21434285,21434284,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21434284&grupo=21434285&tipojuego=1,output\raw\rffm\other\2024-2025\goleadores\21434285.html
calendario,21661378,21661375,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21661375&grupo=21661378&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\21661378.html
clasificaciones,21661378,21661375,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21661375&grupo=21661378&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\21661378.html
goleadores,21661378,21661375,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21661375&grupo=21661378&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\21661378.html
calendario,21661381,21661375,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21661375&grupo=21661381&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\21661381.html
clasificaciones,21661381,21661375,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21661375&grupo=21661381&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\21661381.html
goleadores,21661381,21661375,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21661375&grupo=21661381&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\21661381.html
calendario,23878665,23878660,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=23878660&grupo=23878665&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\23878665.html
clasificaciones,23878665,23878660,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=23878660&grupo=23878665&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\23878665.html
goleadores,23878665,23878660,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=23878660&grupo=23878665&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\23878665.html
calendario,23934681,23878660,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=23878660&grupo=23934681&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\23934681.html
clasificaciones,23934681,23878660,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=23878660&grupo=23934681&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\23934681.html
goleadores,23934681,23878660,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=23878660&grupo=23934681&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\23934681.html
calendario,22132376,22132206,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=22132206&grupo=22132376&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\22132376.html
clasificaciones,22132376,22132206,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=22132206&grupo=22132376&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\22132376.html
goleadores,22132376,22132206,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=22132206&grupo=22132376&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\22132376.html
calendario,21433678,21433676,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21433676&grupo=21433678&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\21433678.html
clasificaciones,21433678,21433676,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21433676&grupo=21433678&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\21433678.html
goleadores,21433678,21433676,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21433676&grupo=21433678&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\21433678.html
calendario,21433677,21433676,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21433676&grupo=21433677&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\21433677.html
clasificaciones,21433677,21433676,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21433676&grupo=21433677&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\21433677.html
goleadores,21433677,21433676,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21433676&grupo=21433677&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\21433677.html
calendario,21433680,21433679,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21433679&grupo=21433680&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\21433680.html
clasificaciones,21433680,21433679,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21433679&grupo=21433680&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\21433680.html
goleadores,21433680,21433679,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21433679&grupo=21433680&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\21433680.html
calendario,21433681,21433679,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21433679&grupo=21433681&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\21433681.html
clasificaciones,21433681,21433679,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21433679&grupo=21433681&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\21433681.html
goleadores,21433681,21433679,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21433679&grupo=21433681&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\21433681.html
calendario,21433682,21433679,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21433679&grupo=21433682&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\21433682.html
clasificaciones,21433682,21433679,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21433679&grupo=21433682&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\21433682.html
goleadores,21433682,21433679,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21433679&grupo=21433682&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\21433682.html
calendario,21433683,21433679,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21433679&grupo=21433683&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\21433683.html
clasificaciones,21433683,21433679,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21433679&grupo=21433683&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\21433683.html
goleadores,21433683,21433679,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21433679&grupo=21433683&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\21433683.html
calendario,21433685,21433684,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21433684&grupo=21433685&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\21433685.html
clasificaciones,21433685,21433684,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21433684&grupo=21433685&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\21433685.html
goleadores,21433685,21433684,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21433684&grupo=21433685&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\21433685.html
calendario,21433686,21433684,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21433684&grupo=21433686&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\21433686.html
clasificaciones,21433686,21433684,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21433684&grupo=21433686&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\21433686.html
goleadores,21433686,21433684,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21433684&grupo=21433686&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\21433686.html
calendario,21433687,21433684,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21433684&grupo=21433687&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\21433687.html
clasificaciones,21433687,21433684,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21433684&grupo=21433687&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\21433687.html
goleadores,21433687,21433684,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21433684&grupo=21433687&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\21433687.html
calendario,21433688,21433684,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21433684&grupo=21433688&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\21433688.html
clasificaciones,21433688,21433684,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21433684&grupo=21433688&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\21433688.html
goleadores,21433688,21433684,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21433684&grupo=21433688&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\21433688.html
calendario,21433689,21433684,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21433684&grupo=21433689&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\21433689.html
clasificaciones,21433689,21433684,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21433684&grupo=21433689&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\21433689.html
goleadores,21433689,21433684,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21433684&grupo=21433689&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\21433689.html
calendario,21433690,21433684,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21433684&grupo=21433690&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\21433690.html
clasificaciones,21433690,21433684,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21433684&grupo=21433690&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\21433690.html
goleadores,21433690,21433684,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21433684&grupo=21433690&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\21433690.html
calendario,21433691,21433684,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21433684&grupo=21433691&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\21433691.html
clasificaciones,21433691,21433684,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21433684&grupo=21433691&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\21433691.html
goleadores,21433691,21433684,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21433684&grupo=21433691&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\21433691.html
calendario,21433692,21433684,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21433684&grupo=21433692&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\21433692.html
clasificaciones,21433692,21433684,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21433684&grupo=21433692&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\21433692.html
goleadores,21433692,21433684,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21433684&grupo=21433692&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\21433692.html
calendario,22864431,22863784,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=22863784&grupo=22864431&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\22864431.html
clasificaciones,22864431,22863784,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=22863784&grupo=22864431&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\22864431.html
goleadores,22864431,22863784,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=22863784&grupo=22864431&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\22864431.html
calendario,23302767,22863784,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=22863784&grupo=23302767&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\23302767.html
clasificaciones,23302767,22863784,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=22863784&grupo=23302767&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\23302767.html
goleadores,23302767,22863784,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=22863784&grupo=23302767&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\23302767.html
calendario,23435282,22863784,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=22863784&grupo=23435282&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\23435282.html
clasificaciones,23435282,22863784,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=22863784&grupo=23435282&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\23435282.html
goleadores,23435282,22863784,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=22863784&grupo=23435282&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\23435282.html
calendario,23528552,22863784,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=22863784&grupo=23528552&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\23528552.html
clasificaciones,23528552,22863784,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=22863784&grupo=23528552&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\23528552.html
goleadores,23528552,22863784,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=22863784&grupo=23528552&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\23528552.html
calendario,21433694,21433693,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21433693&grupo=21433694&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\21433694.html
clasificaciones,21433694,21433693,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21433693&grupo=21433694&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\21433694.html
goleadores,21433694,21433693,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21433693&grupo=21433694&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\21433694.html
calendario,21433695,21433693,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21433693&grupo=21433695&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\21433695.html
clasificaciones,21433695,21433693,20,1,https://www.rffm.es/competicion/clasificaciones?temporada=20&competicion=21433693&grupo=21433695&tipojuego=1,output\raw\rffm\aficionado\2024-2025\clasificaciones\21433695.html
goleadores,21433695,21433693,20,1,https://www.rffm.es/competicion/goleadores?temporada=20&competicion=21433693&grupo=21433695&tipojuego=1,output\raw\rffm\aficionado\2024-2025\goleadores\21433695.html
calendario,21433696,21433693,20,1,https://www.rffm.es/competicion/calendario?temporada=20&competicion=21433693&grupo=21433696&tipojuego=1,output\raw\rffm\aficionado\2024-2025\calendario\21433696.html
