player_id,season,season_id,competition_id,competition,group_id,group,team_id,team,club_name_raw,team_position,team_points,source_url,scraped_at
10000418,2018-2019,14,9032553,SEGUNDA CADETE,9474537,Grupo 16,3362576,C.D. CAMPAMENTO ,C.D. CAMPAMENTO,12,5,https://www.rffm.es/fichajugador/10000418?temporada=14,2026-08-09T18:07:04.318374+00:00
10000572,2018-2019,14,9565676,PRIMERA BENJAMIN F7,9667461,Grupo 52,6794220,C.D.E. DEPORTIVO PARLA 'B',C.D.E. DEPORTIVO PARLA,11,0,https://www.rffm.es/fichajugador/10000572?temporada=14,2026-08-09T18:07:04.319034+00:00
10000539,2018-2019,14,9565676,PRIMERA BENJAMIN F7,9667461,Grupo 52,6794220,C.D.E. DEPORTIVO PARLA 'B',C.D.E. DEPORTIVO PARLA,11,0,https://www.rffm.es/fichajugador/10000539?temporada=14,2026-08-09T18:07:04.320911+00:00
10000070,2018-2019,14,9565676,PRIMERA BENJAMIN F7,9667678,Grupo 53,6814227,C.D.E. DEPORTIVO PARLA 'C',C.D.E. DEPORTIVO PARLA,11,0,https://www.rffm.es/fichajugador/10000070?temporada=14,2026-08-09T18:07:04.323723+00:00
10000419,2018-2019,14,9565676,PRIMERA BENJAMIN F7,9625149,Grupo 14,300167,C.D. SEK 'B',C.D. SEK,4,49,https://www.rffm.es/fichajugador/10000419?temporada=14,2026-08-09T18:07:04.438097+00:00
10000591,2018-2019,14,9565676,PRIMERA BENJAMIN F7,9668131,Grupo 63,6817761,C.D. MUNICIPAL ARROYOMOLINOS 'I',C.D. MUNICIPAL ARROYOMOLINOS,14,0,https://www.rffm.es/fichajugador/10000591?temporada=14,2026-08-09T18:07:04.445599+00:00
10000120,2018-2019,14,9032660,SEGUNDA ALEVIN,9619360,Grupo 14,8971171,C.D.E. F.P.A. LAS ROZAS 'D',C.D.E. F.P.A. LAS ROZAS,8,42,https://www.rffm.es/fichajugador/10000120?temporada=14,2026-08-09T18:07:04.448959+00:00
10000120,2018-2019,14,9032615,SEGUNDA INFANTIL,9598106,Grupo 19,8960432,C.D.E. F.P.A. LAS ROZAS 'C',C.D.E. F.P.A. LAS ROZAS,7,33,https://www.rffm.es/fichajugador/10000120?temporada=14,2026-08-09T18:07:04.448959+00:00
10000143,2018-2019,14,9032553,SEGUNDA CADETE,9471240,Grupo 2,1811,ASOC.DEP. ATLETICO CONCILIO ,ASOC.DEP. ATLETICO CONCILIO,9,40,https://www.rffm.es/fichajugador/10000143?temporada=14,2026-08-09T18:07:04.453344+00:00
10000143,2018-2019,14,9032403,SEGUNDA JUVENIL,9240888,GRUPO 5,1810,ASOC.DEP. ATLETICO CONCILIO ,ASOC.DEP. ATLETICO CONCILIO,12,23,https://www.rffm.es/fichajugador/10000143?temporada=14,2026-08-09T18:07:04.453344+00:00
10001017,2018-2019,14,9565676,PRIMERA BENJAMIN F7,9599448,Grupo 3,4282625,MORALZARZAL C.F. ,MORALZARZAL C.F.,5,30,https://www.rffm.es/fichajugador/10001017?temporada=14,2026-08-09T18:07:04.960739+00:00
10000861,2018-2019,14,9032586,PRIMERA DIVISION AUTONOMICA INFANTIL,9475754,Grupo 1,822,CELTIC CASTILLA C.F. 'A',CELTIC CASTILLA C.F.,11,22,https://www.rffm.es/fichajugador/10000861?temporada=14,2026-08-09T18:07:04.964138+00:00
10000912,2018-2019,14,9565676,PRIMERA BENJAMIN F7,9716181,Grupo 66,2277020,C.D. INDEPENDIENTE DE ARAVACA ,C.D. INDEPENDIENTE DE ARAVACA,9,22,https://www.rffm.es/fichajugador/10000912?temporada=14,2026-08-09T18:07:05.015311+00:00
