check_name,severity,entity_type,entity_id,group_id,competition_id,details
jugados_reconciliation_mismatch,warning,player,10000418,,,site-reported matches_played=7 vs 8 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,10000120,,,site-reported matches_played=23 vs 1 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,10000143,,,site-reported matches_played=17 vs 20 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,10000861,,,site-reported matches_played=21 vs 22 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,10000912,,,site-reported matches_played=20 vs 21 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,10001242,,,site-reported matches_played=20 vs 21 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,10001219,,,site-reported matches_played=19 vs 1 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,10001670,,,site-reported matches_played=17 vs 18 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,10002183,,,site-reported matches_played=17 vs 18 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,10004383,,,site-reported matches_played=25 vs 1 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,10005382,,,site-reported matches_played=24 vs 25 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,10004663,,,site-reported matches_played=25 vs 26 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,10006394,,,site-reported matches_played=19 vs 21 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,10006499,,,site-reported matches_played=18 vs 6 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,10006631,,,site-reported matches_played=20 vs 18 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,10006777,,,site-reported matches_played=6 vs 10 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,1000715,,,site-reported matches_played=13 vs 1 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,10007295,,,site-reported matches_played=11 vs 13 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,100074,,,site-reported matches_played=13 vs 14 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,1000744,,,site-reported matches_played=25 vs 35 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,1000789,,,site-reported matches_played=16 vs 24 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,10008944,,,site-reported matches_played=14 vs 13 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,10009047,,,site-reported matches_played=8 vs 1 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,1000995,,,site-reported matches_played=24 vs 25 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,10010736,,,site-reported matches_played=12 vs 14 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,1001124,,,site-reported matches_played=29 vs 30 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
jugados_reconciliation_mismatch,warning,player,1001143,,,site-reported matches_played=14 vs 16 rows collected in match_lineups/ - likely a gap in acta-partido coverage for this player
