page_kind,group_id,competition_id,season_id,game_type_id,url,raw_saved_path
calendario,15567850,15567824,18,1,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15567824&grupo=15567850&tipojuego=1,output/raw/rffm/other/2022-2023/calendario/15567850.html
clasificaciones,15567850,15567824,18,1,https://www.rffm.es/competicion/clasificaciones?temporada=18&competicion=15567824&grupo=15567850&tipojuego=1,output/raw/rffm/other/2022-2023/clasificaciones/15567850.html
goleadores,15567850,15567824,18,1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15567824&grupo=15567850&tipojuego=1,output/raw/rffm/other/2022-2023/goleadores/15567850.html
calendario,17080638,17080551,18,1,https://www.rffm.es/competicion/calendario?temporada=18&competicion=17080551&grupo=17080638&tipojuego=1,output/raw/rffm/other/2022-2023/calendario/17080638.html
clasificaciones,17080638,17080551,18,1,https://www.rffm.es/competicion/clasificaciones?temporada=18&competicion=17080551&grupo=17080638&tipojuego=1,output/raw/rffm/other/2022-2023/clasificaciones/17080638.html
goleadores,17080638,17080551,18,1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=17080551&grupo=17080638&tipojuego=1,output/raw/rffm/other/2022-2023/goleadores/17080638.html
calendario,17080655,17080551,18,1,https://www.rffm.es/competicion/calendario?temporada=18&competicion=17080551&grupo=17080655&tipojuego=1,output/raw/rffm/other/2022-2023/calendario/17080655.html
clasificaciones,17080655,17080551,18,1,https://www.rffm.es/competicion/clasificaciones?temporada=18&competicion=17080551&grupo=17080655&tipojuego=1,output/raw/rffm/other/2022-2023/clasificaciones/17080655.html
goleadores,17080655,17080551,18,1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=17080551&grupo=17080655&tipojuego=1,output/raw/rffm/other/2022-2023/goleadores/17080655.html
calendario,17080677,17080551,18,1,https://www.rffm.es/competicion/calendario?temporada=18&competicion=17080551&grupo=17080677&tipojuego=1,output/raw/rffm/other/2022-2023/calendario/17080677.html
clasificaciones,17080677,17080551,18,1,https://www.rffm.es/competicion/clasificaciones?temporada=18&competicion=17080551&grupo=17080677&tipojuego=1,output/raw/rffm/other/2022-2023/clasificaciones/17080677.html
goleadores,17080677,17080551,18,1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=17080551&grupo=17080677&tipojuego=1,output/raw/rffm/other/2022-2023/goleadores/17080677.html
calendario,17080684,17080551,18,1,https://www.rffm.es/competicion/calendario?temporada=18&competicion=17080551&grupo=17080684&tipojuego=1,output/raw/rffm/other/2022-2023/calendario/17080684.html
clasificaciones,17080684,17080551,18,1,https://www.rffm.es/competicion/clasificaciones?temporada=18&competicion=17080551&grupo=17080684&tipojuego=1,output/raw/rffm/other/2022-2023/clasificaciones/17080684.html
goleadores,17080684,17080551,18,1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=17080551&grupo=17080684&tipojuego=1,output/raw/rffm/other/2022-2023/goleadores/17080684.html
calendario,17096815,17080551,18,1,https://www.rffm.es/competicion/calendario?temporada=18&competicion=17080551&grupo=17096815&tipojuego=1,output/raw/rffm/other/2022-2023/calendario/17096815.html
clasificaciones,17096815,17080551,18,1,https://www.rffm.es/competicion/clasificaciones?temporada=18&competicion=17080551&grupo=17096815&tipojuego=1,output/raw/rffm/other/2022-2023/clasificaciones/17096815.html
goleadores,17096815,17080551,18,1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=17080551&grupo=17096815&tipojuego=1,output/raw/rffm/other/2022-2023/goleadores/17096815.html
calendario,17096817,17080551,18,1,https://www.rffm.es/competicion/calendario?temporada=18&competicion=17080551&grupo=17096817&tipojuego=1,output/raw/rffm/other/2022-2023/calendario/17096817.html
clasificaciones,17096817,17080551,18,1,https://www.rffm.es/competicion/clasificaciones?temporada=18&competicion=17080551&grupo=17096817&tipojuego=1,output/raw/rffm/other/2022-2023/clasificaciones/17096817.html
goleadores,17096817,17080551,18,1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=17080551&grupo=17096817&tipojuego=1,output/raw/rffm/other/2022-2023/goleadores/17096817.html
calendario,15337097,15310343,18,1,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15310343&grupo=15337097&tipojuego=1,output/raw/rffm/other/2022-2023/calendario/15337097.html
clasificaciones,15337097,15310343,18,1,https://www.rffm.es/competicion/clasificaciones?temporada=18&competicion=15310343&grupo=15337097&tipojuego=1,output/raw/rffm/other/2022-2023/clasificaciones/15337097.html
goleadores,15337097,15310343,18,1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310343&grupo=15337097&tipojuego=1,output/raw/rffm/other/2022-2023/goleadores/15337097.html
calendario,15346011,15292809,18,1,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15346011&tipojuego=1,output/raw/rffm/aficionado/2022-2023/calendario/15346011.html
clasificaciones,15346011,15292809,18,1,https://www.rffm.es/competicion/clasificaciones?temporada=18&competicion=15292809&grupo=15346011&tipojuego=1,output/raw/rffm/aficionado/2022-2023/clasificaciones/15346011.html
