season,competition_id,group_id,team_id,player_name,goals,source_url,scraped_at
2022-2023,15310366,15467872,162,"ROMERO MOLINA, ADRIAN",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467872&tipojuego=1,2026-08-05T00:47:26.401974+00:00
2022-2023,15310366,15467872,162,"PRATS PEREZ DE VILLAR, JOSE LUIS",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467872&tipojuego=1,2026-08-05T00:47:26.401974+00:00
2022-2023,15310366,15467872,162,"GARCIA POVEDA, MANUEL",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467872&tipojuego=1,2026-08-05T00:47:26.401974+00:00
2022-2023,15310366,15467872,1532,"MARTIN MARTIN, DAVID",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467872&tipojuego=1,2026-08-05T00:47:26.401974+00:00
2022-2023,15310366,15467872,193,"FERNÁNDEZ CABANYES, ALBERTO",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467872&tipojuego=1,2026-08-05T00:47:26.401974+00:00
2022-2023,15310366,15467872,1791,"LOPEZ VILLAVERDE, DAVID",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467872&tipojuego=1,2026-08-05T00:47:26.401974+00:00
2022-2023,15310366,15467872,1532,"SANCHEZ BRAVO, BORJA",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467872&tipojuego=1,2026-08-05T00:47:26.401974+00:00
2022-2023,15310366,15467872,1791,"OLIVAR TORRES, ADRIAN",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467872&tipojuego=1,2026-08-05T00:47:26.401974+00:00
2022-2023,15310366,15467872,1532,"ALBARES SANCHEZ, CARLOS",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467872&tipojuego=1,2026-08-05T00:47:26.401974+00:00
2022-2023,15310366,15467872,193,"BLANCO BARTOLOME, RUBEN",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467872&tipojuego=1,2026-08-05T00:47:26.401974+00:00
2022-2023,15310366,15467873,1245,"NOVO PALACIOS, DANIEL",4,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467873&tipojuego=1,2026-08-05T00:47:26.619962+00:00
2022-2023,15310366,15467873,1245,"ABAJO MONTERO, ALEJANDRO",2,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467873&tipojuego=1,2026-08-05T00:47:26.619962+00:00
2022-2023,15310366,15467873,2594,"JIMENEZ DE MINGO, ANGEL",2,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467873&tipojuego=1,2026-08-05T00:47:26.619962+00:00
2022-2023,15310366,15467873,3195,"PASTOR ISIDRO, FERNANDO",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467873&tipojuego=1,2026-08-05T00:47:26.619962+00:00
2022-2023,15310366,15467873,370,"FERNANDEZ ROJAS, LUIS ALBERTO",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467873&tipojuego=1,2026-08-05T00:47:26.619962+00:00
2022-2023,15310366,15467873,1245,"MUÑIZ GUTIERREZ, RODRIGO",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467873&tipojuego=1,2026-08-05T00:47:26.619962+00:00
2022-2023,15310366,15467873,2594,"JORGE BALEA, ISMAEL",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467873&tipojuego=1,2026-08-05T00:47:26.619962+00:00
2022-2023,15310366,15467873,3195,"ARROYO AVILA, SERGIO",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467873&tipojuego=1,2026-08-05T00:47:26.619962+00:00
2022-2023,15310366,15467873,1245,"PARRA SERRANO, DAVID",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467873&tipojuego=1,2026-08-05T00:47:26.619962+00:00
2022-2023,15310366,15467873,2594,"MUÑOZ CASTELLANOS, RUBEN",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467873&tipojuego=1,2026-08-05T00:47:26.619962+00:00
2022-2023,15310366,15467873,370,"MONTESINOS MIGUEL, ADRIAN",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467873&tipojuego=1,2026-08-05T00:47:26.619962+00:00
2022-2023,15310366,15467873,3195,"DOVAL RUIZ, DANIEL",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467873&tipojuego=1,2026-08-05T00:47:26.619962+00:00
2022-2023,15310366,15467873,370,"VILLALON GARCIA, XAIRO MIGUEL",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467873&tipojuego=1,2026-08-05T00:47:26.619962+00:00
2022-2023,15310366,15467873,370,"FERNANDEZ GARCIA, DIEGO",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15310366&grupo=15467873&tipojuego=1,2026-08-05T00:47:26.619962+00:00
2022-2023,15599358,15599389,1245,"NOVO PALACIOS, DANIEL",2,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15599358&grupo=15599389&tipojuego=1,2026-08-05T00:47:26.049148+00:00
2022-2023,15599358,15599389,162,"GOMEZ DE FIGUEROA PONTIGA, ANTONIO",1,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15599358&grupo=15599389&tipojuego=1,2026-08-05T00:47:26.049148+00:00
2022-2023,15292812,15292813,466771,"TORRES CUEVAS, LUIS DANIEL",25,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,2977,"BAYARRI MARTÍN, BOSCO",20,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,1834,"VELASCO BORRERO, BORJA",16,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,767,"MUÑOZ BETANZOS, JAVIER",15,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,1418,"ANTON GARCIA, IVAN",15,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,3349086,"EL MOUDDEN L MAIMOUNI, AYMAN",15,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,1834,"HERNANDEZ GIMENO, ALBERTO",15,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,1400,"HAVRANEK DIAZ ARNESTO, FRANCISCO WLADIMIR",13,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,300214,"GONZALEZ COLLADO, MARCOS",12,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,171,"COLLADO DIAZ, DIEGO",12,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,300214,"UNTERREINER, ALEXANDER",12,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,357,"CASADO PAJARES, JOSE ENRIQUE",12,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,334384,"FERNANDEZ MARTIN, JORGE",11,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,3349086,"ZAPATERO MÉNDEZ, RUBÉN",11,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,2977,"ESNAOLA GALAN, JORGE",10,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,2302,"GONZÁLEZ FERNÁNDEZ, SERGIO",10,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,1400,"SAN SEGUNDO GARCIA, JAIME",10,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,767,"RAMIREZ GRANDE, FRANCISCO",10,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,3349086,"GONZALEZ DUARTE, AITOR",9,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,1400,"CAMARA DIAZ, ALONSO",9,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,466770,"MBASSY MEIZOU, MARVIN KENZY",8,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,397,"DE CARLOS DE TOLEDO, JUAN JOSE",8,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,767,"DE LA RUBIA GOMEZ, JUAN CARLOS",8,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,357,"ARRIBAS MARTINEZ, HUGO",8,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,1418,"NUÑEZ GALAN, ALVARO",8,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,3359869,"OTAMENDI RODRIGUEZ, JORGE",8,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,466770,"MEMETOW, ELIAS QUIMEY",7,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,334384,"GONZALEZ RODRIGAÑEZ, PABLO",7,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,1834,"SOLIS FERNANDEZ, ALVARO",7,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,194,"SANTOS SANGUINO, CLAUDIO TANIMES",7,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,830,"GARCIA RISOTO, RODRIGO",7,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,171,"ABREU GUTIERREZ, AARON MANUEL",7,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,2302,"SANZ PARDO, DIEGO",7,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,1834,"GALLEGO ALCAZAR, PABLO",7,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,466771,"MOLINO BAENA, JORGE",6,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,830,"DAVEY, ISAAC THOMAS JAMES",6,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,194,"CEREZO NOGALES, DIEGO",6,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,397,"HERRAN CUEVAS, JOSE",6,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,357,"PLATAS FECED, JOSE LUIS",6,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,334384,"SABIH CHTOUK, HASSAN",6,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,300214,"ATIENZAR SACRISTAN, IGNACIO",6,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,3349086,"CALERO PANADERO, ANDRES",6,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,3359869,"TRIGO MATEO, MANUEL",6,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,2890,"PINHAL TEIXEIRA, JOSÉ PAULO",6,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,1418,"JURADO LOZANO, DAVID",6,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,830,"FURNIELES GARCIA, GABRIEL",6,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,3359869,"ROMAGOSA DE LA PISA, GONZALO",6,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,171,"MARTINEZ REIXA, JOAQUIN",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,334384,"OFA MILAM, AMBROSIO ENGONGA",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,830,"PEREZ GONZALEZ, MIGUEL AMADOR",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,1418,"GARCIA TREVIJANO CABETAS, ENRIQUE",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,357,"ALVAREZ ADEGAS, MANUEL",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,1418,"FERNANDEZ GONZALEZ, JAVIER",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,171,"CUERVO DIEZ, VICTOR",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,466770,"GONZALEZ GOMEZ, MARCOS",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,357,"BOULBARS, TAREK",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,357,"OMABA, ARINZE VICTOR",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,171,"COLLADO PEREZ, FABIO",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,767,"SANZ SALGADO, ADRIAN",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,194,"PRIETO UBIERNA, DANIEL",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,2302,"GUTIERREZ SANCHEZ, ADOLFO",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,1418,"MARTINEZ ALVIRA, JUAN",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,334384,"KEITA, KOLO ABIBE",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,3349086,"AGYAKWA DELGADO, ISRAEL",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,1400,"GIL DAVILA, FRANCISCO JAVIER",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,300214,"SANCHA MEDINA, HUGO",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,466771,"RUIZ GARCIA, ERIK",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,2302,"FERNÁNDEZ SANZ, MARCOS",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,1834,"PALANCA ROMUALDO, BALTASAR",5,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,194,"RISCO VELA, MARIO",4,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,466770,"LARA TONDORF, JAVIER NICOLAS",4,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,171,"CAMELLO PEREZ, GONZALO",4,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,3359869,"APARICIO ALFARO, JOSE MARIA",4,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,300214,"COLINO GALLARDO, FRANCISCO JAVIER",4,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,357,"RODRIGUEZ BERNAL, RAUL",4,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,194,"BRUNO LOPEZ, JOSE MARIA",4,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,171,"HORMIGOS REDONDO, ALEJANDRO",4,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,2302,"BELHAJ, HICHAM",4,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,334384,"RODRÍGUEZ PACHECO, FERNANDO",4,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
2022-2023,15292812,15292813,466771,"SANZ MERINO, VICTOR",4,https://www.rffm.es/competicion/goleadores?temporada=18&competicion=15292812&grupo=15292813&tipojuego=1,2026-08-05T00:47:34.886197+00:00
