season,season_id,competition_id,group_id,team_id,team,source_url,scraped_at
2022-2023,18,15310343,15337097,2127,C.D. MOSTOLES U.R.J.C. 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15310343&grupo=15337097&jornada=1&tipojuego=1,2026-08-05T00:47:29.898485+00:00
2022-2023,18,15310343,15337097,293,LAS ROZAS C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15310343&grupo=15337097&jornada=1&tipojuego=1,2026-08-05T00:47:29.898485+00:00
2022-2023,18,15310343,15337097,1873,C.F. POZUELO DE ALARCON 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15310343&grupo=15337097&jornada=1&tipojuego=1,2026-08-05T00:47:29.898485+00:00
2022-2023,18,15310343,15337097,1563,C.F. TRIVAL VALDERAS ALCORCON,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15310343&grupo=15337097&jornada=1&tipojuego=1,2026-08-05T00:47:29.898485+00:00
2022-2023,18,15310343,15337097,2002,C.D.B. PARACUELLOS ANTAMIRA - MAJADAHONDA 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15310343&grupo=15337097&jornada=1&tipojuego=1,2026-08-05T00:47:29.898485+00:00
2022-2023,18,15310343,15337097,300607,C.D.E. URSARIA,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15310343&grupo=15337097&jornada=1&tipojuego=1,2026-08-05T00:47:29.898485+00:00
2022-2023,18,15292809,15346011,1245,C.D. LOS YEBENES-SAN BRUNO 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15346011&jornada=1&tipojuego=1,2026-08-05T00:47:39.506320+00:00
2022-2023,18,15292809,15346011,6817352,UNION ZONA NORTE,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15346011&jornada=1&tipojuego=1,2026-08-05T00:47:39.506320+00:00
2022-2023,18,15292809,15346011,193,A.D. COLMENAR VIEJO 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15346011&jornada=1&tipojuego=1,2026-08-05T00:47:39.506320+00:00
2022-2023,18,15292809,15346011,106,ARAVACA C.F. - Bhhs Spain 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15346011&jornada=1&tipojuego=1,2026-08-05T00:47:39.506320+00:00
2022-2023,18,15292809,15346011,370,ESCUELA FUTBOL CONCEPCION 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15346011&jornada=1&tipojuego=1,2026-08-05T00:47:39.506320+00:00
2022-2023,18,15292809,15346011,2594,C.F. SAN AGUSTIN DE GUADALIX 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15346011&jornada=1&tipojuego=1,2026-08-05T00:47:39.506320+00:00
2022-2023,18,15292809,15346011,1032104,RAYO CIUDAD ALCOBENDAS C.F.,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15346011&jornada=1&tipojuego=1,2026-08-05T00:47:39.506320+00:00
2022-2023,18,15292809,15346011,2027,C.D. FUTBOL TRES CANTOS 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15346011&jornada=1&tipojuego=1,2026-08-05T00:47:39.506320+00:00
2022-2023,18,15292809,15346011,1532,F.C. VILLANUEVA DEL PARDILLO 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15346011&jornada=1&tipojuego=1,2026-08-05T00:47:39.506320+00:00
2022-2023,18,15292809,15346011,2364,A.D. TORREJON C.F. 'B',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15346011&jornada=1&tipojuego=1,2026-08-05T00:47:39.506320+00:00
2022-2023,18,15292809,15346011,623,ESCUELA DEP.MORATALAZ 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15346011&jornada=1&tipojuego=1,2026-08-05T00:47:39.506320+00:00
2022-2023,18,15292809,15346011,526441,LAS ROZAS C.F. 'B',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15346011&jornada=1&tipojuego=1,2026-08-05T00:47:39.506320+00:00
2022-2023,18,15292809,15346011,408,U.D. SAN SEBASTIAN REYES 'B',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15346011&jornada=1&tipojuego=1,2026-08-05T00:47:39.506320+00:00
2022-2023,18,15292809,15346011,2451,A.D. COMPLUTENSE ALCALA 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15346011&jornada=1&tipojuego=1,2026-08-05T00:47:39.506320+00:00
2022-2023,18,15292809,15346011,2728977,LA MORALEJA C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15346011&jornada=1&tipojuego=1,2026-08-05T00:47:39.506320+00:00
2022-2023,18,15292809,15346011,596,C.D. VICALVARO,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15346011&jornada=1&tipojuego=1,2026-08-05T00:47:39.506320+00:00
2022-2023,18,15292809,15346011,3359955,C.D. ELECTROCOR LAS ROZAS C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15346011&jornada=1&tipojuego=1,2026-08-05T00:47:39.506320+00:00
2022-2023,18,15292809,15346011,1174,PERISO CLUB DE FUTBOL 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15346011&jornada=1&tipojuego=1,2026-08-05T00:47:39.506320+00:00
2022-2023,18,15292809,15292811,495,C.D. FORTUNA 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15292811&jornada=1&tipojuego=1,2026-08-05T00:47:38.709057+00:00
2022-2023,18,15292809,15292811,1791,CLUB POLID. PARLA ESCUELA-FAIR PLAY,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15292811&jornada=1&tipojuego=1,2026-08-05T00:47:38.709057+00:00
2022-2023,18,15292809,15292811,2022,E.F. CIUDAD DE GETAFE 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15292811&jornada=1&tipojuego=1,2026-08-05T00:47:38.709057+00:00
2022-2023,18,15292809,15292811,85,C.D. COLONIA MOSCARDO 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15292811&jornada=1&tipojuego=1,2026-08-05T00:47:38.709057+00:00
2022-2023,18,15292809,15292811,46,REAL C.D. CARABANCHEL 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15292811&jornada=1&tipojuego=1,2026-08-05T00:47:38.709057+00:00
2022-2023,18,15292809,15292811,846885,ESC.MUN.FUT. ALUCHE 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15292811&jornada=1&tipojuego=1,2026-08-05T00:47:38.709057+00:00
2022-2023,18,15292809,15292811,162,ATLETICO DE PINTO 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15292811&jornada=1&tipojuego=1,2026-08-05T00:47:38.709057+00:00
2022-2023,18,15292809,15292811,624,ESCUELA DEP.MORATALAZ 'B',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15292811&jornada=1&tipojuego=1,2026-08-05T00:47:38.709057+00:00
2022-2023,18,15292809,15292811,2089,C.D. LUGO FUENLABRADA 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15292811&jornada=1&tipojuego=1,2026-08-05T00:47:38.709057+00:00
2022-2023,18,15292809,15292811,2278108,C.D. MOSTOLES U.R.J.C. 'B',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15292811&jornada=1&tipojuego=1,2026-08-05T00:47:38.709057+00:00
2022-2023,18,15292809,15292811,468,C.D. EL ALAMO 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15292811&jornada=1&tipojuego=1,2026-08-05T00:47:38.709057+00:00
2022-2023,18,15292809,15292811,10657139,S.A.D. RACING MADRID CITY F.C.,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15292811&jornada=1&tipojuego=1,2026-08-05T00:47:38.709057+00:00
2022-2023,18,15292809,15292811,311,A.D. PARLA 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15292811&jornada=1&tipojuego=1,2026-08-05T00:47:38.709057+00:00
2022-2023,18,15292809,15292811,2856,C.D. CIUDAD LOS ANGELES,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15292811&jornada=1&tipojuego=1,2026-08-05T00:47:38.709057+00:00
2022-2023,18,15292809,15292811,424,A.D. VILLAVICIOSA DE ODON 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15292811&jornada=1&tipojuego=1,2026-08-05T00:47:38.709057+00:00
2022-2023,18,15292809,15292811,6826481,S.A.D. VILLAVERDE SAN ANDRES,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15292811&jornada=1&tipojuego=1,2026-08-05T00:47:38.709057+00:00
2022-2023,18,15292809,15292811,334379,E.F. RIVAS VACIAMADRID 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15292811&jornada=1&tipojuego=1,2026-08-05T00:47:38.709057+00:00
2022-2023,18,15292809,15292811,3195,MOSTOLES C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292809&grupo=15292811&jornada=1&tipojuego=1,2026-08-05T00:47:38.709057+00:00
2022-2023,18,17129186,17129187,85,C.D. COLONIA MOSCARDO 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=17129186&grupo=17129187&jornada=1&tipojuego=1,2026-08-05T00:47:26.844023+00:00
2022-2023,18,17129186,17129187,2027,C.D. FUTBOL TRES CANTOS 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=17129186&grupo=17129187&jornada=1&tipojuego=1,2026-08-05T00:47:26.844023+00:00
2022-2023,18,15310366,15467872,162,ATLETICO DE PINTO 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15310366&grupo=15467872&jornada=1&tipojuego=1,2026-08-05T00:47:26.402005+00:00
2022-2023,18,15310366,15467872,1532,F.C. VILLANUEVA DEL PARDILLO 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15310366&grupo=15467872&jornada=1&tipojuego=1,2026-08-05T00:47:26.402005+00:00
2022-2023,18,15310366,15467872,1791,CLUB POLID. PARLA ESCUELA-FAIR PLAY,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15310366&grupo=15467872&jornada=1&tipojuego=1,2026-08-05T00:47:26.402005+00:00
2022-2023,18,15310366,15467872,193,A.D. COLMENAR VIEJO 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15310366&grupo=15467872&jornada=1&tipojuego=1,2026-08-05T00:47:26.402005+00:00
2022-2023,18,15310366,15467873,1245,C.D. LOS YEBENES-SAN BRUNO 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15310366&grupo=15467873&jornada=1&tipojuego=1,2026-08-05T00:47:26.619990+00:00
2022-2023,18,15310366,15467873,3195,MOSTOLES C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15310366&grupo=15467873&jornada=1&tipojuego=1,2026-08-05T00:47:26.619990+00:00
2022-2023,18,15310366,15467873,2594,C.F. SAN AGUSTIN DE GUADALIX 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15310366&grupo=15467873&jornada=1&tipojuego=1,2026-08-05T00:47:26.619990+00:00
2022-2023,18,15310366,15467873,370,ESCUELA FUTBOL CONCEPCION 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15310366&grupo=15467873&jornada=1&tipojuego=1,2026-08-05T00:47:26.619990+00:00
2022-2023,18,15599358,15599389,162,ATLETICO DE PINTO 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15599358&grupo=15599389&jornada=1&tipojuego=1,2026-08-05T00:47:26.049167+00:00
2022-2023,18,15599358,15599389,1245,C.D. LOS YEBENES-SAN BRUNO 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15599358&grupo=15599389&jornada=1&tipojuego=1,2026-08-05T00:47:26.049167+00:00
2022-2023,18,15292812,15292813,466771,A.D. SPORTING HORTALEZA 'B',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292813&jornada=1&tipojuego=1,2026-08-05T00:47:34.886426+00:00
2022-2023,18,15292812,15292813,397,S.A.D. FUND. C.D. RECUERDO,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292813&jornada=1&tipojuego=1,2026-08-05T00:47:34.886426+00:00
2022-2023,18,15292812,15292813,3349086,CELTIC CASTILLA C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292813&jornada=1&tipojuego=1,2026-08-05T00:47:34.886426+00:00
2022-2023,18,15292812,15292813,357,ATLETICO LEONES DE CASTILLA,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292813&jornada=1&tipojuego=1,2026-08-05T00:47:34.886426+00:00
2022-2023,18,15292812,15292813,830,TORRELODONES C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292813&jornada=1&tipojuego=1,2026-08-05T00:47:34.886426+00:00
2022-2023,18,15292812,15292813,3359869,S.A.D. FOMENTO ALUMNI 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292813&jornada=1&tipojuego=1,2026-08-05T00:47:34.886426+00:00
2022-2023,18,15292812,15292813,1418,A.D. FUNDACION 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292813&jornada=1&tipojuego=1,2026-08-05T00:47:34.886426+00:00
2022-2023,18,15292812,15292813,171,A.D. CALA POZUELO 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292813&jornada=1&tipojuego=1,2026-08-05T00:47:34.886426+00:00
2022-2023,18,15292812,15292813,1400,DEPORTIVO A.V. SANTA ANA,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292813&jornada=1&tipojuego=1,2026-08-05T00:47:34.886426+00:00
2022-2023,18,15292812,15292813,2977,E.F. SIETE PICOS COLMENAR,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292813&jornada=1&tipojuego=1,2026-08-05T00:47:34.886426+00:00
2022-2023,18,15292812,15292813,1834,C.D. VILLANUEVA DE LA CAÑADA,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292813&jornada=1&tipojuego=1,2026-08-05T00:47:34.886426+00:00
2022-2023,18,15292812,15292813,2302,RECREATIVO SOTO DEL REAL C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292813&jornada=1&tipojuego=1,2026-08-05T00:47:34.886426+00:00
2022-2023,18,15292812,15292813,466770,A.D. UNION ADARVE 'B',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292813&jornada=1&tipojuego=1,2026-08-05T00:47:34.886426+00:00
2022-2023,18,15292812,15292813,194,A.D. COLMENAR VIEJO 'B',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292813&jornada=1&tipojuego=1,2026-08-05T00:47:34.886426+00:00
2022-2023,18,15292812,15292813,767,CERCEDA C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292813&jornada=1&tipojuego=1,2026-08-05T00:47:34.886426+00:00
2022-2023,18,15292812,15292813,2890,C.D. ALONSO CANO 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292813&jornada=1&tipojuego=1,2026-08-05T00:47:34.886426+00:00
2022-2023,18,15292812,15292813,334384,C.D. NUEVO BOADILLA 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292813&jornada=1&tipojuego=1,2026-08-05T00:47:34.886426+00:00
2022-2023,18,15292812,15292813,300214,F.C. VILLANUEVA DEL PARDILLO 'B',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292813&jornada=1&tipojuego=1,2026-08-05T00:47:34.886426+00:00
2022-2023,18,15292812,15292814,1311,JUVENTUD SANSE 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292814&jornada=1&tipojuego=1,2026-08-05T00:47:37.999065+00:00
2022-2023,18,15292812,15292814,12325487,C.D.B. PARACUELLOS ANTAMIRA 'B',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292814&jornada=1&tipojuego=1,2026-08-05T00:47:37.999065+00:00
2022-2023,18,15292812,15292814,444,C.D. SAN ROQUE E.F.F. 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292814&jornada=1&tipojuego=1,2026-08-05T00:47:37.999065+00:00
2022-2023,18,15292812,15292814,748,A.D. HENARES D.IV,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292814&jornada=1&tipojuego=1,2026-08-05T00:47:37.999065+00:00
2022-2023,18,15292812,15292814,119,C.D. SAN FERNANDO 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292814&jornada=1&tipojuego=1,2026-08-05T00:47:37.999065+00:00
2022-2023,18,15292812,15292814,608,C.D. AVANCE,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292814&jornada=1&tipojuego=1,2026-08-05T00:47:37.999065+00:00
2022-2023,18,15292812,15292814,1925,ESC.DEP. FUTBOL DE TORRES 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292814&jornada=1&tipojuego=1,2026-08-05T00:47:37.999065+00:00
2022-2023,18,15292812,15292814,546,A.D. SPORTING HORTALEZA 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292814&jornada=1&tipojuego=1,2026-08-05T00:47:37.999065+00:00
2022-2023,18,15292812,15292814,1387,ALAMEDA DE OSUNA ESCUELAS DE F 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292814&jornada=1&tipojuego=1,2026-08-05T00:47:37.999065+00:00
2022-2023,18,15292812,15292814,685,C.D. COSLADA 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292814&jornada=1&tipojuego=1,2026-08-05T00:47:37.999065+00:00
2022-2023,18,15292812,15292814,919,A.D. ESPERANZA 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292814&jornada=1&tipojuego=1,2026-08-05T00:47:37.999065+00:00
2022-2023,18,15292812,15292814,517,CAMARMA C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292814&jornada=1&tipojuego=1,2026-08-05T00:47:37.999065+00:00
2022-2023,18,15292812,15292814,466673,LOS SANTOS DE LA HUMOSA C.F.,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292814&jornada=1&tipojuego=1,2026-08-05T00:47:37.999065+00:00
2022-2023,18,15292812,15292814,732,RACING C.F. VERACRUZ 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292814&jornada=1&tipojuego=1,2026-08-05T00:47:37.999065+00:00
2022-2023,18,15292812,15292814,989,C.D. DAGANZO 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292814&jornada=1&tipojuego=1,2026-08-05T00:47:37.999065+00:00
2022-2023,18,15292812,15292814,256,ALCOBENDAS C.F. 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292814&jornada=1&tipojuego=1,2026-08-05T00:47:37.999065+00:00
2022-2023,18,15292812,15292814,846893,C.F. SAN AGUSTIN DE GUADALIX 'B',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292814&jornada=1&tipojuego=1,2026-08-05T00:47:37.999065+00:00
2022-2023,18,15292812,15292814,300725,C.D. CANILLAS 'B',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292814&jornada=1&tipojuego=1,2026-08-05T00:47:37.999065+00:00
2022-2023,18,15292812,15292815,1395,C.F. INTER DE VALDEMORO 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292815&jornada=1&tipojuego=1,2026-08-05T00:47:37.922177+00:00
2022-2023,18,15292812,15292815,1554,C.D. TAJAMAR 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292815&jornada=1&tipojuego=1,2026-08-05T00:47:37.922177+00:00
2022-2023,18,15292812,15292815,785,C.D. ALZOLA-HALCONES,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292815&jornada=1&tipojuego=1,2026-08-05T00:47:37.922177+00:00
2022-2023,18,15292812,15292815,2946,ESC. DE FUT. VALDEMORO 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292815&jornada=1&tipojuego=1,2026-08-05T00:47:37.922177+00:00
2022-2023,18,15292812,15292815,386,ROMA C.F.,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292815&jornada=1&tipojuego=1,2026-08-05T00:47:37.922177+00:00
2022-2023,18,15292812,15292815,947,A.D. ORCASITAS 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292815&jornada=1&tipojuego=1,2026-08-05T00:47:37.922177+00:00
2022-2023,18,15292812,15292815,4939330,UNION DEPORTIVA USERA 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292815&jornada=1&tipojuego=1,2026-08-05T00:47:37.922177+00:00
2022-2023,18,15292812,15292815,4928299,C.D. UNION VALDEBERNARDO 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292815&jornada=1&tipojuego=1,2026-08-05T00:47:37.922177+00:00
2022-2023,18,15292812,15292815,8944219,C.D.E. CIUDAD DE PINTO 'A',https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292815&jornada=1&tipojuego=1,2026-08-05T00:47:37.922177+00:00
2022-2023,18,15292812,15292815,1991,C.D. SITIO DE ARANJUEZ,https://www.rffm.es/competicion/calendario?temporada=18&competicion=15292812&grupo=15292815&jornada=1&tipojuego=1,2026-08-05T00:47:37.922177+00:00
