match_id,team_id,player_id,minute,minute_raw,card_type_raw,card_type_label,is_second_yellow
5519965,680466,25787102,36,36,100,amarilla,False
5519965,2712837,26203133,37,37,100,amarilla,False
5519969,466966,23533275,32,32,100,amarilla,False
5519969,12440268,20898601,60,60,100,amarilla,False
5519969,12440268,20898601,60,60,100,amarilla,False
5519986,466966,23533275,16,16,100,amarilla,False
5519986,466966,23533275,47,47,100,amarilla,True
5403680,467013,14871598,999,999,100,amarilla,False
5403677,2143,20760088,44,44,100,amarilla,False
5403698,10664118,20687136,17,17,100,amarilla,False
5403698,10664118,20687136,999,999,101,roja,False
5403715,1662,20777177,22,22,100,amarilla,False
5403723,1804,33648,45,45,100,amarilla,False
5403728,10664118,20687136,34,34,101,roja,False
5403761,1662,14987372,30,30,100,amarilla,False
5403774,10664118,25462432,38,38,100,amarilla,False
5403775,3359903,25689680,40,40,100,amarilla,False
5403782,10664118,25176295,42,42,100,amarilla,False
5403801,1804,33648,999,999,100,amarilla,False
5403813,680607,15990946,31,31,100,amarilla,False
5403815,10662758,7578417,17,17,100,amarilla,False
5403826,680607,15990946,20,20,101,roja,False
5403827,10664118,25176295,46,46,100,amarilla,False
5403827,10664118,25176295,999,999,101,roja,False
5567808,55,20527927,17,17,100,amarilla,False
5469270,1059817,22828722,30,30,100,amarilla,False
5469274,680467,25036214,48,48,100,amarilla,False
5469310,22711842,8838868,999,999,101,roja,False
5469328,8954218,25625944,15,15,100,amarilla,False
5469328,6821042,19388988,21,21,100,amarilla,False
5469336,6821042,19388988,45,45,100,amarilla,False
5469336,6821042,25831491,55,55,100,amarilla,False
5469358,560249,19960388,39,39,100,amarilla,False
5469364,2276881,19510588,46,46,100,amarilla,False
5469395,17128618,25982406,22,22,100,amarilla,False
5469395,17128618,25982406,33,33,100,amarilla,True
5503360,300051,15758768,47,47,100,amarilla,False
5503361,24933971,25092169,33,33,101,roja,False
5503361,1083,16539384,40,40,100,amarilla,False
5411961,1083,24781607,32,32,100,amarilla,False
5503380,300051,25061778,23,23,100,amarilla,False
5503381,1083,22885047,35,35,100,amarilla,False
5503381,1083,24781607,35,35,100,amarilla,False
5465927,20562417,24550613,40,40,101,roja,False
5465944,2743,11565089,28,28,100,amarilla,False
5465951,2743,11565089,13,13,100,amarilla,False
5465997,1410,11715758,40,40,100,amarilla,False
5466016,2743,11565089,49,49,100,amarilla,False
5466016,2743,11565089,999,999,101,roja,False
5466030,304374,26504761,48,48,100,amarilla,False
5466038,13571247,23038647,39,39,100,amarilla,False
5466061,907793,26170665,999,999,101,roja,False
5464458,334092,4232683,23,23,100,amarilla,False
5464469,1905,26025243,35,35,100,amarilla,False
5464510,2740044,20583235,36,36,100,amarilla,False
5464512,2733674,20018924,45,45,100,amarilla,False
5464529,12325505,25979817,40,40,100,amarilla,False
5464544,334090,23631756,39,39,100,amarilla,False
5464556,2740044,20583235,58,58,100,amarilla,False
5464562,3356326,25344044,35,35,100,amarilla,False
5464567,1905,25032353,35,35,101,roja,False
5464587,1905,25032353,41,41,100,amarilla,False
5464589,2733674,25661885,15,15,100,amarilla,False
5464589,334092,4232683,29,29,100,amarilla,False
5464593,1905,26195481,30,30,100,amarilla,False
5464613,334092,4232683,23,23,100,amarilla,False
5466117,21408117,25222423,28,28,100,amarilla,False
5466212,17139054,15767399,49,49,100,amarilla,False
5466214,21408117,24905094,16,16,100,amarilla,False
5466214,21408117,24905094,44,44,100,amarilla,True
5466227,21408117,25222423,29,29,100,amarilla,False
5466240,19246661,3022975,30,30,100,amarilla,False
5466251,2465,15492065,48,48,100,amarilla,False
5466251,2465,25399503,48,48,100,amarilla,False
5466247,21408117,13502857,16,16,100,amarilla,False
5466266,846788,23117142,41,41,100,amarilla,False
5464650,3366454,26106309,20,20,100,amarilla,False
5464649,1610,20770262,44,44,100,amarilla,False
5464655,826,23054833,32,32,100,amarilla,False
5464683,10659995,22794783,20,20,100,amarilla,False
5464731,6821013,23533274,22,22,100,amarilla,False
5464754,1611,23728517,15,15,100,amarilla,False
5464759,2730310,26216118,42,42,100,amarilla,False
5464766,826,23054833,49,49,101,roja,False
