match_id,team_id,player_id,jersey_number,is_starter,is_substitute,is_captain,is_goalkeeper,position_raw,position_abbr_raw,sex_raw
5524466,6821043,25883695,1,True,False,False,True,,,0
5524466,6821043,20986856,2,True,False,False,False,,,0
5524466,6821043,20876951,5,True,False,False,False,,,0
5524466,6821043,23169006,6,True,False,False,False,,,0
5524466,6821043,16726723,8,True,False,False,False,,,0
5524466,6821043,20842383,9,True,False,False,False,,,0
5524466,6821043,20876928,10,True,False,True,False,,,0
5524466,6821043,22797509,11,True,False,False,False,,,0
5524466,6821043,20958529,20,True,False,False,False,,,0
5524466,6821043,20880756,23,True,False,False,False,,,0
5524466,6821043,20876849,24,True,False,False,False,,,0
5524463,15305818,25326065,1,True,False,False,True,,,0
5524463,15305818,16688136,3,True,False,False,False,,,0
5524463,15305818,21773652,4,True,False,False,False,,,0
5524463,15305818,19310993,5,True,False,True,False,,,0
5524463,15305818,24166998,6,True,False,False,False,,,0
5524463,15305818,22267470,7,True,False,False,False,,,0
5524463,15305818,20629094,8,True,False,False,False,,,0
5524463,15305818,24075271,9,True,False,False,False,,,0
5524463,15305818,19320802,10,True,False,False,False,,,0
5524463,15305818,16688077,11,True,False,False,False,,,0
5524463,15305818,16687872,13,True,False,False,False,,,0
5524463,15305818,22877672,14,True,False,False,False,,,0
5524463,24235531,23284596,13,True,False,False,True,,,0
5524463,24235531,23284810,2,True,False,False,False,,,0
5524463,24235531,23284338,17,True,False,False,False,,,0
5524463,24235531,23284347,19,True,False,False,False,,,0
5524463,24235531,23284295,21,True,False,False,False,,,0
5524463,24235531,23168415,22,True,False,False,False,,,0
5524463,24235531,23284646,23,True,False,False,False,,,0
5524463,24235531,23589161,24,True,False,False,False,,,0
5524463,24235531,23284624,25,True,False,False,False,,,0
5524463,24235531,22743018,32,True,False,True,False,,,0
5524463,24235531,23284453,33,True,False,False,False,,,0
5524464,12521866,16814135,10,True,False,False,True,,,0
5524464,12521866,16686399,5,True,False,False,False,,,0
5524464,12521866,16685671,6,True,False,False,False,,,0
5524464,12521866,16681385,7,True,False,False,False,,,0
5524464,12521866,16681405,11,True,False,False,False,,,0
5524464,12521866,23171909,19,True,False,False,False,,,0
5524464,12521866,16680105,23,True,False,True,False,,,0
5524464,12521866,20839033,24,True,False,False,False,,,0
5524464,12521866,16681195,29,True,False,False,False,,,0
5524464,12521866,25999358,41,True,False,False,False,,,0
5524464,12521866,16733337,53,True,False,False,False,,,0
5524464,1753,21773562,13,True,False,False,True,Portero/a,P,0
5524464,1753,16498302,4,True,False,False,False,,,0
5524464,1753,21009417,5,True,False,False,False,,,0
