match_id,team_id,player_id,minute,minute_raw,goal_type_raw
5334846,305,17092810,3,3,100
5334846,305,17092810,11,11,100
5334846,305,25842771,23,23,100
5334846,305,25842771,24,24,100
5334846,305,14892277,25,25,100
5334846,305,14892277,26,26,100
5334846,305,16577551,31,31,100
5334846,305,15369031,33,33,100
5334846,305,20661074,34,34,100
5334846,305,25842771,35,35,100
5334846,305,15369031,40,40,100
5334858,15305816,16399352,1,1,100
5334858,15305816,16622963,30,30,100
5334858,15305816,16399352,37,37,100
5334854,14,13395227,19,19,100
5334854,14,13395227,22,22,100
5334854,14,14899871,31,31,100
5334854,14,19402664,36,36,100
5334854,14,16061953,41,41,100
5334854,14,19364992,42,42,100
5334854,14,19364992,43,43,100
5334854,14,16480694,46,46,100
5334854,14,14899871,47,47,100
5334855,586,24256933,17,17,100
5334855,586,13424057,25,25,100
5334855,586,14953168,26,26,100
5334855,586,14953168,28,28,100
5334855,586,14953168,29,29,100
5334855,586,14521898,30,30,100
5334855,586,16566800,38,38,100
5334855,586,17022580,46,46,100
5334859,846733,15684148,2,2,100
5334859,846733,15684148,22,22,100
5334859,846733,15684148,35,35,100
5334859,846733,15681715,47,47,100
5334859,846733,15681715,48,48,100
5334856,6821040,16623494,10,10,100
5334856,6821040,16554587,24,24,100
5334856,6821040,16554587,40,40,100
5334856,3035,16265098,37,37,100
5334856,3035,16566596,47,47,100
5334853,305,20661074,33,33,100
5334853,2216,14541831,11,11,100
5334853,2216,14541831,36,36,100
5334853,2216,16630935,47,47,100
5334861,14,19364992,11,11,100
5334861,14,15674669,24,24,100
5334861,14,13503050,26,26,100
5334861,14,13503050,28,28,100
5334861,305,14892277,34,34,100
5334866,846733,15684148,1,1,100
5334866,15305816,16622963,18,18,100
5334866,15305816,20171288,23,23,100
5334866,15305816,16622963,26,26,100
5334866,15305816,20215716,41,41,100
5334860,2216,19281593,1,1,100
5334860,2216,14509592,3,3,100
5334860,2216,19282685,21,21,100
5334860,2216,14318053,25,25,100
5334860,2216,14509592,27,27,100
5334860,2216,15215202,33,33,100
5334860,2216,14541831,38,38,100
5334860,2216,14318053,49,49,100
5334865,300164,13428669,19,19,100
5334865,334123,16620381,23,23,100
5334865,334123,15988479,28,28,100
5334863,3035,16265018,11,11,100
5334863,586,16473729,1,1,100
5334863,586,24256933,4,4,100
5334863,586,16473729,12,12,100
5334863,586,14662030,13,13,100
5334863,586,13424057,19,19,100
5334863,586,14521898,20,20,100
5334863,586,14953168,23,23,100
5334863,586,13424057,24,24,100
5334863,586,16566800,27,27,100
5334863,586,24256933,29,29,100
5334863,586,15100467,36,36,100
5334863,586,14953168,49,49,100
5334862,2141,22875635,15,15,100
5334873,435,16630393,30,30,100
5334873,15305816,14331705,1,1,100
5334873,15305816,20215716,8,8,100
5334873,15305816,16622963,13,13,100
5334873,15305816,20171288,22,22,100
5334873,15305816,20171288,27,27,100
5334873,15305816,16399066,32,32,100
5334873,15305816,20171288,40,40,100
5334873,15305816,20171288,42,42,100
5334873,15305816,21701438,44,44,100
5334873,15305816,21701438,46,46,100
5334873,15305816,21701438,48,48,100
5334873,15305816,16622963,50,50,100
5334868,305,25842771,2,2,100
5334868,305,25842771,8,8,100
5334868,305,14892277,12,12,100
5334868,305,17092810,38,38,100
5334868,305,25842771,42,42,100
5334868,2141,20083598,10,10,100
5334869,587,16560773,17,17,100
5334869,587,16560773,23,23,100
5334869,587,16560773,30,30,100
5334869,587,16560773,49,49,100
5334869,3035,16358553,22,22,100
5334869,3035,16265018,40,40,100
5334869,3035,16265108,45,45,100
5334867,2216,14509592,42,42,100
5334867,14,13503050,4,4,100
5334867,14,13395227,34,34,100
5334867,14,15674669,35,35,100
5334867,14,13503050,42,42,100
5334867,14,13503050,43,43,100
5334871,6821040,16623494,28,28,100
5334871,300164,13385095,9,9,100
5334871,300164,13385155,22,22,100
5334872,334123,13428631,8,8,100
5334872,334123,14914120,24,24,100
5334872,334123,16620381,32,32,100
5334872,334123,13395613,43,43,100
5334872,846733,16024905,50,50,102
5334879,846733,15681715,21,21,100
