match_id,team_id,role_kind,role_raw,person_id,person_name
5143303,851327,head_coach,head_coach,15440300,"GALISTEO RAMIREZ, DAVID"
5143303,851327,other_staff,AUXILIAR,22640833,"RIOS CUEVAS, ALVARO"
5143300,102,head_coach,head_coach,550761,"PLEITE FERNANDEZ, JOSE LUIS"
5143300,102,team_delegate,team_delegate,,"GÓMEZ CERRILLO, PABLO"
5143300,102,other_staff,AUXILIAR,21897296,"AMADOR CID, SANTIAGO"
5143300,576,head_coach,head_coach,8719181,"BOLIVAR COLORADO, OSCAR GIOVANNI"
5143300,576,team_delegate,team_delegate,,"POSTIGO PASCUAL, RAMÓN"
5143300,576,other_staff,AUXILIAR,19618984,"PIMENTEL CORTEZ, PEDRO JOSE LUIS"
5143300,576,other_staff,ENCARGADO DE MATERIAL,21849723,"RESTREPO, SANTIAGO"
5143297,302,head_coach,head_coach,16853073,"ARIAS VALLEJO, ADRIÁN"
5143297,302,other_staff,AUXILIAR,708439,"ACUÑA LORENTE, SERGIO"
5143297,33,head_coach,head_coach,2477847,"TRAPERO CRESPO, IVAN"
5143297,33,assistant_coach,assistant_coach,9552834,"ESTEBAN SANZ, DAVID"
5143297,33,team_delegate,team_delegate,,"NAVARRO PARRA, ENRIQUE"
5143297,33,other_staff,AYUDANTE TECNICO SANITARIO,157376,"FERRERO MARQUEZ, ISRAEL"
5143297,33,other_staff,PREPARADOR FISICO,16378455,"QUILES COLMENERO, ADRIÁN"
5143297,33,other_staff,ESPECIALISTA DE PORTEROS,16670173,"LARA LÓPEZ, JUAN LUIS"
5143301,636,team_delegate,team_delegate,,"FERNÁNDEZ GARROTE, MARCOS"
5143301,636,other_staff,AUXILIAR,12950261,"GALINDO RODRIGUEZ MOLDES, ELENA"
5143301,3356322,head_coach,head_coach,13513389,"CARRERO MUÑOZ, HUGO ANGEL"
5143301,3356322,team_delegate,team_delegate,,"DEL PINO OROPESA, ÁLVARO"
5143304,2739618,head_coach,head_coach,11523525,"HURTADO REAL, JESÚS"
5143304,1606,head_coach,head_coach,14295520,"AGUILAR ESCOFFIER, LUIS ÁNGEL"
5143304,1606,assistant_coach,assistant_coach,22741297,"PRIETO ARRANZ, VICTOR"
5143304,1606,team_delegate,team_delegate,,"DEL PESO BARROSO, SERGIO"
5143308,576,head_coach,head_coach,8719181,"BOLIVAR COLORADO, OSCAR GIOVANNI"
5143308,576,team_delegate,team_delegate,,"POSTIGO PASCUAL, RAMÓN"
5143308,576,other_staff,AUXILIAR,19618984,"PIMENTEL CORTEZ, PEDRO JOSE LUIS"
5143308,576,other_staff,ENCARGADO DE MATERIAL,21849723,"RESTREPO, SANTIAGO"
5143308,636,team_delegate,team_delegate,,"FERNÁNDEZ GARROTE, MARCOS"
5143308,636,other_staff,AUXILIAR,12950261,"GALINDO RODRIGUEZ MOLDES, ELENA"
5143309,3356322,head_coach,head_coach,13513389,"CARRERO MUÑOZ, HUGO ANGEL"
5143309,3356322,team_delegate,team_delegate,,"DEL PINO OROPESA, ÁLVARO"
5143309,80,head_coach,head_coach,8958891,"MORAN MOLINA, SERGIO"
5143309,80,team_delegate,team_delegate,,"CID GARCIA, MARIO"
5143312,33,head_coach,head_coach,2477847,"TRAPERO CRESPO, IVAN"
5143312,33,assistant_coach,assistant_coach,9552834,"ESTEBAN SANZ, DAVID"
5143312,33,team_delegate,team_delegate,,"NAVARRO PARRA, ENRIQUE"
5143312,33,other_staff,AYUDANTE TECNICO SANITARIO,16229013,"FERNANDEZ SERRANO, JAVIER"
5143312,33,other_staff,PREPARADOR FISICO,16378455,"QUILES COLMENERO, ADRIÁN"
5143312,33,other_staff,ESPECIALISTA DE PORTEROS,16670173,"LARA LÓPEZ, JUAN LUIS"
5143312,1606,head_coach,head_coach,14295520,"AGUILAR ESCOFFIER, LUIS ÁNGEL"
5143312,1606,assistant_coach,assistant_coach,22741297,"PRIETO ARRANZ, VICTOR"
5143312,1606,team_delegate,team_delegate,,"DEL PESO BARROSO, SERGIO"
5143306,12,head_coach,head_coach,64543,"PIZARRO GONZALEZ, VICTOR MANUEL"
5143306,12,assistant_coach,assistant_coach,31280,"VALLINA SANTOS, JUAN JOSE"
5143306,12,team_delegate,team_delegate,,"GARCIA GIL GUERRA, EMILIO"
5143306,12,other_staff,AYUDANTE TECNICO SANITARIO,461542,"DIAZ ALBARES, MIGUEL ANGEL"
5143306,2137,team_delegate,team_delegate,,"VELÁZQUEZ GALIANA, DIEGO"
5143306,2137,other_staff,AUXILIAR,22985825,"CHAVES CUELLAR, PEDRO DOMINGO"
5143305,302,head_coach,head_coach,16853073,"ARIAS VALLEJO, ADRIÁN"
5143305,302,team_delegate,team_delegate,,"RASILLO FUENTES, DAVID"
5143305,300414,head_coach,head_coach,57054,"MARTOS RON, OSCAR"
5143305,300414,assistant_coach,assistant_coach,22656416,"FORONDA ALMAIDA, ALVARO"
5143305,300414,team_delegate,team_delegate,,"MARTIN MUR, MARCOS"
5143310,846961,head_coach,head_coach,11567262,"MOYA CAMPOS, RUBÉN"
5143310,846961,team_delegate,team_delegate,,"IZQUIERDO ALVARO, MIGUEL ANGEL"
5143310,846961,other_staff,AUXILIAR,22011808,"CHAU, SAU HIM STEVE"
5143310,846961,other_staff,ENCARGADO DE MATERIAL,22318047,"SÁNCHEZ TORRES, EDUARDO"
5143310,65,head_coach,head_coach,8599551,"MADRID FLORES, MARIO"
5143310,65,team_delegate,team_delegate,,"DIAZ MASEDA, ALBERTO"
5143310,65,other_staff,ENCARGADO DE MATERIAL,21730449,"GOMEZ MASEDA, RAUL"
5143310,65,other_staff,AUXILIAR,21894742,"JIMÉNEZ POCIELLO, ENRIQUE"
5143307,680430,head_coach,head_coach,3186397,"HERNANDEZ GONZALEZ, ADRIAN"
5143307,680430,team_delegate,team_delegate,,"FLUXA CASAS, IGNACIO"
5143307,102,head_coach,head_coach,550761,"PLEITE FERNANDEZ, JOSE LUIS"
5143307,102,team_delegate,team_delegate,,"GÓMEZ CERRILLO, PABLO"
5143311,851327,head_coach,head_coach,15440300,"GALISTEO RAMIREZ, DAVID"
5143311,851327,other_staff,AUXILIAR,22484673,"MULERO FLORES, DAVID"
5143311,851327,other_staff,ENCARGADO DE MATERIAL,22484728,"VEGA PERDIGUERO, ALEJANDRO"
5143311,2739618,head_coach,head_coach,11523525,"HURTADO REAL, JESÚS"
5143311,2739618,team_delegate,team_delegate,,"RODRIGUEZ MEDINA, ROBERTO"
5143311,2739618,other_staff,AUXILIAR,16069680,"COLS GARCIA, JORGE"
5143317,80,head_coach,head_coach,8958891,"MORAN MOLINA, SERGIO"
5143317,80,team_delegate,team_delegate,,"CID GARCIA, MARIO"
5143317,80,other_staff,AUXILIAR,20385855,"MARTINEZ GALLEGO, CARLOS H"
5143317,80,other_staff,ENCARGADO DE MATERIAL,22713646,"CID GARCIA, RAUL"
5143317,576,head_coach,head_coach,8719181,"BOLIVAR COLORADO, OSCAR GIOVANNI"
5143317,576,team_delegate,team_delegate,,"RESTREPO, SANTIAGO"
5143317,576,other_staff,AUXILIAR,19618984,"PIMENTEL CORTEZ, PEDRO JOSE LUIS"
5143315,102,head_coach,head_coach,550761,"PLEITE FERNANDEZ, JOSE LUIS"
5143315,102,team_delegate,team_delegate,,"GÓMEZ CERRILLO, PABLO"
5143315,102,other_staff,AUXILIAR,21897296,"AMADOR CID, SANTIAGO"
5143315,12,head_coach,head_coach,64543,"PIZARRO GONZALEZ, VICTOR MANUEL"
5143315,12,assistant_coach,assistant_coach,31280,"VALLINA SANTOS, JUAN JOSE"
5143315,12,team_delegate,team_delegate,,"GARCIA GIL GUERRA, EMILIO"
5143315,12,other_staff,AYUDANTE TECNICO SANITARIO,461542,"DIAZ ALBARES, MIGUEL ANGEL"
5143313,300414,head_coach,head_coach,57054,"MARTOS RON, OSCAR"
5143313,300414,assistant_coach,assistant_coach,22656416,"FORONDA ALMAIDA, ALVARO"
5143313,300414,team_delegate,team_delegate,,"MARTIN MUR, MARCOS"
5143313,33,head_coach,head_coach,2477847,"TRAPERO CRESPO, IVAN"
5143313,33,assistant_coach,assistant_coach,9552834,"ESTEBAN SANZ, DAVID"
5143313,33,team_delegate,team_delegate,,"NAVARRO PARRA, ENRIQUE"
5143313,33,other_staff,AYUDANTE TECNICO SANITARIO,16229013,"FERNANDEZ SERRANO, JAVIER"
5143313,33,other_staff,ESPECIALISTA DE PORTEROS,16670173,"LARA LÓPEZ, JUAN LUIS"
5143313,33,other_staff,EPR,21294083,"QUILES COLMENERO, ADRIÁN"
5143316,636,team_delegate,team_delegate,,"FERNÁNDEZ GARROTE, MARCOS"
5143316,636,other_staff,AUXILIAR,12950261,"GALINDO RODRIGUEZ MOLDES, ELENA"
5143316,680430,head_coach,head_coach,3186397,"HERNANDEZ GONZALEZ, ADRIAN"
5143316,680430,team_delegate,team_delegate,,"ALONSO CELEMIN, IGNACIO"
5143320,1606,head_coach,head_coach,14295520,"AGUILAR ESCOFFIER, LUIS ÁNGEL"
5143320,1606,assistant_coach,assistant_coach,22741297,"PRIETO ARRANZ, VICTOR"
5143320,1606,team_delegate,team_delegate,,"DEL PESO BARROSO, SERGIO"
5143320,851327,head_coach,head_coach,15440300,"GALISTEO RAMIREZ, DAVID"
5143320,851327,other_staff,AUXILIAR,22484673,"MULERO FLORES, DAVID"
5143320,851327,other_staff,ENCARGADO DE MATERIAL,22484728,"VEGA PERDIGUERO, ALEJANDRO"
5143319,2739618,head_coach,head_coach,11523525,"HURTADO REAL, JESÚS"
5143319,2739618,team_delegate,team_delegate,,"RODRIGUEZ MEDINA, ROBERTO"
5143319,2739618,other_staff,AUXILIAR,16069680,"COLS GARCIA, JORGE"
5143319,846961,head_coach,head_coach,11567262,"MOYA CAMPOS, RUBÉN"
5143319,846961,team_delegate,team_delegate,,"MOYA ALONSO, JOSE ANTONIO"
5143319,846961,other_staff,AUXILIAR,22011808,"CHAU, SAU HIM STEVE"
5143314,2137,head_coach,head_coach,6510510,"PEREZ MENENDEZ, OMAR"
5143314,2137,team_delegate,team_delegate,,"VELÁZQUEZ GALIANA, DIEGO"
5143314,302,head_coach,head_coach,16853073,"ARIAS VALLEJO, ADRIÁN"
5143318,65,head_coach,head_coach,8599551,"MADRID FLORES, MARIO"
5143318,65,team_delegate,team_delegate,,"DIAZ MASEDA, ALBERTO"
5143318,65,other_staff,ENCARGADO DE MATERIAL,21730449,"GOMEZ MASEDA, RAUL"
5143318,65,other_staff,AUXILIAR,21894742,"JIMÉNEZ POCIELLO, ENRIQUE"
5143318,3356322,head_coach,head_coach,13513389,"CARRERO MUÑOZ, HUGO ANGEL"
5143318,3356322,team_delegate,team_delegate,,"DEL PINO OROPESA, ÁLVARO"
5143325,576,head_coach,head_coach,8719181,"BOLIVAR COLORADO, OSCAR GIOVANNI"
5143325,576,team_delegate,team_delegate,,"RESTREPO, SANTIAGO"
5143325,576,other_staff,AUXILIAR,19618984,"PIMENTEL CORTEZ, PEDRO JOSE LUIS"
5143325,65,head_coach,head_coach,8599551,"MADRID FLORES, MARIO"
5143325,65,team_delegate,team_delegate,,"DIAZ MASEDA, ALBERTO"
5143325,65,other_staff,ENCARGADO DE MATERIAL,21730449,"GOMEZ MASEDA, RAUL"
5143325,65,other_staff,AUXILIAR,21894742,"JIMÉNEZ POCIELLO, ENRIQUE"
5143328,33,head_coach,head_coach,2477847,"TRAPERO CRESPO, IVAN"
5143328,33,assistant_coach,assistant_coach,9552834,"ESTEBAN SANZ, DAVID"
5143328,33,team_delegate,team_delegate,,"NAVARRO PARRA, ENRIQUE"
5143328,33,other_staff,AYUDANTE TECNICO SANITARIO,16229013,"FERNANDEZ SERRANO, JAVIER"
5143328,33,other_staff,ESPECIALISTA DE PORTEROS,16670173,"LARA LÓPEZ, JUAN LUIS"
5143328,33,other_staff,EPR,21294083,"QUILES COLMENERO, ADRIÁN"
5143328,851327,head_coach,head_coach,15440300,"GALISTEO RAMIREZ, DAVID"
5143328,851327,other_staff,AUXILIAR,22484673,"MULERO FLORES, DAVID"
5143328,851327,other_staff,ENCARGADO DE MATERIAL,22484728,"VEGA PERDIGUERO, ALEJANDRO"
5143322,302,head_coach,head_coach,16853073,"ARIAS VALLEJO, ADRIÁN"
5143322,102,head_coach,head_coach,550761,"PLEITE FERNANDEZ, JOSE LUIS"
5143322,102,team_delegate,team_delegate,,"GÓMEZ CERRILLO, PABLO"
5143323,12,head_coach,head_coach,64543,"PIZARRO GONZALEZ, VICTOR MANUEL"
5143323,12,assistant_coach,assistant_coach,31280,"VALLINA SANTOS, JUAN JOSE"
5143323,12,team_delegate,team_delegate,,"SANCHO MARTIN DE VIDALES, JUAN ANTONIO"
5143323,12,other_staff,AYUDANTE TECNICO SANITARIO,461542,"DIAZ ALBARES, MIGUEL ANGEL"
5143323,636,head_coach,head_coach,22711653,"RODRIGUES DA SILVA, DIEGO"
5143323,636,team_delegate,team_delegate,,"FERNÁNDEZ GARROTE, MARCOS"
5143323,636,other_staff,AUXILIAR,12950261,"GALINDO RODRIGUEZ MOLDES, ELENA"
5143326,3356322,head_coach,head_coach,13513389,"CARRERO MUÑOZ, HUGO ANGEL"
5143326,3356322,team_delegate,team_delegate,,"CABALLERO BUENO, MARIO"
5143326,2739618,head_coach,head_coach,11523525,"HURTADO REAL, JESÚS"
5143326,2739618,team_delegate,team_delegate,,"RODRIGUEZ MEDINA, ROBERTO"
5143326,2739618,other_staff,AUXILIAR,16069680,"COLS GARCIA, JORGE"
5143327,846961,head_coach,head_coach,11567262,"MOYA CAMPOS, RUBÉN"
5143327,846961,team_delegate,team_delegate,,"MIRAVALLES CABERO, JORGE MANUEL"
5143327,846961,other_staff,AUXILIAR,22011808,"CHAU, SAU HIM STEVE"
5143327,1606,head_coach,head_coach,14295520,"AGUILAR ESCOFFIER, LUIS ÁNGEL"
5143327,1606,assistant_coach,assistant_coach,22741297,"PRIETO ARRANZ, VICTOR"
5143327,1606,team_delegate,team_delegate,,"DEL PESO BARROSO, SERGIO"
5143324,680430,head_coach,head_coach,3186397,"HERNANDEZ GONZALEZ, ADRIAN"
5143324,680430,team_delegate,team_delegate,,"ALONSO CELEMIN, IGNACIO"
5143324,80,head_coach,head_coach,8958891,"MORAN MOLINA, SERGIO"
5143324,80,team_delegate,team_delegate,,"CID GARCIA, MARIO"
5143324,80,other_staff,AUXILIAR,20385855,"MARTINEZ GALLEGO, CARLOS H"
5143324,80,other_staff,ENCARGADO DE MATERIAL,22713646,"CID GARCIA, RAUL"
5143321,300414,head_coach,head_coach,57054,"MARTOS RON, OSCAR"
5143321,300414,assistant_coach,assistant_coach,22656416,"FORONDA ALMAIDA, ALVARO"
5143321,300414,team_delegate,team_delegate,,"MARTIN MUR, MARCOS"
5143321,2137,head_coach,head_coach,6510510,"PEREZ MENENDEZ, OMAR"
5143321,2137,team_delegate,team_delegate,,"VELÁZQUEZ GALIANA, DIEGO"
5143330,102,head_coach,head_coach,550761,"PLEITE FERNANDEZ, JOSE LUIS"
5143330,102,team_delegate,team_delegate,,"GÓMEZ CERRILLO, PABLO"
5143330,300414,head_coach,head_coach,57054,"MARTOS RON, OSCAR"
5143330,300414,assistant_coach,assistant_coach,22656416,"FORONDA ALMAIDA, ALVARO"
5143330,300414,team_delegate,team_delegate,,"MARTIN MUR, MARCOS"
5143333,65,head_coach,head_coach,8599551,"MADRID FLORES, MARIO"
5143333,65,team_delegate,team_delegate,,"DIAZ MASEDA, ALBERTO"
5143333,65,other_staff,ENCARGADO DE MATERIAL,21730449,"GOMEZ MASEDA, RAUL"
5143333,65,other_staff,AUXILIAR,21894742,"JIMÉNEZ POCIELLO, ENRIQUE"
5143333,680430,head_coach,head_coach,3186397,"HERNANDEZ GONZALEZ, ADRIAN"
5143333,680430,team_delegate,team_delegate,,"ALONSO CELEMIN, IGNACIO"
5143333,680430,other_staff,AUXILIAR,13012027,"GJERDE ARRANZ, GABRIEL GUNNAR"
5143329,2137,head_coach,head_coach,6510510,"PEREZ MENENDEZ, OMAR"
5143329,2137,team_delegate,team_delegate,,"VELÁZQUEZ GALIANA, DIEGO"
5143329,33,head_coach,head_coach,2477847,"TRAPERO CRESPO, IVAN"
5143329,33,assistant_coach,assistant_coach,9552834,"ESTEBAN SANZ, DAVID"
5143329,33,team_delegate,team_delegate,,"NAVARRO PARRA, ENRIQUE"
5143329,33,other_staff,AYUDANTE TECNICO SANITARIO,16229013,"FERNANDEZ SERRANO, JAVIER"
5143329,33,other_staff,ESPECIALISTA DE PORTEROS,16670173,"LARA LÓPEZ, JUAN LUIS"
5143329,33,other_staff,EPR,21294083,"QUILES COLMENERO, ADRIÁN"
5143332,80,head_coach,head_coach,8958891,"MORAN MOLINA, SERGIO"
5143332,80,team_delegate,team_delegate,,"CID GARCIA, MARIO"
5143332,80,other_staff,AUXILIAR,20385855,"MARTINEZ GALLEGO, CARLOS H"
5143332,80,other_staff,ENCARGADO DE MATERIAL,22713646,"CID GARCIA, RAUL"
5143332,12,head_coach,head_coach,64543,"PIZARRO GONZALEZ, VICTOR MANUEL"
5143332,12,assistant_coach,assistant_coach,31280,"VALLINA SANTOS, JUAN JOSE"
5143332,12,team_delegate,team_delegate,,"GARCIA GIL GUERRA, EMILIO"
5143332,12,other_staff,AYUDANTE TECNICO SANITARIO,461542,"DIAZ ALBARES, MIGUEL ANGEL"
5143334,2739618,head_coach,head_coach,11523525,"HURTADO REAL, JESÚS"
5143334,2739618,team_delegate,team_delegate,,"RODRIGUEZ MEDINA, ROBERTO"
5143334,2739618,other_staff,AUXILIAR,16069680,"COLS GARCIA, JORGE"
5143334,576,head_coach,head_coach,8719181,"BOLIVAR COLORADO, OSCAR GIOVANNI"
5143334,576,team_delegate,team_delegate,,"RESTREPO, SANTIAGO"
5143334,576,other_staff,AUXILIAR,19618984,"PIMENTEL CORTEZ, PEDRO JOSE LUIS"
5143335,1606,head_coach,head_coach,14295520,"AGUILAR ESCOFFIER, LUIS ÁNGEL"
5143335,1606,assistant_coach,assistant_coach,22741297,"PRIETO ARRANZ, VICTOR"
5143335,1606,team_delegate,team_delegate,,"DEL PESO BARROSO, SERGIO"
5143335,1606,other_staff,EPR,22285728,"ARCE SERVAT, JOAQUIN FRANCISCO"
5143335,3356322,head_coach,head_coach,13513389,"CARRERO MUÑOZ, HUGO ANGEL"
5143335,3356322,team_delegate,team_delegate,,"DEL PINO OROPESA, ÁLVARO"
5143335,3356322,other_staff,AUXILIAR,23270640,"CABALLERO BUENO, MARIO"
5143331,636,head_coach,head_coach,22711653,"RODRIGUES DA SILVA, DIEGO"
5143331,636,team_delegate,team_delegate,,"FERNÁNDEZ GARROTE, MARCOS"
5143331,636,other_staff,AUXILIAR,12950261,"GALINDO RODRIGUEZ MOLDES, ELENA"
5143331,302,head_coach,head_coach,16853073,"ARIAS VALLEJO, ADRIÁN"
5143331,302,team_delegate,team_delegate,,"RASILLO FUENTES, DAVID"
5143336,851327,head_coach,head_coach,15440300,"GALISTEO RAMIREZ, DAVID"
5143336,851327,other_staff,AUXILIAR,22484673,"MULERO FLORES, DAVID"
5143336,851327,other_staff,ENCARGADO DE MATERIAL,22484728,"VEGA PERDIGUERO, ALEJANDRO"
5143336,846961,head_coach,head_coach,11567262,"MOYA CAMPOS, RUBÉN"
5143336,846961,team_delegate,team_delegate,,"MOYA ALONSO, JOSE ANTONIO"
5143336,846961,other_staff,AUXILIAR,22011808,"CHAU, SAU HIM STEVE"
5143336,846961,other_staff,PREPARADOR FISICO,23193800,"SÁNCHEZ TORRES, EDUARDO"
5143342,576,head_coach,head_coach,8719181,"BOLIVAR COLORADO, OSCAR GIOVANNI"
5143342,576,team_delegate,team_delegate,,"RESTREPO, SANTIAGO"
5143342,576,other_staff,AUXILIAR,19618984,"PIMENTEL CORTEZ, PEDRO JOSE LUIS"
5143342,1606,head_coach,head_coach,14295520,"AGUILAR ESCOFFIER, LUIS ÁNGEL"
5143342,1606,assistant_coach,assistant_coach,22741297,"PRIETO ARRANZ, VICTOR"
5143342,1606,other_staff,EPR,22285728,"ARCE SERVAT, JOAQUIN FRANCISCO"
5143343,3356322,head_coach,head_coach,13513389,"CARRERO MUÑOZ, HUGO ANGEL"
5143343,3356322,team_delegate,team_delegate,,"DEL PINO OROPESA, ÁLVARO"
5143343,3356322,other_staff,AUXILIAR,23270640,"CABALLERO BUENO, MARIO"
5143343,851327,head_coach,head_coach,15440300,"GALISTEO RAMIREZ, DAVID"
5143343,851327,other_staff,AUXILIAR,22484673,"MULERO FLORES, DAVID"
5143343,851327,other_staff,ENCARGADO DE MATERIAL,22484728,"VEGA PERDIGUERO, ALEJANDRO"
5143339,302,head_coach,head_coach,16853073,"ARIAS VALLEJO, ADRIÁN"
5143339,80,team_delegate,team_delegate,,"CID GARCIA, MARIO"
5143339,80,other_staff,AUXILIAR,20385855,"MARTINEZ GALLEGO, CARLOS H"
5143344,33,head_coach,head_coach,2477847,"TRAPERO CRESPO, IVAN"
5143344,33,assistant_coach,assistant_coach,9552834,"ESTEBAN SANZ, DAVID"
5143344,33,team_delegate,team_delegate,,"NAVARRO PARRA, ENRIQUE"
5143344,33,other_staff,AYUDANTE TECNICO SANITARIO,16229013,"FERNANDEZ SERRANO, JAVIER"
5143344,33,other_staff,ESPECIALISTA DE PORTEROS,16670173,"LARA LÓPEZ, JUAN LUIS"
5143344,33,other_staff,EPR,21294083,"QUILES COLMENERO, ADRIÁN"
5143344,846961,head_coach,head_coach,11567262,"MOYA CAMPOS, RUBÉN"
5143344,846961,team_delegate,team_delegate,,"MIRAVALLES CABERO, JORGE MANUEL"
5143344,846961,other_staff,AUXILIAR,22011808,"CHAU, SAU HIM STEVE"
5143344,846961,other_staff,PREPARADOR FISICO,23193800,"SÁNCHEZ TORRES, EDUARDO"
5143340,12,head_coach,head_coach,64543,"PIZARRO GONZALEZ, VICTOR MANUEL"
5143340,12,assistant_coach,assistant_coach,31280,"VALLINA SANTOS, JUAN JOSE"
5143340,12,team_delegate,team_delegate,,"MORALES LUENGO, FERNANDO G"
5143340,12,other_staff,AYUDANTE TECNICO SANITARIO,461542,"DIAZ ALBARES, MIGUEL ANGEL"
5143340,65,head_coach,head_coach,8599551,"MADRID FLORES, MARIO"
5143340,65,team_delegate,team_delegate,,"DIAZ MASEDA, ALBERTO"
5143340,65,other_staff,ENCARGADO DE MATERIAL,21730449,"GOMEZ MASEDA, RAUL"
5143341,680430,head_coach,head_coach,3186397,"HERNANDEZ GONZALEZ, ADRIAN"
5143341,680430,team_delegate,team_delegate,,"ALONSO CELEMIN, IGNACIO"
