match_id,official_kind,official_id,official_name,role_raw,source_url,scraped_at
5566202,referee,1418819,"CHAMIZO YUNTA, PEDRO",Arbitro principal,https://www.rffm.es/acta-partido/5566202,2026-08-05T05:01:10.781880+00:00
5569181,referee,878069,"GARCIA MARTINEZ, CARLOS",Arbitro principal,https://www.rffm.es/acta-partido/5569181,2026-08-05T05:01:10.861084+00:00
5569181,referee,1701170,"TAPIA HUERTES, ADRIAN",Arbitro asistente,https://www.rffm.es/acta-partido/5569181,2026-08-05T05:01:10.861084+00:00
5569181,referee,1940824,"MORENO BORISOV, ELIAS",Arbitro asistente,https://www.rffm.es/acta-partido/5569181,2026-08-05T05:01:10.861084+00:00
5569181,referee,963366,"GARCIA GONZALEZ, IVAN",,https://www.rffm.es/acta-partido/5569181,2026-08-05T05:01:10.861084+00:00
5566207,referee,2531,"TESORERO CALLEJO, LUIS",Arbitro principal,https://www.rffm.es/acta-partido/5566207,2026-08-05T05:01:10.863705+00:00
5566203,referee,591206,"FERNANDEZ SIERRA, MARCOS",Arbitro principal,https://www.rffm.es/acta-partido/5566203,2026-08-05T05:01:10.870495+00:00
5566206,referee,4085,"HERNANDEZ ASTUDILLO, JAVIER",Arbitro principal,https://www.rffm.es/acta-partido/5566206,2026-08-05T05:01:10.878284+00:00
5568734,referee,1925023,"ALCAIN ARRANZ, ADRIÁN",Arbitro principal,https://www.rffm.es/acta-partido/5568734,2026-08-05T05:01:10.882859+00:00
5566209,referee,1182332,"PEREZ MERINO, SANDRA",Arbitro principal,https://www.rffm.es/acta-partido/5566209,2026-08-05T05:01:10.887249+00:00
5566209,field_delegate,,"GRAGERA GARCIA, CIPRIANO",delegado_campo,https://www.rffm.es/acta-partido/5566209,2026-08-05T05:01:10.887249+00:00
5566208,referee,877487,"FUSTER GOMEZ, ALVARO",Arbitro principal,https://www.rffm.es/acta-partido/5566208,2026-08-05T05:01:11.260310+00:00
5568736,referee,1201585,"SANCHEZ MIGUELEZ, BEATRIZ",Arbitro principal,https://www.rffm.es/acta-partido/5568736,2026-08-05T05:01:11.452234+00:00
5568736,field_delegate,,"GRAGERA GARCIA, CIPRIANO",delegado_campo,https://www.rffm.es/acta-partido/5568736,2026-08-05T05:01:11.452234+00:00
5566213,referee,986910,"ROJAS BERNABÉ, ALEJANDRO",Arbitro principal,https://www.rffm.es/acta-partido/5566213,2026-08-05T05:01:11.632347+00:00
5527584,referee,1850652,"HERRERA LOAYZA, CARLOS DANIEL",Arbitro principal,https://www.rffm.es/acta-partido/5527584,2026-08-05T05:01:11.752196+00:00
5527584,field_delegate,,"GOMEZ FERNANDEZ, OSCAR L",delegado_campo,https://www.rffm.es/acta-partido/5527584,2026-08-05T05:01:11.752196+00:00
5527583,referee,1940824,"MORENO BORISOV, ELIAS",Arbitro principal,https://www.rffm.es/acta-partido/5527583,2026-08-05T05:01:11.786473+00:00
5527583,field_delegate,,"PEREZ PEDREGOSA, FRANCISCO JAVIER",delegado_campo,https://www.rffm.es/acta-partido/5527583,2026-08-05T05:01:11.786473+00:00
5566212,referee,909664,"SUAREZ PEREZ, FRANCISCO JESUS",Arbitro principal,https://www.rffm.es/acta-partido/5566212,2026-08-05T05:01:11.914266+00:00
5566212,field_delegate,,"GOMEZ FERNANDEZ, OSCAR L",delegado_campo,https://www.rffm.es/acta-partido/5566212,2026-08-05T05:01:11.914266+00:00
5527581,referee,986910,"ROJAS BERNABÉ, ALEJANDRO",Arbitro principal,https://www.rffm.es/acta-partido/5527581,2026-08-05T05:01:11.985658+00:00
5529901,referee,1058974,"CANTALEJO LOPEZ, ADRIAN",Arbitro principal,https://www.rffm.es/acta-partido/5529901,2026-08-05T05:01:11.997066+00:00
5529901,field_delegate,,"MONTERO VARGAS, MIGUEL ANGEL",delegado_campo,https://www.rffm.es/acta-partido/5529901,2026-08-05T05:01:11.997066+00:00
5527586,referee,1174383,"VIEDMA SÁNCHEZ, ROBERTO",Arbitro principal,https://www.rffm.es/acta-partido/5527586,2026-08-05T05:01:12.553255+00:00
5527586,field_delegate,,"MORENO MOYA, MIGUEL ANGEL",delegado_campo,https://www.rffm.es/acta-partido/5527586,2026-08-05T05:01:12.553255+00:00
5527591,referee,4795,"CACERES CALLE, JORGE LUIS",Arbitro principal,https://www.rffm.es/acta-partido/5527591,2026-08-05T05:01:13.802739+00:00
5527591,field_delegate,,"MONTERO VARGAS, MIGUEL ANGEL",delegado_campo,https://www.rffm.es/acta-partido/5527591,2026-08-05T05:01:13.802739+00:00
5527585,referee,1402784,"GALAN CORDOBA, JAVIER",Arbitro principal,https://www.rffm.es/acta-partido/5527585,2026-08-05T05:01:13.809867+00:00
5527592,referee,591206,"FERNANDEZ SIERRA, MARCOS",Arbitro principal,https://www.rffm.es/acta-partido/5527592,2026-08-05T05:01:13.811272+00:00
