match_id,official_kind,official_id,official_name,role_raw,source_url,scraped_at
5422434,referee,1084170,"CHARLE LLAMAS, MATEO",Arbitro principal,https://www.rffm.es/acta-partido/5422434,2026-08-05T05:08:30.558334+00:00
5422432,referee,1925890,"GONZÁLEZ RATÓN, VÍCTOR",Arbitro principal,https://www.rffm.es/acta-partido/5422432,2026-08-05T05:08:30.742254+00:00
5422432,field_delegate,,"GARCIA BELLIDO, PEDRO",delegado_campo,https://www.rffm.es/acta-partido/5422432,2026-08-05T05:08:30.742254+00:00
5422427,referee,1112368,"OCAÑA DE LA FUENTE, JAVIER",Arbitro principal,https://www.rffm.es/acta-partido/5422427,2026-08-05T05:08:30.936757+00:00
5422437,referee,1216284,"DEL OLMO PERALBO, RUBEN",Arbitro principal,https://www.rffm.es/acta-partido/5422437,2026-08-05T05:08:30.946027+00:00
5422435,referee,1744598,"GOMEZ PARRAS, JUAN PABLO",Arbitro principal,https://www.rffm.es/acta-partido/5422435,2026-08-05T05:08:30.949718+00:00
5422429,referee,592583,"MARTINEZ MANSILLA, MIGUEL",Arbitro principal,https://www.rffm.es/acta-partido/5422429,2026-08-05T05:08:31.029806+00:00
5422429,field_delegate,,"PEDREA MUIÑA, MARÍA ESTER",delegado_campo,https://www.rffm.es/acta-partido/5422429,2026-08-05T05:08:31.029806+00:00
5422428,referee,645721,"DIAZ RODRIGUEZ, LUIS MIGUEL",Arbitro principal,https://www.rffm.es/acta-partido/5422428,2026-08-05T05:08:31.036798+00:00
5422428,field_delegate,,"ORIVE SIVITER, NATALIA",delegado_campo,https://www.rffm.es/acta-partido/5422428,2026-08-05T05:08:31.036798+00:00
5422433,referee,100217898,"BLANCO RIVERA, VICTOR",Arbitro principal,https://www.rffm.es/acta-partido/5422433,2026-08-05T05:08:31.074343+00:00
5422433,field_delegate,,"FALCÓN TORRES, JULIÁN NOEL",delegado_campo,https://www.rffm.es/acta-partido/5422433,2026-08-05T05:08:31.074343+00:00
5422440,referee,1252632,"LOPEZ PORTELA, GUILLERMO",Arbitro principal,https://www.rffm.es/acta-partido/5422440,2026-08-05T05:08:32.073026+00:00
5422440,field_delegate,,"FALCÓN TORRES, JULIÁN NOEL",delegado_campo,https://www.rffm.es/acta-partido/5422440,2026-08-05T05:08:32.073026+00:00
5422436,referee,883232,"DEZA REVELO, JUAN JOSE",Arbitro principal,https://www.rffm.es/acta-partido/5422436,2026-08-05T05:08:32.222562+00:00
5422436,field_delegate,,"BELEÑA SANZ, ANDREA",delegado_campo,https://www.rffm.es/acta-partido/5422436,2026-08-05T05:08:32.222562+00:00
5422442,referee,592583,"MARTINEZ MANSILLA, MIGUEL",Arbitro principal,https://www.rffm.es/acta-partido/5422442,2026-08-05T05:08:32.332171+00:00
5422442,field_delegate,,"PEDRAZ MUIÑA, ESTER",delegado_campo,https://www.rffm.es/acta-partido/5422442,2026-08-05T05:08:32.332171+00:00
5422444,referee,1582731,"GONZALEZ DE LA ALEJA EXPOSITO, CANDELA",Arbitro principal,https://www.rffm.es/acta-partido/5422444,2026-08-05T05:08:32.337248+00:00
