match_id,official_kind,official_id,official_name,role_raw,source_url,scraped_at
1552668,referee,909166,"ESCRIBANO CORTIJO, LUIS",Arbitro principal,https://www.rffm.es/acta-partido/1552668,2026-08-08T02:02:08.511142+00:00
1552668,field_delegate,,"RODRIGUEZ OTERO, JOSE MARIA",delegado_campo,https://www.rffm.es/acta-partido/1552668,2026-08-08T02:02:08.511142+00:00
1559518,referee,742344,"FERRERO LOZANO, SERGIO",Arbitro principal,https://www.rffm.es/acta-partido/1559518,2026-08-08T02:02:08.886960+00:00
1559520,referee,909064,"BARRIOS VAZQUEZ, CRISTIAN",Arbitro principal,https://www.rffm.es/acta-partido/1559520,2026-08-08T02:02:09.400571+00:00
1552667,referee,1067,"SANCHEZ-MATEOS DOMINGUEZ, RAUL",Arbitro principal,https://www.rffm.es/acta-partido/1552667,2026-08-08T02:02:09.717388+00:00
1552667,field_delegate,,"MORILLAS VEGA, JONAS",delegado_campo,https://www.rffm.es/acta-partido/1552667,2026-08-08T02:02:09.717388+00:00
1559519,referee,909064,"BARRIOS VAZQUEZ, CRISTIAN",Arbitro principal,https://www.rffm.es/acta-partido/1559519,2026-08-08T02:02:09.720346+00:00
1559519,field_delegate,,"RODRIGUEZ OTERO, JOSE MARIA",delegado_campo,https://www.rffm.es/acta-partido/1559519,2026-08-08T02:02:09.720346+00:00
1559517,referee,693841,"RODRIGUEZ LOPEZ, RAUL",Arbitro principal,https://www.rffm.es/acta-partido/1559517,2026-08-08T02:02:09.727975+00:00
1559517,field_delegate,,"RODRIGUEZ OTERO, JOSE MARIA",delegado_campo,https://www.rffm.es/acta-partido/1559517,2026-08-08T02:02:09.727975+00:00
1559515,referee,523317,"VILLARREAL MECA, JOSE RAMON",Arbitro principal,https://www.rffm.es/acta-partido/1559515,2026-08-08T02:02:09.731529+00:00
1559516,referee,1067,"SANCHEZ-MATEOS DOMINGUEZ, RAUL",Arbitro principal,https://www.rffm.es/acta-partido/1559516,2026-08-08T02:02:09.856291+00:00
1560158,referee,909064,"BARRIOS VAZQUEZ, CRISTIAN",Arbitro principal,https://www.rffm.es/acta-partido/1560158,2026-08-08T02:02:10.075364+00:00
